company_key,company_name,attribute,value,year,source_ref,doc_id
bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,head_office,Dunkerque,1893,"Le Journal des débats, 3 mars 1893",afrique-du-nord-bateaux-vapeur-nord-60742e
bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,head_office,Dunkerque,1893,"Le Journal des débats, 3 mars 1893",afrique-du-nord-bateaux-vapeur-nord-60742e
bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,head_office,"est à Dunkerque, place des Nations, va s'installer",1918,"La Journée industrielle, 20 juillet 1918",afrique-du-nord-bateaux-vapeur-nord-60742e
bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,head_office,"est à Dunkerque, et qui possède des bureaux à",1919,"La Journée industrielle, 18 octobre 1919",afrique-du-nord-bateaux-vapeur-nord-60742e
bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,head_office,est à Dunkerque,1920,"La Journée industrielle, 29 novembre 1920",afrique-du-nord-bateaux-vapeur-nord-60742e
navigationpaquet,Compagnie de navigation Paquet,head_office,est à Marseille,1915,"Le Sémaphore algérien, 21 septembre 1915",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Compagnie de navigation Paquet,capital,7.000.000 fr.,1915,"Le Sémaphore algérien, 26 novembre 1915",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Compagnie de navigation Paquet,head_office,"et exploitation : 3, place Sadi-",1915,"Le Sémaphore algérien, 26 novembre 1915",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Cie de navigation Paquet,founded_date,1913-07-01,1922,"AEC 1922, p. 488",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Cie de NAVIGATION PAQUET,capital,300.000 francs,1926,"Le Journal des débats, 10 septembre 1926",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Cie de NAVIGATION PAQUET,capital,630.000.000 fr.,1944,"Le Journal des débats, 2 janvier 1944",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Cie de NAVIGATION PAQUET,head_office,"MARSEILLE, 90, boulevard des Dames",1944,"Le Journal des débats, 2 janvier 1944",afrique-du-nord-paquet-la-cie-a609e9
navigationpaquet,Cie de NAVIGATION PAQUET,capital,300.000 francs,1952,"Le Monde des affaires, SEDE, Paris, 1952",afrique-du-nord-paquet-la-cie-a609e9
minierecongo,Cie minière du Congo français,founded_date,1905-06-20,1922,"AEC 1922, p. 296",afrique-equatoriale-cmcf-1921-1931-81adc6
minierecongo,Cie minière du Congo français,head_office,"23, rue de Châteaudun, PARIS 9e)",1922,"AEC 1922, p. 296",afrique-equatoriale-cmcf-1921-1931-81adc6
buhanteisseire,"Buhan et Teisseire, puis L. Teisseire et Cie",head_office,"est à Bordeaux, cours de Gourgue, no 9, ladite société constituée",1895,"JORF, 4 juillet 1895",afrique-occidentale-buhan-et-teisseire-157d49
buhanteisseire,"Buhan et Teisseire, puis L. Teisseire et Cie",head_office,consentir à la retraite de l'un des associés ou à l'admission de nouveaux,1940,"Gradignan, 1870-Gradignan, 1940",afrique-occidentale-buhan-et-teisseire-157d49
commercialeindustriellecoteafrique,Société Commerciale et Industrielle de la Côte d'Afrique,head_office,"Marseille, rue de la République, 3",1920,"BALO, 28 juin 1920",afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société Commerciale et Industrielle de la Côte d'Afrique,capital,3.500.000 francs,1935,"Marseille, 9 janvier 1864-Marseille, 10 décembre 1935",afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société Commerciale et Industrielle de la Côte d'Afrique,head_office,dans le semestre qui suit la,1935,"Marseille, 9 janvier 1864-Marseille, 10 décembre 1935",afrique-occidentale-cica-marseille-1b9cbf
coteafrique,COTE D'AFRIQUE,capital,7.000.000 FR,1925,"La Dépêche coloniale, 6 août 1925",afrique-occidentale-cica-marseille-1b9cbf
coteafrique,COTE D'AFRIQUE,head_office,"3, rue de la République, Marseille",1925,"La Dépêche coloniale, 6 août 1925",afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société commerciale et industrielle de la côte d'Afrique,founded_date,1917-11-22,1948,Annuaire Desfossés 1948,afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société commerciale et industrielle de la côte d'Afrique,head_office,en diverses sociétés où il représente la Société marseillaise de crédit industriel et commercial,1948,Annuaire Desfossés 1948,afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société commerciale et industrielle de la côte d'Afrique,founded_date,1917-11-22,1954,"L’Information financière, économique et politique, 24 juillet 1954",afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société commerciale et industrielle de la côte d'Afrique,capital,500 millions fr.,1954,"L’Information financière, économique et politique, 24 juillet 1954",afrique-occidentale-cica-marseille-1b9cbf
commercialeindustriellecoteafrique,Société commerciale et industrielle de la côte d'Afrique,head_office,"de la Société, les résultats au 30 avril",1954,"L’Information financière, économique et politique, 24 juillet 1954",afrique-occidentale-cica-marseille-1b9cbf
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,"est établi 72. rue Saint-Lazare, à Paris",1919,"La Journée industrielle, 4 juillet 1919",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,"Paris, 72, r. St-Lazare. Conseil : MM. Andreau, Bardon, Barris, Caillois",1919,"La Cote de la Bourse et de la banque, 17 juillet 1919",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,"27, boulevard des Italiens, à Paris, sous la présidence de M. Corbin",1921,"La Journée industrielle, 14 mai 1921",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,"27, rue des",1921,"La Journée industrielle, 28 mai 1921",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,"ci-devant à Paris, rue Saint-Lazare, 72",1921,"Bulletin mensuel de l’Agence économique de l’AOF, 1921, p. 153",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,de nos établissements,1921,"La Dépêche coloniale, 29 octobre 1921",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",founded_date,1919-06-05,1921,"La Dépêche coloniale, 31 octobre 1921",afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,PORT-ÉTIENNE (Mauritanie),1921,"La Dépêche coloniale, 31 octobre 1921",afrique-occidentale-industrielle-grande-peche-0def49
grandepeche,GRANDE-PÊCHE,head_office,et exploitation : Port-,1925,Annuaire industriel 1925,afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",founded_date,1919-06-05,1937,Annuaire des entreprises coloniales,afrique-occidentale-industrielle-grande-peche-0def49
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",head_office,Port-Étienne (Mauritanie),1937,Annuaire des entreprises coloniales,afrique-occidentale-industrielle-grande-peche-0def49
grandepeche,GRANDE PÊCHE,capital,11.000.000 francs,1938,Annuaire industriel 1938,afrique-occidentale-industrielle-grande-peche-0def49
grandepeche,GRANDE PÊCHE,head_office,et exploitation : Port-,1938,Annuaire industriel 1938,afrique-occidentale-industrielle-grande-peche-0def49
grandepeche,GRANDE PÊCHE,founded_date,1919-06-05,1942,"Cahiers coloniaux, 5 septembre 1942",afrique-occidentale-industrielle-grande-peche-0def49
grandepeche,GRANDE PÊCHE,capital,25.000.000 francs,1942,"Cahiers coloniaux, 5 septembre 1942",afrique-occidentale-industrielle-grande-peche-0def49
grandepeche,GRANDE PÊCHE,head_office,"Port-Étienne, représentée par M. Édouard Bénédic, 40, rue Scheffer, à",1942,"Cahiers coloniaux, 5 septembre 1942",afrique-occidentale-industrielle-grande-peche-0def49
maurelprom,Maurel et Prom,head_office,"est établi à Bordeaux, rue de la Rouselle",1939,"La Petite Gironde, 21 juillet 1939",afrique-occidentale-maurel-et-prom-47d863
maurelprom,Maurel et Prom,capital,10.566 fr.,1952,"Le Monde des affaires, 1952",afrique-occidentale-maurel-et-prom-47d863
maurelprom,Maurel et Prom,head_office,de la nouvelle société est fixé dans les,1952,"Le Monde des affaires, 1952",afrique-occidentale-maurel-et-prom-47d863
maurelprom,Maurel et Prom,head_office,"Paris, 5, r. Godot-de-Mauroi. Conseil :",1919,"La Cote de la Bourse et de la banque, 24 juillet 1919",afrique-occidentale-maurel-et-prom-47d863
maurelprom,Maurel et Prom,head_office,"BORDEAUX, rue Porte-Dijeaux, 18",1920,"Journal officiel du Haut-Sénégal-Niger, 15 avril 1920",afrique-occidentale-maurel-et-prom-47d863
maurelprom,Maurel et Prom,head_office,"Bordeaux, rue. d'Orléans, no 5, mais dont la plupart",1920,"Journal officiel du Haut-Sénégal-Niger, 15 mai 1920",afrique-occidentale-maurel-et-prom-47d863
maurelprom,Maurel et Prom,capital,10 millions fr.,1921,"Journal officiel du Haut-Sénégal-Niger, 15 février 1921",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,head_office,"Bordeaux, 18, rue Porte-Dijeaux",1931,"Recueil des assemblées générales, 1931",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,head_office,l’amortissement partiel de la valeur de,1937,"L'Information financière, économique et politique, 29 mai 1937",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,head_office,"Bordeaux, 18, rue Porte-Dijeaux",1938,"Recueil des assemblées générales, 1938",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,capital,10 millions fr.,1948,"Journal officiel de la république française, 30 décembre 1948",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,founded_date,1919-11-01,1955,"L’Information financière, économique et politique, 25 juin 1955",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,capital,300 millions fr.,1955,"L’Information financière, économique et politique, 25 juin 1955",afrique-occidentale-maurel-et-prom-47d863
etablissementsmaurelprom,Établissements Maurel et Prom,head_office,"Bordeaux, 19, rue Porte-Dijeaux",1955,"L’Information financière, économique et politique, 25 juin 1955",afrique-occidentale-maurel-et-prom-47d863
peyrissaccolonialeafrique,Peyrissac et Cie — Compagnie coloniale de l'Afrique française,head_office,"commercial 36, Poquelin-Molière, à Bordeaux. — 50 ans. —- 4.000.000 fr. — 27 avril",1908,"Archives commerciales de la France, 16 mai 1908",afrique-occidentale-peyrissac-1876-1963-f5d64d
peyrissaccolonialeafrique,Peyrissac et Cie — Compagnie coloniale de l'Afrique française,capital,4.000.000 francs,1908,"La Cote de la Bourse et de la banque, 11 juin 1908",afrique-occidentale-peyrissac-1876-1963-f5d64d
peyrissaccolonialeafrique,Peyrissac et Cie — Compagnie coloniale de l'Afrique française,head_office,"est, quant à présent, fixé à Paris, rue Cambon, no 43, et le",1908,"Journal officiel de la Guinée française, 1er octobre 1908",afrique-occidentale-peyrissac-1876-1963-f5d64d
