doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-equatoriale-afic-bbb628,https://entreprises-coloniales.fr/afrique-equatoriale/AFIC.pdf,company,"L'Afrique foncière, industrielle et commerciale",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1928,1931,"Afrique foncière, industrielle et commerciale (L')(AFIC)(1928-1931)"
afrique-equatoriale-afrique-miniere-equat-9cd569,https://entreprises-coloniales.fr/afrique-equatoriale/Afrique_miniere_equat.pdf,company,Afrique minière équatoriale,Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1921,1934,Afrique minière équatoriale (1921-1934)
afrique-equatoriale-agricom-alima-a26409,https://entreprises-coloniales.fr/afrique-equatoriale/Agricom-Alima.pdf,company,Société Agricole et Commerciale de l'Alima,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1899,1935,Agricole et Commerciale de l'Alima (Société)(1899-1935)
afrique-equatoriale-bralico-9e8b28,https://entreprises-coloniales.fr/afrique-equatoriale/BRALICO.pdf,company,Brasseries et limonaderies du Congo,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,2012,,"Brasseries et limonaderies du Congo (Bralico)(2012), Pointe-Noire"
afrique-equatoriale-bretonne-du-congo-778f39,https://entreprises-coloniales.fr/afrique-equatoriale/Bretonne_du_Congo.pdf,company,Société Bretonne du Congo,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1900,1910,Bretonne du Congo (Société)(1900-1910)
afrique-equatoriale-cafra-pointe-noire-cc52da,https://entreprises-coloniales.fr/afrique-equatoriale/Cafra-Pointe-Noire.pdf,company,Compagnie de l'Afrique française,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1936,,"Afrique française (Compagnie de l')(CAFRA)(S.A., 1936), Pointe-Noire"
afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a,https://entreprises-coloniales.fr/afrique-equatoriale/Caoutchoucs&produits_Lobay.pdf,company,Cie des Caoutchoucs et produits de la Lobay,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1899,1910,Caoutchoucs et produits de la Lobay (Cie des)(1899-1910)
afrique-equatoriale-caves-congolaises-124113,https://entreprises-coloniales.fr/afrique-equatoriale/Caves_congolaises.pdf,company,"Caves congolaises, Brazzaville, Léopoldville",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,"Caves congolaises, Brazzaville, Léopoldville"
afrique-equatoriale-cfco-c849e9,https://entreprises-coloniales.fr/afrique-equatoriale/CFCO.pdf,company,Chemin de fer Congo-Océan,Sociétés diverses,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,Chemin de fer Congo-Océan (CFCO) : Pointe-Noire-Brazzaville. 516 km. De l'hécatombe au chantier modèle
afrique-equatoriale-cie-agricole-kouilou-c69bd2,https://entreprises-coloniales.fr/afrique-equatoriale/Cie_agricole_Kouilou.pdf,company,Compagnie Agricole du Kouilou,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1900,1905,Agricole du Kouilou (Congo français)(Compagnie)(1900-1905)
afrique-equatoriale-cie-du-congo-occidental-279995,https://entreprises-coloniales.fr/afrique-equatoriale/Cie_du_Congo_Occidental.pdf,company,Compagnie du Congo Occidental,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1929,1933,Congo Occidental (Compagnie du)(1929-1933)
afrique-equatoriale-cie-frse-congo-1898-1911-bd17be,https://entreprises-coloniales.fr/afrique-equatoriale/Cie_frse_Congo_1898-1911.pdf,company,Compagnie Française du Congo,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1898,1911,Française du Congo (Compagnie)(1898-1911)
afrique-equatoriale-cie-industrielle-africaine-frse-3e4950,https://entreprises-coloniales.fr/afrique-equatoriale/Cie_industrielle_africaine_frse.pdf,company,Compagnie Industrielle Africaine Française,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1928,1933,"Industrielle Africaine Française (Compagnie), Brazzaville (1928-1933)"
afrique-equatoriale-cie-industrielle-congo-cc654b,https://entreprises-coloniales.fr/afrique-equatoriale/Cie_industrielle_Congo.pdf,company,"Compagnie Industrielle du Congo, Bas-Kouilou",Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1931,,"Industrielle du Congo (Compagnie)(1931), Bas-Kouilou : exploitation forestière"
afrique-equatoriale-cinq-freres-trechot-b97097,https://entreprises-coloniales.fr/afrique-equatoriale/Cinq_freres_Trechot.pdf,company,Tréchot,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,Tréchot (Les cinq frères)
afrique-equatoriale-cmcf-1905-1921-701e61,https://entreprises-coloniales.fr/afrique-equatoriale/CMCF_1905-1921.pdf,company,"Cie Minière du Congo français, Mindouli",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1905,1921,"Minière du Congo français (Cie)(CMCF)(1905-1921), Mindouli : le règne du député Gilbert Planche"
afrique-equatoriale-cmcf-1931-1964-b751b2,https://entreprises-coloniales.fr/afrique-equatoriale/CMCF_1931-1964.pdf,company,Cie Minière du Congo français,Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1931,1964,Minière du Congo français (Cie)(CMCF)(1931-1964) : le règne de la Banque de l'union parisienne
afrique-equatoriale-coboma-7e196f,https://entreprises-coloniales.fr/afrique-equatoriale/COBOMA.pdf,company,Compagnie des Bois du Mayumbé,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1948,,"Bois du Mayumbé (Compagnie des)(1948), Brazzaville"
afrique-equatoriale-coloniale-du-baniembe-c3e590,https://entreprises-coloniales.fr/afrique-equatoriale/Coloniale_du_Baniembe.pdf,company,Société Coloniale du Baniembé,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1899,1910,Coloniale du Baniembé (Société)(1899-1910)
afrique-equatoriale-colyaf-bc94b5,https://entreprises-coloniales.fr/afrique-equatoriale/Colyaf.pdf,company,Compagnie Lyonnaise de l'Afrique équatoriale française,Sociétés diverses,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,Lyonnaise de l'Afrique équatoriale française (Compagnie)(Colyaf)
afrique-equatoriale-comcol-kadei-sangha-cab37b,https://entreprises-coloniales.fr/afrique-equatoriale/Comcol_Kadei-Sangha.pdf,company,Compagnie Commerciale et Coloniale de la Kadeï-Sangha,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1899,1911,Commerciale et Coloniale de la Kadeï-Sangha (Compagnie)(1899-1911)
afrique-equatoriale-compagnie-de-la-sangha-0d67ac,https://entreprises-coloniales.fr/afrique-equatoriale/Compagnie_de_la_Sangha.pdf,company,Compagnie de la Sangha,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,Sangha (Compagnie de la)
afrique-equatoriale-congo-mines-1928-1932-669d8f,https://entreprises-coloniales.fr/afrique-equatoriale/Congo-Mines_1928-1932.pdf,company,Congo-Mines,Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1928,1932,Congo-Mines (1928-1932)
afrique-equatoriale-consortium-minier-congo-niari-a7ee0c,https://entreprises-coloniales.fr/afrique-equatoriale/Consortium_minier_Congo-Niari.pdf,company,Consortium minier Congo-Niari,Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1929,1936,Consortium minier Congo-Niari (1929-1936)
afrique-equatoriale-developpement-congo-frs-c7112e,https://entreprises-coloniales.fr/afrique-equatoriale/Developpement_Congo_frs.pdf,company,Société pour le Développement du Congo français,Sociétés diverses,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1957,,Développement du Congo français (Société pour le)(1957)
afrique-equatoriale-doc-afric-1963-congo-26defa,https://entreprises-coloniales.fr/afrique-equatoriale/Doc._afric._1963-Congo.pdf,company,Documentatin africaine 1963,documents,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,Documentatin africaine 1963 : Congo.
afrique-equatoriale-domaine-ottino-kayes-5de71f,https://entreprises-coloniales.fr/afrique-equatoriale/Domaine_Ottino-Kayes.pdf,company,Le Domaine Ottino à Kayes,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1929,1949,Domaine Ottino (Le) à Kayes (1929-1949)
afrique-equatoriale-ekela-kadei-sangha-26279c,https://entreprises-coloniales.fr/afrique-equatoriale/Ekela-Kadei-Sangha.pdf,company,Ékéla-Kadeï-Sangha,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1903,1910,Ékéla-Kadeï-Sangha (1903-1910)
afrique-equatoriale-ekela-sangha-6a9d74,https://entreprises-coloniales.fr/afrique-equatoriale/Ekela-Sangha.pdf,company,Compagnie de l’Ékéla-Sangha,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,1899,1903,Ékéla-Sangha (Compagnie de l’)(1899-1903)
afrique-equatoriale-entraco-242253,https://entreprises-coloniales.fr/afrique-equatoriale/ENTRACO.pdf,company,Entreprises et travaux,Sociétés diverses,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,,,"Entreprises et travaux (ENTRACO), Pointe-Noire"
