doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",lieut-colonel-jean-ferrandi,lieut.-colonel Jean Ferrandi,lieut.-colonel Jean Ferrandi,,president,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,MM. lieut.-colonel Jean Ferrandi
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",raverdy-a,Albert Raverdy,Raverdy,Albert,administrateur_delegue,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Albert Raverdy
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",demoulin-a,Albert Demoulin,Demoulin,Albert,administrateur_delegue,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Albert Demoulin
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",serge-a,André Serge,Serge,André,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Serge André
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",johnston-g,Georges Johnston,Johnston,Georges,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Georges Johnston
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",comar-r,Raymond Comar,Comar,Raymond,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Raymond Comar
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",d-humieres-a,André d'Humières,d'Humières,André,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,comte André d'Humières
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",masquelier-p,Pierre Masquelier,Masquelier,Pierre,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Pierre Masquelier
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",hecht-j,Jean Hecht,Hecht,Jean,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Jean Hecht
afrique-equatoriale-afic-bbb628,afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",vergoz,Vergoz. 8,Vergoz. 8,,administrateur,1930,1930_1944,1,"La Journée industrielle, 10 mai 1930",,Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_annuaire,Vergoz. 8
afrique-equatoriale-afrique-miniere-equat-9cd569,afriqueminiereequatoriale,Afrique minière équatoriale,bane,Bané,Bané,,administrateur,1921,1914_1929,1,"Cote de la Bourse et de la banque, 22 mars 1921",sic: Barré (S.H.O.),Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_compose,MM. Bané [sic: Barré (S.H.O.)]
afrique-equatoriale-afrique-miniere-equat-9cd569,afriqueminiereequatoriale,Afrique minière équatoriale,guet,Guët,Guët,,administrateur,1921,1914_1929,1,"Cote de la Bourse et de la banque, 22 mars 1921",,Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_compose,Guët
afrique-equatoriale-afrique-miniere-equat-9cd569,afriqueminiereequatoriale,Afrique minière équatoriale,lepel-cointet,Lepel-Cointet,Lepel-Cointet,,administrateur,1921,1914_1929,1,"Cote de la Bourse et de la banque, 22 mars 1921",,Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise,citation,conseil_compose,Lepel-Cointet
