company_key,company_name,attribute,value,year,source_ref,doc_id
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",capital,400.000 fr.,,,afrique-equatoriale-afic-bbb628
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",head_office,Paris,,,afrique-equatoriale-afic-bbb628
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",capital,1.000.000 FR.,1929,"Les Annales coloniales, 27 juin 1929",afrique-equatoriale-afic-bbb628
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",founded_date,1928-06-22,1930,"La Journée industrielle, 10 mai 1930",afrique-equatoriale-afic-bbb628
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",head_office,transféré,1930,"La Journée industrielle, 10 mai 1930",afrique-equatoriale-afic-bbb628
afriqueminiereequatoriale,Afrique minière équatoriale,capital,1.275.000 fr.,1921,"Cote de la Bourse et de la banque, 22 mars 1921",afrique-equatoriale-afrique-miniere-equat-9cd569
afriqueminiereequatoriale,Afrique minière équatoriale,head_office,"Paris, 62",1921,"Cote de la Bourse et de la banque, 22 mars 1921",afrique-equatoriale-afrique-miniere-equat-9cd569
afriqueminiereequatoriale,Afrique minière équatoriale,founded_date,1921-02-25,1922,"AEC 1922, p. 293",afrique-equatoriale-afrique-miniere-equat-9cd569
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,"de Paris, assistant aux combats de Châtillon, du",,,afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,"de la société est établi à Paris, rue de Hanovre, 6",1899,"La Cote de la Bourse et de la banque, 11 août 1899",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,founded_date,1899-07-01,1915,"Paris, 1849-Paris, 1915",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,capital,1.200.000 francs,1915,"Paris, 1849-Paris, 1915",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,Paris,1915,"Paris, 1849-Paris, 1915",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,"de la société, rue de Hanovre, 6, et à Anvers, à la succursale de la société, Longue-rue-",1903,"La Cote de la Bourse et de la banque, 9 février 1903",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,capital,1.200.000 francs,1903,"La Dépêche coloniale, 29 mars 1903",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,"est à Paris, rue de Hanovre, no 6, dans les mêmes locaux que la",1903,"La Dépêche coloniale, 29 mars 1903",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,de la,1906,"Cote de la Bourse et de la banque, 17 mai 1906",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,founded_date,1899-07-01,1908,"Cote de la Bourse et de la banque, 21 juillet 1908",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,"de la société, rue de Grammont, 10",1908,"Cote de la Bourse et de la banque, 21 juillet 1908",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,capital,1.200.000 francs,1903,"La Dépêche coloniale, 29 mars 1903",afrique-equatoriale-agricom-alima-a26409
agricolecommercialealima,Société Agricole et Commerciale de l'Alima,head_office,"est à Paris, rue de Hanovre, no 6, dans les mêmes locaux que la",1903,"La Dépêche coloniale, 29 mars 1903",afrique-equatoriale-agricom-alima-a26409
bretonnecongo,Société Bretonne du Congo,head_office,"de la société est à Paris, boulevard de Courcelles, 51",1900,"La Cote de la Bourse et de la banque, 11 août 1900",afrique-equatoriale-bretonne-du-congo-778f39
bretonnecongo,Société Bretonne du Congo,head_office,"précédemment à Paris, 51, boulevard de Courcelles, a été transféré à Lille",1908,"La Cote de la Bourse et de la banque, 2 janvier 1908",afrique-equatoriale-bretonne-du-congo-778f39
afrique,Compagnie de l'Afrique française,founded_date,1924-03-31,1936,"L’Étoile de l’AEF, 26 septembre 1936, p. 2",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,capital,21.400.000 francs,1936,"L’Étoile de l’AEF, 26 septembre 1936, p. 2",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,head_office,Pointe-Noire (Afrique équatoriale française),1936,"L’Étoile de l’AEF, 26 septembre 1936, p. 2",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,capital,21.400.000 francs,1937,"L’Étoile de l’AEF, 17 juillet 1937, p. 9",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,head_office,de la CAFRA à Pointe-Noire,1937,"L’Étoile de l’AEF, 17 juillet 1937, p. 9",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,founded_date,1924-03-20,1938,"L’Étoile de l’AEF, 12 mars 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,capital,21.400.000 fr.,1938,"L’Étoile de l’AEF, 12 mars 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,head_office,Pointe-Noire - Afrique équatoriale française,1938,"L’Étoile de l’AEF, 12 mars 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,capital,21.400.000 fr.,1938,"La Journée industrielle, 17 septembre 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,founded_date,1924-03-20,1938,"Le Petit Bleu, 23 septembre 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,capital,30.000.000 fr.,1938,"Le Petit Bleu, 23 septembre 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
afrique,Compagnie de l'Afrique française,head_office,Pointe-Noire — Afrique équatoriale française,1938,"Le Petit Bleu, 23 septembre 1938",afrique-equatoriale-cafra-pointe-noire-cc52da
caoutchoucsproduitslobay,Cie des Caoutchoucs et produits de la Lobay,head_office,"rue Le-Peletier, 4, Paris. — Petites Affiches, 16",1899,"La Cote de la Bourse et de la banque, 30 juin 1899",afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a
caoutchoucsproduitslobay,Cie des Caoutchoucs et produits de la Lobay,head_office,"est établi à Paris, 4, rue Le-Peletier",1899,"La Cote de la Bourse et de la banque, 25 août 1899",afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a
caoutchoucsproduitslobay,Cie des Caoutchoucs et produits de la Lobay,capital,2.000.000 francs,1899,"Le Journal des débats, 28 septembre 1899",afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a
caoutchoucsproduitslobay,Cie des Caoutchoucs et produits de la Lobay,head_office,"4, rue Le-Peletier, à Paris",1899,"Le Journal des débats, 28 septembre 1899",afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a
caoutchoucsproduitslobay,Cie des Caoutchoucs et produits de la Lobay,capital,2.000.000 francs,1907,"Cote de la Bourse et de la banque, 22 mai 1907",afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a
caoutchoucsproduitslobay,Cie des Caoutchoucs et produits de la Lobay,head_office,"12, rue du Château, à Roubaix. Ext., ordre du jour: Modifications aux",1907,"Cote de la Bourse et de la banque, 22 mai 1907",afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a
cavescongolaisesbrazzavilleleopoldville,"Caves congolaises, Brazzaville, Léopoldville",capital,500.000 francs,,,afrique-equatoriale-caves-congolaises-124113
cavescongolaisesbrazzavilleleopoldville,"Caves congolaises, Brazzaville, Léopoldville",head_office,Brazzaville (A.E.F.),,,afrique-equatoriale-caves-congolaises-124113
cheminfercongoocean,Chemin de fer Congo-Océan,head_office,du Service est à Madingou où sera installé,1926,"Les Annales coloniales, 20 juillet 1926",afrique-equatoriale-cfco-c849e9
cheminfercongoocean,Chemin de fer Congo-Océan,capital,2.000.000 fr,1927,"Les Annales coloniales, 3 mars 1927",afrique-equatoriale-cfco-c849e9
cheminfercongoocean,Chemin de fer Congo-Océan,head_office,Paris. Il est chargé de l'étude de tous les grands problèmes sanitaires internationaux qui,1930,"Les Annales coloniales, 18 octobre 1930",afrique-equatoriale-cfco-c849e9
cheminfercongoocean,Chemin de fer Congo-Océan,head_office,"est 7, rue de Madrid, vient de publier — il y a",1933,"Les Annales coloniales, 6 septembre 1933",afrique-equatoriale-cfco-c849e9
agricolekouilou,Compagnie Agricole du Kouilou,head_office,Paris,,,afrique-equatoriale-cie-agricole-kouilou-c69bd2
agricolekouilou,Compagnie Agricole du Kouilou,head_office,"est à Paris, 30",1900,"Cote de la Bourse et de la banque, 25 septembre 1900",afrique-equatoriale-cie-agricole-kouilou-c69bd2
agricolekouilou,Compagnie Agricole du Kouilou,head_office,social,1900,"La Dépêche coloniale, 13 octobre 1900",afrique-equatoriale-cie-agricole-kouilou-c69bd2
congooccidental,Compagnie du Congo Occidental,head_office,"est à Paris, 19, boulevard Malesherbes. Le capital est de 1 million, en",1929,"La Journée industrielle, 18 janvier 1929",afrique-equatoriale-cie-du-congo-occidental-279995
congo,Compagnie Française du Congo,capital,1.000.000 francs,,,afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"rue des Petites-Écuries, 54, à Paris",,,afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"est établi à Paris, rue des Petites-Écuries, 55",1937,"Maromme, 23 août 1852-Nantes, 19 janvier 1937",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"54, rue des Petites-Écuries, Paris. — Ordre du jour : Examen et approbation, s'il y",1899,"Cote de la Bourse et de la banque, 13 avril 1899",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"Paris, rue des Petites-Écuries, 54. — Adresse télégraphique :",1900,"Les Archives commerciales de la France, 25 juillet 1900",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,capital,500 francs,1903,"La Dépêche coloniale, 22 février 1903",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"est à Paris, rue des Petites-écuries, 54",1903,"La Dépêche coloniale, 22 février 1903",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"54, rue des",1903,"La Cote de la Bourse et de la banque, 3 mars 1903",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
congo,Compagnie Française du Congo,head_office,"de la liquidation est à Paris, 4, rue Le-Peletier. —",1903,"Cote de la Bourse et de la banque, 16 avril 1903",afrique-equatoriale-cie-frse-congo-1898-1911-bd17be
