doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-equatoriale-cie-du-congo-occidental-279995,congooccidental,Compagnie du Congo Occidental,comptoirsimportation,et la Société des Comptoirs d'importation,administrateur,1929,"La Journée industrielle, 18 janvier 1929",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-cie-frse-congo-1898-1911-bd17be,congo,Compagnie Française du Congo,oubanghi,l'Oubanghi,administrateur,1900,"Les Archives commerciales de la France, 25 juillet 1900",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-coboma-7e196f,boismayumbe,Compagnie des Bois du Mayumbé,courtage,Société de Courtage,administrateur,,,Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-consortium-minier-congo-niari-a7ee0c,consortiumminiercongoniari,Consortium minier Congo-Niari,afriqueminiereequatoriale,L'Afrique minière équatoriale,administrateur,1929,"La Journée industrielle, 15 septembre 1929",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-consortium-minier-congo-niari-a7ee0c,consortiumminiercongoniari,Consortium minier Congo-Niari,minierecongo,Compagnie minière du Congo Français,administrateur,1929,"La Journée industrielle, 15 septembre 1929",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-exploration-miniere-equat-181b2d,explorationminiereequatoriale,Société d'Exploration minière équatoriale,afriqueminiereequatoriale,et de la société L'Afrique Minière Equatoriale,administrateur,1928,"La Journée industrielle, 5 février 1928",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-exploration-miniere-equat-181b2d,explorationminiereequatoriale,Société d'Exploration minière équatoriale,constructionbatignolles,et la Société de Construction des Batignolles,administrateur,1928,"La Journée industrielle, 5 février 1928",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-exploration-miniere-equat-181b2d,explorationminiereequatoriale,Société d'Exploration minière équatoriale,afriqueminiereequatoriale,L'Afrique Minière Equatoriale,administrateur,1928,"La Cote de la Bourse et de la banque, 8 février 1928",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-francaise-du-haut-congo-4ad225,hautcongo,Compagnie Française du Haut-Congo,paquinlimited,Paquin Limited,administrateur,1900,"Le Temps, 7 mai 1900",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-francaise-du-haut-congo-4ad225,hautcongo,Compagnie Française du Haut-Congo,mossaka,Mossaka,administrateur,1900,"Le Temps, 7 mai 1900",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-generale-sangha-likouala-da2f02,sanghalikouala,Compagnie générale Sangha-Likouala,forestieresanghaoubangui,Compagnie forestière Sangha-Oubangui,administrateur,1951,"AEC 1951, p. 471",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-ibenga-cdffb1,ibenga,Ibenga,jeancapperonrapportconseiladministration,Jean Capperon. RAPPORT DU CONSEIL D'ADMINISTRATION,administrateur,1906,"Le recueil des assemblées générales, 10 août 1906",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-l-alimaienne-a26444,alimaienne,L'Alimaïenne,loi,Loi,administrateur,1899,"Cote de la Bourse et de la banque, 19 août 1899",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-l-alimaienne-a26444,alimaienne,L'Alimaïenne,banqueindus,de la Banque indus,administrateur,1901,"Le Petit Caporal, 21 novembre 1901",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-mines-du-niari-0b29dd,minesniari,Compagnie des Mines du Niari,syndicatetudesafrique,Syndicat d'études en Afrique,administrateur,1930,"L’Écho des mines et de la métallurgie, 1er septembre 1930, p. 700",Mines,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-plantations-de-komono-3a0d17,groupebungeplantationskomono,groupe Bunge Plantations de Komono,bunge,SOCIÉTÉ FRANÇAISE BUNGE,administrateur,1954,"JOAEF, 1er octobre 1954",Agro-alimentaire,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-proprietaire-kouilou-niari-a8f8eb,proprietairekouilouniari,Compagnie Propriétaire du Kouilou-Niari,proprietairekouilouniari,de la Compagnie propriétaire du Kouilou- Niari,administrateur,1902,"Recueil des sociétés coloniales et maritimes, 1902, p. 196-197",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-proprietaire-kouilou-niari-a8f8eb,proprietairekouilouniari,Compagnie Propriétaire du Kouilou-Niari,constructionsmecaniques,de la Société française de constructions mécaniques,administrateur,1902,"Recueil des sociétés coloniales et maritimes, 1902, p. 196-197",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
afrique-equatoriale-scicf-0342a6,commercialeindustriellecongo,Société Commerciale et Industrielle du Congo français,concessionsetudes,concessions de la Société d'études,commissaire_aux_comptes,1899,"La Cote de la Bourse et de la banque, 22 juillet 1899",Sociétés commerciales,Congo-Brazzaville ou Moyen-Congo,Afrique equatoriale francaise
