company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
banquesyriegrandliban,banquesyrieliban,Banque de Syrie et du Grand-Liban,Banque de Syrie et du Liban,10,berard; bey-beyhum-o; bey-daouk-o; bey-el-mouayad-b; boissonnas-j; chabrieres; chiha; ed-vernes; h-hottinguer; homsy-a
exploitaitoncheminfercilicie,socexploitationcheminsfercilicienordsyrie,Société d'exploitaiton Chemin de fer de Cilicie,Soc. d'exploitation des CHEMINS de FER de CILICIE-NORD SYRIE,8,boissiere-g; cerjat-c; guibert-l-leonce; lion-l; rebuffel-c; roudy-a; sallandrouze-de-lamornaix-c; vitali-g
louisemmanueladoplphegoranflauxbaronandree,ports,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",Ports,6,berard; blanche-p; garreta-h; henry-a; michon-coster-j; saint-rene-taillandier-g
asphaltespetroleslattaquie,industrielleasphaltespetroleslattaquie,Asphaltes et pétroles de Lattaquié,Société industrielle des Asphaltes et pétroles de Lattaquié,5,chautard-j; donati-a; meguerditchian-l; schneider-g; shakour-pacha-m
georgemallet,port,George Mallet,Port,4,bey-p; henry-a; michon-coster-j; wiener-h
port,ports,Port,Ports,4,bey-p; blanche-p; henry-a; michon-coster-j
eauxbeyrouth,ottomanegazbeyrouth,Compagnie des Eaux de Beyrouth,Société ottomane du Gaz de Beyrouth,4,menasche-j; misk-n; peter-m; sabbag-e
banquesyriegrandliban,ports,Banque de Syrie et du Grand-Liban,Ports,3,berard; henry-a; mallet-r
georgemallet,ports,George Mallet,Ports,3,bey-p; henry-a; michon-coster-j
louisemmanueladoplphegoranflauxbaronandree,port,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",Port,3,blanche-p; henry-a; michon-coster-j
banquesyriegrandliban,tramwayseclairagebeyrouth,Banque de Syrie et du Grand-Liban,Tramways et éclairage de Beyrouth,3,berard; chiha; pirard-a
cheminferdamashamahprolongements,louisemmanueladoplphegoranflauxbaronandree,Chemin de fer Damas-Hamah et prolongements,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",3,berard; blanche-p; michon-coster-j
cheminferdamashamahprolongements,ports,Chemin de fer Damas-Hamah et prolongements,Ports,3,berard; blanche-p; michon-coster-j
cheminferdamashamahprolongements,exploitaitoncheminfercilicie,Chemin de fer Damas-Hamah et prolongements,Société d'exploitaiton Chemin de fer de Cilicie,2,boissiere-g; roudy-a
cheminferdamashamahprolongements,socexploitationcheminsfercilicienordsyrie,Chemin de fer Damas-Hamah et prolongements,Soc. d'exploitation des CHEMINS de FER de CILICIE-NORD SYRIE,2,boissiere-g; roudy-a
banquesyrieliban,cheminferdamashamahprolongements,Banque de Syrie et du Liban,Chemin de fer Damas-Hamah et prolongements,2,berard; roudy-a
banquesyrie,cheminferdamashamahprolongements,Banque française de Syrie,Chemin de fer Damas-Hamah et prolongements,2,briere-p; salem
banquesyriegrandliban,louisemmanueladoplphegoranflauxbaronandree,Banque de Syrie et du Grand-Liban,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",2,berard; henry-a
georgemallet,louisemmanueladoplphegoranflauxbaronandree,George Mallet,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",2,henry-a; michon-coster-j
banquesyriegrandliban,radioorient,Banque de Syrie et du Grand-Liban,Radio-Orient,2,berard; bousquet-h
tramwayseclairagebeyrouth,tramwayselectricite,Tramways et éclairage de Beyrouth,"Tramways et électricite, puis Tramways et éclairage de Beyrouth",2,perin-a; pirard-a
banquesyrieliban,tramwayseclairagebeyrouth,Banque de Syrie et du Liban,Tramways et éclairage de Beyrouth,2,berard; chiha
cheminferdamashamahprolongements,tramwayseclairagebeyrouth,Chemin de fer Damas-Hamah et prolongements,Tramways et éclairage de Beyrouth,2,berard; bourgeois-d
cheminferdamashamahprolongements,georgemallet,Chemin de fer Damas-Hamah et prolongements,George Mallet,2,michon-coster-j; revoil-p
cheminferdamashamahprolongements,port,Chemin de fer Damas-Hamah et prolongements,Port,2,blanche-p; michon-coster-j
eauxbeyrouth,ottomaneeauxbeyrouth,Compagnie des Eaux de Beyrouth,Cie ottomane des Eaux de Beyrouth,2,misk-n; sabbag-e
ottomaneeauxbeyrouth,ottomanegazbeyrouth,Cie ottomane des Eaux de Beyrouth,Société ottomane du Gaz de Beyrouth,2,misk-n; sabbag-e
imperialeottomaneroutebeyrouthdamas,portquaisentrepotsbeyrouth,Compagnie impériale ottomane de la Route de Beyrouth à Damas,"Port, quais et entrepôts de Beyrouth",2,emond-r; habert-g
airunion,banquesyriegrandliban,Air Union,Banque de Syrie et du Grand-Liban,1,giraud-h-hubert
banquesyrieliban,exploitaitoncheminfercilicie,Banque de Syrie et du Liban,Société d'exploitaiton Chemin de fer de Cilicie,1,roudy-a
banquesyrieliban,socexploitationcheminsfercilicienordsyrie,Banque de Syrie et du Liban,Soc. d'exploitation des CHEMINS de FER de CILICIE-NORD SYRIE,1,roudy-a
banquesyriegrandliban,portquaisentrepotsbeyrouth,Banque de Syrie et du Grand-Liban,"Port, quais et entrepôts de Beyrouth",1,de-cerjat-c
banquesyriegrandliban,francemediterranee1920,Banque de Syrie et du Grand-Liban,"Société France-Méditerranée, S.A., 1920",1,chabrieres-m-maurice
banquesyriegrandliban,georgemallet,Banque de Syrie et du Grand-Liban,George Mallet,1,henry-a
banquesyriegrandliban,port,Banque de Syrie et du Grand-Liban,Port,1,henry-a
banquesyriegrandliban,tramwayselectricite,Banque de Syrie et du Grand-Liban,"Tramways et électricite, puis Tramways et éclairage de Beyrouth",1,pirard-a
creditfonciersyrie,etablissementskern,Crédit foncier de Syrie,Etablissements KERN,1,gendre-e
creditfonciersyrie,industrielleetatslevant,Crédit foncier de Syrie,Société Industrielle des États du Levant,1,gendre-e
etablissementskern,industrielleetatslevant,Etablissements KERN,Société Industrielle des États du Levant,1,gendre-e
banquesyriegrandliban,cheminferdamashamahprolongements,Banque de Syrie et du Grand-Liban,Chemin de fer Damas-Hamah et prolongements,1,berard
banquesyrieliban,louisemmanueladoplphegoranflauxbaronandree,Banque de Syrie et du Liban,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",1,berard
banquesyrieliban,ports,Banque de Syrie et du Liban,Ports,1,berard
banquesyrieliban,radioorient,Banque de Syrie et du Liban,Radio-Orient,1,berard
cheminferdamashamahprolongements,radioorient,Chemin de fer Damas-Hamah et prolongements,Radio-Orient,1,berard
louisemmanueladoplphegoranflauxbaronandree,radioorient,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",Radio-Orient,1,berard
louisemmanueladoplphegoranflauxbaronandree,tramwayseclairagebeyrouth,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",Tramways et éclairage de Beyrouth,1,berard
ports,radioorient,Ports,Radio-Orient,1,berard
ports,tramwayseclairagebeyrouth,Ports,Tramways et éclairage de Beyrouth,1,berard
radioorient,tramwayseclairagebeyrouth,Radio-Orient,Tramways et éclairage de Beyrouth,1,berard
exploitaitoncheminfercilicie,foncieresyrie,Société d'exploitaiton Chemin de fer de Cilicie,Société foncière de Syrie,1,chaussees
cheminferottomanjaffajerusalemprolongements,imperialeottomaneroutebeyrouthdamas,Société du Chemin de fer ottoman de Jaffa à Jérusalem et prolongements,Compagnie impériale ottomane de la Route de Beyrouth à Damas,1,mahou-l
creditfonciersyrie,louisemmanueladoplphegoranflauxbaronandree,Crédit foncier de Syrie,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",1,saint-rene-taillandier-g
creditfonciersyrie,ports,Crédit foncier de Syrie,Ports,1,saint-rene-taillandier-g
creditfonciersyrie,libanosyriennetabacs,Crédit foncier de Syrie,Compagnie Libano-Syrienne des Tabacs,1,jourdanne-a
creditfonciersyrie,ottomanetramwayseclairageelectriquesdamas,Crédit foncier de Syrie,"Société ottomane des Tramways et éclairage électriques de Damas, puis Tramways et électricité de Damas",1,jourdanne-a
libanosyriennetabacs,ottomanetramwayseclairageelectriquesdamas,Compagnie Libano-Syrienne des Tabacs,"Société ottomane des Tramways et éclairage électriques de Damas, puis Tramways et électricité de Damas",1,jourdanne-a
cheminferdamashamahprolongements,tramwayslibanaisnordsudbeyrouth,Chemin de fer Damas-Hamah et prolongements,Tramways libanais nord et sud de Beyrouth,1,blanche-p
louisemmanueladoplphegoranflauxbaronandree,tramwayslibanaisnordsudbeyrouth,"Louis Emmanuel Adoplphe GORANFLAUX, baron D'ANDRÉE DE LA",Tramways libanais nord et sud de Beyrouth,1,blanche-p
port,tramwayslibanaisnordsudbeyrouth,Port,Tramways libanais nord et sud de Beyrouth,1,blanche-p
ports,tramwayslibanaisnordsudbeyrouth,Ports,Tramways libanais nord et sud de Beyrouth,1,blanche-p
