person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
allegre-l-louis,airunion,1,1927,1927,administrateur,1
arene-l,airunion,1,1927,1927,administrateur,1
bahon-m,airunion,1,1927,1927,administrateur,1
bonnet-g,airunion,1,1927,1927,administrateur,1
breguet-l,airunion,1,1927,1927,administrateur,1
caquet-a,airunion,1,1927,1927,administrateur,1
devies-m,airunion,1,1927,1927,administrateur,1
giraud-h-hubert,airunion,1,1927,1927,administrateur,1
malcolm-i,airunion,1,1927,1927,administrateur,1
margot-m,airunion,1,1927,1927,administrateur,1
philippar-g,airunion,1,1927,1927,administrateur,1
renault-l,airunion,1,1927,1927,administrateur,1
roume-e,airunion,1,1927,1927,administrateur,1
b-oury-g,asphaltespetroleslattaquie,1,1937,1937,administrateur,1
chautard-j,asphaltespetroleslattaquie,4,1929,1940,administrateur,1
d-alauzier-m,asphaltespetroleslattaquie,1,1931,1931,administrateur,1
donati-a,asphaltespetroleslattaquie,4,1929,1940,administrateur,1
enterprise-and-development-cy-e,asphaltespetroleslattaquie,4,1929,1940,administrateur,1
jordan-p,asphaltespetroleslattaquie,1,1937,1937,administrateur,1
macaux-h,asphaltespetroleslattaquie,1,1937,1937,president,1
meguerditchian-l,asphaltespetroleslattaquie,2,1929,1931,administrateur,1
rodocanachi-v,asphaltespetroleslattaquie,2,1929,1931,administrateur,1
saade-e,asphaltespetroleslattaquie,3,1931,1940,administrateur,1
sabatier-s,asphaltespetroleslattaquie,1,1940,1940,administrateur,1
schneider-g,asphaltespetroleslattaquie,2,1929,1931,administrateur,1
shakour-pacha-m,asphaltespetroleslattaquie,2,1929,1931,administrateur,1
vieu-c,asphaltespetroleslattaquie,2,1937,1940,administrateur,1
zafiropoulo-d,asphaltespetroleslattaquie,1,1940,1940,administrateur,1
zafiropulo,asphaltespetroleslattaquie,1,1931,1931,administrateur,1
bos-f,banqueliban,1,1913,1913,administrateur,1
cagninacci-h,banqueliban,1,1913,1913,administrateur,1
extrait-publie-dans-le-droit,banqueliban,1,1913,1913,administrateur,1
lautier-e,banqueliban,1,1913,1913,administrateur,1
roederer-p,banqueliban,1,1913,1913,administrateur,1
roquerbe-p,banqueliban,1,1913,1913,administrateur,1
valcke-a,banqueliban,1,1913,1913,administrateur,1
weyler-j,banqueliban,1,1913,1913,administrateur,1
adm-controleur-en-egypte,banquepretsnantissementsmontspieteegyptiens,1,1953,1953,administrateur,1
allain,banquepretsnantissementsmontspieteegyptiens,9,1925,1948,administrateur,1
allain-a,banquepretsnantissementsmontspieteegyptiens,1,1953,1953,administrateur,1
ateliers-de-la-gironde,banquepretsnantissementsmontspieteegyptiens,1,1929,1929,administrateur,1
barbut,banquepretsnantissementsmontspieteegyptiens,5,1937,1953,administrateur,1
cnep-u,banquepretsnantissementsmontspieteegyptiens,1,1925,1925,administrateur,1
dervieu-j,banquepretsnantissementsmontspieteegyptiens,2,1948,1953,administrateur,1
dervieu-j-jean,banquepretsnantissementsmontspieteegyptiens,1,1953,1953,administrateur,1
dervieu-p,banquepretsnantissementsmontspieteegyptiens,9,1925,1948,administrateur,1
egyptiens-m,banquepretsnantissementsmontspieteegyptiens,1,1929,1929,administrateur,1
en-commun-de-la-region-parisienne-t,banquepretsnantissementsmontspieteegyptiens,1,1929,1929,administrateur,1
jacobs-e,banquepretsnantissementsmontspieteegyptiens,8,1929,1953,administrateur,1
maggiar-a,banquepretsnantissementsmontspieteegyptiens,6,1931,1953,directeur,1
maggiar-g,banquepretsnantissementsmontspieteegyptiens,4,1940,1953,administrateur,1
maggiar-o,banquepretsnantissementsmontspieteegyptiens,3,1925,1929,administrateur,1
marbeau,banquepretsnantissementsmontspieteegyptiens,5,1937,1953,administrateur,1
monchicourt-a,banquepretsnantissementsmontspieteegyptiens,15,1925,1953,administrateur,1
monchicourt-c,banquepretsnantissementsmontspieteegyptiens,3,1925,1929,administrateur,1
moulin-a,banquepretsnantissementsmontspieteegyptiens,1,1953,1953,administrateur,1
pierre-c,banquepretsnantissementsmontspieteegyptiens,5,1927,1937,administrateur,1
pyrites-de-huelva,banquepretsnantissementsmontspieteegyptiens,1,1929,1929,administrateur,1
rostand-j,banquepretsnantissementsmontspieteegyptiens,6,1925,1937,administrateur,1
agricole-d-algerie,banquesyrie,1,1929,1929,administrateur,1
artaud,banquesyrie,1,1919,1919,administrateur,1
bader-gruber-j,banquesyrie,2,1938,1938,administrateur,1
briere-p,banquesyrie,2,1938,1938,administrateur,1
charpentier-j,banquesyrie,2,1938,1938,administrateur,1
ferrail,banquesyrie,1,1919,1919,administrateur,1
fonciere-i,banquesyrie,1,1929,1929,administrateur,1
gouin,banquesyrie,1,1919,1919,administrateur,1
homberg-a,banquesyrie,2,1938,1938,president,1
immeubles-de-france,banquesyrie,1,1929,1929,administrateur,1
laville-e,banquesyrie,2,1938,1938,administrateur_delegue,1
leblanc-l,banquesyrie,2,1938,1938,administrateur,1
mines-du-chabet-kohol,banquesyrie,1,1929,1929,administrateur,1
misrachi,banquesyrie,1,1919,1919,administrateur,1
