person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
aubry-o,andeville,1,1926,1926,administrateur,1
blache-p,andeville,1,1926,1926,administrateur,1
guerault-c,andeville,1,1926,1926,president,1
lemarinier-g,andeville,1,1926,1926,administrateur,1
mauclet-j,andeville,1,1926,1926,administrateur,1
tassart-l,andeville,1,1926,1926,vice_president,1
chalas-c,bienvenue,1,1920,1920,administrateur,1
chalas-p,bienvenue,1,1920,1920,administrateur,1
et-rene-blanchet,bienvenue,1,1920,1920,administrateur,1
armstrong-l,burnsphilpco35crutchedfriarslondresec,1,1926,1926,administrateur,1
esq,burnsphilpco35crutchedfriarslondresec,1,1926,1926,administrateur,1
forsyth-j,burnsphilpco35crutchedfriarslondresec,1,1926,1926,administrateur,1
hon-lord-inch-cape-r,burnsphilpco35crutchedfriarslondresec,1,1926,1926,administrateur,1
lieut-james-burns,burnsphilpco35crutchedfriarslondresec,1,1926,1926,administrateur,1
theodore-c-amsden-esq,burnsphilpco35crutchedfriarslondresec,1,1926,1926,administrateur,1
burns-j,burnsphilpcoltd,1,1922,1922,administrateur,1
c-amsden-esq-t,burnsphilpcoltd,1,1922,1922,administrateur,1
esq,burnsphilpcoltd,1,1922,1922,administrateur,1
forsyth-j,burnsphilpcoltd,1,1922,1922,administrateur,1
hon-lord-inchcape-r,burnsphilpcoltd,1,1922,1922,administrateur,1
j-t-walker-h,burnsphilpcoltd,1,1922,1922,administrateur,1
lieut-james-burns,burnsphilpcoltd,1,1922,1922,administrateur,1
ballande-a,caledonia,2,1931,1933,administrateur,1
baudouin-p,caledonia,2,1933,1936,administrateur,1
berge,caledonia,3,1931,1936,administrateur,1
catalan-l,caledonia,1,1936,1936,administrateur,1
chavanne-l,caledonia,1,1931,1931,administrateur,1
dewez,caledonia,1,1936,1936,administrateur,1
dewez-h,caledonia,2,1931,1933,administrateur,1
guiraud-p,caledonia,2,1931,1933,administrateur,1
laroque-g,caledonia,2,1931,1933,administrateur,1
laurent,caledonia,1,1936,1936,administrateur,1
loste,caledonia,1,1936,1936,administrateur,1
loste-h,caledonia,1,1933,1933,administrateur,1
milliard,caledonia,1,1936,1936,president,1
milliard-g,caledonia,1,1933,1933,administrateur,1
milliard-h,caledonia,1,1931,1931,administrateur,1
rougy-a,caledonia,3,1931,1936,administrateur,1
van-bree-f,caledonia,2,1931,1933,administrateur,1
van-bree-v,caledonia,1,1936,1936,administrateur,1
verge,caledonia,1,1936,1936,administrateur,1
baudouin-p,caledonickel,2,1937,1964,administrateur,1
catalan-l,caledonickel,2,1937,1964,administrateur,1
dewez-h,caledonickel,2,1937,1964,administrateur,1
gueneau-c,caledonickel,2,1937,1964,administrateur,1
milliard-h,caledonickel,2,1937,1964,administrateur,1
mirabaud-p,caledonickel,2,1937,1964,administrateur,1
poilay-h,caledonickel,2,1937,1964,administrateur,1
roume-e,caledonickel,2,1937,1964,administrateur,1
van-bree-f,caledonickel,2,1937,1964,vice_president,1
viallate-a,caledonickel,2,1937,1964,administrateur,1
a-noumea-l,chalandage,1,1926,1926,directeur,0
ballande-a,chalandage,1,1951,1951,administrateur,1
berge-a-noumea-j,chalandage,1,1937,1937,directeur,0
berge-j,chalandage,2,1926,1937,administrateur,1
berge-m,chalandage,2,1926,1937,administrateur,1
bonneaud-h,chalandage,1,1951,1951,president,1
laroque-g,chalandage,2,1926,1937,administrateur,1
loste-h,chalandage,1,1951,1951,administrateur,1
milliard-h,chalandage,2,1926,1937,administrateur,1
milliard-henry-milliard-pdt-ballande-r,chalandage,1,1951,1951,administrateur,1
rougy-a,chalandage,2,1926,1937,president,1
selon-monde-des-affaires,chalandage,1,1951,1951,administrateur,1
allegre-l,chrome,4,1932,1951,administrateur,1
dehesdin-a,chrome,2,1932,1937,administrateur,1
dehesdin-c,chrome,2,1937,1951,administrateur,1
emily-j,chrome,2,1932,1937,president,1
feillet-j,chrome,2,1932,1937,administrateur,1
lefevre-l,chrome,2,1937,1951,administrateur,1
meyer,chrome,2,1937,1951,administrateur,1
miniere-caledonienne-s,chrome,2,1937,1951,administrateur,1
piren-a,chrome,2,1937,1951,administrateur,1
ropadzi-a,chrome,2,1937,1951,president,1
thurneyssen-g,chrome,2,1937,1951,administrateur,1
vois-p,chrome,2,1937,1951,administrateur,1
dumait-a,colonialeilesbanks,1,1951,1951,administrateur,1
jameau-j,colonialeilesbanks,1,1937,1937,administrateur,1
klein-p,colonialeilesbanks,1,1951,1951,administrateur,1
magnin-j,colonialeilesbanks,1,1951,1951,administrateur,1
maguin,colonialeilesbanks,1,1937,1937,administrateur,1
martinet-h,colonialeilesbanks,1,1951,1951,president_directeur_general,1
pinelli-j,colonialeilesbanks,1,1937,1937,administrateur,1
baudouin-p,comitedirection,1,1937,1937,president,1
berge,comitedirection,1,1937,1937,administrateur,1
catalan-l,comitedirection,1,1937,1937,administrateur,1
dewez,comitedirection,1,1937,1937,administrateur,1
laurent,comitedirection,1,1937,1937,administrateur,1
loste,comitedirection,1,1937,1937,administrateur,1
milliard,comitedirection,1,1937,1937,vice_president,1
rougy-a,comitedirection,1,1937,1937,administrateur,1
van-bree-v,comitedirection,1,1937,1937,administrateur,1
verge,comitedirection,1,1937,1937,administrateur,1
barrau-a,commissionnairecorrespondant,1,1937,1937,president,1
barrau-e,commissionnairecorrespondant,4,1937,1951,gerant,1
daly-j,commissionnairecorrespondant,2,1937,1951,vice_president,1
duchosal-g,commissionnairecorrespondant,1,1951,1951,administrateur,1
le-chenadec-j,commissionnairecorrespondant,2,1937,1951,administrateur,1
nicholls-g,commissionnairecorrespondant,2,1937,1951,administrateur,1
ollivaud-g,commissionnairecorrespondant,1,1937,1937,administrateur,1
ad-unger,comptoirsnouvelleshebrides,1,1926,1926,administrateur,1
andre-l-ballande,comptoirsnouvelleshebrides,1,1951,1951,president,1
berge-m,comptoirsnouvelleshebrides,2,1926,1937,administrateur,1
bernast-a,comptoirsnouvelleshebrides,1,1926,1926,vice_president,1
bonneaud,comptoirsnouvelleshebrides,1,1951,1951,vice_president,1
bonneaud-a,comptoirsnouvelleshebrides,2,1926,1937,administrateur,1
coursin-j,comptoirsnouvelleshebrides,1,1937,1937,administrateur,1
dathis,comptoirsnouvelleshebrides,1,1926,1926,administrateur,1
delesalle-s,comptoirsnouvelleshebrides,1,1926,1926,vice_president,1
dubus,comptoirsnouvelleshebrides,1,1926,1926,administrateur,1
grande-rue,comptoirsnouvelleshebrides,1,1926,1926,administrateur,1
jeannin-p,comptoirsnouvelleshebrides,1,1937,1937,administrateur,1
lafont,comptoirsnouvelleshebrides,1,1926,1926,president,1
larcher-f,comptoirsnouvelleshebrides,1,1951,1951,administrateur,1
laroque,comptoirsnouvelleshebrides,1,1951,1951,administrateur,1
laroque-g,comptoirsnouvelleshebrides,2,1926,1937,president,1
leroux,comptoirsnouvelleshebrides,1,1951,1951,administrateur,1
loste-h,comptoirsnouvelleshebrides,1,1951,1951,administrateur,1
milliard-h,comptoirsnouvelleshebrides,2,1926,1937,administrateur,1
prevost-a,comptoirsnouvelleshebrides,1,1926,1926,secretaire,0
roubaix,comptoirsnouvelleshebrides,1,1926,1926,administrateur,1
vitot,comptoirsnouvelleshebrides,1,1926,1926,directeur,0
prevet-j,consolidatednickelcyltd,1,1903,1903,administrateur,1
pyne-s,consolidatednickelcyltd,1,1903,1903,administrateur,1
steel-c,consolidatednickelcyltd,1,1903,1903,administrateur,1
wherler-s,consolidatednickelcyltd,1,1903,1903,administrateur,1
arnavon-j,cotonnierenouvelleshebrides,3,1926,1951,administrateur,1
caillard-e,cotonnierenouvelleshebrides,1,1937,1937,administrateur,1
collier-de-la-marliere,cotonnierenouvelleshebrides,2,1926,1937,administrateur,1
corbin-de-mangoux-a,cotonnierenouvelleshebrides,2,1937,1951,president,1
francais-des-nouvelles-hebrides-c,cotonnierenouvelleshebrides,2,1926,1937,administrateur,1
francais-des-nouvelles-hebrides-nb-c,cotonnierenouvelleshebrides,1,1951,1951,administrateur,1
herbette-f,cotonnierenouvelleshebrides,2,1937,1951,administrateur,1
indochinoise-de-commerce-s,cotonnierenouvelleshebrides,1,1926,1926,administrateur,1
poilay-e,cotonnierenouvelleshebrides,1,1926,1926,administrateur,1
revel-c,cotonnierenouvelleshebrides,1,1926,1926,administrateur,1
ballande-a,etablissementsballande,4,1919,1951,president,1
ballande-h,etablissementsballande,2,1942,1951,administrateur,1
ballande-p,etablissementsballande,4,1919,1937,administrateur,1
berge-m,etablissementsballande,6,1919,1951,administrateur,1
bonneaud-a,etablissementsballande,4,1919,1937,administrateur,1
bouillier-g,etablissementsballande,2,1942,1951,administrateur,1
caledo-hebridaise,etablissementsballande,1,1951,1951,administrateur,1
chales-p,etablissementsballande,2,1942,1951,administrateur,1
chavane-l,etablissementsballande,2,1919,1926,administrateur,1
