doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
pacifique-aec-1922-nlle-caledonie-a888d5,https://entreprises-coloniales.fr/pacifique/AEC_1922-Nlle-Caledonie.pdf,company,Annuaire des entreprises coloniales 1922-Nouvelle-Calédonie. Suivi de la liste d'entreprises donnée par les Cahiers coloniaux,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,,,Annuaire des entreprises coloniales 1922-Nouvelle-Calédonie. Suivi de la liste d'entreprises donnée par les Cahiers coloniaux (août-sept. 1923)
pacifique-aec-1926-nlle-caledonie-c1056b,https://entreprises-coloniales.fr/pacifique/AEC_1926-Nlle-Caledonie.pdf,company,Annuaire des entreprises coloniales 1926-Nouvelle-Calédonie,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,,,Annuaire des entreprises coloniales 1926-Nouvelle-Calédonie
pacifique-aec-1937-nlle-caledonie-1b1147,https://entreprises-coloniales.fr/pacifique/AEC_1937-Nlle-Caledonie.pdf,company,Annuaire des entreprises coloniales 1937-Nouvelle-Calédonie,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,,,Annuaire des entreprises coloniales 1937-Nouvelle-Calédonie
pacifique-aec-1951-nlle-caledonie-f2f399,https://entreprises-coloniales.fr/pacifique/AEC_1951-Nlle-Caledonie.pdf,company,Annuaire des entreprises coloniales 1951-Nouvelle-Calédonie,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,,,Annuaire des entreprises coloniales 1951-Nouvelle-Calédonie
pacifique-agence-des-bois-5d0112,https://entreprises-coloniales.fr/pacifique/Agence_des_bois.pdf,company,L'Agence des bois,Autres sociétés,Nouvelle-Calédonie (Mélanésie),Pacifique,1903,,Agence des bois (L')(1903)
pacifique-bagne-en-nouvelle-caledonie-912c27,https://entreprises-coloniales.fr/pacifique/Bagne_en_Nouvelle-Caledonie.pdf,company,Le Bagne en Nouvelle-Calédonie,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,1864,,"Le Bagne en Nouvelle-Calédonie (1864) : transportés, déportés, relégués, récidivistes. Discours de Victor Hugo au Sénat en faveur de l'amnistie des communards (23 mai 1876) (162 p.)"
pacifique-ballande-par-avisseau-f8389c,https://entreprises-coloniales.fr/pacifique/Ballande_par_Avisseau.pdf,company,"Les Établissements Ballande et la Nouvelle-Calédonie, par Jean-Paul Avisseau",Autres sociétés,Nouvelle-Calédonie (Mélanésie),Pacifique,1997,,"Les Établissements Ballande et la Nouvelle-Calédonie, par Jean-Paul Avisseau (1997)"
pacifique-banque-nouvelle-caledonie-8e4e5d,https://entreprises-coloniales.fr/pacifique/Banque_Nouvelle-Caledonie.pdf,company,Banque de la Nouvelle-Calédonie,Autres sociétés,Nouvelle-Calédonie (Mélanésie),Pacifique,1874,1877,"Banque de la Nouvelle-Calédonie (« Banque Marchand »)(1874-1877), Paris, Nouméa"
pacifique-bq-indoch-noumea-b86eb4,https://entreprises-coloniales.fr/pacifique/Bq_Indoch.-Noumea.pdf,company,Banque de l'Indochine,Autres sociétés,Nouvelle-Calédonie (Mélanésie),Pacifique,,,Banque de l'Indochine : succursale de Nouméa (1888)
pacifique-cafeieres-et-elevages-canala-f05300,https://entreprises-coloniales.fr/pacifique/Cafeieres_et_elevages_Canala.pdf,company,"Compagnie française des Caféières et élevages de Canala et Thio, puis Compagnie agricole et commerciale de la Nouvelle-Calédonie",Autres sociétés,Nouvelle-Calédonie (Mélanésie),Pacifique,1902,,"Caféières et élevages de Canala et Thio (Compagnie française des)(1902), puis Compagnie agricole et commerciale de la Nouvelle-Calédonie (1906-1909), Paris"
