person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
allain,abyssinie,1,1921,1921,administrateur,1
allain-m,abyssinie,3,1921,1925,administrateur,1
bourel-h,abyssinie,4,1921,1925,administrateur,1
de-brommer-f,abyssinie,3,1921,1925,administrateur,1
de-la-chesnais-e,abyssinie,3,1921,1925,administrateur,1
dureault-h,abyssinie,1,1925,1925,administrateur,1
fernandez,abyssinie,1,1921,1921,administrateur,1
fernandez-g,abyssinie,3,1921,1925,administrateur,1
goupil,abyssinie,1,1921,1921,administrateur,1
van-luppen-j,abyssinie,4,1921,1925,administrateur,1
caudrelier-e,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
charles-thomas-couture,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
dit-marcel-hutin,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
edwards-h,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
gianotti-a,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
hirsch-m,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
hotel-g,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
jacopo-gasparini-s,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
la-francesca-e,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
legrand-r,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
marescalchi-a,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
miniere-des-concessions-prasso-en-abyssinie,miniereconcessionsprassoabyssinie,1,1936,1936,administrateur,1
penacchio,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
poitou-c,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
prasso-a-adolphe,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
prasso-a-albert,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
prince-j-j-borghese,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
promenade-des-anglais,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
rosetti,miniereconcessionsprassoabyssinie,1,1937,1937,administrateur,1
roudy-a,miniereconcessionsprassoabyssinie,1,1926,1926,administrateur,1
begouen-m,unionminiereethiopie,2,1929,1931,administrateur,1
bonnier-f,unionminiereethiopie,2,1929,1931,administrateur,1
chr-thams,unionminiereethiopie,1,1929,1929,administrateur,1
de-bernonville-p,unionminiereethiopie,1,1929,1929,administrateur,1
gradis-g,unionminiereethiopie,2,1929,1931,administrateur,1
jaloustre-g,unionminiereethiopie,2,1929,1931,administrateur,1
pillet-e,unionminiereethiopie,2,1929,1931,administrateur,1
thams-c,unionminiereethiopie,1,1931,1931,administrateur,1
