doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,prasso-a,Albert Prasso,Prasso,Albert,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,MM Albert Prasso
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,prasso-a,Adolphe Prasso,Prasso,Adolphe,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,Adolphe Prasso
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,hotel-g,Grand Hôtel,Hôtel,Grand,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,Grand Hôtel
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,gianotti-a,Antonin Gianotti,Gianotti,Antonin,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,Antonin Gianotti
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,promenade-des-anglais,promenade des Anglais,promenade des Anglais,,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,promenade des Anglais
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,hirsch-m,Marcel Hirsch,Hirsch,Marcel,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,Marcel Hirsch
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,dit-marcel-hutin,dit Marcel Hutin,dit Marcel Hutin,,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,dit Marcel Hutin
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,legrand-r,René Legrand,Legrand,René,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,René Legrand
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,roudy-a,Anathase Roudy,Roudy,Anathase,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,Anathase Roudy
madagascar-et-djibouti-concessions-prasso-abyssinie-93bd0a,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,caudrelier-e,Étienne Caudrelier,Caudrelier,Étienne,administrateur,1926,1914_1929,1,"La Journée industrielle, 20 mai 1926",,,Abyssinie ou Ethiopie,Madagascar et Djibouti,citation,conseil_compose,Étienne Caudrelier
