company_key,company_name,attribute,value,year,source_ref,doc_id
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",capital,30.000.000 fr.,1882,"Gil Blas, 4 mai 1882",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"est celui de la Société des ponts et travaux en fer (Joret) : siège à Paris, ateliers à Montataire",1886,"Le Capitaliste, 7 juillet 1886",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"de la société, 41, boulevard Haussmann",1888,"Gil Blas, 5 juillet 1888",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",capital,12.500.000 fr.,1891,"La Cote de la Bourse et de la banque, 13 février 1891",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"Paris, rue Taitbout, 80",1891,"La Cote de la Bourse et de la banque, 24 mars 1891",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"Paris, 51, rue de la Chaussée-d’Antin, Il",1891,"La Cote de la Bourse et de la banque, 4 avril 1891",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",founded_date,1882-04-20,1893,"L'Économiste européen, 13 août 1893",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"3, rue Laffitte, où toutes les communications",1894,"Gil Blas, 17 juillet 1894",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"de la Société du Canal de Corinthe à Athènes. Là, on",1906,"Gil Blas, 12 novembre 1906",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,Athènes,1907,"Gil Blas, 10 février 1907",proche-orient-canal-maritime-corinthe-0de09e
internationale,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",head_office,"Athènes, sera, à partir",1908,"Gil Blas, 7 juillet 1908",proche-orient-canal-maritime-corinthe-0de09e
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",capital,15 millions francs,1880,"Le Capitaliste, 17 novembre 1880",proche-orient-cie-frse-du-lac-copais-f657c7
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",head_office,"13, rue Lafayette. Durée : 99 ans. Capital : 15 millions de francs, divisé en",1880,"Le Capitaliste, 17 novembre 1880",proche-orient-cie-frse-du-lac-copais-f657c7
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",head_office,de Paris. Marié en 1877 à Hortense Halfon (1858-1932),1891,"Francfort-sur-le-Mein, 16 avril 1842-Madrid, 7 juin 1891",proche-orient-cie-frse-du-lac-copais-f657c7
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",capital,"15.000,000 francs",1896,"Paris, : né le 17 août 1832-Paris, 30 mars 1896",proche-orient-cie-frse-du-lac-copais-f657c7
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",head_office,"Paris, rue de Provence, no 62",1896,"Paris, : né le 17 août 1832-Paris, 30 mars 1896",proche-orient-cie-frse-du-lac-copais-f657c7
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",head_office,"Constantinople. — Agences à Paris, Londres et Athènes",1860,"Lyon,1860",proche-orient-cie-frse-du-lac-copais-f657c7
dessechementexploitationlaccopaisparcorinnekrouckalainleger,"Compagnie française pour le desséchement et l'exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",head_office,"Paris, rue de Provence, 62, composée d’actionnaires représentant plus de la",1888,"La Cote de la Bourse et de la banque, 21 janvier 1888",proche-orient-cie-frse-du-lac-copais-f657c7
magnesiesnaturellesmandoudi,"Compagnie Générale des Magnésies naturelles, Mandoudi",head_office,rue Saint-,1883,"Cote de la Bourse et de la banque, 10 janvier 1883",proche-orient-magnesies-naturelles-b39e30
minesseriphosspiliazezaparcorinnekrouckalainleger,"Société des Mines de Seriphos et de Spiliazeza, par Corinne Krouck et Alain Léger",capital,7.000.000 fr.,1882,"Bagdad, 1820-Paris, 1882",proche-orient-mines-de-seriphos-40521c
