person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
agapitos-s,canalcorinthe,10,1920,1948,administrateur,1
al-chryssanthis,canalcorinthe,1,1948,1948,administrateur,1
al-gounaris,canalcorinthe,2,1937,1937,administrateur,1
an-corijis,canalcorinthe,3,1937,1948,administrateur,1
angelopoulos-e,canalcorinthe,10,1912,1933,administrateur,1
cambanis-p,canalcorinthe,4,1925,1931,administrateur,1
caratheodory-t,canalcorinthe,6,1920,1931,administrateur,1
catsaros,canalcorinthe,2,1948,1953,administrateur,1
condoyannis-p,canalcorinthe,7,1927,1948,administrateur,1
contostaulos-a,canalcorinthe,1,1917,1917,administrateur,1
el-gounaris,canalcorinthe,2,1948,1953,administrateur,1
ep-empiricos,canalcorinthe,4,1912,1920,administrateur,1
eutaxias-j,canalcorinthe,4,1912,1917,administrateur,1
giannacopoulos,canalcorinthe,1,1933,1933,administrateur,1
hondros,canalcorinthe,1,1953,1953,president,1
lempessis-n,canalcorinthe,4,1937,1953,administrateur,1
maccas-d,canalcorinthe,3,1920,1925,administrateur,1
mansolas,canalcorinthe,2,1948,1953,administrateur,1
matsas-a,canalcorinthe,2,1914,1917,administrateur,1
matsas-z,canalcorinthe,1,1912,1912,administrateur,1
maximos-d,canalcorinthe,2,1912,1914,administrateur,1
papafrangos-s,canalcorinthe,7,1920,1933,administrateur,1
paraskevopoulos-a,canalcorinthe,5,1931,1948,administrateur,1
scoumbourdis-c,canalcorinthe,1,1933,1933,administrateur,1
serpieri,canalcorinthe,2,1931,1933,administrateur,1
serpieri-f,canalcorinthe,7,1912,1927,administrateur,1
serpieri-j,canalcorinthe,4,1937,1953,administrateur,1
skoumpourdis-c,canalcorinthe,5,1923,1931,administrateur,1
valaoritis-j,canalcorinthe,2,1912,1914,administrateur,1
vlangalis-a,canalcorinthe,14,1912,1953,administrateur,1
zoumboulidis,canalcorinthe,1,1953,1953,administrateur,1
carouis,dessechementexploitationlaccopaisparcorinnekrouckalainleger,1,1880,1880,administrateur,1
de-louvencourt-g,dessechementexploitationlaccopaisparcorinnekrouckalainleger,1,1880,1880,administrateur,1
ellissen-j,dessechementexploitationlaccopaisparcorinnekrouckalainleger,1,1880,1880,administrateur,1
manoach-h,dessechementexploitationlaccopaisparcorinnekrouckalainleger,1,1880,1880,administrateur,1
scoulandi,dessechementexploitationlaccopaisparcorinnekrouckalainleger,1,1880,1880,administrateur,1
ad-peghoux,internationale,2,1893,1897,administrateur,1
antonopulos,internationale,3,1893,1899,vice_president,1
apostolides-g,internationale,1,1893,1893,administrateur,1
bernard,internationale,2,1882,1887,administrateur,1
brueyre,internationale,1,1893,1893,administrateur,1
calligos,internationale,3,1893,1899,administrateur,1
carapanos,internationale,2,1882,1887,administrateur,1
contsalexis,internationale,1,1899,1899,administrateur,1
cousin,internationale,2,1882,1887,administrateur,1
de-lesseps-f,internationale,1,1887,1887,president,1
ficquet,internationale,2,1882,1887,administrateur,1
kyriamdes-j,internationale,1,1897,1897,administrateur,1
peghoux-a,internationale,2,1882,1887,administrateur,1
renieri,internationale,2,1882,1887,administrateur,1
schloesing-f,internationale,1,1887,1887,administrateur,1
sinopouios-a,internationale,1,1897,1897,administrateur,1
sinopoulos-a,internationale,1,1899,1899,administrateur,1
skouses,internationale,2,1882,1887,administrateur,1
streit,internationale,3,1893,1899,administrateur,1
syngros-a,internationale,2,1893,1897,president,1
teissonniere,internationale,1,1887,1887,president,1
valaoritis-j,internationale,2,1897,1899,administrateur,1
vlasto-a,internationale,1,1893,1893,vice_president,1
de-amedee-outrey,minesseriphosspiliazezaparcorinnekrouckalainleger,1,1880,1880,administrateur,1
outrey,minesseriphosspiliazezaparcorinnekrouckalainleger,1,1880,1880,administrateur,1
papadacky,minesseriphosspiliazezaparcorinnekrouckalainleger,1,1880,1880,administrateur,1
cavas-b,usineslaurium,1,1909,1909,administrateur,1
gambas-a,usineslaurium,1,1909,1909,administrateur,1
lidorikis-g,usineslaurium,1,1909,1909,administrateur,1
matsas-z,usineslaurium,1,1909,1909,administrateur,1
sgouta-d,usineslaurium,2,1909,1909,administrateur,1
valsoritis-p,usineslaurium,1,1909,1909,administrateur,1
