company_key,company_name,attribute,value,year,source_ref,doc_id
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,capital,400.000 fr.,,,afrique-occidentale-s-a-o-rahm-3d6d9f
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,head_office,Paris,,,afrique-occidentale-s-a-o-rahm-3d6d9f
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,capital,40.000 francs,1919,"Le Soir, 5 février 1919",afrique-occidentale-s-a-o-rahm-3d6d9f
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,head_office,social,1919,"Le Soir, 5 février 1919",afrique-occidentale-s-a-o-rahm-3d6d9f
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,capital,1.400.000 fr.,1923,"L'Information financière, économique et politique, 13 mars 1923",afrique-occidentale-s-a-o-rahm-3d6d9f
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,head_office,Paris,1923,"L'Information financière, économique et politique, 13 mars 1923",afrique-occidentale-s-a-o-rahm-3d6d9f
commercialeindustrielleafriqueoccidentale,Société Commerciale et Industrielle de l'Afrique Occidentale,head_office,"10, rue",1924,"Le Journal des finances, 15 janvier 1924",afrique-occidentale-s-a-o-rahm-3d6d9f
afriqueoccidentale,AFRIQUE OCCIDENTALE,capital,400.000 francs,1925,Annuaire industriel 1925,afrique-occidentale-s-a-o-rahm-3d6d9f
afriqueoccidentale,AFRIQUE OCCIDENTALE,head_office,"— 1, rue des Colonnes, Paris. R. C. 214.275",1926,"BALO, 8 février 1926",afrique-occidentale-s-a-o-rahm-3d6d9f
afriqueoccidentale,AFRIQUE OCCIDENTALE,capital,1.400.000 francs,1926,"La Liberté, 1er mars 1926",afrique-occidentale-s-a-o-rahm-3d6d9f
