person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
th-rahm,Th. Rahm,Th. Rahm,1,1,2,administrateur,1916,1919,
rahm-a,Rahm,A. Rahm,1,1,1,administrateur,1916,1916,
bloc-statuts-chez-me-andre-d,Bloc. Statuts chez Me André,D. Bloc. Statuts chez Me André,1,1,1,administrateur,1916,1916,
thomas-l,Thomas,Louis Thomas,1,1,1,administrateur,1919,1919,
coquard-beulas,Coquard-Beulas,Coquard-Beulas,1,1,1,administrateur,1919,1919,
baume,Baume,Baume,1,1,1,administrateur,1919,1919,
radisson,Radisson,Radisson,1,1,1,administrateur,1919,1919,
gerbod,Gerbod,Gerbod,1,1,1,administrateur,1919,1919,
estrade,Estrade,Estrade,1,1,1,administrateur,1919,1919,
leclerc,Leclerc,Leclerc,1,1,1,administrateur,1919,1919,
