person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
baume,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
bloc-statuts-chez-me-andre-d,commercialeindustrielleafriqueoccidentale,1,1916,1916,administrateur,1
coquard-beulas,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
estrade,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
gerbod,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
leclerc,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
radisson,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
rahm-a,commercialeindustrielleafriqueoccidentale,1,1916,1916,administrateur,1
th-rahm,commercialeindustrielleafriqueoccidentale,2,1916,1919,administrateur,1
thomas-l,commercialeindustrielleafriqueoccidentale,1,1919,1919,administrateur,1
