doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",d-autre-part-d,Défenderesses d'autre part,d'autre part,Défenderesses,directeur_general,2015,post_1962,0,"Le Sahel, 9 janvier 2015",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,dg,Défenderesses d'autre part
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",huissier-de-justice-a-niamey,Huissier de justice à Niamey,Huissier de justice à Niamey,,directeur_general,2015,post_1962,0,"Le Sahel, 9 janvier 2015",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,dg,Huissier de justice à Niamey
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",orabank-niger-sa,ORABANK Niger SA,ORABANK Niger SA,,directeur_general,2015,post_1962,0,"Le Sahel, 9 janvier 2015",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,dg,ORABANK Niger SA
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",devant-le-president-du-tribunal-de-ceans,devant le Président du Tribunal de Céans,devant le Président du Tribunal de Céans,,directeur_general,2015,post_1962,0,"Le Sahel, 9 janvier 2015",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,dg,devant le Président du Tribunal de Céans
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",au-fond-au-principal,AU FOND Au principal,AU FOND Au principal,,directeur_general,2015,post_1962,0,"Le Sahel, 9 janvier 2015",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,dg,AU FOND Au principal
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,froment-guieysse-g,Froment-Guieysse,Froment-Guieysse,,administrateur,1925,1914_1929,1,"La Cote de la Bourse et de la banque, 28 janvier 1925",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,conseil_compose,Froment-Guieysse
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,guieysse-p,P. Guieysse,Guieysse,P.,administrateur,1925,1914_1929,1,"La Cote de la Bourse et de la banque, 28 janvier 1925",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,conseil_compose,P. Guieysse
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,schurr,Schürr,Schürr,,administrateur,1925,1914_1929,1,"La Cote de la Bourse et de la banque, 28 janvier 1925",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,conseil_compose,Schürr
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,you,You,You,,administrateur,1925,1914_1929,1,"La Cote de la Bourse et de la banque, 28 janvier 1925",,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,citation,conseil_compose,You
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,you-e,E. You,You,E.,administrateur,1929,1914_1929,1,Annuaire Desfossés 1929,,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,directory_entry,conseil_compose,MM. E. You
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,daroussin-j,J. Daroussin,Daroussin,J.,administrateur,1929,1914_1929,1,Annuaire Desfossés 1929,,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,directory_entry,conseil_compose,J. Daroussin
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,biraben-g,G. Biraben,Biraben,G.,administrateur,1929,1914_1929,1,Annuaire Desfossés 1929,,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,directory_entry,conseil_compose,G. Biraben
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,froment-guieysse-g,G. Froment- Guieysse,Froment- Guieysse,G.,administrateur,1929,1914_1929,1,Annuaire Desfossés 1929,,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise,directory_entry,conseil_compose,G. Froment- Guieysse
