company_id_1,company_id_2,period,weight,shared_directors
culturesdiakandape,plantationshautevoltasisal,1914_1929,1,begouen-m
agricoleindustriellesoudan,culturecotonniereniger,1930_1944,5,bedouet-j; cahen-fuzier-e; hermann-du-pasquier; hirsch-h; villars-r
agricoleindustriellesoudan,elevagenigerdire,1930_1944,5,cahen-fuzier-e; hermann-du-pasquier; hirsch-a; hirsch-h; villars-r
culturecotonniereniger,elevagenigerdire,1930_1944,4,cahen-fuzier-e; hermann-du-pasquier; hirsch-h; villars-r
culturesdiakandape,plantationsambidedisisal,1930_1944,4,calvet-g; gradis-g; renoux-l; thams-c
agricoleindustriellesoudan,plantationsambidedisisal,1930_1944,3,begouen-m; godet-r; renoux-l
plantationsambidedisisal,plantationshautevoltasisal,1930_1944,3,begouen-m; massena-prince-d-essling-a; renoux-l
agricoleindustriellesoudan,plantationshautevoltasisal,1930_1944,2,begouen-m; renoux-l
agricoleindustriellesoudan,culturesdiakandape,1930_1944,2,bedouet-j; renoux-l
culturesdiakandape,plantationshautevoltasisal,1930_1944,2,helbronner-h; renoux-l
culturecotonniereniger,culturesdiakandape,1930_1944,1,bedouet-j
etudesexplorationsoudan,minieresoudan,pre_1914,1,lagache-e
