person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
daroussin-j,Daroussin,J. Daroussin; Joël Daroussin,1,1,2,administrateur,1929,1951,Industrie
s-wilson-c,S. Wilson,Charles S. Wilson,1,1,2,administrateur,1936,1938,Industrie
louis-hirsch-a,Louis Hirsch,André Louis-Hirsch; André- Louis Hirsch,1,1,2,administrateur,1938,1948,Industrie
duvillier-motte-g,Duvillier-Motte,Duvillier-Motte; G. Duvillier-Motte,1,1,2,administrateur,1911,1912,Industrie
hirsch-m,Hirsch,Marcel Hirsch,1,1,2,president,1922,1925,Industrie
loisy-x,Loisy,X. Loisy,1,1,2,vice_president,1922,1925,Industrie
atthalin-a,Atthalin,André Atthalin,1,1,2,administrateur,1922,1925,Industrie
audebeau-bey-c,Audebeau bey,Ch. Audebeau bey,1,1,2,administrateur,1922,1925,Industrie
hirsch-l-louis,Hirsch,Louis Hirsch,1,1,2,administrateur,1922,1925,Industrie
ed-cahen-fuzier,Ed. Cahen-Fuzier,Ed. Cahen-Fuzier,1,1,2,administrateur,1927,1929,Industrie
laurent-l,Laurent,L. Laurent,1,1,2,administrateur,1927,1929,Industrie
hirsch-l,Hirsch. 18,L. Hirsch; L. Hirsch. 18,1,1,2,administrateur,1929,1938,Industrie
girodias-l,Girodias,L. Girodias,1,1,2,president,1937,1940,Industrie
hirsch-p,Hirsch,P. Hirsch,1,1,2,administrateur,1937,1940,Industrie
maurat-g,Maurat,G. Maurat,1,1,2,administrateur,1945,1948,Industrie
chanoine-p,Chanoine,Paul Chanoine,1,1,2,administrateur,1928,1934,Transports
despaux-a,Despaux,Albert Despaux,1,1,2,administrateur,1928,1934,Transports
lapointe-e,Lapointe,Édouard Lapointe,1,1,2,administrateur,1928,1934,Transports
pardon-n,Pardon,Noël Pardon,1,1,2,administrateur,1898,1901,Industrie
courtois-de-vicose-l,Courtois de Vicose,L. Courtois de Vicose,1,1,2,president,1921,1925,Commerce
toujan-l,Toujan,L. Toujan,1,1,2,president,1921,1925,Commerce
carles-l,Carles,L. Carles; Louis Carles,1,1,2,administrateur,1921,1925,Commerce
cormouls-houles-e,Cormouls-Houlès,E. Cormouls-Houles; E. Cormouls-Houlès,1,1,2,administrateur,1921,1925,Commerce
miquel-j,Miquel,J.-A. Miquel,1,1,2,administrateur,1921,1925,Commerce
massoc-a,Massoc,A. Massoc,1,1,2,administrateur_delegue,1921,1925,Commerce
nebout-f,Nebout,François Nebout; Nebout,1,1,2,administrateur,1930,1930,Industrie
demachy-r,Demachy,Robert Demachy,1,1,2,administrateur,1929,1937,Industrie
fouque-r,Fouque,Robert Fouque,1,1,2,administrateur_delegue,1930,1936,Industrie
thomasset-a,Thomasset,Alfred Thomasset,1,1,2,administrateur,1930,1936,Industrie
le-barbier-l,Le Barbier,L. Le Barbier; Louis Le Barbier,1,1,2,administrateur,1910,1910,Mines
fould-a,Fould,André Fould,1,1,2,president,1912,1926,Commerce
cahen-d-anvers-r,Cahen d'Anvers,Robert Cahen d'Anvers,1,1,2,administrateur_delegue,1912,1926,Commerce
getting-m,Getting,Max Getting,1,1,2,administrateur_delegue,1912,1926,Commerce
poirson-c,Poirson,Charles Poirson,1,1,2,administrateur_delegue,1912,1926,Commerce
mayrargues-a,Mayrargues,André Mayrargues,1,1,2,administrateur_delegue,1912,1926,Commerce
chevalier-a,Chevalier,Auguste Chevalier,1,1,2,administrateur,1928,1931,Commerce
boissarie-j,Boissarie,J. B. Boissarie; Jean Boissarie,1,1,2,administrateur,1928,1931,Commerce
lequitte-p,Lequitte,P. M. M. Lequitte; Pierre Lequitte,1,1,2,administrateur,1928,1931,Commerce
schurr,Schürr,Schürr,1,1,1,administrateur,1925,1925,Industrie
you,You,You,1,1,1,administrateur,1925,1925,Industrie
you-e,You,E. You,1,1,1,administrateur,1929,1929,Industrie
biraben-g,Biraben,G. Biraben,1,1,1,administrateur,1929,1929,Industrie
rasson-e,Rasson,E. Rasson,1,1,1,administrateur,1929,1929,Industrie
dujardin-e,Dujardin,Ed Dujardin,1,1,1,president,1951,1951,Industrie
ferre-p,Ferré,P. Ferré,1,1,1,administrateur,1951,1951,Industrie
mollard-j,Mollard,J. Mollard,1,1,1,administrateur,1951,1951,Industrie
dreyfus-g,Dreyfus,Georges Dreyfus,1,1,1,administrateur,1930,1930,Industrie
commissionnaire-en-coton-au-havre,commissionnaire en coton au Havre,commissionnaire en coton au Havre,1,1,1,administrateur,1930,1930,Industrie
trefileries-du-havre,tréfileries du Havre,tréfileries du Havre,1,1,1,administrateur,1930,1930,Industrie
gamichon-p,Gamichon,Paul Gamichon,1,1,1,administrateur,1948,1948,Industrie
patricot-a,Patricot,André Patricot,1,1,1,administrateur,1948,1948,Industrie
bernier-g,Bernier,Georges Bernier,1,1,1,administrateur,1930,1930,Industrie
koenig-f,Koenig,Francis Koenig,1,1,1,administrateur,1930,1930,Industrie
mathon-e,Mathon,Eugène Mathon,1,1,1,administrateur,1930,1930,Industrie
silvestre-j,Silvestre,Joseph Silvestre,1,1,1,administrateur,1930,1930,Industrie
knig-f,Kœnig,Francis Kœnig,1,1,1,administrateur,1936,1936,Industrie
frank-de-latour-dejean,Frank de Latour-Dejean,Frank de Latour-Dejean,1,1,1,administrateur,1936,1936,Industrie
baratoux-j-jean,Baratoux,Jean Baratoux,1,1,1,administrateur,1912,1912,Industrie
ple-j,Plé,James Plé,1,1,1,administrateur,1912,1912,Industrie
minerais,Minerais,Minerais,1,1,1,administrateur,1929,1929,Mines
robbe-u,Robbe,Urbain Robbe,1,1,1,administrateur,,,Commerce
boulanger-a,Boulanger,Achille Boulanger,1,1,1,administrateur,,,Commerce
faidherbe-p,Faidherbe,Pierre Faidherbe,1,1,1,administrateur,,,Commerce
bonnet-h,Bonnet,Henry Bonnet,1,1,1,administrateur,,,Commerce
dubrulle-m,Dubrulle,Maurice Dubrulle,1,1,1,administrateur,,,Commerce
et-leon-dewyn,et Léon Dewyn,et Léon Dewyn,1,1,1,administrateur,,,Commerce
p-forveille,? P. FORVEILLE,? P. FORVEILLE,1,1,1,administrateur,1933,1933,Industrie
joubert-j,Joubert,J. R. Joubert,1,1,1,president,1933,1933,Industrie
auboyneau-j,Auboyneau,J. Auboyneau,1,1,1,vice_president,1933,1933,Industrie
gerard-r,Gérard,Robert Gérard,1,1,1,administrateur,1933,1933,Industrie
michon-del-campo,Michon del Campo,Michon del Campo,1,1,1,administrateur,1933,1933,Industrie
bourceret-p,Bourceret,P. Bourceret,1,1,1,administrateur,1948,1948,Industrie
hottinguer-j,Hottinguer,J.-C. Hottinguer,1,1,1,administrateur,1948,1948,Industrie
hubert-j,Hubert,J. Hubert,1,1,1,administrateur,1948,1948,Industrie
travaux-d-irrigation-dans-le-ht-senegal-niger,travaux d'irrigation dans le Ht-Sénégal-Niger,travaux d'irrigation dans le Ht-Sénégal-Niger,1,1,1,president,1925,1925,Industrie
carde-j,Carde,J. Carde,1,1,1,president,1937,1937,Industrie
delmas-p-pierre,Delmas,Pierre Delmas,1,1,1,administrateur,1943,1943,Industrie
devraigne-g,Devraigne,Georges Devraigne,1,1,1,administrateur,1943,1943,Industrie
dupont-ferrier-p,Dupont-Ferrier,Pierre Dupont-Ferrier,1,1,1,administrateur,1943,1943,Industrie
auxiliaire-du-commerce-africian,Auxiliaire du commerce africian,Auxiliaire du commerce africian,1,1,1,administrateur,1943,1943,Industrie
de-lestapis-r,de Lestapis,Raoul de Lestapis,1,1,1,administrateur,1922,1922,Industrie
varasson-a,Varasson,Varasson,1,1,1,administrateur,1937,1937,Industrie
begouen-y,Begouën,Y. Begouën,1,1,1,administrateur,1948,1948,Industrie
helbronner,Helbronner,Helbronner,1,1,1,administrateur,1948,1948,Industrie
et-deves,Ét. Devès,Ét. Devès,1,1,1,administrateur,1948,1948,Industrie
cherifenne-de-participations-s,chérifıenne de participations,Sté chérifıenne de participations,1,1,1,administrateur,1951,1951,Industrie
berger-t,Berger,Théodore Berger,1,1,1,administrateur,1901,1901,Industrie
daleas-p,Daléas,Paul Daléas,1,1,1,administrateur,1901,1901,Industrie
lafargue-a,Lafargue,Albert Lafargue,1,1,1,administrateur,1901,1901,Industrie
specialement-le-soudan-francais,spécialement le Soudan français,spécialement le Soudan français,1,1,1,administrateur,1901,1901,Industrie
periquet-l,Periquet,Louis Periquet,1,1,1,administrateur,1928,1928,Transports
raffin-j,Raffin,Joannès Raffin,1,1,1,administrateur,1928,1928,Transports
maurat-l,Maurat,Louis Maurat,1,1,1,administrateur,1928,1928,Transports
flanneau-l,Flanneau,Louis Flanneau,1,1,1,administrateur,1928,1928,Transports
mansat-l,Mansat,Louis Mansat,1,1,1,administrateur,1934,1934,Transports
habermacher-a,Habermacher,Armand Habermacher,1,1,1,administrateur,1934,1934,Transports
incertains-r,incertains,Renseignements incertains,1,1,1,administrateur,1934,1934,Transports
de-la-faille-de-leverghem-j,de la Faille de Leverghem,Jean de la Faille de Leverghem,1,1,1,administrateur,1898,1898,Industrie
van-den-bosch-l,van den Bosch,Léon van den Bosch,1,1,1,administrateur,1898,1898,Industrie
teste-f,Teste,Florent-Joseph-Victor Teste,1,1,1,administrateur,1898,1898,Industrie
representant-de-la-maison-a-teste,représentant de la maison A. Teste,représentant de la maison A. Teste,1,1,1,administrateur,1898,1898,Industrie
maret,Maret,Maret,1,1,1,administrateur,1898,1898,Industrie
samuel-otto-bing,Samuel-Otto Bing,Samuel-Otto Bing,1,1,1,administrateur,1898,1898,Industrie
rigord-j,Rigord,Joseph Rigord,1,1,1,administrateur,1898,1898,Industrie
de-witte-h,de Witte,Henri de Witte,1,1,1,administrateur,1901,1901,Industrie
van-den-bosch,Van den Bosch,Van den Bosch,1,1,1,administrateur,1901,1901,Industrie
teste,Teste,Teste,1,1,1,administrateur,1901,1901,Industrie
bing,Bing,Bing,1,1,1,administrateur,1901,1901,Industrie
rigard,Rigard,Rigard,1,1,1,administrateur,1901,1901,Industrie
ponsignon-a,Ponsignon,Arthur Ponsignon,1,1,1,administrateur,1911,1911,Banque
fourcade-e,Fourcade,E. Fourcade,1,1,1,administrateur,1911,1911,Banque
de-bazelaire-l,de Bazelaire,Louis de Bazelaire,1,1,1,president,1921,1921,Commerce
charlionais-m,Charlionais,Maurice Charlionais,1,1,1,administrateur,1921,1921,Commerce
tachard-e,Tachard,E. Tachard,1,1,1,administrateur,1925,1925,Commerce
charlionnais,Charlionnais,Charlionnais,1,1,1,administrateur,1925,1925,Commerce
brewer-e,Brewer,Émile Brewer,1,1,1,administrateur,1903,1903,Mines
guignet-w,Guignet,William Guignet,1,1,1,administrateur,1903,1903,Mines
schmith-c,Schmith,Ch. Schmith,1,1,1,administrateur,1903,1903,Mines
mols-a,Mols,Alexis Mols,1,1,1,administrateur,1903,1903,Mines
beliard-h,Béliard,Henri Béliard,1,1,1,administrateur,1903,1903,Mines
leonis-l,Léonis,Louis Léonis,1,1,1,administrateur,1903,1903,Mines
cremieux-f,Crémieux,F. Crémieux,1,1,1,administrateur,1903,1903,Mines
porlitz-a,Porlitz,A. Porlitz,1,1,1,administrateur,1903,1903,Mines
bouillon-p,Bouillon,Paul Bouillon,1,1,1,administrateur,1938,1938,Industrie
guy-de-lestapis,Guy de Lestapis,Guy de Lestapis,1,1,1,administrateur,1930,1930,Industrie
sauf-guy-de-lestapis,sauf Guy de Lestapis,sauf Guy de Lestapis,1,1,1,administrateur,1930,1930,Industrie
vezia,Vézia,Vézia,1,1,1,administrateur,1930,1930,Industrie
industrielle-de-belgique,industrielle de Belgique,industrielle de Belgique,1,1,1,administrateur,1929,1929,Industrie
philippson-j,Philippson,Jules Philippson,1,1,1,administrateur,1937,1937,Industrie
chastel-a,Chastel,André Chastel,1,1,1,administrateur,1938,1938,Mines
et-georges-fay,et Georges Fay 2,et Georges Fay 2,1,1,1,administrateur,1938,1938,Mines
levy-dakar-r,Lévy Dakar,Roger Lévy Dakar,1,1,1,administrateur,1928,1928,Industrie
calcat-f-fernand,Calcat,Fernand Calcat,1,1,1,president,1930,1930,Industrie
gheerbrandt-j,Gheerbrandt,J.-L. Gheerbrandt,1,1,1,administrateur,1930,1930,Industrie
hoffmann-a,Hoffmann,Adolphe Hoffmann,1,1,1,administrateur,1930,1930,Industrie
levy-r-roger,Lévy,Roger Lévy,1,1,1,administrateur,1930,1930,Industrie
constantin-de-celles,Constantin de Celles,Constantin de Celles,1,1,1,president,1936,1936,Industrie
d-hastrel-de-rivedoux-l,d'Hastrel de Rivedoux,Léger d'Hastrel de Rivedoux,1,1,1,administrateur,1910,1910,Mines
favreul,Favreul,Favreul,1,1,1,administrateur,1910,1910,Mines
hieulle-e,Hieulle,Hieulle,1,1,1,administrateur,1910,1910,Mines
sabatier-g,Sabatier. 4,G. Sabatier. 4,1,1,1,administrateur,1910,1910,Mines
decron-c,Decron,Charles Decron,1,1,1,administrateur,1926,1926,Commerce
peyrissac-l,Peyrissac,Léon Peyrissac,1,1,1,administrateur,1926,1926,Commerce
poncin-h,Poncin,Henri Poncin,1,1,1,administrateur,1926,1926,Commerce
guiho-j,Guiho,J. M. J. Guiho,1,1,1,administrateur,1928,1928,Commerce
dupouy-n,Dupouy,N. E. F. M. Dupouy,1,1,1,administrateur,1928,1928,Commerce
vincent-e-ernest,Vincent,Ernest Vincent,1,1,1,president,1931,1931,Commerce
revel-c,Revel,Charles Revel,1,1,1,administrateur,1931,1931,Commerce
couturier-g-gustave,Couturier,Gustave Couturier,1,1,1,administrateur,1931,1931,Commerce
boucaumont-p,Boucaumont,Paul Boucaumont,1,1,1,administrateur,1931,1931,Commerce
depouy-f,Depouy,François Depouy,1,1,1,administrateur,1931,1931,Commerce
prince,Prince,Prince,1,1,1,administrateur,1901,1901,Commerce
estieu,Estieu,Estieu,1,1,1,administrateur,1901,1901,Commerce
expert-bezancon-c,Expert-Bezançon,Charles Expert-Bezançon,1,1,1,administrateur,1901,1901,Commerce
suilliot-h,Suilliot,Hippolyte Suilliot,1,1,1,administrateur,1901,1901,Commerce
hartmann-g,Hartmann,Georges Hartmann,1,1,1,administrateur,1901,1901,Commerce
kinsbourg-p,Kinsbourg. —,Paul Kinsbourg. —,1,1,1,administrateur,1901,1901,Commerce
raimond-j,Raimond,Raimond,2,0,2,commissaire_aux_comptes,1945,1948,Industrie
d-autre-part-d,d'autre part,Défenderesses d'autre part,1,0,1,directeur_general,2015,2015,Industrie
huissier-de-justice-a-niamey,Huissier de justice à Niamey,Huissier de justice à Niamey,1,0,1,directeur_general,2015,2015,Industrie
orabank-niger-sa,ORABANK Niger SA,ORABANK Niger SA,1,0,1,directeur_general,2015,2015,Industrie
devant-le-president-du-tribunal-de-ceans,devant le Président du Tribunal de Céans,devant le Président du Tribunal de Céans,1,0,1,directeur_general,2015,2015,Industrie
au-fond-au-principal,AU FOND Au principal,AU FOND Au principal,1,0,1,directeur_general,2015,2015,Industrie
delompre-m,Delompré,Marcel Delompré,1,0,1,directeur,1933,1933,Industrie
renoux,Renoux,Renoux,1,0,1,directeur,1938,1938,Industrie
concessions-de-same,Concessions de Samé,Concessions de Samé,1,0,1,directeur,1938,1938,Industrie
diakandape,Diakandapé,Diakandapé,1,0,1,directeur,1938,1938,Industrie
darsalam,Darsalam,Darsalam,1,0,1,directeur,1938,1938,Industrie
lagros-de-longeron,Lagros de Longeron,Lagros de Longeron,1,0,1,commissaire_aux_comptes,1901,1901,Industrie
curtil-f,Curtil,Froment Curtil,1,0,1,commissaire_aux_comptes,1901,1901,Industrie
guilho-j,Guilho,Jean Guilho,1,0,1,directeur,1931,1931,Commerce
