doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",assigneetablissementsmahamansanikarimou,assigné les ÉTABLISSEMENTS MAHAMAN SANI KARIMOU,directeur_general,2015,"Le Sahel, 9 janvier 2015",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",bianigersa,BIA-Niger SA,directeur_general,2015,"Le Sahel, 9 janvier 2015",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",boanigersa,BOA Niger SA,directeur_general,2015,"Le Sahel, 9 janvier 2015",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",ecobankniger,l'ECOBANK Niger,directeur_general,2015,"Le Sahel, 9 janvier 2015",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-braniger-d42998,brasserieboissonsgazeusesnigerniamey,"Société de Brasserie et de boissons gazeuses du Niger, Niamey",sonibank,SONIBANK,directeur_general,2015,"Le Sahel, 9 janvier 2015",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,banquecolonialeetudes,Banque coloniale d'études,administrateur,1925,"La Cote de la Bourse et de la banque, 28 janvier 1925",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-briqueteries-de-bamako-ac85b4,briqueteriesbamako,Briqueteries de Bamako,banquecoloniale,Banque coloniale,administrateur,1929,Annuaire Desfossés 1929,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cais-sisal-5c24a5,agricoleindustriellesoudan,"Compagnie Agricole et Industrielle du Soudan, puis Agricole et Industrielle de l'Ouest africain",colonialegerance,de la Société coloniale de gérance,administrateur,1930,"La Journée industrielle, 28 juin 1930",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cie-elevage-niger-89d9d9,elevagenigerdire,"Compagnie d'Élevage du Niger, Diré",etspierreflipo,Éts Pierre Flipo,administrateur,1930,"L’Africain, 14 mars 1930",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cie-miniere-haute-volta-47dc27,minierehautevolta,Compagnie Minière de la Haute-Volta,equatorialemines,Compagnie équatoriale de Mines,administrateur,1929,"La Journée industrielle, 30 janvier 1929",Mines,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cie-miniere-haute-volta-47dc27,minierehautevolta,Compagnie Minière de la Haute-Volta,unionminiere,l'Union minière,administrateur,1929,"La Journée industrielle, 30 janvier 1929",Mines,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cie-miniere-haute-volta-47dc27,minierehautevolta,Compagnie Minière de la Haute-Volta,mines,et la Compagnie de Mines,administrateur,1929,"La Journée industrielle, 30 janvier 1929",Mines,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cultures-de-diakandape-e8a73e,culturesdiakandape,Cultures de Diakandapé,marocaineproduitstropicaux,Société marocaine des produits tropicaux,administrateur,1933,Annuaire Desfossés 1933,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-cultures-de-diakandape-e8a73e,culturesdiakandape,Cultures de Diakandapé,marocainepaystropicaux,Société marocaine des pays tropicaux,administrateur,1945,Annuaire Desfossés 1945,Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-etudes-et-exploration-soudan-1d37fc,etudesexplorationsoudan,Société d'Études et d'exploration du Soudan,conseiladministrationsurplus,% pour le conseil d'administration. Le surplus,administrateur,1901,"Bulletin officiel du ministère des colonies, 1901",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-plantations-de-la-haute-volta-c32a50,plantationshautevoltasisal,"Société des Plantations de la Haute-Volta, sisal",financiere,Compagnie financière,administrateur,1929,"Cahiers coloniaux, 15 avril 1929",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-plantations-de-la-haute-volta-c32a50,plantationshautevoltasisal,"Société des Plantations de la Haute-Volta, sisal",marocainepaystropicaux,Société Marocaine des Pays tropicaux,president,1937,"Le Journal des finances, 26 février 1937",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-rech-minieres-po-tenkodogo-ee3dae,recherchesminierespotenkodogo,Société de Recherches minières de Po-Tenkodogo,equatorialemines,Compagnie Equatoriale de Mines,administrateur,1938,"La Journée industrielle, 21 août 1938",Mines,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-rech-minieres-po-tenkodogo-ee3dae,recherchesminierespotenkodogo,Société de Recherches minières de Po-Tenkodogo,miniereafema,Compagnie minière de l'Afema,administrateur,1938,"La Journée industrielle, 21 août 1938",Mines,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-sisaleraies-carburants-afr-9e342c,sisaleraiescarburantsafricains,Sisaleraies et carburants africains,auxiliaireafricaine,Société Auxiliaire Africaine,administrateur,1930,"Les Assemblées générales, octobre 1930",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
afrique-occidentale-sisaleraies-carburants-afr-9e342c,sisaleraiescarburantsafricains,Sisaleraies et carburants africains,rapportconseiladministrationrelatif,Rapport du conseil d'administration relatif,administrateur,1934,"La Loi, 28 février 1934",Industrie,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",Afrique occidentale francaise
