company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
guadeloupeennedistributionenergieelectrique,terre,Compagnie Guadeloupéenne de distribution d'énergie électrique,TERRE,8,de-bondeli-e; derouet-m; munich-j; munich-p; representee-par-m-jacques-fay; representee-par-m-jean-munich; weiss-p; witzig-a
etablissementsdarboussierindustrielleagricolepointepitre,industrielleagricolepointepitre,Établissements Darboussier Sté industrielle et agricole de la Pointe-à-Pitre,Société Industrielle et Agricole de La Pointe-à-Pitre,7,besson-l; chapuy-p; g-r; kapferer-c; micard-e; micard-g; raoul-duval-e
martiniquaisedistributionenergieelectrique,martiniquaisedistributionenergieelectriquejardin,Compagnie Martiniquaise de distribution d'énergie électrique,"Cie martiniquaise de distribution d'énergie électrique, Jardin",7,de-bondeli-e; derouet-m; fay-j; le-quesne-r; munich-j; munich-p; weiss-p
antillaiseculturecommerce,desirade,Société de Antillaise de Culture et de commerce,Sté de la Désirade,6,bertin; hanhart-t; jacquesson; pfister; unne; walther
gisementsorsaintelie,saintelie,Gisements d'or de Saint-Élie,Saint-Élie,6,chopy; dujardin-beaumetz-f; hebert; tillier-p; troplong-e; vincent
industrielleagricolepointepitre,industrielleagricolepointepitreetablissements,Société Industrielle et Agricole de La Pointe-à-Pitre,Société industrielle et agricole de la Pointe-à-Pitre (Établissements,5,a-s; chanove-j; durand-smet-j; micard-e; raoul-duval-e
guadeloupeennedistributionenergieelectrique,martiniquaisedistributionenergieelectrique,Compagnie Guadeloupéenne de distribution d'énergie électrique,Compagnie Martiniquaise de distribution d'énergie électrique,5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p
guadeloupeennedistributionenergieelectrique,martiniquaisedistributionenergieelectriquejardin,Compagnie Guadeloupéenne de distribution d'énergie électrique,"Cie martiniquaise de distribution d'énergie électrique, Jardin",5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p
martiniquaisedistributionenergieelectrique,terre,Compagnie Martiniquaise de distribution d'énergie électrique,TERRE,5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p
martiniquaisedistributionenergieelectriquejardin,terre,"Cie martiniquaise de distribution d'énergie électrique, Jardin",TERRE,5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p
minescuivrenaltagua,naltagua,Mines de cuivre de Naltagua,Naltagua,5,bourbousson-a; chappey; dalloz-j; faye-j; grandet-h
barthelemyrobaglia,mocupia,Barthélémy Robaglia,"Compagnie française de la Mocupia, puis Mocupia",5,frezier-e; gratieux-g; montegu-g; portal-j; robaglia-b
consortiummoruefrance,moruesecheriesfecamp,Consortium de la morue en France,Morue française et sécheries de Fécamp,4,arnaud-legasse; hourcade-m; legasse-l; pepin-p
banqueauxiliairecoloniale,banqueguadeloupe,Banque auxiliaire coloniale,Banque de la Guadeloupe,3,dain-c; papin-beaufond-t; picard-j
consortiummoruefrance,grandepeche,Consortium de la morue en France,GRANDE-PÉCHE,3,hourcade-m; legasse-a; legasse-l
grandepeche,moruesecheriesfecamp,GRANDE-PÉCHE,Morue française et sécheries de Fécamp,3,hourcade-m; legasse-j; legasse-l
commercialeantillesfrancaisesftanon,representationcoloniale,Cie commerciale des Antilles françaises F. Tanon et Cie,Représentation coloniale,3,pelissier-tanon-c; pelissier-tanon-g; tanon-c
electricitefortfrance,guadeloupeennedistributionenergieelectrique,Cie d'Électricité de Fort-de-France,Compagnie Guadeloupéenne de distribution d'énergie électrique,3,munich-j; munich-p; weiss-p
electricitefortfrance,martiniquaisedistributionenergieelectrique,Cie d'Électricité de Fort-de-France,Compagnie Martiniquaise de distribution d'énergie électrique,3,munich-j; munich-p; weiss-p
electricitefortfrance,martiniquaisedistributionenergieelectriquejardin,Cie d'Électricité de Fort-de-France,"Cie martiniquaise de distribution d'énergie électrique, Jardin",3,munich-j; munich-p; weiss-p
electricitefortfrance,terre,Cie d'Électricité de Fort-de-France,TERRE,3,munich-j; munich-p; weiss-p
colonialeproduitstannants,colonialetonnellerie,Compagnie Coloniale des Produits tannants,Compagnie Coloniale de Tonnellerie,3,hamon-j; jarry-p; jarry-r
colonialeproduitstannants,theresia,Compagnie Coloniale des Produits tannants,« La Thérésia »,3,hamon-j; jarry-p; jarry-r
colonialetonnellerie,theresia,Compagnie Coloniale de Tonnellerie,« La Thérésia »,3,hamon-j; jarry-p; jarry-r
etablissementsdarboussierindustrielleagricolepointepitre,industrielleagricolepointepitreetablissements,Établissements Darboussier Sté industrielle et agricole de la Pointe-à-Pitre,Société industrielle et agricole de la Pointe-à-Pitre (Établissements,2,micard-e; raoul-duval-e
mataroni,minesorguyane,"Cie Française du Mataroni, puis Cie des mines d'or de la Guyane française",Compagnie des Mines d'or de la Guyane française,2,kiener-l; ungauer-l
commercialeantillesfrancaisesfredtanon,commercialeantillesfrancaisesftanon,Compagnie Commerciale des Antilles françaises Fréd. Tanon et Cie,Cie commerciale des Antilles françaises F. Tanon et Cie,2,reisser-e; roy-m
franceguyane,miniereroura,Société France-Guyane,Compagnie Minière de Roura,2,incertains-r; jameau-j
commercialeantillesfrancaisesfredtanon,representationcoloniale,Compagnie Commerciale des Antilles françaises Fréd. Tanon et Cie,Représentation coloniale,2,pellissier-tanon-c; pellissier-tanon-f
saintelieadieuvat,stelieadieuvat,Société nouvelle Saint-Élie et Adieu-Vat,Société nouvelle de St-Élie et Adieu-Vat,2,boutrouille-a; comet-p
agricoletroisrivieres,forestiereguyane,Cie agricole des Trois-Rivières,Société Forestière de la Guyane française,1,clement
banquemartinique,francocolonialeantillaise,Banque de la Martinique,Sté franco-coloniale antillaise,1,schnegg-j
comptoirshesse,sucreriesbresiliennes,Comptoirs Hesse et Cie,Sucreries brésiliennes,1,hirsch-h
commercialeantillesfrancaisesfredtanon,transportsaeriensguyanais,Compagnie Commerciale des Antilles françaises Fréd. Tanon et Cie,Transports aériens guyanais,1,clanis-g
consortiummoruefrance,messageriesantillaises,Consortium de la morue en France,Messageries antillaises,1,legasse-l
grandepeche,messageriesantillaises,GRANDE-PÉCHE,Messageries antillaises,1,legasse-l
messageriesantillaises,moruesecheriesfecamp,Messageries antillaises,Morue française et sécheries de Fécamp,1,legasse-l
cotonniereguyane,franceguyane,Société cotonnière de la Guyane,Société France-Guyane,1,incertains-r
cotonniereguyane,miniereroura,Société cotonnière de la Guyane,Compagnie Minière de Roura,1,incertains-r
cotonniereguyane,planteursantillaisreunis,Société cotonnière de la Guyane,Planteurs Antillais Réunis,1,incertains-r
franceguyane,planteursantillaisreunis,Société France-Guyane,Planteurs Antillais Réunis,1,incertains-r
miniereroura,planteursantillaisreunis,Compagnie Minière de Roura,Planteurs Antillais Réunis,1,incertains-r
felixhubert,unionbananieremartiniquaise,Félix Hubert,Union bananière martiniquaise,1,herve-j
unionbananiereguyanecayenne,unionbananieremartiniquaise,Union bananière de la Guyane CAYENNE,Union bananière martiniquaise,1,saint-leger-r
consortiummoruefrance,unioncommercialebasseterre,Consortium de la morue en France,Union commerciale de Basse-Terre,1,alimentation
colonialeproduitstannants,miniereroura,Compagnie Coloniale des Produits tannants,Compagnie Minière de Roura,1,hamon-j
colonialetonnellerie,miniereroura,Compagnie Coloniale de Tonnellerie,Compagnie Minière de Roura,1,hamon-j
miniereroura,theresia,Compagnie Minière de Roura,« La Thérésia »,1,hamon-j
cotonniereguyane,sucriereagricoleguyane,Société cotonnière de la Guyane,Société Sucrière et agricole de la Guyane française,1,gober-e
