doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
inde-indochine-fr-neerl-cult-et-com-eab3d8,franconeerlandaiseculturecommerce,Société Franco-néerlandaise de culture et de commerce,franconeerlandaiseculture,de la Société franco-néerlandaise de culture,administrateur,1910,"Le Capitaliste, 14 avril 1910",Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-fr-neerl-expl-colon-3ed716,franconeerlandaiseexploitationscoloniales,Société Franco-néerlandaise d'exploitations coloniales,poivresplantationssoekaoentoeng,poivres. Plantations de Soeka-Oentoeng,administrateur,,,Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-kalitengah-caoutchouc-22f143,culturecaoutchouckalitengah,Société de culture de caoutchouc Kalitengah,franconeerlandaiseculture,de la Société franco-néerlandaise de culture,administrateur,1911,"Le Capitaliste, 30 mars 1911",Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-kalitengah-caoutchouc-22f143,culturecaoutchouckalitengah,Société de culture de caoutchouc Kalitengah,plantationskalitengah,de la Société des Plantations de Kalitengah,administrateur,1911,"Le Capitaliste, 30 mars 1911",Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-nieuw-tjisalak-caoutchouc-28dc22,nieuwtjisalak,Nieuw Tjisalak,banqueafrique,Banque française de l'Afrique,administrateur,1927,Annuaire Desfossés 1927,Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-nieuw-tjisalak-caoutchouc-28dc22,nieuwtjisalak,Nieuw Tjisalak,banqueafrique,Banque française de l'Afrique,administrateur,1933,Annuaire Desfossés 1933,Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-pacouda-culture-3c62fe,culturepacouda,Société de culture de Pacouda,comptes,comptes de la Société,administrateur,1913,"L'Information financière, économique et politique, 17 juin 1913",Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-plantations-de-djember-2458f9,plantationsdjember,Plantations de Djember,eaux,de la Compagnie des Eaux,administrateur,1920,"L'Information financière, économique et politique, 8 août 1920",Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-sumatra-plant-caout-fc279d,plantationscaoutchoucsumatra,Société des Plantations de caoutchouc de Sumatra,banqueunionparisienne,de la Banque de l'Union parisienne],administrateur,1932,"Londigny, 1851-Londigny, 1932",Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
inde-indochine-tapanoelie-caoutchouc-ae324d,tapanoelie,Tapanoëlie,usinedebaltzevo,de l'Usine de Debaltzévo,administrateur,1917,Annuaire Desfossés 1917,Plantations à participation française,Java et Sumatra (Indes néerlandaises),Indochine
