company_key,company_name,attribute,value,year,source_ref,doc_id
amsterdamrubber,Amsterdam Rubber,head_office,"Amsterdam (Hollande), Herengracht 470",1937,"Le Journal des finances, 20 août 1937",inde-indochine-amsterdam-rubber-a76291
culturecaoutchouccafedolokbaros,Société de culture de caoutchouc et café Dolok Baros,head_office,La Haye (Pays-Bas),1912,"Cote de la Bourse et de la banque, 9 janvier 1912",inde-indochine-dolok-baros-sumatra-894f0f
culturecaoutchouccafedolokbaros,Société de culture de caoutchouc et café Dolok Baros,head_office,— La Haye (Pays-Bas),1912,"Journal des chemins de fer, 27 juillet 1912",inde-indochine-dolok-baros-sumatra-894f0f
culturecaoutchouccafedolokbaros,Société de culture de caoutchouc et café Dolok Baros,head_office,La Haye (Pays-Bas),1916,"Revue du notariat et de l’enregistrement, 1916",inde-indochine-dolok-baros-sumatra-894f0f
easterninternationalrubberproducetrustltd,The Eastern International Rubber and Produce Trust Ltd,head_office,"Londres, E. C. Mincing Lane House 59, Eastcheap",,,inde-indochine-eastern-international-rubber-863e7a
franconeerlandaiseculturecommerce,Société Franco-néerlandaise de culture et de commerce,head_office,La Haye,,,inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseculturecommerce,Société Franco-néerlandaise de culture et de commerce,head_office,de la Société franco-néerlandaise de Culture et de Commerce est,1935,"Courrières, 1876-Paris, 1935",inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseculturecommerce,Société Franco-néerlandaise de culture et de commerce,head_office,pour la marche de nos affaires. Vous n’en apprécierez pas,1910,"L'Information financière, économique et politique, 18 novembre 1910",inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseculturecommerce,Société Franco-néerlandaise de culture et de commerce,head_office,— La Haye (Pays-Bas),1912,"Le Journal des chemins de fer, 16 novembre 1912",inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseculturecommerce,Société franco-néerlandaise de culture et de commerce,head_office,en Indochine,1927,"Les Annales coloniales, 25 janvier 1927",inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseculturecommerce,Société franco-néerlandaise de culture et de commerce,founded_date,1908-03-05,1953,Annuaire Desfossés 1953,inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseculturecommerce,Société franco-néerlandaise de culture et de commerce,head_office,"La Haye. Bureau à Paris : 23, rue de la Pépinière",1953,Annuaire Desfossés 1953,inde-indochine-fr-neerl-cult-et-com-eab3d8
franconeerlandaiseexploitationscoloniales,Société Franco-néerlandaise d'exploitations coloniales,head_office,"Amsterdam, 5, Eggertstraat",,,inde-indochine-fr-neerl-expl-colon-3ed716
franconeerlandaiseplantationsjava,Société Franco-néerlandaise des plantations de Java,head_office,"Amsterdam, 5, Eggerstraat. — Adresse télégraphique : Wilde",1899,"La Cote de la Bourse et de la banque, 29 juin 1899",inde-indochine-fr-neerl-plant-java-436c14
