company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
plantationscaoutchoucsumatra,tapanoelie,Société des Plantations de caoutchouc de Sumatra,Tapanoëlie,14,bernard-j; cavadia-j; cavadia-t; donnet-l; engeringh-c; engeringh-h; laloux-ancion-h; laloux-h; ligtenberg-h; osterrieth-p; swart-a; thys-e; van-romburgh-p; vereecken-h
kalitengah,tapanoelie,Kalitengah,Tapanoëlie,10,bernard-j; boyer-j; cavadia-t; donnet-l; engeringh-c; engeringh-h; laloux-h; osterrieth-p; swart-a; vereecken-h
kalitengah,pacouda,Kalitengah,Pacouda,9,bernard-j; engeringh-c; engeringh-h; laloux-g; laloux-h; osterrieth-p; swart-a; varsavaux-h; vereecken-h
kalitengah,plantationscaoutchoucsumatra,Kalitengah,Société des Plantations de caoutchouc de Sumatra,9,bernard-j; cavadia-t; donnet-l; engeringh-c; engeringh-h; laloux-h; osterrieth-p; swart-a; vereecken-h
pacouda,plantationscaoutchoucsumatra,Pacouda,Société des Plantations de caoutchouc de Sumatra,7,bernard-j; engeringh-c; engeringh-h; laloux-h; osterrieth-p; swart-a; vereecken-h
pacouda,tapanoelie,Pacouda,Tapanoëlie,7,bernard-j; engeringh-c; engeringh-h; laloux-h; osterrieth-p; swart-a; vereecken-h
culturefrancojavanaise,franconeerlandaiseculturecommerce,Société de Culture franco-javanaise,Société Franco-néerlandaise de culture et de commerce,6,bernard-j; bernard-l; dumoulin-j; enthoven-j; le-roy-e; saint-girons-j
caoutchoucsiboga,plantationscaoutchoucsumatra,Caoutchouc de Siboga,Société des Plantations de caoutchouc de Sumatra,6,bernard-j; cavadia-j; engeringh-c; engeringh-h; osterrieth-p; swart-a
caoutchoucsiboga,tapanoelie,Caoutchouc de Siboga,Tapanoëlie,6,bernard-j; cavadia-j; engeringh-c; engeringh-h; osterrieth-p; swart-a
algemeenebelgischjavaschcultuurmaatschappij,belgischnederlandschecultuurmaatschappij,Algemeene Belgisch Javasch Cultuur Maatschappij,Belgisch-Nederlandsche Cultuur Maatschappij,5,buffet-p; de-decker-r; fuchs-l; lionel-marie-j; veltman-k
caoutchoucsiboga,kalitengah,Caoutchouc de Siboga,Kalitengah,5,bernard-j; engeringh-c; engeringh-h; osterrieth-p; swart-a
caoutchoucsiboga,pacouda,Caoutchouc de Siboga,Pacouda,5,bernard-j; engeringh-c; engeringh-h; osterrieth-p; swart-a
culturefrancojavanaise,culturepanoulisan,Société de Culture franco-javanaise,Société de culture de Panou-Lisan,5,bernard-j; d-ancona-c; de-lyee-de-belleau-a; enthoven-j; zannetto-g
kalitengah,nieuwtjisalak,Kalitengah,Nieuw Tjisalak,5,engeringh-c; laloux-h; osterrieth-p; swart-a; van-den-bosch-l
culturefrancojavanaise,tapanoelie,Société de Culture franco-javanaise,Tapanoëlie,4,bernard-j; cavadia-t; engeringh-c; saint-girons-j
nieuwtjisalak,pacouda,Nieuw Tjisalak,Pacouda,4,engeringh-c; laloux-h; osterrieth-p; swart-a
nieuwtjisalak,plantationscaoutchoucsumatra,Nieuw Tjisalak,Société des Plantations de caoutchouc de Sumatra,4,engeringh-c; laloux-h; osterrieth-p; swart-a
nieuwtjisalak,tapanoelie,Nieuw Tjisalak,Tapanoëlie,4,engeringh-c; laloux-h; osterrieth-p; swart-a
caoutchoucsiboga,franconeerlandaiseculturecommerce,Caoutchouc de Siboga,Société Franco-néerlandaise de culture et de commerce,3,bernard-j; tilloy; tilloy-m
culturefrancojavanaise,kalitengah,Société de Culture franco-javanaise,Kalitengah,3,bernard-j; cavadia-t; engeringh-c
culturefrancojavanaise,plantationscaoutchoucsumatra,Société de Culture franco-javanaise,Société des Plantations de caoutchouc de Sumatra,3,bernard-j; cavadia-t; engeringh-c
caoutchoucsiboga,nieuwtjisalak,Caoutchouc de Siboga,Nieuw Tjisalak,3,engeringh-c; osterrieth-p; swart-a
