person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
bouilloux-lafont,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
bouvard,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
cardozo-de-almeida-j,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
chogas-doria,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
ed-c,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
gallut-e,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
grandmasson,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
melian-a,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
monteiro-r,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
quellennec,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
reille,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
richou,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
sampaio,creditfoncierbresilameriquesud,1,1917,1917,administrateur,1
fantou-j,groupebouillouxlafontcreditfoncierbresil,1,1911,1911,administrateur,1
marie,groupebouillouxlafontcreditfoncierbresil,1,1911,1911,administrateur,1
pierre,groupebouillouxlafontcreditfoncierbresil,1,1911,1911,administrateur,1
capeh-l,sucreriecupim,1,1900,1900,commissaire_aux_comptes,0
riviere-a-adrien,sucreriecupim,1,1900,1900,commissaire_aux_comptes,0
allain-a,sucreriesbresiliennes,10,1914,1953,administrateur,1
allain-m,sucreriesbresiliennes,10,1914,1953,administrateur,1
allain-p,sucreriesbresiliennes,7,1927,1953,president_directeur_general,1
avisse-d,sucreriesbresiliennes,4,1912,1925,administrateur,1
bahuet-a,sucreriesbresiliennes,3,1945,1953,administrateur,1
bozon,sucreriesbresiliennes,1,1912,1912,administrateur,1
cunin,sucreriesbresiliennes,2,1937,1940,administrateur,1
dior-j,sucreriesbresiliennes,1,1953,1953,administrateur,1
dore,sucreriesbresiliennes,3,1912,1917,administrateur,1
hermenier-g,sucreriesbresiliennes,5,1912,1927,administrateur,1
hermite-l,sucreriesbresiliennes,3,1945,1953,administrateur,1
hirsch,sucreriesbresiliennes,2,1927,1933,administrateur,1
hirsch-h,sucreriesbresiliennes,2,1937,1940,administrateur,1
huguenot,sucreriesbresiliennes,1,1925,1925,administrateur,1
louppe-a,sucreriesbresiliennes,5,1925,1940,administrateur,1
louppe-r,sucreriesbresiliennes,1,1953,1953,administrateur,1
manus-m,sucreriesbresiliennes,1,1933,1933,administrateur,1
massenet,sucreriesbresiliennes,4,1912,1925,administrateur,1
mellier,sucreriesbresiliennes,2,1912,1914,administrateur,1
mortier,sucreriesbresiliennes,5,1912,1927,administrateur,1
mortier-a,sucreriesbresiliennes,1,1933,1933,president,1
mortier-p,sucreriesbresiliennes,3,1940,1948,administrateur,1
steinheil-a,sucreriesbresiliennes,2,1912,1914,administrateur,1
steinheil-e,sucreriesbresiliennes,1,1917,1917,administrateur,1
allain-m,sucrerievillaraffard,1,1911,1911,administrateur,1
