company_key,company_name,attribute,value,year,source_ref,doc_id
exploitationagricoleitapeva,Exploitation agricole d'Itapeva,head_office,"est à Paris, boulevard Poissonnière, 25",1901,"Cote de la Bourse et de la banque, 3 mai 1901",antilles-guyane-agricole-itapeva-3f064c
exploitationagricoleitapeva,Exploitation agricole d'Itapeva,head_office,social,1922,"Fontaine-les-Grès, 1860-Troyes, 1922",antilles-guyane-agricole-itapeva-3f064c
agricolecommercialebasamazone,Compagnie Agricole et Commerciale du Bas-Amazone,capital,500.000 fr.,1907,"La Cote de la Bourse et de la banque, 18 mai 1907",antilles-guyane-cacba-a68dcb
agricolecommercialebasamazone,Compagnie Agricole et Commerciale du Bas-Amazone,head_office,"à Paris, rue Saint-Fiacre, 9 1. — Petites Affiches, 25",1907,"La Cote de la Bourse et de la banque, 18 mai 1907",antilles-guyane-cacba-a68dcb
agricolecommercialebasamazone,Compagnie Agricole et Commerciale du Bas-Amazone,head_office,de la Société forestière et commerciale de l’Annam et de la Société indo-chinoise des allumettes,1913,"Archives commerciales de la France, 22 mars 1913",antilles-guyane-cacba-a68dcb
groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,capital,11.500.000 francs,1910,"Gil Blas, 7 janvier 1910",antilles-guyane-credit-foncier-bresil-c656c4
groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,capital,12.500.000 francs,1912,"Le Radical, 28 avril 1912",antilles-guyane-credit-foncier-bresil-c656c4
groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,capital,50 millions francs,1913,"Le Capitaliste, 13 février 1913",antilles-guyane-credit-foncier-bresil-c656c4
groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,capital,12.500.000 fr.,1913,"Le Capitaliste, 13 mars 1913",antilles-guyane-credit-foncier-bresil-c656c4
groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,head_office,"Buenos-Ayres, 886, amenda de Mayo",1913,"La Cote de la Bourse et de la banque,18 juin 1913",antilles-guyane-credit-foncier-bresil-c656c4
sucreriecupim,Sucrerie de Cupim,head_office,"est à Paris, boulevard Poissonnière, 25",1900,"Cote de la Bourse et de la banque, 5 mai 1900",antilles-guyane-sucrerie-de-cupim-47ddb5
sucreriecupim,Sucrerie de Cupim,capital,1.750.000 fr.,1907,"Cote de la Bourse et de la banque, 8 juillet 1907",antilles-guyane-sucrerie-de-cupim-47ddb5
