company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
sucrerielorena,sucrerieportofeliz,Sucrerie de Lorena,Sucrerie de Porto-Feliz,3,allain-m; avisse-e; dore-f
sucrerielorena,sucreriesbresiliennes,Sucrerie de Lorena,Sucreries brésiliennes,3,allain-m; avisse-e; dore-f
sucrerieportofeliz,sucreriesbresiliennes,Sucrerie de Porto-Feliz,Sucreries brésiliennes,3,allain-m; avisse-e; dore-f
sucreriesbresiliennes,sucrerievillaraffard,Sucreries brésiliennes,Sucrerie de Villa-Raffard,3,allain-m; de-bertier-de-sauvigny-l; dore-f
sucrerielorena,sucrerievillaraffard,Sucrerie de Lorena,Sucrerie de Villa-Raffard,2,allain-m; dore-f
sucrerieportofeliz,sucrerievillaraffard,Sucrerie de Porto-Feliz,Sucrerie de Villa-Raffard,2,allain-m; dore-f
sucreriepiracicaba,sucreriesbresiliennes,Sucrerie de Piracicaba,Sucreries brésiliennes,2,dore-f; steinheil-e
exploitationagricoleitapeva,sucrerielorena,Exploitation agricole d’Itapeva,Sucrerie de Lorena,1,allain-m
exploitationagricoleitapeva,sucrerieportofeliz,Exploitation agricole d’Itapeva,Sucrerie de Porto-Feliz,1,allain-m
exploitationagricoleitapeva,sucreriesbresiliennes,Exploitation agricole d’Itapeva,Sucreries brésiliennes,1,allain-m
exploitationagricoleitapeva,sucrerievillaraffard,Exploitation agricole d’Itapeva,Sucrerie de Villa-Raffard,1,allain-m
sucrerielorena,sucreriepiracicaba,Sucrerie de Lorena,Sucrerie de Piracicaba,1,dore-f
sucreriepiracicaba,sucrerieportofeliz,Sucrerie de Piracicaba,Sucrerie de Porto-Feliz,1,dore-f
sucreriepiracicaba,sucrerievillaraffard,Sucrerie de Piracicaba,Sucrerie de Villa-Raffard,1,dore-f
