doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
antilles-guyane-credit-foncier-bresil-c656c4,groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,pierre,Pierre,Pierre,,administrateur,1911,pre_1914,1,"L'Information financière, économique et politique, 4 mai 1911",,,Brésil,Antilles-Guyane,citation,conseil_heading,Pierre
antilles-guyane-credit-foncier-bresil-c656c4,groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,marie,Marie,Marie,,administrateur,1911,pre_1914,1,"L'Information financière, économique et politique, 4 mai 1911",,,Brésil,Antilles-Guyane,citation,conseil_heading,Marie
antilles-guyane-credit-foncier-bresil-c656c4,groupebouillouxlafontcreditfoncierbresil,groupe Bouilloux-Lafont Crédit foncier du Brésil,fantou-j,Joseph FANTOU,FANTOU,Joseph,administrateur,1911,pre_1914,1,"L'Information financière, économique et politique, 4 mai 1911",,,Brésil,Antilles-Guyane,citation,conseil_heading,Joseph FANTOU
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,reille,Reille,Reille,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Reille
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,bouilloux-lafont,Bouilloux-Lafont,Bouilloux-Lafont,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Bouilloux-Lafont
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,bouvard,Bouvard,Bouvard,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Bouvard
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,quellennec,Quellennec,Quellennec,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Quellennec
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,richou,Richou,Richou,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Richou
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,melian-a,A. Melian,Melian,A.,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,A. Melian
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,grandmasson,Grandmasson,Grandmasson,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Grandmasson
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,monteiro-r,Rego Monteiro,Monteiro,Rego,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Rego Monteiro
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,sampaio,Sampaio,Sampaio,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Sampaio
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,chogas-doria,Chogas-Doria,Chogas-Doria,,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,Chogas-Doria
antilles-guyane-credit-foncier-bresil-c656c4,creditfoncierbresilameriquesud,Crédit foncier du Brésil et de l'Amérique du Sud,cardozo-de-almeida-j,J. Cardozo de Almeida,Cardozo de Almeida,J.,administrateur,1917,1914_1929,1,Annuaire Desfossés 1917,,,Brésil,Antilles-Guyane,directory_entry,conseil_colon,J. Cardozo de Almeida
