doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-du-nord-bateaux-vapeur-nord-60742e,https://entreprises-coloniales.fr/afrique-du-nord/Bateaux_vapeur_Nord.pdf,company,Cie des Bateaux à vapeur du Nord,Transports maritimes,,Empire (transversal),,,"Bateaux à vapeur du Nord (Cie des)(CBVN), Dunkerque : agences à Alger et Tunis"
afrique-du-nord-paquet-la-cie-a609e9,https://entreprises-coloniales.fr/afrique-du-nord/Paquet_La_Cie.pdf,company,Compagnie de navigation Paquet,Transports maritimes,,Empire (transversal),,,Paquet (Compagnie de navigation)
afrique-equatoriale-cmcf-1921-1931-81adc6,https://entreprises-coloniales.fr/afrique-equatoriale/CMCF_1921-1931.pdf,company,Cie Minière du Congo français,Groupes financiers transcoloniaux,,Empire (transversal),1921,1931,Minière du Congo français (Cie)(CMCF)(1921-1931): cuivre
afrique-occidentale-buhan-et-teisseire-157d49,https://entreprises-coloniales.fr/afrique-occidentale/Buhan_et_Teisseire.pdf,company,"Buhan et Teisseire, puis L. Teisseire et Cie",Sociétés commerciales transcoloniales,,Empire (transversal),1871,,"Buhan et Teisseire (1871), puis L. Teisseire et Cie (1926), Bordeaux : Sénégal, Haute-Volta"
afrique-occidentale-cica-marseille-1b9cbf,https://entreprises-coloniales.fr/afrique-occidentale/CICA-Marseille.pdf,company,Société Commerciale et Industrielle de la Côte d'Afrique,Sociétés commerciales transcoloniales,,Empire (transversal),,,"Commerciale et Industrielle de la Côte d'Afrique (Société)(CICA), Marseille"
afrique-occidentale-industrielle-grande-peche-0def49,https://entreprises-coloniales.fr/afrique-occidentale/Industrielle_Grande_Peche.pdf,company,"Société Industrielle de la Grande Pêche, Port-Étienne",Groupes industriels transcoloniaux,,Empire (transversal),,,"Industrielle de la Grande Pêche (Société), Port-Étienne (Mauritanie)"
afrique-occidentale-maurel-et-prom-47d863,https://entreprises-coloniales.fr/afrique-occidentale/Maurel_et_Prom.pdf,company,Maurel et Prom,Sociétés commerciales transcoloniales,,Empire (transversal),1822,1989,"Maurel et Prom (1822-1989), Bordeaux : pionniers de l'arachide au Sénégal"
afrique-occidentale-peyrissac-1876-1963-f5d64d,https://entreprises-coloniales.fr/afrique-occidentale/Peyrissac_1876-1963.pdf,company,Peyrissac et Cie — Compagnie coloniale de l'Afrique française,Sociétés commerciales transcoloniales,,Empire (transversal),1876,1963,Peyrissac et Cie (Anciens Éts Chéri) — Compagnie coloniale de l'Afrique française (1876-1963)
empire-165e-cte-cognac-cd727d,https://entreprises-coloniales.fr/empire/165e_CTE_Cognac.pdf,company,Liste des 250 membres de la 165e Compagnie de travailleurs étrangers de Genté affectée à la construction de l'aérodrome de Cognac-Châteaubernard,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",,Empire (transversal),,,Liste des 250 membres de la 165e Compagnie de travailleurs étrangers de Genté affectée à la construction de l'aérodrome de Cognac-Châteaubernard
empire-acieries-de-piombino-4acc70,https://entreprises-coloniales.fr/empire/Acieries_de_Piombino.pdf,company,"Société des aciéries, forges et hauts fourneaux de Piombino",Groupes financiers transcoloniaux,,Empire (transversal),,,"Piombino (Société des aciéries, forges et hauts fourneaux de)(Italie) : la Lybie en point de mire"
empire-acieries-du-nord-ab5eee,https://entreprises-coloniales.fr/empire/Acieries_du_Nord.pdf,company,Aciéries du Nord,Groupes financiers transcoloniaux,,Empire (transversal),,,"Aciéries du Nord (ADN) : réparation de locomotives. Hautmont, Douzies, La Bocca, La Capelette, L'Horme"
empire-administrateurs-stes-1929-expo-9d945e,https://entreprises-coloniales.fr/empire/Administrateurs_stes_1929-Expo.pdf,source_document,Répertoire d'administrateurs de sociétés,Documents généraux (par ordre chronologique),,Empire (transversal),,,"Répertoire d'administrateurs de sociétés (Documents politiques, 1929)"
empire-aec-1937-transports-banques-156248,https://entreprises-coloniales.fr/empire/AEC_1937-Transports&Banques.pdf,source_document,Annuaire des entreprises coloniales 1937-1938,Documents généraux (par ordre chronologique),,Empire (transversal),,,"Annuaire des entreprises coloniales 1937-1938 : transports maritimes et aériens, banques et sociétés d'études, sociétés diverses"
empire-aecv-618d1c,https://entreprises-coloniales.fr/empire/AECV.pdf,company,Association pour l'étude du Centre-Viêtnam,"Collections d'anciens titres (scripophilie), cartes postales et objets divers",,Empire (transversal),,,Association pour l'étude du Centre-Viêtnam (AECV) : photographies et documents divers
empire-aeromaritime-1935-1949-d80226,https://entreprises-coloniales.fr/empire/Aeromaritime_1935-1949.pdf,company,Aéromaritime,Transports aériens,,Empire (transversal),1935,1949,"Aéromaritime (1935-1949) : Cotonou-Niamey, Dakar–Abidjan–Pointe-Noire"
empire-aeropostale-daca2e,https://entreprises-coloniales.fr/empire/Aeropostale.pdf,company,Compagnie générale Aéropostale,Transports aériens,,Empire (transversal),1927,,Aéropostale (Compagnie générale)(1927)
empire-affreteurs-francais-faa245,https://entreprises-coloniales.fr/empire/Affreteurs_francais.pdf,company,Affréteurs français,Transports maritimes,,Empire (transversal),1923,1936,Affréteurs français (1923-1936)
empire-affreteurs-reunis-38fc33,https://entreprises-coloniales.fr/empire/Affreteurs_reunis.pdf,company,Affréteurs réunis,Transports maritimes,,Empire (transversal),1902,1923,"Affréteurs réunis (1902-1923), Paris, Rouen"
empire-africa-fc0fd4,https://entreprises-coloniales.fr/empire/Africa.pdf,company,Africa,Groupes financiers transcoloniaux,,Empire (transversal),,,"Africa (nov. 1927), Paris : étude technique et financière de toutes entreprises et sociétés coloniales"
empire-afrique-du-nord-et-du-sud-95e9c2,https://entreprises-coloniales.fr/empire/Afrique_du_Nord_et_du_Sud.pdf,company,L'Afrique du Nord et du Sud,Groupes financiers transcoloniaux,,Empire (transversal),1897,1908,Afrique du Nord et du Sud (L')(1897-1908) : les mirages africains de Jules Merley
empire-agence-coloniale-francaise-0ea669,https://entreprises-coloniales.fr/empire/Agence_coloniale_francaise.pdf,company,Agence coloniale française,Presse coloniale métropolitaine,,Empire (transversal),1923,1940,"Agence coloniale française (1923-1940) : bulletin quotidien, la Semaine coloniale (hebdomadaire)"
empire-agricole-et-commerciale-africaine-9d6590,https://entreprises-coloniales.fr/empire/Agricole_et_Commerciale_Africaine.pdf,company,Société Agricole et Commerciale Africaine,Sociétés commerciales transcoloniales,,Empire (transversal),1929,1931,"Agricole et Commerciale Africaine (Société)(1929-1931), Paris : un prix Goncourt et deux futurs députés pour une faillite-éclair"
empire-air-france-afrique-noire-09a9d2,https://entreprises-coloniales.fr/empire/Air_France-Afrique_noire.pdf,company,Air France,Transports aériens,,Empire (transversal),,,Air France : lignes d'Afrique noire
