person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
schwob-d-hericourt-g,Schwob d'Héricourt,G. Schwob d'Héricourt; G. Schwob-d'Héricourt; Georges Schwob (d'Héricourt; Georges Schwob d'Héricourt,6,6,12,administrateur,1922,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
goudchaux-m-mathieu,Goudchaux,Mathieu Goudchaux,6,6,11,administrateur,1907,1938,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
corbin-p-paul,Corbin,Paul Corbin,6,6,9,administrateur,1899,1937,Groupes industriels transcoloniaux
philippar-g,Philippar,G. Philippar; Georges Philippar,6,6,7,president,1920,1938,Documents généraux (par ordre chronologique); Transports maritimes
loi,Loi,Loi,6,6,7,administrateur,1920,1924,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
rebuffel-c,Rebuffel,C. Rebuffel; Ch Rebuffel; Ch. Rebuffel; Charles Rebuffel,5,5,14,administrateur,1922,1940,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
de-solages-c,de Solages,de Solages,5,5,13,administrateur,1923,1945,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux; Groupes miniers transcoloniaux"
celier-a,Celier,A. Celier; Alexandre Celier,5,5,12,administrateur,1927,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
galicier-a,Galicier,A. Galicier; Albert Galicier,5,5,12,administrateur,1911,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Groupes miniers transcoloniaux; Sociétés commerciales transcoloniales
robert,Robert,Robert,5,5,12,administrateur,1916,1940,Groupes financiers transcoloniaux; Transports maritimes; Transports terrestres
acieries-du-nord,aciéries du Nord,Aciéries du Nord; aciéries du Nord,5,5,9,administrateur,1907,1938,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux; Groupes industriels transcoloniaux"
baudouin-p,Baudouin,Paul Baudouin,5,5,9,administrateur,1934,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Groupes miniers transcoloniaux
guillet-l,Guillet,L. Guillet; Léon Guillet,6,5,9,administrateur,1927,1938,Bâtiment et travaux publics; Groupes financiers transcoloniaux; Groupes miniers transcoloniaux
stockhammer-a,Stockhammer,A. Stockhammer; A. Stockhammer. 23; Albert Stockhammer,5,5,9,administrateur,1929,1938,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux; Transports terrestres"
bancel-h,Bancel,H. Bancel; Henri Bancel,5,5,8,administrateur,1922,1935,Bâtiment et travaux publics; Groupes financiers transcoloniaux
bloch,Bloch,Bloch,5,5,8,administrateur,1913,1940,Groupes financiers transcoloniaux; Transports maritimes
fraissinet-a-alfred,Fraissinet,Alfred Fraissinet,5,5,7,president,1920,1925,Sociétés commerciales transcoloniales; Transports maritimes
cangardel-h,Cangardel,H. Cangardel; Henri Cangardel,6,5,6,administrateur,1937,1953,Documents généraux (par ordre chronologique); Transports maritimes
nouvion-h,Nouvion,H. Nouvion; Henri NOUVION; Henri Nouvion,5,5,6,administrateur,1922,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
bouvier-r,Bouvier,René BOUVIER; René Bouvier,5,5,6,administrateur,1937,1950,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
benard-l,Bénard,L. Bénard; Lucien Bénard,5,5,6,administrateur,1920,1938,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
benac-a,Bénac,A. Bénac; Bénac,5,5,6,administrateur,1913,1938,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux; Groupes industriels transcoloniaux"
le-gallen-m,Le Gallen,Maurice Le Gallen,5,5,5,administrateur,1929,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
roume-e,Roume,E. Roume; Ernest Roume,5,5,5,president,1937,1937,Documents généraux (par ordre chronologique)
a-j,A,J. S. S. E. P. A; J. S. S. F. P. A; J. S. S. P. A,5,5,5,administrateur,1921,1928,Bâtiment et travaux publics; Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
hecker-r,Hecker,Hecker; Robert Hecker,5,5,5,administrateur,1925,1938,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux; Transports terrestres"
guary-l,Guary,L. Guary; Louis Guary,4,4,26,administrateur,1897,1940,Transports terrestres
goury-du-roslan-l,Goury du Roslan,L. Goury du Roslan; Louis Goury du Roslan,4,4,23,administrateur,1908,1937,Transports terrestres
reille-a,Reille,A. Reille,4,4,22,administrateur,1920,1940,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux; Groupes industriels transcoloniaux"
rostand-j-jules,Rostand,Jules Rostand,4,4,16,administrateur,1897,1931,Groupes miniers transcoloniaux; Transports terrestres
oppermann-a,Oppermann,A. Oppermann; Alfred Oppermann,4,4,15,administrateur,1914,1940,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Transports maritimes
renaud,Renaud,Renaud,4,4,15,administrateur,1902,1927,Groupes financiers transcoloniaux; Transports terrestres
reille-x,Reille,X. Reille; Xavier Reille,4,4,14,administrateur,1917,1940,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
walch-e,Walch,E. Walch; Émile Walch,4,4,14,administrateur,1917,1945,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
breton-g,Breton,G. Breton; Gaston Breton,4,4,13,administrateur,1920,1938,Documents généraux (par ordre chronologique); Transports maritimes
atthalin-a,Atthalin,A. Atthalin; André Atthalin,4,4,13,administrateur_delegue,1922,1945,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
worms-e,Worms,E.-R. Worms; Edouard Worms; Édouard Worms; Édouard Worms. 13,4,4,13,administrateur,1912,1940,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
boemare-l,Boemare. 6,Boemare. 6; L. Boemare; Louis Boemare,4,4,12,administrateur,1921,1940,Groupes financiers transcoloniaux
zafiropulo-d,Zafiropulo,D. Zafiropulo; Demetrius Zafiropulo,4,4,11,administrateur,1908,1953,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Transports maritimes
chabrieres,Chabrières,Chabrières,4,4,10,administrateur,1926,1948,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales; Transports maritimes; Transports terrestres
michel-c,Michel,Ch. Michel; Charles Michel,5,4,10,administrateur,1914,1938,Bâtiment et travaux publics; Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
thouzellier-e,Thouzellier,E. Thouzellier; Etienne Thouzellier; Thouzellier; Étienne Thouzellier,4,4,10,administrateur,1925,1940,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
dufay-c,Dufay,C. Dufay; Camille Dufay,4,4,9,administrateur,1920,1953,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales
casteincau-e,Casteincau,Casteincau; E. Casteincau; Emile Casteincau,4,4,9,administrateur,1922,1933,Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
potez-h,Potez,H. Potez; Henri Potez; Henry Potez; Potez,4,4,9,administrateur,1933,1953,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Transports aériens
bernard-p,Bernard,Paul BERNARD; Paul Bernard,5,4,9,administrateur,1937,1953,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
bouchayer-h,Bouchayer,H. Bouchayer; Hippolyte Bouchayer,4,4,9,administrateur,1907,1940,Bâtiment et travaux publics; Groupes industriels transcoloniaux
villain-f,Villain,F. Villain; François Villain,4,4,9,administrateur,1913,1940,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
pilliard-m,Pilliard,Maurice Pilliard; Pilliard,4,4,8,administrateur,1912,1938,Documents généraux (par ordre chronologique); Transports maritimes
brizon-g,Brizon,G. Brizon; Gabriel Brizon,4,4,8,administrateur,1923,1940,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
bousquet-h,Bousquet,H. Bousquet; Henri Bousquet,4,4,8,administrateur,1912,1940,Bâtiment et travaux publics; Groupes financiers transcoloniaux; Groupes miniers transcoloniaux; Transports maritimes
baguenault-de-puchesse-a,Baguenault de Puchesse,A. Baguenault de Puchesse; André Baguenault de Puchesse,4,4,8,administrateur,1918,1951,Groupes industriels transcoloniaux; Sociétés commerciales transcoloniales
bondonneau-h,Bondonneau,H. Bondonneau; Henri Bondonneau,4,4,8,administrateur,1914,1927,Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
blazeix-h,Blazeix,H. Blazeix; Henri Blazeix; Henry Blazeix,4,4,7,administrateur,1920,1925,Bâtiment et travaux publics; Transports maritimes
cambefort-o,Cambefort,O. Cambefort; Oscar Cambefort,4,4,7,administrateur,1911,1950,"Eau et assainissement, électricité (utilities); Groupes miniers transcoloniaux"
nenard-r,Nénard,Raoul Nénard,4,4,7,administrateur,1929,1951,Groupes financiers transcoloniaux
barbarou-m,Barbarou,Barbarou; Marius Barbarou,4,4,7,administrateur,1933,1948,Groupes financiers transcoloniaux
prom,Prom,Prom,4,4,6,administrateur,1916,1926,Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales; Transports maritimes
denis-e-etienne,Denis,Étienne Denis,4,4,6,administrateur,1931,1948,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales
metayer,Métayer,Métayer,4,4,6,administrateur,1911,1938,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
colas-e,Colas,E. Colas; Eugène Colas,4,4,6,administrateur,1925,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Transports maritimes
homberg-a,Homberg,A. Homberg; André Homberg,5,4,6,administrateur,1913,1938,Documents généraux (par ordre chronologique); Groupes industriels transcoloniaux; Transports maritimes
legrand-r,Legrand,René Legrand,4,4,6,president,1922,1948,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
privat-deschanel-g,Privat-Deschanel,G. Privat-Deschanel; Georges Privat-Deschanel; PRIVAT-DESCHANEL; Privat-Deschanel,4,4,6,administrateur,1920,1929,Groupes financiers transcoloniaux
bernard,Bernard,Bernard,4,4,6,administrateur,1883,1922,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Transports maritimes
bloch-m,Bloch,Marcel Bloch,4,4,6,administrateur,1911,1938,Groupes financiers transcoloniaux
devise-f,Devise,Devise; F. Devise; Fernand Devise,4,4,6,administrateur,1910,1925,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Transports maritimes
orosdi-l,Orosdi,L. Orosdi; L. Orosdi. 3; Léon Orosdi,4,4,6,administrateur,1896,1920,Groupes miniers transcoloniaux; Sociétés commerciales transcoloniales
beigbeder-d,Beigbeder,D. Beigbeder; David Beigbeder,4,4,6,administrateur,1899,1938,Groupes miniers transcoloniaux
peyronnet-a,Peyronnet,A. Peyronnet; Albert Peyronnet,4,4,5,president,1926,1951,Documents généraux (par ordre chronologique); Transports maritimes
fraissinet-a-albert,Fraissinet,Albert Fraissinet,4,4,5,administrateur_delegue,1920,1925,Sociétés commerciales transcoloniales; Transports maritimes
gorgeu-m,Gorgeu,Maurice Gorgeu,4,4,5,administrateur,1906,1925,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Sociétés commerciales transcoloniales
boulogne-g,Boulogne,G. Boulogne; Gaston Boulogne,4,4,5,administrateur,1926,1937,Documents généraux (par ordre chronologique); Groupes miniers transcoloniaux
boissonnas-j,Boissonnas,Jean Boissonnas,4,4,5,administrateur,1913,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Transports maritimes
regnault-e,Regnault,E. Régnault; Eugène Regnault,4,4,5,administrateur,1917,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
agabriel-l,Agabriel,Louis Agabriel,4,4,5,president,1928,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
le-blan-j,Le Blan,J. Le Blan; Julien Le Blan,4,4,5,administrateur,1926,1948,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
dreyfus-d,Dreyfus,Daniel Dreyfus; Daniel- Dreyfus,4,4,4,administrateur,1937,1940,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales; Transports maritimes
lacaze-l,Lacaze,L. Lacaze; Lucien Lacaze,4,4,4,administrateur,1937,1937,Documents généraux (par ordre chronologique)
rousseau-e,Rousseau,E. Rousseau; Emmanuel Rousseau,4,4,4,administrateur,1925,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
devies-m,Devies,Maurice Devies,4,4,4,president,1927,1938,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Transports aériens
seguin-g-gaston,Seguin,Gaston Seguin; Gaston SÉGUIN,4,4,4,administrateur,1908,1922,Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
keller,Keller,Keller,4,4,4,administrateur,1921,1938,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
denis,Denis,Denis,4,4,4,administrateur,1895,1920,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Transports maritimes
ing-ecp,ing. E.C.P. —,ing. E.C.P; ing. E.C.P. —,4,4,4,president,1905,1935,Bâtiment et travaux publics; Groupes financiers transcoloniaux; Groupes miniers transcoloniaux
siaume-a,Siaume,A. Siaume; Amédée Siaume; Siaume,4,4,4,president,1926,1938,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
walter-j-jean,Walter,Jean Walter,4,4,4,administrateur,1922,1935,Bâtiment et travaux publics
gaillochet-h,Gaillochet,H. Gaillochet,3,3,21,administrateur,1914,1948,Groupes financiers transcoloniaux
bazin-j,Bazin,J. Bazin; Jean Bazin,3,3,16,administrateur,1914,1945,Documents généraux (par ordre chronologique); Transports maritimes
daher-p,Daher,P. Daher; Paul Daher,3,3,15,administrateur,1901,1938,Transports maritimes
brenier-g,Brenier,G. Brenier; Georges Brenier,3,3,13,administrateur,1925,1953,Documents généraux (par ordre chronologique); Transports maritimes
lacretelle-g,Lacretelle,G. Lacretelle; Lacretelle,3,3,13,administrateur,1920,1945,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
descamps-a,Descamps,A. Descamps; Alfred Descamps,3,3,13,administrateur,1923,1940,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
lippens-h,Lippens,H. Lippens,3,3,12,administrateur,1912,1938,Groupes financiers transcoloniaux; Groupes miniers transcoloniaux
fraissinet,Fraissinet,Fraissinet,3,3,11,administrateur,1922,1953,Sociétés commerciales transcoloniales; Transports maritimes
peyrissac-l,Peyrissac,L. Peyrissac; Léon Peyrissac,3,3,11,president,1922,1948,Sociétés commerciales transcoloniales
schwob-g,Schwob,G. Schwob; Georges Schwob,3,3,11,administrateur,1912,1937,Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
fontaine-e,Fontaine,E. Fontaine; E. P. Fontaine; E.P. Fontaine,3,3,11,administrateur,1909,1948,Groupes financiers transcoloniaux
burrell-c,Burrell,Ch. Burrell; Charles Burrell,3,3,11,administrateur,1902,1925,"Eau et assainissement, électricité (utilities); Transports terrestres"
aug-collignon,Aug. Collignon,Aug. Collignon,3,3,11,administrateur,1897,1927,Groupes miniers transcoloniaux; Transports terrestres
witzig-a,Witzig,A. Witzig; Augustin Witzig; Witzig,3,3,11,administrateur,1925,1953,Groupes industriels transcoloniaux
parent-p,Parent,P. Parent; Pierre Parent,3,3,11,administrateur,1909,1948,Groupes financiers transcoloniaux
lion-l,Lion,L. Lion; Louis Lion,3,3,10,administrateur,1911,1937,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales
ancion,Ancion,Ancion,3,3,10,administrateur,1908,1923,Transports terrestres
lebon-p,Lebon,P. Lebon; Pierre Lebon,3,3,10,administrateur,1925,1948,"Bâtiment et travaux publics; Eau et assainissement, électricité (utilities)"
parran-a,Parran,Alphonse Parran; Parran,3,3,10,administrateur,1878,1901,Groupes miniers transcoloniaux; Transports maritimes
labouchere-e,Labouchère,E. Labouchère; Edouard Labouchère; Édouard Labouchère,3,3,9,administrateur,1931,1951,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
reille,Reille,Reille,3,3,9,administrateur,1923,1945,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
clos-j,Clos,J. Clos; Jean Clos,3,3,9,administrateur,1917,1935,Bâtiment et travaux publics
rasson-e,Rasson,E. Rasson,3,3,9,administrateur,1923,1945,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
masset-e,Masset,E. Masset; Eugène Masset,3,3,8,president_directeur_general,1937,1953,Documents généraux (par ordre chronologique); Transports maritimes
roudy-a,Roudy,A. Roudy; ROUDY; Roudy,3,3,8,administrateur,1922,1938,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
laurent-c,Laurent,C. Laurent; Charles Laurent,3,3,8,administrateur,1913,1938,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
heineman-d,Heineman,D. Heineman; Dannie Heineman; Heineman,3,3,8,administrateur,1912,1940,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
autin-j,Autin,Autin; J. Autin,3,3,8,administrateur_delegue,1937,1948,Transports terrestres
cambefort-j,Cambefort,J. Cambefort; Jules Cambefort,3,3,8,administrateur,1879,1902,Groupes miniers transcoloniaux; Transports maritimes
aguillon-j,Aguillon,J. Aguillon; Jacques Aguillon,3,3,8,administrateur,1925,1940,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Groupes miniers transcoloniaux
nunzi-a,Nunzi,A. Nunzi; Antoine Nunzi; Nunzi,3,3,7,administrateur,1926,1940,Documents généraux (par ordre chronologique); Transports maritimes
canard-j,Canard,J. Canard; Jules Canard,3,3,7,administrateur,1920,1938,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
breguet-j,Bréguet,J. Bréguet; Jacques Bréguet,3,3,7,administrateur,1924,1952,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (utilities); Transports aériens"
peret-p,Péret,P. Peret; P. Péret; Paul Péret,3,3,7,administrateur,1929,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
bonnardel-j,Bonnardel,J. Bonnardel; J.-M. Bonnardel; Jean Bonnardel,3,3,7,administrateur,1920,1937,Documents généraux (par ordre chronologique); Groupes miniers transcoloniaux
mechin-a,Méchin,A. Méchin,3,3,7,administrateur,1945,1953,Transports terrestres
weiss-p-paul,Weiss,Paul Weiss; Paul-Louis Weiss,3,3,7,administrateur,1920,1940,Groupes financiers transcoloniaux
caudrelier-e,Caudrelier,Caudrelier; Étienne CAUDRELIER; Étienne Caudrelier,3,3,7,administrateur,1920,1938,"Bâtiment et travaux publics; Eau et assainissement, électricité (utilities); Groupes industriels transcoloniaux"
charpentier,Charpentier,CHARPENTIER; Charpentier,3,3,7,administrateur,1922,1938,"Bâtiment et travaux publics; Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
superville-m,Superville,Maurice Superville; Superville,3,3,7,administrateur,1920,1938,Bâtiment et travaux publics; Groupes financiers transcoloniaux
cuvelette-e,Cuvelette,Cuvelette; E. Cuvelette; Ernest Cuvelette,3,3,7,administrateur,1919,1933,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
achalme-j,Achalme,J. Achalme; Jacques Achalme,3,3,7,administrateur,1922,1933,Groupes financiers transcoloniaux
oudot-l,Oudot,L. Oudot; Louis Oudot,3,3,6,administrateur,1931,1937,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales
carnot-e,Carnot,E. Carnot; Ernest Carnot; Ernest Carnot 1,3,3,6,administrateur,1902,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Transports maritimes
robert-m-max,Robert,Max Robert,3,3,6,administrateur,1920,1937,Documents généraux (par ordre chronologique); Transports maritimes
saurin-h,Saurin,Henri Saurin,5,3,6,administrateur,1935,1950,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
moreau-e-emile,Moreau,Émile Moreau,3,3,6,president,1933,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
charpentier-j,Charpentier,J. C. Charpentier; J.-C. Charpentier; Jean-Ch. Charpentier; Jean-Charles Charpentier,3,3,6,administrateur,1922,1940,Bâtiment et travaux publics; Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
o-quin-p,O'Quin,Patrick O'Quin,3,3,6,administrateur,1930,1938,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
dhe-p,Dhé,Dhé; P. Dhé; Paul-François Dhé,3,3,6,administrateur,1919,1931,Groupes financiers transcoloniaux; Transports aériens
homberg,Homberg,Homberg,3,3,6,administrateur,1893,1926,Groupes financiers transcoloniaux; Groupes miniers transcoloniaux; Transports maritimes
bouchayer,Bouchayer,Bouchayer; Bouchayer. 1,3,3,6,administrateur,1914,1927,Bâtiment et travaux publics; Groupes industriels transcoloniaux
bouruet-aubertot-h,Bouruet-Aubertot,H. Bouruet-Aubertot; Hector Bouruet-Aubertot,3,3,6,administrateur,1925,1950,Groupes miniers transcoloniaux
barth-e,Barth,E. Barth; Édouard Barth,3,3,6,administrateur,1929,1937,Groupes financiers transcoloniaux; Transports terrestres
bourgeois-a,Bourgeois,A. Bourgeois,3,3,5,president,1937,1953,Documents généraux (par ordre chronologique); Transports maritimes
achalme-p,Achalme,P. Achalme; Pierre Achalme,3,3,5,administrateur,1922,1933,Groupes financiers transcoloniaux
vernes-g,Vernes,G. Vernes; Georges Vernes,3,3,5,administrateur,1937,1953,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Groupes miniers transcoloniaux
begouen-m,Bégouen,Max Begouën; Max Bégouen,3,3,5,administrateur,1930,1950,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
barnaud-j,Barnaud,J. Barnaud; Jacques Barnaud,3,3,5,administrateur,1934,1937,Documents généraux (par ordre chronologique); Groupes miniers transcoloniaux
laurent-j-jean,Laurent,Jean Laurent,4,3,5,administrateur,1933,1937,Documents généraux (par ordre chronologique); Transports aériens
margot-m,Margot,Margot; Maurice Margot,3,3,5,administrateur,1927,1940,Documents généraux (par ordre chronologique); Sociétés commerciales transcoloniales; Transports aériens
poilay-e,Poilay,E. Poilay; Edwin Poilay; Edwin Poilay. 7,4,3,5,administrateur,1935,1948,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
gerard-e,Gérard,E. Gérard,3,3,5,president,1937,1953,Documents généraux (par ordre chronologique); Transports terrestres
marlio-l,Marlio,Louis Marlio,3,3,5,administrateur,1921,1937,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Groupes miniers transcoloniaux
harth-g,Harth,G. Harth; Georges Harth,3,3,5,administrateur,1909,1940,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux
weber-j,Weber,J. Weber; Jean Weber,3,3,5,administrateur,1927,1938,Documents généraux (par ordre chronologique); Groupes financiers transcoloniaux; Sociétés commerciales transcoloniales
bouilloux-lafont,Bouilloux-Lafont,Bouilloux-Lafont,3,3,5,administrateur,1919,1931,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux; Transports aériens
bonnet-j,Bonnet,Joseph BONNET; Joseph Bonnet,3,3,5,administrateur,1906,1911,Groupes industriels transcoloniaux
cabrol-j,Cabrol,J. Cabrol; Jean Cabrol,3,3,5,administrateur,1907,1933,Groupes financiers transcoloniaux; Groupes industriels transcoloniaux
halfon-s,Halfon,S. Halfon; Salomon Halfon,3,3,5,administrateur,1901,1929,Groupes financiers transcoloniaux; Groupes miniers transcoloniaux; Transports maritimes
toche-c,Toché,C. Toché; Carlo Toché,3,3,5,administrateur,1933,1953,Groupes financiers transcoloniaux; Transports terrestres
pesson-didion-m,Pesson-Didion,Pesson-Didion,3,3,5,administrateur,1923,1945,"Eau et assainissement, électricité (utilities); Groupes financiers transcoloniaux"
carle-v,Carle,V. Carle,3,3,5,administrateur,1937,1953,"Eau et assainissement, électricité (utilities); Groupes miniers transcoloniaux; Transports terrestres"
pinson-v,Pinson,V. Pinson; Victor Pinson; Victor Pinson. 8,3,3,5,administrateur,1937,1940,Transports terrestres
perouse-d,Pérouse,D. Pérouse; Denis Pérouse,3,3,5,administrateur,1913,1925,Groupes miniers transcoloniaux; Transports maritimes
