company_id_1,company_id_2,period,weight,shared_directors
minierevalburatmarignac,outremer,1914_1929,2,achalme-j; achalme-p
commercialeindustriellecoteafrique,fraissinetmarseillaisenavigationvapeur,1914_1929,2,fraissinet-a-albert; fraissinet-a-alfred
commercialeindustriellecoteafrique,marseillaisenavigationvapeurfraissinet,1914_1929,2,fraissinet-a-albert; fraissinet-a-alfred
auxiliaireafricainedeveloppementcommerce,maurelprom,1914_1929,2,frere-m; maurel-l-lucien
auxiliaireafricaine,bordeaux,1914_1929,2,maurel-l-lucien; prom
bordeaux,maurelprom,1914_1929,2,maurel-l-lucien; prom
anciensetablissementschpeyrissac,peyrissaccolonialeafrique,1914_1929,2,casteincau-e; peyrissac-l
exploitationsminieresindustrielles,forgesacieriesnordlorraine,1914_1929,2,bernard-j-jules; metayer-m
forgesacieriesnordlorraine,usinesmetallurgiquesbasseloire,1914_1929,2,bernard-j-jules; metayer-m
acieriesnord,forgesacieriesnordest,1914_1929,2,joubert-j; metayer
etudesentreprisescoloniales,guet,1914_1929,2,dhe-p; sautter
aerienne,phosphatescierp,1914_1929,2,gros; gros-f
azote,explosifsminelite,1914_1929,2,bouchardy-f; gros-f
electroentreprise,phosphatescierp,1914_1929,2,gros-f; guerin-p-pierre
eieditionsdocumentairesindustriellessoccap,mwalteradministrateurdelegue,1914_1929,2,bancel-h; walter-j-jean
candlot,forgesacieriesnordlorraine,1914_1929,2,bessonneau-j; frappier-a
grandemaisonblanc,grandstravauxbetonarme,1914_1929,2,michel-c; worms-e
centraleenergieelectriquerouenchateauroux,cheminsfertramwaysvargard,1914_1929,2,boulle-l; renaud
centraleenergieelectriquerouenchateauroux,tramway,1914_1929,2,boulle-l; renaud
centraleenergieelectriquerouenchateauroux,tramways,1914_1929,2,boulle-l; renaud
centraleapplicationselectriques,centraleenergieelectrique,1914_1929,2,boulle-l; homberg-o
centraleapplicationselectriques,centraleenergieelectriquerouenchateauroux,1914_1929,2,boulle-l; homberg-o
financierecoloniale,soieriesfducharne,1914_1929,2,homberg-o; philippe-r-raymond
centraleindustrieelectrique,financiereelectrique,1914_1929,2,pavie-g; pesson-didion-m
centraleindustrieelectrique,tramway,1914_1929,2,burrell-c; pavie-g
centraleindustrieelectrique,tramways,1914_1929,2,burrell-c; pavie-g
entreprisesgrandstravauxhydrauliques,materiauxindustriels,1914_1929,2,blazeix-h; ledoux-e
alexisgabrielrenethibaultsolagespresident,industrielle,1914_1929,2,boemare-l; pereire
etudesentreprisescoloniales,marseillaisenavigationvapeurfraissinet,1914_1929,2,dal-piaz-j; devise-f
aguilas,minesproduitschimiques,1914_1929,2,drappier-g; muller-nico-g
aguilas,internationaleminiereindustrielleestanera,1914_1929,2,benazet-p; guillet-l
minesblaymard,miniereindustrielleetainwolframarsenic,1914_1929,2,achalme; benard-l
minesblaymardbleymard,miniereindustrielleetainwolframarsenic,1914_1929,2,achalme; benard-l
explosifs,universelleexplosifsproduitschimiques,1914_1929,2,bouchayer; corbin
etablissementsbeccatdoulaincourtmusseycorbiebonneville,travauxhydrauliquesentreprisesgenerales,1914_1929,2,castel; jordan
unionindustriellecredit,unionmines,1914_1929,2,celier-a; descamps-a
mineslaurium,minesmalfidano,1914_1929,2,monvoisin-f; urruty-f
francowyomingoilcy,huelvacoppersulfurmines,1914_1929,2,bondonneau-h; gaillochet-h
auxiliaireafricainedeveloppementcommerce,colonies,1914_1929,2,josse-a-adrien; ph-delmas
magasinsmodernesfilialecommunenouvellesgaleriesparisfrance,parisfrance,1914_1929,2,demoge-l; gompel-r-robert
omniumlyonnais,trustimmobilierfrance,1914_1929,2,barth-e; stockhammer-a
orosdiback,tabacsorientoutremer,1914_1929,2,dutasta-p; ricois-e
charbonnages,universelleexplosifsproduitschimiques,1914_1929,2,gaudet-r; mauselin-a
unionindustriellecreditreconstitution,unionmines,1914_1929,2,courtin; descamps
unionindustriellecredit,unionindustriellecreditreconstitution,1914_1929,2,griffiths-t; lorthiois-j
airunion,navigationpaquet,1914_1929,1,giraud-h-hubert
airunion,navigationsudatlantique,1914_1929,1,giraud-h-hubert
airunion,transportsmaritimesvapeur,1914_1929,1,giraud-h-hubert
navigationpaquet,navigationsudatlantique,1914_1929,1,giraud-h-hubert
minierecongo,miniereribeira,1914_1929,1,achalme-p
minierecongo,minierevalburatmarignac,1914_1929,1,achalme-p
minierecongo,outremer,1914_1929,1,achalme-p
colonies,credit,1914_1929,1,fondere-a-alphonse
colonies,minierecongo,1914_1929,1,fondere-a-alphonse
credit,minierecongo,1914_1929,1,fondere-a-alphonse
decauvilleaine,minierecongo,1914_1929,1,marechal-h
commercialeindustriellecoteafrique,servicescontractuelsmessageriesmaritimes,1914_1929,1,fraissinet-a-alfred
coteafrique,servicescontractuelsmessageriesmaritimes,1914_1929,1,fraissinet-a-alfred
fraissinetmarseillaisenavigationvapeur,servicescontractuelsmessageriesmaritimes,1914_1929,1,fraissinet-a-alfred
marseillaisenavigationvapeurfraissinet,servicescontractuelsmessageriesmaritimes,1914_1929,1,fraissinet-a-alfred
charbonnages,grandepeche,1914_1929,1,corbin-p-paul
charbonnages,industriellegrandepecheportetienne,1914_1929,1,corbin-p-paul
grandepeche,industriellegrandepecheportetienne,1914_1929,1,corbin-p-paul
auxiliaireafricaine,navigationsudatlantique,1914_1929,1,prom
bordeaux,navigationsudatlantique,1914_1929,1,prom
maurelprom,navigationsudatlantique,1914_1929,1,prom
auxiliaireafricaine,etablissementsmaurelhprom,1914_1929,1,maurel-l-lucien
auxiliaireafricainedeveloppementcommerce,bordeaux,1914_1929,1,maurel-l-lucien
auxiliaireafricainedeveloppementcommerce,etablissementsmaurelhprom,1914_1929,1,maurel-l-lucien
bordeaux,etablissementsmaurelhprom,1914_1929,1,maurel-l-lucien
etablissementsefeuillette,etablissementsmaurelhprom,1914_1929,1,prom-l
etablissementsefeuillette,navigationsudatlantique,1914_1929,1,prom-l
etablissementsmaurelhprom,navigationsudatlantique,1914_1929,1,prom-l
anciensetablissementschpeyrissac,auxiliaireafricainedeveloppementcommerce,1914_1929,1,casteincau-e
anciensetablissementschpeyrissaccoloniale,auxiliaireafricainedeveloppementcommerce,1914_1929,1,casteincau-e
auxiliaireafricainedeveloppementcommerce,peyrissaccolonialeafrique,1914_1929,1,casteincau-e
anciensetablissementschpeyrissac,financierecaoutchoucs,1914_1929,1,clanis-g
acieriesforgeshautsfourneauxpiombino,exploitationsminieresindustrielles,1914_1929,1,metayer-m
acieriesforgeshautsfourneauxpiombino,forgesacieriesnordlorraine,1914_1929,1,metayer-m
acieriesforgeshautsfourneauxpiombino,industriellematerieltransport,1914_1929,1,metayer-m
acieriesforgeshautsfourneauxpiombino,industriellematerieltransportcimt,1914_1929,1,metayer-m
acieriesforgeshautsfourneauxpiombino,usinesmetallurgiquesbasseloire,1914_1929,1,metayer-m
exploitationsminieresindustrielles,industriellematerieltransport,1914_1929,1,metayer-m
exploitationsminieresindustrielles,industriellematerieltransportcimt,1914_1929,1,metayer-m
forgesacieriesnordlorraine,industriellematerieltransport,1914_1929,1,metayer-m
forgesacieriesnordlorraine,industriellematerieltransportcimt,1914_1929,1,metayer-m
industriellematerieltransport,usinesmetallurgiquesbasseloire,1914_1929,1,metayer-m
industriellematerieltransportcimt,usinesmetallurgiquesbasseloire,1914_1929,1,metayer-m
acieriesnord,forgesacieriesnordlorraine,1914_1929,1,canard-j
entreprisesaeronautiqueslignesaerienneslatecoere,etudesentreprisescoloniales,1914_1929,1,arnou-g
aeropostale,credit,1914_1929,1,bouilloux-lafont
aeropostale,tabacs,1914_1929,1,bouilloux-lafont
aeropostale,etudesentreprisescoloniales,1914_1929,1,dhe-p
aeropostale,guet,1914_1929,1,dhe-p
affreteursreunis,tabacs,1914_1929,1,bonnasse-j
affreteursreunis,grandstravauxbetonarme,1914_1929,1,dreyfus-g
affreteursreunis,colonies,1914_1929,1,boucard-m
airunion,banquemobiliereprivee,1914_1929,1,arene-l
bordeaux,commerceaveccoloniesetranger,1914_1929,1,gradis-g
bordeaux,etablissements1807deveschaumetbordeauxdakar,1914_1929,1,gradis-g
commerceaveccoloniesetranger,etablissements1807deveschaumetbordeauxdakar,1914_1929,1,gradis-g
centraleenergieelectrique,commerceaveccoloniesetranger,1914_1929,1,schwob-g
centraleenergieelectriquerouenchateauroux,commerceaveccoloniesetranger,1914_1929,1,schwob-g
associationcotonnierecoloniale,auxiliaireafricaine,1914_1929,1,delmas
associationcotonnierecoloniale,benardjarislovsky,1914_1929,1,delmas
associationcotonnierecoloniale,colonies,1914_1929,1,delmas
auxiliaireafricaine,benardjarislovsky,1914_1929,1,delmas
benardjarislovsky,colonies,1914_1929,1,delmas
associationcotonnierecoloniale,chargeursreunis,1914_1929,1,senn-o
associationfonciereimmobiliereparispresidents,credit,1914_1929,1,mabilleau-l
associationfonciereimmobiliere,benardjarislovsky,1914_1929,1,privat-deschanel-g
associationfonciereimmobiliere,credit,1914_1929,1,privat-deschanel-g
associationfonciereimmobiliere,mutuellefrancecolonieslyonnationviecapitalisationparis,1914_1929,1,privat-deschanel-g
benardjarislovsky,credit,1914_1929,1,privat-deschanel-g
benardjarislovsky,mutuellefrancecolonieslyonnationviecapitalisationparis,1914_1929,1,privat-deschanel-g
credit,mutuellefrancecolonieslyonnationviecapitalisationparis,1914_1929,1,privat-deschanel-g
associationminiere,etudesentreprisescoloniales,1914_1929,1,robellaz
associationminiere,tabacsorientoutremer,1914_1929,1,pissard-l
associationminiere,navaleouest,1914_1929,1,mayer-p
auxiliaireentreprisescoloniales,industriellegraphites,1914_1929,1,granval-a
aerienne,azote,1914_1929,1,gros-f
aerienne,electroentreprise,1914_1929,1,gros-f
aerienne,explosifsminelite,1914_1929,1,gros-f
aerienne,materiauxindustriels,1914_1929,1,gros-f
azote,electroentreprise,1914_1929,1,gros-f
azote,materiauxindustriels,1914_1929,1,gros-f
azote,phosphatescierp,1914_1929,1,gros-f
electroentreprise,explosifsminelite,1914_1929,1,gros-f
electroentreprise,materiauxindustriels,1914_1929,1,gros-f
explosifsminelite,materiauxindustriels,1914_1929,1,gros-f
explosifsminelite,phosphatescierp,1914_1929,1,gros-f
materiauxindustriels,phosphatescierp,1914_1929,1,gros-f
agricoleminoterie,azote,1914_1929,1,level
banquecolonies,financierecaoutchoucs,1914_1929,1,place-v
banqueinterets,unionmines,1914_1929,1,fevre
banqueinterets,usinesmetallurgiquesbasseloireantecedents,1914_1929,1,fevre
unionmines,usinesmetallurgiquesbasseloireantecedents,1914_1929,1,fevre
banqueinterets,benardjarislovsky,1914_1929,1,a-j
banqueinterets,commercialeinteroceaniquehavrepariscoteivoiremadagascar,1914_1929,1,a-j
banqueinterets,constructionafricaine,1914_1929,1,a-j
banqueinterets,procedesindustrielscharbonsactifs,1914_1929,1,a-j
benardjarislovsky,commercialeinteroceaniquehavrepariscoteivoiremadagascar,1914_1929,1,a-j
benardjarislovsky,constructionafricaine,1914_1929,1,a-j
benardjarislovsky,procedesindustrielscharbonsactifs,1914_1929,1,a-j
commercialeinteroceaniquehavrepariscoteivoiremadagascar,constructionafricaine,1914_1929,1,a-j
commercialeinteroceaniquehavrepariscoteivoiremadagascar,procedesindustrielscharbonsactifs,1914_1929,1,a-j
constructionafricaine,procedesindustrielscharbonsactifs,1914_1929,1,a-j
banquemutuelleetudes,electroentreprise,1914_1929,1,treboul
banquepriveecoloniale,parisiennecomptoirscoloniaux,1914_1929,1,blond-h
banqueprivee,pyreneenneenergieelectrique,1914_1929,1,reille-x
banqueprivee,navigationsudatlantique,1914_1929,1,fould-a
candlot,havraisepeninsulairenavigatonvapeur,1914_1929,1,bernard
candlot,usinesmetallurgiquesbasseloireantecedents,1914_1929,1,bernard
havraisepeninsulairenavigatonvapeur,usinesmetallurgiquesbasseloireantecedents,1914_1929,1,bernard
exploitationsminieresindustrielles,usinesmetallurgiquesbasseloireantecedents,1914_1929,1,goudchaux-m-mathieu
usinesmetallurgiquesbasseloire,usinesmetallurgiquesbasseloireantecedents,1914_1929,1,goudchaux-m-mathieu
forgesacieriesnordest,usinesmetallurgiquesbasseloire,1914_1929,1,cabrol-j
grandemaisonblanc,usinesmetallurgiquesbasseloire,1914_1929,1,bernard-l-louis
benardjarislovsky,commercialeouestafricain,1914_1929,1,francois-marsal-f
benardjarislovsky,constructions,1914_1929,1,bancel-h
benardjarislovsky,eieditionsdocumentairesindustriellessoccap,1914_1929,1,bancel-h
benardjarislovsky,mwalteradministrateurdelegue,1914_1929,1,bancel-h
benardjarislovsky,candlot,1914_1929,1,loi
benardjarislovsky,etsquillery,1914_1929,1,loi
benardjarislovsky,etudestechniquesfinancieres,1914_1929,1,loi
benardjarislovsky,guet,1914_1929,1,loi
benardjarislovsky,industriellefonciere,1914_1929,1,loi
candlot,etsquillery,1914_1929,1,loi
candlot,etudestechniquesfinancieres,1914_1929,1,loi
candlot,guet,1914_1929,1,loi
candlot,industriellefonciere,1914_1929,1,loi
etsquillery,etudestechniquesfinancieres,1914_1929,1,loi
etsquillery,guet,1914_1929,1,loi
etsquillery,industriellefonciere,1914_1929,1,loi
etudestechniquesfinancieres,guet,1914_1929,1,loi
etudestechniquesfinancieres,industriellefonciere,1914_1929,1,loi
guet,industriellefonciere,1914_1929,1,loi
benardjarislovsky,unionfinanciereprivee,1914_1929,1,deschars-l
minesminerais,unionfinanciereprivee,1914_1929,1,deschars-l
banquefoncieremetropolitaineoutremer,mobiliereparisiennecoloniale,1914_1929,1,fabri-c
banquefoncieremetropolitaineoutremer,minierealmagrera,1914_1929,1,julia
banquetransatlantique,messageriesmaritimes,1914_1929,1,halfon-s
banquetransatlantique,minesfermouriere,1914_1929,1,halfon-s
messageriesmaritimes,minesfermouriere,1914_1929,1,halfon-s
banquetransatlantique,unionpapeteries,1914_1929,1,giraud-j
banquetransatlantique,colonies,1914_1929,1,bloch
banquetransatlantique,etudesentreprisescoloniales,1914_1929,1,despret
banquetransatlantique,mineslucette,1914_1929,1,faure-j
candlot,cargos,1914_1929,1,bessonneau-j
cargos,forgesacieriesnordlorraine,1914_1929,1,bessonneau-j
candlot,grandemaisonblanc,1914_1929,1,michel-c
candlot,grandstravauxbetonarme,1914_1929,1,michel-c
candlot,polietchausson,1914_1929,1,candlot-e
centraleapplicationselectriques,centraleindustrieelectrique,1914_1929,1,homberg-o
centraleapplicationselectriques,financierecoloniale,1914_1929,1,homberg-o
centraleapplicationselectriques,manufacturetapiscouvertures,1914_1929,1,homberg-o
centraleapplicationselectriques,papeterievaldorfontainevaucluse,1914_1929,1,homberg-o
centraleapplicationselectriques,soieriesfducharne,1914_1929,1,homberg-o
centraleenergieelectrique,financierecoloniale,1914_1929,1,homberg-o
centraleenergieelectrique,manufacturetapiscouvertures,1914_1929,1,homberg-o
centraleenergieelectrique,papeterievaldorfontainevaucluse,1914_1929,1,homberg-o
centraleenergieelectrique,soieriesfducharne,1914_1929,1,homberg-o
centraleenergieelectriquerouenchateauroux,financierecoloniale,1914_1929,1,homberg-o
centraleenergieelectriquerouenchateauroux,manufacturetapiscouvertures,1914_1929,1,homberg-o
centraleenergieelectriquerouenchateauroux,papeterievaldorfontainevaucluse,1914_1929,1,homberg-o
centraleenergieelectriquerouenchateauroux,soieriesfducharne,1914_1929,1,homberg-o
centraleindustrieelectrique,financierecoloniale,1914_1929,1,homberg-o
centraleindustrieelectrique,manufacturetapiscouvertures,1914_1929,1,homberg-o
centraleindustrieelectrique,papeterievaldorfontainevaucluse,1914_1929,1,homberg-o
centraleindustrieelectrique,soieriesfducharne,1914_1929,1,homberg-o
financierecoloniale,manufacturetapiscouvertures,1914_1929,1,homberg-o
financierecoloniale,papeterievaldorfontainevaucluse,1914_1929,1,homberg-o
manufacturetapiscouvertures,papeterievaldorfontainevaucluse,1914_1929,1,homberg-o
manufacturetapiscouvertures,soieriesfducharne,1914_1929,1,homberg-o
papeterievaldorfontainevaucluse,soieriesfducharne,1914_1929,1,homberg-o
acomptedividendeimpot,centraleapplicationselectriques,1914_1929,1,boulle-l
acomptedividendeimpot,centraleenergieelectrique,1914_1929,1,boulle-l
acomptedividendeimpot,centraleenergieelectriquerouenchateauroux,1914_1929,1,boulle-l
acomptedividendeimpot,tramwayscambraisaintquentin,1914_1929,1,boulle-l
centraleapplicationselectriques,cheminsfertramwaysvargard,1914_1929,1,boulle-l
centraleapplicationselectriques,tramway,1914_1929,1,boulle-l
centraleapplicationselectriques,tramways,1914_1929,1,boulle-l
centraleapplicationselectriques,tramwayscambraisaintquentin,1914_1929,1,boulle-l
centraleenergieelectrique,cheminsfertramwaysvargard,1914_1929,1,boulle-l
centraleenergieelectrique,tramway,1914_1929,1,boulle-l
centraleenergieelectrique,tramways,1914_1929,1,boulle-l
centraleenergieelectrique,tramwayscambraisaintquentin,1914_1929,1,boulle-l
centraleenergieelectriquerouenchateauroux,tramwayscambraisaintquentin,1914_1929,1,boulle-l
tramway,tramwayscambraisaintquentin,1914_1929,1,boulle-l
tramways,tramwayscambraisaintquentin,1914_1929,1,boulle-l
centraleenergieelectrique,colonies,1914_1929,1,schwob-d-hericourt-g
acomptedividendeimpot,centraleindustrieelectrique,1914_1929,1,pavie-g
acomptedividendeimpot,financiereelectrique,1914_1929,1,pavie-g
centraleindustrieelectrique,cheminsfertramwaysvargard,1914_1929,1,pavie-g
cheminsfertramwaysvargard,financiereelectrique,1914_1929,1,pavie-g
financiereelectrique,tramway,1914_1929,1,pavie-g
financiereelectrique,tramways,1914_1929,1,pavie-g
centraleindustrieelectrique,colonies,1914_1929,1,level-e
centraleindustrieelectrique,unionindustriellecredit,1914_1929,1,level-e
colonies,unionindustriellecredit,1914_1929,1,level-e
acomptedividendeimpot,mineslaurium,1914_1929,1,rostand-j-jules
mineslaurium,tramway,1914_1929,1,rostand-j-jules
mineslaurium,tramways,1914_1929,1,rostand-j-jules
industrielleplatine,tramway,1914_1929,1,aug-collignon
industrielleplatine,tramways,1914_1929,1,aug-collignon
chargeursreunis,navigationsudatlantique,1914_1929,1,breton-g
chargeursreunis,transportsmaritimesvapeur,1914_1929,1,breton-g
chargeursreunis,entreprisesgrandstravauxhydrauliques,1914_1929,1,blazeix-h
chargeursreunis,industriellefonciere,1914_1929,1,blazeix-h
chargeursreunis,materiauxindustriels,1914_1929,1,blazeix-h
entreprisesgrandstravauxhydrauliques,industriellefonciere,1914_1929,1,blazeix-h
agricoleminoterie,chargeursreunis,1914_1929,1,moussie-e
aerienne,vautheretgroslaforge,1914_1929,1,gros
phosphatescierp,vautheretgroslaforge,1914_1929,1,gros
agricoleminoterie,electrometallurgiedives,1914_1929,1,bethmont-d
agricoleminoterie,decauvilleaine,1914_1929,1,witzig-a
alexisgabrielrenethibaultsolagespresident,trustimmobilierfrance,1914_1929,1,boemare-l
industrielle,trustimmobilierfrance,1914_1929,1,boemare-l
energieelectrique,industrielle,1914_1929,1,reille
credit,industrielle,1914_1929,1,reille-a
credit,pyreneenneenergieelectrique,1914_1929,1,reille-a
industrielle,pyreneenneenergieelectrique,1914_1929,1,reille-a
industrielle,tabacs,1914_1929,1,reille-a
pyreneenneenergieelectrique,tabacs,1914_1929,1,reille-a
industrielle,unionmines,1914_1929,1,de-solages-c
etudesentreprisescoloniales,rototype,1914_1929,1,keller
rototype,unionmines,1914_1929,1,thouzellier-e
etudesentreprisescoloniales,industriellemaritime,1914_1929,1,denis
etudesentreprisescoloniales,navigationsudatlantique,1914_1929,1,denis
industriellemaritime,navigationsudatlantique,1914_1929,1,denis
electroentreprise,nationalenavigation,1914_1929,1,guerin-p
etudesentreprisescoloniales,fraissinetmarseillaisenavigationvapeur,1914_1929,1,devise-f
marseillaisenavigationvapeurfraissinet,soieriesfducharne,1914_1929,1,homberg
marseillaisenavigationvapeurfraissinet,omniumlyonnais,1914_1929,1,chabrieres
industriellematerieltransportcimt,minesblaymard,1914_1929,1,carpentier
industriellematerieltransportcimt,minesblaymardbleymard,1914_1929,1,carpentier
industriellematerieltransportcimt,materiauxindustriels,1914_1929,1,ing-ecp
acierieslongwy,commercialeinteroceaniquehavrepariscoteivoiremadagascar,1914_1929,1,kone-l
commercialeinteroceaniquehavrepariscoteivoiremadagascar,guet,1914_1929,1,monvert
aguilas,unionfrancocolonialepaysoutremer,1914_1929,1,tallon-p
financierecolonies,hevea,1914_1929,1,de-rivaud-m-maurice
financierecaoutchoucs,hevea,1914_1929,1,peten-c
electroentreprise,lebon,1914_1929,1,lebon-p
consortiumnord,exploitationselectriques,1914_1929,1,prouvost-eloy-e
consortiumnord,polietchausson,1914_1929,1,prouvost-eloy-e
exploitationselectriques,polietchausson,1914_1929,1,prouvost-eloy-e
consortiumindustrielviandes,etudesentreprisescoloniales,1914_1929,1,normand-a
constructionafricaine,exploitationselectriques,1914_1929,1,caudrelier-e
constructionafricaine,forgesacieriesnordlorraine,1914_1929,1,caudrelier-e
exploitationselectriques,forgesacieriesnordlorraine,1914_1929,1,caudrelier-e
constructionafricaine,legrandmunich,1914_1929,1,legrand
colonies,entrepriseshydrauliquestravauxpublics,1914_1929,1,rebuffel
constructionafricaine,entrepriseshydrauliquestravauxpublics,1914_1929,1,rebuffel
colonies,grandstravauxbetonarme,1914_1929,1,rebuffel-c
constructionafricaine,grandstravauxbetonarme,1914_1929,1,rebuffel-c
colonies,creditfonciercolonial,1914_1929,1,grandjean-c
creditfonciercolonial,minesblaymard,1914_1929,1,benard-l
creditfonciercolonial,minesblaymardbleymard,1914_1929,1,benard-l
creditfonciercolonial,miniereindustrielleetainwolframarsenic,1914_1929,1,benard-l
creditfonciercolonial,miniereribeira,1914_1929,1,benard-l
minesblaymard,miniereribeira,1914_1929,1,benard-l
minesblaymardbleymard,miniereribeira,1914_1929,1,benard-l
miniereindustrielleetainwolframarsenic,miniereribeira,1914_1929,1,benard-l
credit,navigationsudatlantique,1914_1929,1,loste-j
credit,redevancesminieresparticipations,1914_1929,1,lippens-h
credit,roumanobelgepetrole,1914_1929,1,lippens-h
redevancesminieresparticipations,roumanobelgepetrole,1914_1929,1,lippens-h
acierieslongwy,credit,1914_1929,1,superville-m
acierieslongwy,unionminierefinancierecoloniale,1914_1929,1,superville-m
credit,unionminierefinancierecoloniale,1914_1929,1,superville-m
credit,unionmines,1914_1929,1,weiss-p-paul
decauvilleaine,etudesentreprisescoloniales,1914_1929,1,boyer
