person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
boucard-m,Boucard,Max Boucard,1,1,1,president,1907,1907,Industries diverses
de-vilmorin-p-philippe,de Vilmorin,Philippe de Vilmorin,1,1,1,vice_president,1907,1907,Industries diverses
ungemach-h,Ungemach,Ungemach,1,1,1,administrateur,1907,1907,Industries diverses
enjalbert,Enjalbert,Enjalbert,1,1,1,administrateur,1907,1907,Industries diverses
guffroy-m,Guffroy,Maurice Guffroy,1,1,1,administrateur,1907,1907,Industries diverses
de-vilmorin-j,de Vilmorin,Jean de Vilmorin,1,1,1,administrateur,1907,1907,Industries diverses
barris-p,Barris,Pierre Barris,1,1,1,administrateur,1930,1930,Industries diverses
corbin-p-paul,Corbin,Paul Corbin,1,1,1,administrateur,1930,1930,Industries diverses
robert-a,Robert,André Robert,1,1,1,administrateur,1930,1930,Industries diverses
joyer-a,Joyer,André Joyer,1,1,1,administrateur,1930,1930,Industries diverses
marcou-g,Marcou,Georges Marcou,1,0,1,secretaire,1907,1907,Industries diverses
