doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,boucard-m,Max Boucard,Boucard,Max,president,1907,pre_1914,1,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,MM. Max Boucard
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,de-vilmorin-p-philippe,Philippe de Vilmorin,de Vilmorin,Philippe,vice_president,1907,pre_1914,1,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,Philippe de Vilmorin
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,marcou-g,Georges Marcou,Marcou,Georges,secretaire,1907,pre_1914,0,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,Georges Marcou
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,ungemach-h,Ungemach,Ungemach,,administrateur,1907,pre_1914,1,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,Ungemach
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,enjalbert,Enjalbert,Enjalbert,,administrateur,1907,pre_1914,1,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,Enjalbert
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,guffroy-m,Maurice Guffroy,Guffroy,Maurice,administrateur,1907,pre_1914,1,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,Maurice Guffroy
afrique-occidentale-cie-coloniale-peche-et-commerce-5c998d,colonialepechecommerce,Compagnie Coloniale de pêche et commerce,de-vilmorin-j,Jean de Vilmorin,de Vilmorin,Jean,administrateur,1907,pre_1914,1,"La Dépêche coloniale, 6 juin 1907",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_compose,Jean de Vilmorin
afrique-occidentale-exploitation-port-etienne-sepe-1e3f30,exploitationportservicespublicsportetiennesuivirezzousportetienne,Société d'Exploitation du port et des services publics de Port-Étienne. Suivi de Rezzous sur Port-Étienne,barris-p,Pierre Barris,Barris,Pierre,administrateur,1930,1930_1944,1,"L’Africain, 5 décembre 1930",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_annuaire,MM. Pierre Barris
afrique-occidentale-exploitation-port-etienne-sepe-1e3f30,exploitationportservicespublicsportetiennesuivirezzousportetienne,Société d'Exploitation du port et des services publics de Port-Étienne. Suivi de Rezzous sur Port-Étienne,corbin-p-paul,Paul Corbin,Corbin,Paul,administrateur,1930,1930_1944,1,"L’Africain, 5 décembre 1930",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_annuaire,Paul Corbin
afrique-occidentale-exploitation-port-etienne-sepe-1e3f30,exploitationportservicespublicsportetiennesuivirezzousportetienne,Société d'Exploitation du port et des services publics de Port-Étienne. Suivi de Rezzous sur Port-Étienne,robert-a,André Robert,Robert,André,administrateur,1930,1930_1944,1,"L’Africain, 5 décembre 1930",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_annuaire,André Robert
afrique-occidentale-exploitation-port-etienne-sepe-1e3f30,exploitationportservicespublicsportetiennesuivirezzousportetienne,Société d'Exploitation du port et des services publics de Port-Étienne. Suivi de Rezzous sur Port-Étienne,joyer-a,André Joyer,Joyer,André,administrateur,1930,1930_1944,1,"L’Africain, 5 décembre 1930",,Industries diverses,Mauritanie,Afrique occidentale francaise,citation,conseil_annuaire,André Joyer
