doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",baumann-l,Lucien Baumann,Baumann,Lucien,administrateur,1920,1914_1929,1,"La Journée industrielle, 14 octobre 1920",,,Bulgarie,Proche-Orient,citation,premiers_admin,MM. Lucien Baumann
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",meneveaux-j,Jean Meneveaux,Meneveaux,Jean,administrateur,1920,1914_1929,1,"La Journée industrielle, 14 octobre 1920",,,Bulgarie,Proche-Orient,citation,premiers_admin,Jean Meneveaux
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",wallace-r,Richard Wallace,Wallace,Richard,administrateur,1920,1914_1929,1,"La Journée industrielle, 14 octobre 1920",,,Bulgarie,Proche-Orient,citation,premiers_admin,Richard Wallace
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",petroff-s,Stéphane Petroff,Petroff,Stéphane,administrateur,1920,1914_1929,1,"La Journée industrielle, 14 octobre 1920",,,Bulgarie,Proche-Orient,citation,premiers_admin,Stéphane Petroff
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",et-paul-petroff,et Paul Petroff,et Paul Petroff,,administrateur,1920,1914_1929,1,"La Journée industrielle, 14 octobre 1920",,,Bulgarie,Proche-Orient,citation,premiers_admin,et Paul Petroff
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",baumann,Baumann,Baumann,,administrateur,1920,1914_1929,1,"La Cote de la Bourse et de la banque, 22 octobre 1920",,,Bulgarie,Proche-Orient,citation,conseil_compose,MM. Baumann
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",menevaux,Menevaux,Menevaux,,administrateur,1920,1914_1929,1,"La Cote de la Bourse et de la banque, 22 octobre 1920",,,Bulgarie,Proche-Orient,citation,conseil_compose,Menevaux
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",wallace-r,Wallace,Wallace,,administrateur,1920,1914_1929,1,"La Cote de la Bourse et de la banque, 22 octobre 1920",,,Bulgarie,Proche-Orient,citation,conseil_compose,Wallace
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",petroff-s,S. Petroff,Petroff,S.,administrateur,1920,1914_1929,1,"La Cote de la Bourse et de la banque, 22 octobre 1920",,,Bulgarie,Proche-Orient,citation,conseil_compose,S. Petroff
proche-orient-grands-moulins-bulgarie-8c1be6,grandsmoulinsbulgariebourgas,"Grands Moulins de Bulgarie, Bourgas",loi,Loi,Loi,,administrateur,1920,1914_1929,1,"La Cote de la Bourse et de la banque, 22 octobre 1920",,,Bulgarie,Proche-Orient,citation,conseil_compose,Loi
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,pissard-l,Pissard,Pissard,,president,1925,1914_1929,1,Annuaire industriel 1925,en fait: L. comme Léon.; Banque de la Seine,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,M. M. [en fait: L. comme Léon.] Pissard [Banque de la Seine]
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,adm-mm-p-gravier,Adm.: MM. P Gravier,Adm.: MM. P Gravier,,president,1925,1914_1929,1,Annuaire industriel 1925,aul,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,Adm.: MM. P[aul] Gravier
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,n-mavrogordato,N Mavrogordato,N Mavrogordato,,president,1925,1914_1929,1,Annuaire industriel 1925,icolas,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,N[icolas] Mavrogordato
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,mayer-p,P. Mayer,Mayer,P.,president,1925,1914_1929,1,Annuaire industriel 1925,Banque de la Seine,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,P. Mayer [Banque de la Seine]
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,r-recouly,R Recouly,R Recouly,,president,1925,1914_1929,1,Annuaire industriel 1925,aymond,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,R[aymond] Recouly
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,g-tanqueray,G Tanqueray,G Tanqueray,,president,1925,1914_1929,1,Annuaire industriel 1925,eorges,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,G[eorges] Tanqueray
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,ing-a,Ing,Ing,,president,1925,1914_1929,1,Annuaire industriel 1925,,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,Ing
proche-orient-minindus-plakalnitza-8d3d6e,plakalnitza,PLAKALNITZA,succursale,Succursale: 28,Succursale: 28,,president,1925,1914_1929,1,Annuaire industriel 1925,,,Bulgarie,Proche-Orient,directory_entry,pres_abbrev,Succursale: 28
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,pissard-l,Léon Pissard,Pissard,Léon,administrateur,1927,1914_1929,1,Annuaire Desfossés 1927,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,Léon Pissard
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,gravier-p,P. Gravier,Gravier,P.,administrateur,1927,1914_1929,1,Annuaire Desfossés 1927,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,P. Gravier
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,lefeuvre-meaulle-f,Lefeuvre-Méaulle,Lefeuvre-Méaulle,,administrateur,1927,1914_1929,1,Annuaire Desfossés 1927,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,Lefeuvre-Méaulle
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,mavrogordato-a,A. Mavrogordato,Mavrogordato,A.,administrateur,1927,1914_1929,1,Annuaire Desfossés 1927,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,A. Mavrogordato
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,poirson-c,Ch. Poirson,Poirson,Ch.,administrateur,1927,1914_1929,1,Annuaire Desfossés 1927,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,Ch. Poirson
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,gtanqueray,G.Tanqueray,G.Tanqueray,,administrateur,1927,1914_1929,1,Annuaire Desfossés 1927,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,G.Tanqueray
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,pissard-l,Léon Pissard,Pissard,Léon,administrateur,1929,1914_1929,1,Annuaire Desfossés 1929,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,Léon Pissard
proche-orient-minindus-plakalnitza-8d3d6e,miniereindustrielleplakalnitza,Minière et Industrielle de Plakalnitza,dewez-l,L. Dewez,Dewez,L.,administrateur,1929,1914_1929,1,Annuaire Desfossés 1929,,,Bulgarie,Proche-Orient,directory_entry,conseil_compose,L. Dewez
