company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
afriquenord,commercialeminiereafriquenord,AFRIQUE du NORD,Société Commerciale et Minière pour l'Afrique du Nord,8,berthon-l; chidaine-p; ferasson-l-louis; lemaigre-dubreuil-r; morin-g; mourgnot-p; salvane-l; thomas-e-emile
banquealgerie,banquealgeriebanquealgerietunisiebanquealgerie,BANQUE DE L'ALGERIE,"Banque de l'Algérie, Banque de l'Algérie et de la Tunisie, Banque de l'Algérie",8,alcay; alphandery; berthon; fils-h; giraud; lassallas; marchessaux; obitz
mineschabetkohol,socminesbouthaleb,Compagnie des mines de Chabet-Kohol,Soc. des MINES DU BOU-THALEB,7,boussand-l-leon; buhot-h; carnot-e; chastel-a; gittens-w; lebon-a-andre; ledoux-f
mineszincguergour,zincguergour,Société des mines de zinc du Guergour,Zinc du Guergour,7,chabert-h; choppin-de-janvry-j; devise-f; faure-f-frederic; faure-j; galicier-a; hackenberger-p
algerienneproduitschimiquesengrais,creditfoncieralgerietunisie,Société Algérienne de produits chimiques et d'engrais,Crédit foncier d'Algérie-Tunisie,6,brugere-j; jourdanne-a; philippar-e; renaudin-l; trelat; trelat-m
minesrarelmaden,zaccarfer,Cie des MINES de RAR-EL-MADEN,"Zaccar, fer",6,a-miliana-e; baguenault-de-puchesse; cardozo-fils-g; cardozo-pere-h; drappier-g; van-den-eckhoudt
mineschellala,minieredjendli,Société des mines du Chellala,Compagnie minière du Djendli,6,cornudet-l; fitoussi-e; gosse; jalabert-e; riollot-j; urruty-f
algerienne,comoyverguet,Compagnie algérienne,COMOY-VERGUET,6,conty-a; de-sayve-j; fabry-r; mirabaud-a; odier-l; saint-germain-m
unioncompagniesregionalesreuniesfabriquesengrais,unionfabriquesengraisproduitschimiquessuperphosphates,Union française et Compagnies régionales réunies de fabriques d'engrais et de,"Union française de fabriques d'engrais, de produits chimiques et de superphosphates, puis Union française d'engrais et de produits chimiques",6,cipriani-p; de-cenival-a; de-courseulles-r; guy-de-gontaut-biron; petit-l; planchat-h
manufacturetabacscigarescigarettesbastos,manufacturetabacscigarescigarettesjbastos,"Manufacture de Tabacs, Cigares et Cigarettes Bastos","Manufacture de tabacs, cigares et cigarettes J. Bastos",5,bastos-a; bastos-j; bastos-l; perrot-e; philippar-e
concessionnaireouenza,ouenza,Société concessionnaire d'Ouenza,Société de l'Ouenza,5,baptifaut-a; chabert-p; kroller-a; muller-nico-g; rydbeck-o
emilepfund,phosphatesconstantine,Émile PFUND,Compagnie des Phosphates de Constantine,5,de-valencay; juge-a; kapferer; schiaffino-l; th-ansbacher
mineraisfermagnetiquemoktaelhadid,omniumminesalgerietunisie,Cie des minerais de fer magnétique de Mokta-el-Hadid,Omnium Société générale de mines d'Algérie-Tunisie,5,de-montureux; de-peyerimhoff-h; juge-a; kapferer-m-marcel; th-ansbacher
minesfer,socfrancminesfer,Société Française des mines de fer,Soc. franç. de MINES DE FER,5,barenton; basset-l; jurques; marouania; ondefontaine
mineszincguergour,socmineszincguergour,Société des mines de zinc du Guergour,Soc. des MINES de ZINC du GUERGOUR,5,chabert-h; faure-f-frederic; fevre-l-lucien; galicier-a; hackenberger-p
algeriennepetrolestliouanet,socalgeriennepetrolestliouanet,Société Algérienne des pétroles de Tliouanet,Soc. Algérienne des PÉTROLES de TLIOUANET,5,aguillon-j; beigbeder-d; homan-l; jordan-p; kennerley-hall-c
commercialeminiereafriquenord,soccommercialeafriquenord,Société Commerciale et Minière pour l'Afrique du Nord,Soc. Commerciale de l'AFRIQUE DU NORD,5,berthon-l; chidaine-p; lemaigre-dubreuil-r; morin-g; salvane-l
lafarge,nordafricainecimentslafarge,Lafarge,Société NORD-AFRICAINE des CIMENTS de LAFARGE,5,borgeaud-l; boutier-a; daher-p; ewbank; laboubee-s
cheminsferouestalgerien,creditalgerien,Compagnie des Chemins de fer de l'Ouest-Algérien,"Crédit algérien, puis Crédit privé",5,favereaux-g; goudchaux-c; peytel; peytel-a; peytel-j
cheminsferroutesalgerie,minesboudjoudoun,Société des Chemins de fer sur routes d'Algérie,Société des mines de Boudjoudoun,5,devise-f; janicot-x; magnin; petit-j; tanon
cheminsferroutesalgerie,minieredjebelfelten,Société des Chemins de fer sur routes d'Algérie,Société minière du Djebel-Felten,5,lambert-a; magnin; petit-j; tanon; tanon-a
minesboudjoudoun,minieredjebelfelten,Société des mines de Boudjoudoun,Société minière du Djebel-Felten,5,magnin; petit; petit-j; tanon; vacheron-a
agricolelyonnaisenordafrique,cotonnierebonoise,Société Agricole Lyonnaise du Nord de l'Afrique,Société Cotonnière Bônoise,4,brisson-a; pepin-j; sonnery; tarare
vignoblesmediterranee,vignoblesmediterraneedomainemonvilleduzerville,VIGNOBLES DE LA MÉDITERRANÉE,"Compagnie des Vignobles de la Méditerranée, domaine de Monville à Duzerville",4,francois-marsal-f; gabet-m; roubaud-j; thierry-de-boccard
algeriennenavigationafriquenordcharlesschiaffino,phosphatesconstantine,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Compagnie des Phosphates de Constantine,4,ansbacher-t; maniquet-vauberet-l; schiaffino-l; talleyrand-perigord-p
omniumminesusines,phosphatesconstantine,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",Compagnie des Phosphates de Constantine,4,ansbacher-t; de-valencay; kapferer-m-marcel; schiaffino-l
minesalgerietunisieomnium,omniumminesalgerietunisie,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,Omnium Société générale de mines d'Algérie-Tunisie,4,ansbacher-t; de-montureux; juge-a; kapferer-m-marcel
minesalgerietunisieomnium,phosphatesconstantine,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,Compagnie des Phosphates de Constantine,4,ansbacher-t; de-montureux; juge-a; kapferer-m-marcel
emilepfund,omniumminesalgerietunisie,Émile PFUND,Omnium Société générale de mines d'Algérie-Tunisie,4,de-valencay; juge-a; kapferer; th-ansbacher
mineraisfermagnetiquemoktaelhadid,phosphatesconstantine,Cie des minerais de fer magnétique de Mokta-el-Hadid,Compagnie des Phosphates de Constantine,4,de-montureux; juge-a; kapferer-m-marcel; th-ansbacher
concessionnaireminesouenza,ouenza,Société Concessionnaire des mines d'Ouenza,Société de l'Ouenza,4,drappier-g; kroller-a; muller-nico-g; versailles
minesrarelmaden,mineszaccar,Cie des MINES de RAR-EL-MADEN,MINES du ZACCAR,4,baguenault-de-puchesse; cardozo-pere-h; drappier-g; van-den-eckhoudt
mineszaccar,zaccarfer,MINES du ZACCAR,"Zaccar, fer",4,baguenault-de-puchesse; cardozo-pere-h; drappier-g; van-den-eckhoudt
socmineszincguergour,zincguergour,Soc. des MINES de ZINC du GUERGOUR,Zinc du Guergour,4,chabert-h; faure-f-frederic; galicier-a; hackenberger-p
algeriennepetrolestliouanet,petrolestliouanet,Société Algérienne des pétroles de Tliouanet,PÉTROLES de TLIOUANET,4,aguillon-j; beigbeder-d; homan-l; jordan-p
chauxcimentsrivetalger,nordafricainecimentslafarge,Chaux et ciments de Rivet-Alger,Société NORD-AFRICAINE des CIMENTS de LAFARGE,4,daher-c; daher-p; laboubee-s; michaux-l
industriebois,unioncommercialeproducteurs,L'Industrie du bois,Union commerciale des producteurs,4,el-biar; jomiau-e; olivier-p-paul; pasquier-m
cenpasoccentraleusinespapiers,centraleusinespapier,"CENPA, Soc. Centrale des Usines à Papiers",Société centrale des usines à papier,4,maisant-b; saint-c; saint-d; saint-p-pierre
algerienne,algerienneproduitschimiquesengrais,Compagnie algérienne,Société Algérienne de produits chimiques et d'engrais,4,demarest; jurien-de-la-graviere-p; mirabaud-e; pallier-j
commercialeacconage,commercialearmement,Société Commerciale d'Acconage,Société Commerciale d'Armement,4,galoppe-r; marceron-m; thibaut-a; thibaut-m
africaineminestransports,ouenza,Société Africaine de Mines et transports,Société de l'Ouenza,3,baptifaut-a; bloch-laine-f; chabert-p
concessionnaireouenza,socouenza,Société concessionnaire d'Ouenza,Soc. de l'OUENZA,3,chabert-p; kroller-a; rydbeck-o
cenpasoccentraleusinespapiers,socindustrielletelephones,"CENPA, Soc. Centrale des Usines à Papiers",Soc. Industrielle des TÉLÉPHONES,3,metz-r; nancy; strasbourg
algerienneeclairageforce,creditfoncieralgerietunisie,Société Algérienne d'éclairage et de force,Crédit foncier d'Algérie-Tunisie,3,berthault; boulogne-g; loisy-x
creditfoncieralgerietunisie,regiefoncierevillealger,Crédit foncier d'Algérie-Tunisie,Régie foncière de la ville d'Alger,3,boulogne-g; coudray-a; rouan-p
algeriennenavigationafriquenordcharlesschiaffino,minesouedrabahais,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Société des mines de l'Oued-Rabah et d'Aïs,3,ansbacher-t; peyerimhoff-de-fontenelle-h; schiaffino-l
algeriennenavigationafriquenordcharlesschiaffino,minesrarbousakamody,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Société des mines de Rarbou et Sakamody,3,ansbacher-t; maniquet-vauberet-l; talleyrand-perigord-p
algeriennenavigationafriquenordcharlesschiaffino,omniumminesalgerietunisie,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Omnium Société générale de mines d'Algérie-Tunisie,3,ansbacher-t; peyerimhoff-de-fontenelle-h; talleyrand-perigord-p
minesrarbousakamody,phosphatesconstantine,Société des mines de Rarbou et Sakamody,Compagnie des Phosphates de Constantine,3,ansbacher-t; maniquet-vauberet-l; talleyrand-perigord-p
omniumminesalgerietunisie,omniumminesusines,Omnium Société générale de mines d'Algérie-Tunisie,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",3,ansbacher-t; de-valencay; kapferer-m-marcel
secteurelectrique,secteurelectriquevoutesalger,"Compagnie du secteur électrique des —, puis Société industrielle des — Voûtes d'Alger",Secteur électrique des Voûtes d'Alger,3,froment-guieysse-g; nerot-a; nerot-e
grandstravauxalgeriens,tabacsalgeriens,Grands Travaux algériens,Tabacs algériens,3,borgeaud-l; vinson-j-jules; yusuf-c
mineszaccar,ouenza,MINES du ZACCAR,Société de l'Ouenza,3,baguenault-de-puchesse; drappier-g; kroller-a
creditfoncieralgerietunisie,mineschabetkohol,Crédit foncier d'Algérie-Tunisie,Compagnie des mines de Chabet-Kohol,3,buhot-h; lebon-a-andre; zafiropulo-d
cheminsferroutesalgerie,creditfoncieralgerietunisie,Société des Chemins de fer sur routes d'Algérie,Crédit foncier d'Algérie-Tunisie,3,buhot-h; galicier-a; jourdanne-a
cenpasoccentraleusinespapiers,fabriquealsaciennesieges,"CENPA, Soc. Centrale des Usines à Papiers",Fabrique alsacienne de SIÈGES,3,mulhouse; roanne; roubaix
mineraisfermagnetiquemoktaelhadid,minesalgerietunisieomnium,Cie des minerais de fer magnétique de Mokta-el-Hadid,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,3,de-montureux; juge-a; kapferer-m-marcel
mineschabetkohol,minesoranie,Compagnie des mines de Chabet-Kohol,Société des Mines de l'Oranie,3,chastel; chastel-a; ledoux
minesoranie,socminesoranie,Société des Mines de l'Oranie,Soc. des MINES DE L'ORANIE,3,chalupt-c; chastel-a; ledoux
minesdjebelguendou,minesguelma,Société des mines du Djebel-Guendou,Société des mines de Guelma,3,boscher-a; chalupt-c; lyon-m
banquealgerie,cheminsferroutesalgerie,BANQUE DE L'ALGERIE,Société des Chemins de fer sur routes d'Algérie,3,galicier-a; morard-l; tamzali-m
banquealgerie,mineszincguergour,BANQUE DE L'ALGERIE,Société des mines de zinc du Guergour,3,delamotte-g; galicier; galicier-a
phosphatesconstantine,unionfabriquesengraisproduitschimiquessuperphosphates,Compagnie des Phosphates de Constantine,"Union française de fabriques d'engrais, de produits chimiques et de superphosphates, puis Union française d'engrais et de produits chimiques",3,gingembre-p; jordan-p; petit-l
1918domainesbenislimantablat,domainechapeaugendarme,"S.A., 1918 Domaines des Beni Sliman, , Tablat",Domaine du Chapeau de Gendarme,3,borgeaud-h; borgeaud-l; chevallier-j
entreprisemaritimecommerciale,etudescheminfertransafricain,L'Entreprise maritime et commerciale,Société d'études du Chemin de fer transafricain,3,dal-piaz-j; mante-t; noblemaire-g
etudescheminfertransafricain,socentreprisemaritimecommerciale,Société d'études du Chemin de fer transafricain,Soc. an. l'ENTREPRISE MARITIME et COMMERCIALE,3,dal-piaz-j; mante-t; noblemaire-g
cheminsferroutesalgerie,entreprisemaritimecommerciale,Société des Chemins de fer sur routes d'Algérie,L'Entreprise maritime et commerciale,3,noblemaire-g; tanon-a-albert; thenard
cheminsferroutesalgerie,socentreprisemaritimecommerciale,Société des Chemins de fer sur routes d'Algérie,Soc. an. l'ENTREPRISE MARITIME et COMMERCIALE,3,noblemaire-g; tanon-a-albert; thenard
soctuileriesbriqueteriessahel,usinesdunescheragas,Soc. des TUILERIES et BRIQUETERIES du SAHEL,Usines des Dunes de Chéragas,3,dandrade-j; j-merlo-v; mallet-p
manufacturetabacscigarescigarettes,manufacturetabacscigarescigarettesjbastos,"Manufacture de Tabacs, Cigares et Cigarettes","Manufacture de tabacs, cigares et cigarettes J. Bastos",3,bastos-j; perrot-e; varaigne-h
domainesaintelouise,domainescaidessebt,Domaine Sainte-Louise,Domaines du Caid-Es-Sebt,3,germain-a-auguste; sept-merveilles; telemly
banqueindustrielleafriquenord,industrielleafriquenordtraitementsousproduitsvigneolivier,Banque industrielle de l'Afrique du Nord,Société Industrielle de l'Afrique du Nord pour le traitement des sous-produits de la vigne et de l'olivier,3,ferasson-l-louis; navarre-h; saporta-g
caboteursalgeriens,cargosalgeriens,Caboteurs algériens,Cargos algériens,3,coudray-a; mohring-f; pres-d-alger
algerienneproduitschimiquesengrais,cheminsferroutesalgerie,Société Algérienne de produits chimiques et d'engrais,Société des Chemins de fer sur routes d'Algérie,3,jourdanne-a; mirabaud-e; pallier-j
algerienne,algeriennecreditbanque,Compagnie algérienne,Société nouvelle de la Compagnie algérienne de crédit et de banque,3,bungener-c; fabry-j; pallier-j
algerienneproduitschimiquesengrais,commercialeacconage,Société Algérienne de produits chimiques et d'engrais,Société Commerciale d'Acconage,3,bouffe-g; galoppe-r; marceron-m
algerienne,phosphatesdyr,Compagnie algérienne,Compagnie des Phosphates du Dyr,3,bordet-l-lucien; jurien-de-la-graviere-p; morin-t
algerienneconstructionsindustriellestravauxart,constructionsindustriellestravauxartcit,Algérienne de constructions industrielles et travaux d'art,"CONSTRUCTIONS INDUSTRIELLES ET TRAVAUX d'ART, S.A.C.I.T.A",3,caquot-a; carret-e; pelnard-l
algerienneproduitschimiquesengrais,corvinomenny,Société Algérienne de produits chimiques et d'engrais,CORVINO et MENNY,2,philippar-e; trelat-m
creditfoncieralgerietunisie,manufacturetabacscigarescigarettesbastos,Crédit foncier d'Algérie-Tunisie,"Manufacture de Tabacs, Cigares et Cigarettes Bastos",2,galicier-a; philippar-e
creditfoncieralgerietunisie,foncieremediterranee,Crédit foncier d'Algérie-Tunisie,Compagnie Foncière de la Méditerranée,2,coudray-a; thevenet-c
algerienneeclairageforce,tramwaysalgeriens,Société Algérienne d'éclairage et de force,Société des Tramways algériens,2,boulogne-g; mercier-g
africaineminestransports,concessionnaireouenza,Société Africaine de Mines et transports,Société concessionnaire d'Ouenza,2,baptifaut-a; chabert-p
industrielleafriquenordtraitementsousproduitsvigneolivier,liegesproduitsnordafricainsalgerusinebouchonsbone,Société Industrielle de l'Afrique du Nord pour le traitement des sous-produits de la vigne et de l'olivier,"Lièges et produits nord-africains, Alger. Usine de bouchons à Bône",2,dubourdieu-l; mf-p
alfa,papeteriesnavarre,L'Alfa,PAPETERIES NAVARRE,2,nancy; navarre-a
approvisionnementnordafricaine,socalsaciennefilaturetissagejute,Société d'Approvisionnement nord-africaine,Soc. alsacienne de FILATURE et de TISSAGE de JUTE,2,dijon-j; nancy
cenpasoccentraleusinespapiers,papeteriesnavarre,"CENPA, Soc. Centrale des Usines à Papiers",PAPETERIES NAVARRE,2,nancy; roanne
cenpasoccentraleusinespapiers,socalsaciennefilaturetissagejute,"CENPA, Soc. Centrale des Usines à Papiers",Soc. alsacienne de FILATURE et de TISSAGE de JUTE,2,mulhouse; nancy
socalsaciennefilaturetissagejute,socchaines,Soc. alsacienne de FILATURE et de TISSAGE de JUTE,Soc. française des CHAÎNES,2,nancy; turin
algerienneeclairageforce,unionelectriquegaziereafriquenord,Société Algérienne d'éclairage et de force,Union électrique et gazière de l'Afrique du Nord,2,boulogne-g; bucherer-h
algeriennenavigationafriquenord,algeriennenavigationafriquenordcharlesschiaffino,Société algérienne de navigation pour l'Afrique du Nord,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",2,boulogne-g; godin-a
creditfoncieralgerietunisie,unionelectriquegaziereafriquenord,Crédit foncier d'Algérie-Tunisie,Union électrique et gazière de l'Afrique du Nord,2,boulogne-g; jourdanne-a
alhambrarueisly,grandhoteloran,Société de l'Alhambra de la rue d'Isly,Grand Hôtel d'Oran,2,guiauchain-p; thibaud-j
algeriennehouillesagglomeresalgerphilippevillebougietenesmostaganemarzew,algeriennenavigationafriquenordcharlesschiaffino,"Société Algérienne de Houilles et Agglomérés, Alger, Philippeville, Bougie, Ténès, Mostaganem et Arzew","Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",2,maniquet-vauberet-l; schiaffino-l
algeriennehouillesagglomeresalgerphilippevillebougietenesmostaganemarzew,phosphatesconstantine,"Société Algérienne de Houilles et Agglomérés, Alger, Philippeville, Bougie, Ténès, Mostaganem et Arzew",Compagnie des Phosphates de Constantine,2,maniquet-vauberet-l; schiaffino-l
algeriennenavigationafriquenordcharlesschiaffino,fonciereimmobilierefranceafriquenord,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Société Foncière et Immobilière de France et de l'Afrique du Nord,2,ansbacher-t; schiaffino-l
algeriennenavigationafriquenordcharlesschiaffino,omniumminesusines,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie","Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",2,ansbacher-t; schiaffino-l
banquealgerie,phosphatesconstantine,BANQUE DE L'ALGERIE,Compagnie des Phosphates de Constantine,2,berthault-p; schiaffino-l
emilepfund,omniumminesusines,Émile PFUND,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",2,de-valencay; schiaffino-l
fonciereimmobilierefranceafriquenord,minesouedrabahais,Société Foncière et Immobilière de France et de l'Afrique du Nord,Société des mines de l'Oued-Rabah et d'Aïs,2,ansbacher-t; schiaffino-l
fonciereimmobilierefranceafriquenord,omniumminesusines,Société Foncière et Immobilière de France et de l'Afrique du Nord,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",2,ansbacher-t; schiaffino-l
fonciereimmobilierefranceafriquenord,phosphatesconstantine,Société Foncière et Immobilière de France et de l'Afrique du Nord,Compagnie des Phosphates de Constantine,2,ansbacher-t; schiaffino-l
minesouedrabahais,omniumminesusines,Société des mines de l'Oued-Rabah et d'Aïs,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",2,ansbacher-t; schiaffino-l
minesouedrabahais,phosphatesconstantine,Société des mines de l'Oued-Rabah et d'Aïs,Compagnie des Phosphates de Constantine,2,ansbacher-t; schiaffino-l
minesalgerietunisieomnium,omniumminesusines,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",2,ansbacher-t; kapferer-m-marcel
minesalgerietunisieomnium,unionespagnolefabriquesengraisproduitschimiquessuperphosphates,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",2,ansbacher-t; juge-a
minesouedrabahais,omniumminesalgerietunisie,Société des mines de l'Oued-Rabah et d'Aïs,Omnium Société générale de mines d'Algérie-Tunisie,2,ansbacher-t; peyerimhoff-de-fontenelle-h
minesrarbousakamody,omniumminesalgerietunisie,Société des mines de Rarbou et Sakamody,Omnium Société générale de mines d'Algérie-Tunisie,2,ansbacher-t; talleyrand-perigord-p
omniumminesalgerietunisie,unionespagnolefabriquesengraisproduitschimiquessuperphosphates,Omnium Société générale de mines d'Algérie-Tunisie,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",2,ansbacher-t; juge-a
phosphatesconstantine,unionespagnolefabriquesengraisproduitschimiquessuperphosphates,Compagnie des Phosphates de Constantine,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",2,ansbacher-t; juge-a
emilepfund,mineraisfermagnetiquemoktaelhadid,Émile PFUND,Cie des minerais de fer magnétique de Mokta-el-Hadid,2,juge-a; th-ansbacher
algeriennesels,mullerpasse19261928souscontrolegraengesberg,Compagnie Algérienne des sels,"Müller, passé en 1926-1928 sous le contrôle de Graengesberg",2,camargue; froges
algeriennemateriauxconstruction,nordafricaineetudesentreprises,Société Algérienne de matériaux de construction,Société Nord-africaine d'études et d'entreprises,2,froment-guieysse-g; lemoigne-e
caboteursalgeriens,regiefoncierevillealger,Caboteurs algériens,Régie foncière de la ville d'Alger,2,altairac-g; coudray-a
grandhoteloran,grandstravauxalgeriens,Grand Hôtel d'Oran,Grands Travaux algériens,2,thibaud-j; vinson-j-jules
manufacturetabacscigarescigarettesjbastos,textilesafricains,"Manufacture de tabacs, cigares et cigarettes J. Bastos",Textiles africains,2,bastos-a; cabanel-j
algerienneetudesentreprisesagricolescommercialesindustrielles,grandstravauxalgeriens,"Société Algérienne d’Études et d'entreprises agricoles, commerciales et industrielles, puis Crédit industriel algérien",Grands Travaux algériens,2,giraud-e-edmond; vinson-j-jules
aguilas,ouenza,Compagnie d'Aguilas,Société de l'Ouenza,2,benazet-p; drappier-g
aguilas,socouenza,Compagnie d'Aguilas,Soc. de l'OUENZA,2,benazet-p; drappier-g
concessionnaireminesouenza,mineszaccar,Société Concessionnaire des mines d'Ouenza,MINES du ZACCAR,2,drappier-g; kroller-a
concessionnaireminesouenza,socouenza,Société Concessionnaire des mines d'Ouenza,Soc. de l'OUENZA,2,drappier-g; kroller-a
minesrarelmaden,ouenza,Cie des MINES de RAR-EL-MADEN,Société de l'Ouenza,2,baguenault-de-puchesse; drappier-g
mineszaccar,socouenza,MINES du ZACCAR,Soc. de l'OUENZA,2,drappier-g; kroller-a
ouenza,zaccarfer,Société de l'Ouenza,"Zaccar, fer",2,baguenault-de-puchesse; drappier-g
aguilas,minescuivretenes,Compagnie d'Aguilas,"Société des Mines de cuivre de Ténès, puis Mines de cuivre de Ténès",2,benazet-p; tallon-p
ateliersreparationsmaritimesbeliard,corderiesseine,ATELIERS DE RÉPARATIONS MARITIMES BELIARD,CORDERIES DE LA SEINE,2,godet-r; laminoirs-du-havre
ateliersreparationsmaritimesbeliard,etablhutchinson,ATELIERS DE RÉPARATIONS MARITIMES BELIARD,Établ HUTCHINSON,2,crighton; houet-p
creditfoncieralgerietunisie,socminesbouthaleb,Crédit foncier d'Algérie-Tunisie,Soc. des MINES DU BOU-THALEB,2,buhot-h; lebon-a-andre
corvinomenny,mineschabetkohol,CORVINO et MENNY,Compagnie des mines de Chabet-Kohol,2,buhot-h; zafiropulo-d
creditfoncieralgerietunisie,entreprisemaritimecommerciale,Crédit foncier d'Algérie-Tunisie,L'Entreprise maritime et commerciale,2,estier-h; zafiropulo-d
creditfoncieralgerietunisie,socentreprisemaritimecommerciale,Crédit foncier d'Algérie-Tunisie,Soc. an. l'ENTREPRISE MARITIME et COMMERCIALE,2,estier-h; zafiropulo-d
agricolealgerienne,tabacsalgeriens,Société Agricole Algérienne,Tabacs algériens,2,gronier-e; yusuf-c
creditfoncieralgerietunisie,tabacsalgeriens,Crédit foncier d'Algérie-Tunisie,Tabacs algériens,2,gronier-e; henri-c
ceresfabricationventetousengraisproduitsviticoles,viticoles,"Compagnie Cérès, pour la fabrication et la vente de tous engrais et produits viticoles",VITICOLES,2,barbedette-f; borgeaud-j
nordafricaincommercial,viticoles,Nord-africain commercial,VITICOLES,2,barbedette-f; borgeaud-l
exploitationsforestieresminierespetitekabylie,socexploitationforestiereminierepetitekabylie,Société d'Exploitations forestières et minières de la Petite-Kabylie,Soc. an. d'EXPLOITATION FORESTIÈRE et MINIÈRE de la PETITE KABYLIE,2,germain; joly
cenpasoccentraleusinespapiers,socfeutresrok,"CENPA, Soc. Centrale des Usines à Papiers",Soc. an. des FEUTRES ROK,2,mulhouse; tours
fabriquealsaciennesieges,royaleasturienneminesdirection,Fabrique alsacienne de SIÈGES,"Cie Royale ASTURIENNE DES MINES, direction générale",2,amiens; reims
