doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
antilles-guyane-rhums-purs-371b10,https://entreprises-coloniales.fr/antilles-guyane/Rhums_purs.pdf,company,Compagnie des Rhums purs,Sociétés diverses,La Réunion,Madagascar et Djibouti,1922,1932,"Rhums purs (Compagnie des)(1922-1932), Paris"
antilles-guyane-sucreries-coloniales-82728f,https://entreprises-coloniales.fr/antilles-guyane/Sucreries_coloniales.pdf,company,Sucreries coloniales,Sociétés diverses,La Réunion,Madagascar et Djibouti,,,Sucreries coloniales : Guadeloupe et Réunion
madagascar-et-djibouti-aec-1922-reunion-892c62,https://entreprises-coloniales.fr/madagascar-et-djibouti/AEC_1922-Reunion.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,La Réunion,Madagascar et Djibouti,1922,,Annuaire des entreprises coloniales (1922) : La Réunion
madagascar-et-djibouti-aec-1926-reunion-8d9ba5,https://entreprises-coloniales.fr/madagascar-et-djibouti/AEC_1926-Reunion.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,La Réunion,Madagascar et Djibouti,1926,,Annuaire des entreprises coloniales (1926) : La Réunion
madagascar-et-djibouti-aec-1937-reunion-b62875,https://entreprises-coloniales.fr/madagascar-et-djibouti/AEC_1937-Reunion.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,La Réunion,Madagascar et Djibouti,1937,,Annuaire des entreprises coloniales (1937) : La Réunion
madagascar-et-djibouti-aec-1951-reunion-e87d43,https://entreprises-coloniales.fr/madagascar-et-djibouti/AEC_1951-Reunion.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,La Réunion,Madagascar et Djibouti,1951,,Annuaire des entreprises coloniales (1951) : La Réunion
madagascar-et-djibouti-brasseries-de-bourbon-696dda,https://entreprises-coloniales.fr/madagascar-et-djibouti/Brasseries_de_Bourbon.pdf,company,Les Brasseries de Bourbon,Sociétés diverses,La Réunion,Madagascar et Djibouti,,,Brasseries de Bourbon (Les)
madagascar-et-djibouti-ch-fer-port-reunion-468ab7,https://entreprises-coloniales.fr/madagascar-et-djibouti/Ch._fer_&_port_Reunion.pdf,company,Compagnie du Chemin de fer et du port de la Réunion,Sociétés diverses,La Réunion,Madagascar et Djibouti,1878,,"Chemin de fer et du port de la Réunion (Compagnie du)(S.A., 1878)"
madagascar-et-djibouti-francmacs-joef-reunion-ae3e3f,https://entreprises-coloniales.fr/madagascar-et-djibouti/Francmacs-JOEF-Reunion.pdf,source_document,Liste des francs-maçons de La Réunion stigmatisés par le régime de Vichy,Documents généraux,La Réunion,Madagascar et Djibouti,,,Liste des francs-maçons de La Réunion stigmatisés par le régime de Vichy
madagascar-et-djibouti-imprimerie-presse-reunion-306ab5,https://entreprises-coloniales.fr/madagascar-et-djibouti/Imprimerie+presse-Reunion.pdf,company,Histoire de l'imprimerie et de la presse à La Réunion,Sociétés diverses,La Réunion,Madagascar et Djibouti,1791,1902,Histoire de l'imprimerie et de la presse à La Réunion (1791-1902)
madagascar-et-djibouti-merite-agricole-reunion-114c6b,https://entreprises-coloniales.fr/madagascar-et-djibouti/Merite_agricole-Reunion.pdf,source_document,Mérite agricole,Documents généraux,La Réunion,Madagascar et Djibouti,,,Mérite agricole : titulaires réunionnais
madagascar-et-djibouti-mutuelle-france-colonies-reunion-9e52ee,https://entreprises-coloniales.fr/madagascar-et-djibouti/Mutuelle_France&Colonies-Reunion.pdf,company,La Mutuelle de France et des Colonies,Sociétés diverses,La Réunion,Madagascar et Djibouti,,,Mutuelle de France et des Colonies (La) : à La Réunion
madagascar-et-djibouti-recueil-stes-1900-reunion-32b60d,https://entreprises-coloniales.fr/madagascar-et-djibouti/Recueil_stes_1900-Reunion.pdf,source_document,Recueil des sociétés coloniales et maritimes,Documents généraux,La Réunion,Madagascar et Djibouti,1900,,Recueil des sociétés coloniales et maritimes (1900) : La Réunion
madagascar-et-djibouti-reunion-nouvel-esclavage-1883-c9ae62,https://entreprises-coloniales.fr/madagascar-et-djibouti/Reunion-Nouvel_esclavage_1883.pdf,source_document,"L'immigration hindoue comme substitut à l'abolition de l'esclavage sur les plantations sucrières, par Victor Schœlcher",Documents généraux,La Réunion,Madagascar et Djibouti,1883,,"L'immigration hindoue comme substitut à l'abolition de l'esclavage sur les plantations sucrières, par Victor Schœlcher (1883)"
madagascar-et-djibouti-soreg-la-reunion-e63d08,https://entreprises-coloniales.fr/madagascar-et-djibouti/SOREG-La_Reunion.pdf,company,Société Réunionnaise des Eaux gazeuses,Sociétés diverses,La Réunion,Madagascar et Djibouti,,,"Réunionnaise des Eaux gazeuses (Société)(SOREG) : Coca-Cola, Schweppes"
