person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
guesde-p,Guesde,P. GUESDE; P. Guesde; Pierre GUESDE; Pierre Guesde,41,41,104,administrateur,1890,1971,"Autres industries alimentaires; Banque, gérance, assurances…; Café, thé, épices, coco, quinquina, vanille; Commerce; Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Mines; Pêche et produits de la mer; Sociétés foncières et immobilières; Transports fluviaux, maritimes et aériens. Ports, phares"
homberg-o,Homberg,O. Homberg; OCTAVE HOMBERG; Octave HOMBERG; Octave Homberg,37,37,86,administrateur,1890,1955,"Autres industries alimentaires; Banque, gérance, assurances…; Bois, meubles, papier, allumettes; Bâtiment-travaux publics, matériaux de construction, céramiques; Cuirs et textiles; Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities); Héveas et caoutchouc; Industries diverses; Mines; Transports fluviaux, maritimes et aériens. Ports, phares; Transports terrestres et garages"
mazet-e,Mazet,E. MAZET; E. Mazet; Emilien MAZET; Emilien Mazet; Édouard Mazet; Émilien MAZET; Émilien Mazet,23,22,39,administrateur,1887,1971,"Autres industries alimentaires; Bâtiment-travaux publics, matériaux de construction, céramiques; Café, thé, épices, coco, quinquina, vanille; Commerce; Documents généraux (par ordre chronologique); Héveas et caoutchouc; Pêche et produits de la mer; Rizières, rizeries, négoce de riz et autres céréales; Sociétés foncières et immobilières"
de-laboulaye-e,de Laboulaye,Edouard de LABOULAYE; Edouard de Laboulaye; Édouard de LABOULAYE; Édouard de Laboulaye,21,21,33,administrateur,1887,1971,"Autres industries alimentaires; Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Industries diverses; Métallurgie, constructions mécaniques, électriques, navales; Transports fluviaux, maritimes et aériens. Ports, phares"
thion-de-la-chaume-r-rene,Thion de la Chaume,René THION DE LA CHAUME; René Thion de La Chaume; René Thion de la Chaume; René-Jules Thion de la Chaume,21,21,26,administrateur,1887,1940,"Autres industries alimentaires; Banque, gérance, assurances…; Bâtiment-travaux publics, matériaux de construction, céramiques; Cuirs et textiles; Documents généraux (par ordre chronologique); Héveas et caoutchouc; Mines; Transports terrestres et garages"
rueff-g,Rueff,G. RUEFF; G. Rueff; Gaston Rueff,20,20,55,administrateur,1887,1971,"Autres industries alimentaires; Commerce; Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Métallurgie, constructions mécaniques, électriques, navales; Sociétés foncières et immobilières; Transports fluviaux, maritimes et aériens. Ports, phares"
bernard-f,Bernard,F. Bernard; Fernand BERNARD; Fernand Bernard,20,20,39,administrateur,1890,1955,"Banque, gérance, assurances…; Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Industries diverses; Transports fluviaux, maritimes et aériens. Ports, phares; Transports terrestres et garages"
laurent-j-jean,Laurent,Jean LAURENT; Jean Laurent,21,20,24,administrateur,1929,1971,"Autres industries alimentaires; Banque, gérance, assurances…; Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique); Héveas et caoutchouc"
denis-e-etienne,Denis,Etienne Denis; Étienne DENIS; Étienne Denis,19,19,41,president,1887,1971,"Autres industries alimentaires; Commerce; Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities); Groupes indochinois et dirigeants d'affaires diverses; Mines; Rizières, rizeries, négoce de riz et autres céréales; Transports fluviaux, maritimes et aériens. Ports, phares"
carrere-g,Carrère,G. CARRÈRE; G. Carrère; Georges CARRÈRE; Georges Carrère; Georges Carrère °,19,19,33,administrateur,1919,1971,"Bois, meubles, papier, allumettes; Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique); Héveas et caoutchouc; Hôtellerie, tourisme; Sociétés foncières et immobilières"
fontaine-l-leonard,Fontaine,Leonard Fontaine; Léonard Fontaine; Léonard Fontaine 4,18,18,28,administrateur,1890,1925,"Autres industries alimentaires; Café, thé, épices, coco, quinquina, vanille; Cuirs et textiles; Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Industries diverses; Mines"
bernard-p,Bernard,P. Bernard; Paul BERNARD; Paul Bernard; Paul-Henri Bernard,18,17,42,administrateur,1887,1971,"Banque, gérance, assurances…; Café, thé, épices, coco, quinquina, vanille; Commerce; Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities); Héveas et caoutchouc; Mines; Sociétés foncières et immobilières; Transports fluviaux, maritimes et aériens. Ports, phares"
launay-l,Launay,L. Launay; Lucien Launay,17,17,39,administrateur,1890,1948,"Banque, gérance, assurances…; Bois, meubles, papier, allumettes; Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc"
simoni-p,Simoni,P. SIMONI; P. Simoni; Paul Simoni; Simoni,17,17,29,administrateur,1890,1938,"Banque, gérance, assurances…; Bois, meubles, papier, allumettes; Commerce; Cuirs et textiles; Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities); Héveas et caoutchouc; Mines; Transports fluviaux, maritimes et aériens. Ports, phares"
de-flers-f,de Flers,François de FLERS; François de Flers,18,16,25,administrateur,1929,1971,"Banque, gérance, assurances…; Bois, meubles, papier, allumettes; Documents généraux (par ordre chronologique); Héveas et caoutchouc; Mines"
grammont-m-maxime,Grammont,Maxime Grammont; Maxime-Ernest Grammont,16,16,21,administrateur,1890,1955,"Autres industries alimentaires; Banque, gérance, assurances…; Bâtiment-travaux publics, matériaux de construction, céramiques; Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique); Métallurgie, constructions mécaniques, électriques, navales; Rizières, rizeries, négoce de riz et autres céréales; Sociétés foncières et immobilières; Transports fluviaux, maritimes et aériens. Ports, phares"
boyaval-l,Boyaval,L. Boyaval; Louis BOYAVAL; Louis Boyaval,15,15,32,administrateur,1890,1971,"Autres industries alimentaires; Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Industries diverses"
arnaud-de-vogue,Arnaud de Vogüé,Arnaud de VOGÜÉ; Arnaud de Vogué; Arnaud de Vogüé,15,15,24,administrateur,1900,1971,"Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses; Héveas et caoutchouc; Rizières, rizeries, négoce de riz et autres céréales; Transports terrestres et garages"
lasseigne-l,Lasseigne,L. Lasseigne; Lasseigne; Lucien Lasseigne,16,15,17,administrateur,1928,1971,"Bois, meubles, papier, allumettes; Documents généraux (par ordre chronologique); Héveas et caoutchouc; Sociétés foncières et immobilières; Transports terrestres et garages"
