company_id,name,sectors,n_ties,n_directors,first_year,last_year
eauxelectriciteindochine,Compagnie des Eaux et d'électricité de l'Indochine,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",79,37,1887,1971
etainswolframtonkin,"Étains et wolfram du Tonkin, puis Compagnie immobilière et financière Ewoto",Documents généraux (par ordre chronologique); Mines,73,36,1890,1971
manufacturesindochinoisescigarettes,Manufactures indochinoises de cigarettes,Autres industries alimentaires; Documents généraux (par ordre chronologique),71,36,1937,1971
foncieretonkinannam,Société Foncière du Tonkin et de l'Annam,"Documents généraux (par ordre chronologique); Hôtellerie, tourisme; Sociétés foncières et immobilières",68,36,1930,1971
industrielleexportationextremeorient,Société Industrielle d'Exportation en Extrême-Orient,Commerce; Documents généraux (par ordre chronologique),47,36,1890,1915
salinessudannam,Société des salines du Sud-Annam,Documents généraux (par ordre chronologique),39,36,1931,1931
internationaleplantationsfinanceactionnairesicaf,"La Société internationale de plantations et de finance, actionnaire de la SICAF.",Groupes indochinois et dirigeants d'affaires diverses,46,35,1919,1935
unionminiereindochinoise,Union minière indochinoise,Documents généraux (par ordre chronologique); Mines,44,35,1928,1971
creditfoncierindochine,Crédit foncier de l’Indochine,"Banque, gérance, assurances…; Documents généraux (par ordre chronologique)",104,34,1920,1951
distilleriesindochine,Distilleries de l’Indochine,Autres industries alimentaires; Documents généraux (par ordre chronologique),89,34,1890,1943
ghmumm,G.-H. Mumm,Commerce,87,32,1929,1953
fonciereindochine,Compagnie Foncière d'Indochine,Documents généraux (par ordre chronologique); Sociétés foncières et immobilières; Transports terrestres et garages,48,32,1890,1933
colonialeeclairageenergie,Société Coloniale d'éclairage et d'énergie,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",47,32,1926,1971
minieremetallurgiqueindochine,Cie minière et métallurgique de l'Indochine,Documents généraux (par ordre chronologique); Mines,42,32,1915,1971
indochinoiseeauxelectriciteannam,Société Indochinoise pour les Eaux et l'électricité en Annam,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",68,31,1930,1948
rizindochinedenisfreres,Riz d'Indochine Denis frères,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",47,31,1887,1971
unionelectriqueindochine,Union électrique d’Indochine,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",46,29,1929,1971
banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,Documents généraux (par ordre chronologique),31,29,1937,1951
banqueiindochine,Banque de I'Indochine,Documents généraux (par ordre chronologique),29,29,1951,1951
caoutchoucskompongthom,Caoutchoucs de Kompong-Thom,Documents généraux (par ordre chronologique); Héveas et caoutchouc,46,28,1928,1953
caoutchoucsphuochoa,Les Caoutchoucs de Phuôc-Hoà,Documents généraux (par ordre chronologique); Héveas et caoutchouc,43,28,1928,1971
grandstravauxextremeorient,Grands Travaux d'Extrême-Orient,Documents généraux (par ordre chronologique),36,28,1890,1937
unionfinanciereextremeorient,Union financière d'Extrême-Orient,Documents généraux (par ordre chronologique); Groupes indochinois et dirigeants d'affaires diverses,87,27,1940,1953
cimentsportlandartificielsindochine,Ciments Portland artificiels de l'Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique)",70,27,1890,1971
plantationsindochinoises,Plantations Indochinoises de thé,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",44,27,1929,1953
cheminsfergarantiscoloniesfrancaises,Cie des Chemins de fer garantis des colonies françaises,Documents généraux (par ordre chronologique); Transports terrestres et garages,95,26,1882,1971
plantationsheveasxuanloc,Société des plantations d'hévéas de Xuan-Loc,Documents généraux (par ordre chronologique); Héveas et caoutchouc,60,26,1929,1954
chargeursextremeorient,Chargeurs d'Extrême-Orient,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",50,26,1915,1922
papeteriesindochine,Papeteries de l’Indochine,"Bois, meubles, papier, allumettes; Documents généraux (par ordre chronologique)",48,26,1890,1971
tabacsindochine,Tabacs d’Indochine,Autres industries alimentaires; Documents généraux (par ordre chronologique),52,25,1904,1955
charbonnagesdongtrieu,Charbonnages du Dông-Triêu,Documents généraux (par ordre chronologique); Mines,40,25,1890,1971
navigationvapeurfranceindochine,Société de Navigation à vapeur France-Indochine,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",38,25,1904,1955
brasseriesglacieresindochine,Brasseries et glacières de l’Indochine,Autres industries alimentaires; Documents généraux (par ordre chronologique),85,24,1887,1971
gommelaquejb,gomme laque J.-B,"Bois, meubles, papier, allumettes; Documents généraux (par ordre chronologique)",46,23,1890,1937
kratie,Kratié,Héveas et caoutchouc,46,23,1940,1953
honquan,Société d'Honquan,Documents généraux (par ordre chronologique); Héveas et caoutchouc,44,23,1890,1955
caoutchoucsmekong,Caoutchoucs du Mékong,Héveas et caoutchouc,37,23,1940,1948
forgesatelierschantiersindochine,"Forges, ateliers et chantiers d'Indochine","Documents généraux (par ordre chronologique); Métallurgie, constructions mécaniques, électriques, navales",36,23,1890,1971
eauxhanoi,Compagnie des Eaux de Hanoï,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",31,23,1887,1971
optorg,Optorg,Commerce; Documents généraux (par ordre chronologique),65,22,1900,1953
cambodge,Compagnie du Cambodge,Documents généraux (par ordre chronologique); Héveas et caoutchouc,50,22,1931,1948
chalandageremorquageindochine,Chalandage et remorquage de l’Indochine,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",41,22,1890,1971
agricoleannam,Compagnie Agricole d'Annam,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",41,22,1919,1953
sicaf,SICAF,Groupes indochinois et dirigeants d'affaires diverses,25,22,1918,1930
plantationsagavesannam,Société des plantations d'agaves de l'Annam,Documents généraux (par ordre chronologique),22,22,1890,1890
indochinoiseplantationsheveas,Société indochinoise de plantations d'hévéas,Documents généraux (par ordre chronologique); Héveas et caoutchouc,69,21,1940,1954
rizeriesindochinoises,Rizeries indochinoises,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",60,21,1890,1948
indochinoisetransports,Société Indochinoise de Transports,Documents généraux (par ordre chronologique); Transports terrestres et garages,34,21,1890,1971
commercenavigationextremeorient,Cie de commerce et de navigation d'Extrême-Orient,Documents généraux (par ordre chronologique),28,21,1900,1937
boissonsindigenes,BOISSONS INDIGÈNES,Documents généraux (par ordre chronologique),23,21,1925,1925
mineszincchodon,Mines de zinc de Cho-Don,Mines,22,21,1925,1930
distilleriesiindochine,Société française des Distilleries de I'Indochine,Documents généraux (par ordre chronologique),21,21,1925,1971
agricolethanhtuyha,Société agricole de Thanh-Tuy-Ha,Documents généraux (par ordre chronologique); Héveas et caoutchouc,56,20,1890,1953
entreprisesdragagestravauxpublics,Société française d'entreprises de dragages et de travaux publics,"Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique)",45,20,1890,1937
fonciererizicolesoctrang,Société foncière et rizicole de Soctrang,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",42,20,1929,1939
saigonnaisenavigationtransport,Compagnie Saïgonnaise de navigation et de transport,"Transports fluviaux, maritimes et aériens. Ports, phares",35,20,1929,1957
indochinefilmscinemas,Indochine films et cinémas,Cinémas et théâtres de l'Indochine (du nord au sud); Documents généraux (par ordre chronologique),33,20,1937,1971
asiatiquenavigation,Compagnie Asiatique de navigation,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",28,20,1942,1951
etablissementsdelignon,Société anon. des Établissements L. Delignon,Cuirs et textiles; Documents généraux (par ordre chronologique),27,20,1890,1971
phuquoc,Phu-Quoc,Documents généraux (par ordre chronologique),22,20,1955,1955
boisindochine,Cie des bois d'Indochine,Documents généraux (par ordre chronologique),21,20,1932,1932
commercialeindochine,Société Commerciale française de l'Indochine,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",63,19,1887,1993
sucreriesraffineriesindochine,Sucreries et raffineries de l'Indochine,Autres industries alimentaires; Documents généraux (par ordre chronologique),58,19,1890,1971
hautsplateauxindochinois,Compagnie des Hauts-Plateaux indochinois,Documents généraux (par ordre chronologique); Héveas et caoutchouc,50,19,1929,1953
energieelectriqueindochinoise,Énergie électrique indochinoise,"Documents généraux (par ordre chronologique); Eau et assainissement, électricité (Utilities)",44,19,1890,1931
descourscabaud,Descours et Cabaud,Commerce; Documents généraux (par ordre chronologique),42,19,1887,1951
indochinoisecharbonnagesminesmetalliques,Société indochinoise de Charbonnages et de mines métalliques,Documents généraux (par ordre chronologique); Mines,34,19,1890,1971
indochinoisepecheriescambodge,Société indochinoise des Pêcheries du Cambodge,Documents généraux (par ordre chronologique),34,19,1931,1931
industriellecommercialesalonique,Industrielle et Commerciale de Salonique,Groupes indochinois et dirigeants d'affaires diverses,32,19,1905,1913
industriellechimieextremeorient,Société industrielle de chimie d'Extrême-Orient,Documents généraux (par ordre chronologique); Industries diverses,31,19,1890,1925
agricolethescafeskontumannam,Compagnie agricole des Thés et Cafés du Kontum-Annam,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",31,19,1926,1971
maritimeindochinoise,Compagnie Maritime Indo-chinoise,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",26,19,1912,1938
recherchesexploitationsminieres,Cie de Recherches et d'exploitations minières,Documents généraux (par ordre chronologique); Mines,22,19,1890,1925
minesorbaolac,Mines d'or de Bao-Lac,Documents généraux (par ordre chronologique); Mines,22,19,1927,1929
agricoleindustriellecamtiem,Société agricole et industrielle de Cam-Tiêm,Documents généraux (par ordre chronologique); Héveas et caoutchouc,22,19,1924,1934
aeronautiqueextremeorient,Compagnie Aéronautique Française d’Extrême-Orient,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",21,19,1890,1922
aerienne,Compagnie Aérienne française,Documents généraux (par ordre chronologique),19,19,1938,1938
conducteurelectriqueblindeincombustible,Le Conducteur électrique blindé incombustible,Groupes indochinois et dirigeants d'affaires diverses,33,18,1940,1953
indochinoiseculturescambodge,Compagnie indochinoise de cultures Compagnie du Cambodge,Documents généraux (par ordre chronologique); Héveas et caoutchouc,32,18,1890,1953
thesindochine,Société des Thés de l’Indochine,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",31,18,1890,1924
charbonnagesalongdongdang,Société française des Charbonnages d’Along et Dong-Dang,Documents généraux (par ordre chronologique); Mines,29,18,1890,1971
chauxhydrauliqueslangtho,Chaux hydrauliques du Lang-Tho,Documents généraux (par ordre chronologique),26,18,1890,1971
poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,Documents généraux (par ordre chronologique),23,18,1887,1993
hydrauliqueasiesaigoncorr,L'HYDRAULIQUE-ASIE Saïgon. Corr,"Bâtiment-travaux publics, matériaux de construction, céramiques",21,18,1938,1938
credithypothecaireindochine,Crédit hypothécaire de l’Indochine,"Banque, gérance, assurances…; Documents généraux (par ordre chronologique)",39,17,1934,1951
urbainefonciereindochinoise,Société Urbaine foncière indochinoise,Documents généraux (par ordre chronologique); Sociétés foncières et immobilières,38,17,1936,1971
plantationskratie,Société des plantations de Kratié,Documents généraux (par ordre chronologique); Héveas et caoutchouc,35,17,1929,1954
caoutchoucsindochine,Société des caoutchoucs de l'Indochine,Documents généraux (par ordre chronologique); Héveas et caoutchouc,26,17,1890,1951
transportsautomobilescentreannam,Société des Transports automobiles du Centre-Annam,Documents généraux (par ordre chronologique),18,17,1929,1929
candlot,Candlot,Documents généraux (par ordre chronologique),17,17,1925,1925
tuileriesindochine,Tuileries de l'Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique)",34,16,1890,1937
verreriesextremeorient,Verreries d’Extrême-Orient,Documents généraux (par ordre chronologique); Industries diverses,32,16,1890,1971
mimot,Mimot,Héveas et caoutchouc,29,16,1935,1953
cotonnieretonkin,Cotonnière du Tonkin,Cuirs et textiles; Documents généraux (par ordre chronologique),26,16,1890,1971
indochinoiseplantationsreuniesmimot,Société indochinoise des plantations réunies de Mimot,Documents généraux (par ordre chronologique); Héveas et caoutchouc,26,16,1951,1954
soiesfranceindochine,"Compagnie générale des Soies de France et d'Indochine, puis Soies Cambodge et Cochinchine",Documents généraux (par ordre chronologique),20,16,1890,1930
asiatiqueafricaine,Compagnie Asiatique et africaine,Documents généraux (par ordre chronologique),18,16,1929,1971
thidoirizieresindochine,Thi-Doi — Société des rizières d'Indochine,Documents généraux (par ordre chronologique),16,16,1932,1932
comte,COMTE,Documents généraux (par ordre chronologique),16,16,1938,1938
culturestropicales,CULTURES TROPICALES,Documents généraux (par ordre chronologique),16,16,1938,1938
foncierecambodge,Société Foncière du Cambodge,Documents généraux (par ordre chronologique); Sociétés foncières et immobilières,35,15,1927,1948
etainscammon,Société des Étains du Cammon,Documents généraux (par ordre chronologique); Mines,33,15,1929,1971
marseillaiseoutremer,Société Marseillaise d'outre-mer,Commerce; Documents généraux (par ordre chronologique),32,15,1887,1922
commercialeindustriellefrancoannamite,Société Commerciale et Industrielle Franco-Annamite,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",27,15,1890,1922
sacric,SACRIC,"Transports fluviaux, maritimes et aériens. Ports, phares",27,15,1931,1945
fermiereetainsextremeorient,Compagnie Fermière des Étains d'Extrême-Orient,Documents généraux (par ordre chronologique); Mines,26,15,1930,1971
hydrauliqueasie,L'Hydraulique-Asie,"Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique)",25,15,1919,1938
indochinoiseforestiereallumettes,Société indochinoise forestière et des allumettes,Documents généraux (par ordre chronologique),21,15,1890,1971
indochinephonoradio,"Indochine Phono et radio, puis Indochine luminescence et radio",Commerce,18,15,1942,1942
rizicolesoctrang,Société rizicole de Soctrang,Documents généraux (par ordre chronologique),17,15,1929,1929
transportsautomobilesreunisindochine,"Société anon, des Transports automobiles réunis de l'Indochine française",Documents généraux (par ordre chronologique),17,15,1931,1931
dragages,DRAGAGES,Documents généraux (par ordre chronologique),17,15,1925,1925
sicettemaisonavaitsaraisonsocialevieux,Si cette maison avait sa raison sociale en vieux français,Autres industries alimentaires,16,15,1941,1941
agricolethescafeskontum,Compagnie agricole des thés et cafés du Kontum,"Café, thé, épices, coco, quinquina, vanille",40,14,1937,1948
etainsindochine,"Société des Étains de l'Indo-Chine, puis Étains de l'Indochine, Pak-Hin-Boun",Documents généraux (par ordre chronologique); Mines,35,14,1915,1971
etainspiaouac,Société des Étains de Pia-Ouac,Documents généraux (par ordre chronologique); Mines,29,14,1931,1971
tramwaysdonai,Compagnie française des Tramways du Donaï,Documents généraux (par ordre chronologique); Transports terrestres et garages,28,14,1890,1930
minesornamkok,Société des Mines d'or de Nam-Kok,Documents généraux (par ordre chronologique); Mines,26,14,1929,1945
creditmobilierindochinois,Crédit mobilier indochinois,"Banque, gérance, assurances…",25,14,1931,1942
plantationsloc,Plantations d’An-Loc,Documents généraux (par ordre chronologique); Héveas et caoutchouc,24,14,1890,1933
continentaleindochine,Compagnie Continentale de l'Indochine,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",23,14,1900,1943
ufeo,UFEO,Groupes indochinois et dirigeants d'affaires diverses,19,14,1930,1933
specialefinanciere,La Société spéciale financière,"Banque, gérance, assurances…",17,14,1928,1929
marcillac,MARCILLAC,Documents généraux (par ordre chronologique),15,14,1932,1955
tallard,A. Tallard,Documents généraux (par ordre chronologique),14,14,1932,1932
ccneo,CCNEO,Groupes indochinois et dirigeants d'affaires diverses,14,14,1909,1909
mmhbaudonmonygrenierjchaussonpboyegpincemin,"MM. H. Baudon de Mony, A. Grenier, J. Chausson, P. Boyé, G. Pincemin et Cie",Commerce,14,14,1925,1925
commercialelaos,Société Commerciale du Laos,Commerce; Documents généraux (par ordre chronologique),29,13,1890,1922
agricolesudindochinoise,Cie Agricole Sud-Indochinoise,Héveas et caoutchouc,29,13,1928,1933
chantiersateliersreunisindochine,Chantiers et ateliers réunis d'Indochine,"Commerce; Documents généraux (par ordre chronologique); Métallurgie, constructions mécaniques, électriques, navales",28,13,1951,1971
plantationsheveascaukhoi,"Société des plantations d'hévéas de Caukhoï, puis Caukhoï . Témoignage de Robert Vinet",Documents généraux (par ordre chronologique); Héveas et caoutchouc,28,13,1924,1954
indochinoiseculturesplantationsterresrouges,Société Indochinoise de cultures Plantations des Terres-Rouges,Documents généraux (par ordre chronologique); Héveas et caoutchouc,26,13,1951,1953
colonialegrandsmagasins,Société Coloniale des Grands Magasins,Commerce; Documents généraux (par ordre chronologique),25,13,1915,1922
tramwaystonkin,"Société des Tramways du Tonkin, puis Société des transports en commun de la région de Hanoï",Documents généraux (par ordre chronologique); Transports terrestres et garages,22,13,1929,1971
indochinoiseplantations,Cie Indo-chinoise de Plantations,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",21,13,1928,1936
magasinschaffanjon,« Magasins Chaffanjon »,Commerce; Documents généraux (par ordre chronologique),21,13,1951,1993
estasiatique,Est-Asiatique français,Documents généraux (par ordre chronologique),19,13,1890,1925
fontaine,"Fontaine & Cie, puis Buhler-Fontaine, Neuilly",Documents généraux (par ordre chronologique),19,13,1938,1938
plantationskantroioukantroy,Plantations de Kantroï ou Kantroy,Héveas et caoutchouc,18,13,1927,1935
culturesextremeorient,Cie française des cultures d'Extrême-Orient,Documents généraux (par ordre chronologique),17,13,1929,1953
exploitationetablissementsbrossardmopin,Société d'exploitation des Établissements Brossard-Mopin,Documents généraux (par ordre chronologique),16,13,1890,1937
rizeriesmeridionales,Rizeries méridionales,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",14,13,1887,1924
plantationsheveastanthanhdong,Société nouvelle des plantations d'hévéas de Tân-thanh-Dông,Héveas et caoutchouc,14,13,1914,1942
plantationsannamitesxacamloc,"Plantations annamites, Xa-cam, An-loc",Héveas et caoutchouc,14,13,1913,1921
hautmekong,Compagnie du Haut-Mékong,Documents généraux (par ordre chronologique),13,13,1890,1890
minesoroutremer,Société des Mines d'or d'Outre-Mer,Documents généraux (par ordre chronologique),13,13,1937,1937
rizicolebattambang,Société rizicole de Battambang (S,Documents généraux (par ordre chronologique),13,13,1929,1954
chalandage,CHALANDAGE,Documents généraux (par ordre chronologique),13,13,1938,1938
cheminfersudindochine,Chemin de fer du Sud de l'Indochine,Transports terrestres et garages,13,13,1929,1929
rizicolebattambangourizicolebattambang,Société rizicole de Battambang ou Rizicole de Battambang,"Rizières, rizeries, négoce de riz et autres céréales",13,13,1937,1941
sericiculturefilaturessoieindochine,Société française de Sériciculture et des filatures de soie de l'Indochine,Cuirs et textiles,13,13,1906,1906
unioncommercialeindochinoise,Union commerciale indo-chinoise,"Transports fluviaux, maritimes et aériens. Ports, phares",13,13,1906,1906
minierelaos,Cie Minière du Laos,Mines,24,12,1928,1929
caoutchoucsdonai,Caoutchoucs du Donaï,Héveas et caoutchouc,23,12,1940,1953
havraiseindochinoise,Havraise indochinoise,Commerce; Documents généraux (par ordre chronologique),22,12,1887,1971
etablissementsbainierindochineautohall,Établissements Bainier d'Indochine « Auto-Hall »,Documents généraux (par ordre chronologique); Transports terrestres et garages,17,12,1900,1951
financiereindochine,Société Financière d'Indochine,"Banque, gérance, assurances…; Documents généraux (par ordre chronologique)",16,12,1929,1937
minespiaouac,Société des Mines du Pia-Ouac,Documents généraux (par ordre chronologique); Mines,15,12,1904,1955
terresrougesthanhhoa,Société des Terres Rouges du Thanh-Hoa,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",15,12,1928,1940
scama,SCAMA,Transports terrestres et garages,15,12,1928,1947
agricoleindustriellebencui,Société agricole et industrielle de Bên-Cui,Héveas et caoutchouc,13,12,1926,1935
sifa,SIFA,"Bois, meubles, papier, allumettes",13,12,1943,1948
etudesculturecotonindochine,Société d'études pour la Culture du coton en Indochine .,Documents généraux (par ordre chronologique),12,12,1890,1890
messageriesautomobilesnordannamlaos,Société des Messageries automobiles Nord Annam-Laos,Documents généraux (par ordre chronologique); Transports terrestres et garages,12,12,1930,1937
plantationheveasindochinebola,Société de plantation d'hévéas en Indochine BOLA,Héveas et caoutchouc,12,12,1928,1928
leonblondeaux,Léon Blondeaux,Autres industries alimentaires,12,12,1940,1940
plantationsterresrouges,Société des Plantations des Terres-Rouges,Héveas et caoutchouc,23,11,1925,1931
anthracitestonkin,Société des anthracites du Tonkin,Documents généraux (par ordre chronologique); Mines,20,11,1890,1922
indochinoisegraphites,Société Indo-Chinoise des Graphites,Documents généraux (par ordre chronologique); Mines,20,11,1890,1926
cotiereannam,Compagnie Côtière de l'Annam,"Documents généraux (par ordre chronologique); Transports fluviaux, maritimes et aériens. Ports, phares",20,11,1924,1951
imprimerieextremeorient,Imprimerie d’Extrême-Orient,"Documents généraux (par ordre chronologique); Imprimerie, presse, édition",19,11,1887,1993
assurancefranceindochine,L'Assurance France-Indochine,"Banque, gérance, assurances…; Documents généraux (par ordre chronologique)",17,11,1887,1971
agricoleindustrielletourcham,Société Agricole et Industrielle de Tourcham,"Documents généraux (par ordre chronologique); Rizières, rizeries, négoce de riz et autres céréales",17,11,1929,1953
etablissementsantoinechirisproduitsaromatiques,"Établissements Antoine Chiris, Compagnie des Produits aromatiques",Documents généraux (par ordre chronologique),12,11,1890,1953
caoutchoutieregianhan,Cie caoutchoutière de Gia-nhan,Documents généraux (par ordre chronologique),12,11,1932,1932
etudesengraisazotesindochinechuteda,Société d'études des engrais azotés en Indochine et de la chute du Da,Documents généraux (par ordre chronologique),11,11,1937,1937
indochineluminescenceradio,Société Indochine Luminescence et Radio,Documents généraux (par ordre chronologique),11,11,1971,1971
caoutchoucsindochinesiegesocial,Société des caoutchoucs de l'Indochine Siège social,Documents généraux (par ordre chronologique),11,11,1953,1953
josse,Josse,Documents généraux (par ordre chronologique),11,11,1938,1938
brasseriesglacieresinternationales,Brasseries et glacières internationales,Autres industries alimentaires,11,11,1995,1995
cafesindochine,Société des Cafés de l’Indochine,"Café, thé, épices, coco, quinquina, vanille",11,11,1930,1930
etudescheminferdansbassinmekong,Société d'Études de chemin de fer dans le bassin du Mékong,Transports terrestres et garages,11,11,1908,1908
etudesminieresindochine,Société d'Études minières en Indo-Chine,Mines,11,11,1911,1912
manufacturecouverturestonkin,Manufacture de couvertures du Tonkin,Cuirs et textiles,11,11,1927,1927
etudesindustriellescommercialesannamtonkin,Société Études industrielles et commerciales de l’Annam et du Tonkin,"Bâtiment-travaux publics, matériaux de construction, céramiques",11,11,1891,1900
typhon,Le Typhon,"Banque, gérance, assurances…",11,11,1903,1903
denisfreresindochine,Denis frères d'Indochine,Commerce; Documents généraux (par ordre chronologique),22,10,1900,1951
fonciereimmobilierechihoa,Société Foncière et Immobilière de Chi-Hoa,Documents généraux (par ordre chronologique); Sociétés foncières et immobilières,19,10,1930,1937
indochinoisedarlac,Indochinoise du Darlac,"Café, thé, épices, coco, quinquina, vanille; Documents généraux (par ordre chronologique)",18,10,1929,1954
indochinoisemessageriesautomobiles,Compagnie Indochinoise de Messageries automobiles,Documents généraux (par ordre chronologique); Transports terrestres et garages,18,10,1943,1971
comptoirsgenerauxindochine,Comptoirs généraux de l’Indochine,Commerce; Documents généraux (par ordre chronologique),16,10,1900,1951
frigorifiquesextremeorient,Société des Frigorifiques d'Extrême-Orient,Autres industries alimentaires; Documents généraux (par ordre chronologique),15,10,1920,1925
charbonnagestuyenquang,Charbonnages de Tuyên-Quang,Documents généraux (par ordre chronologique); Mines,15,10,1937,1971
indochinoisecimentfondulafarge,Société Indochinoise du ciment fondu Lafarge,"Bâtiment-travaux publics, matériaux de construction, céramiques; Documents généraux (par ordre chronologique)",12,10,1890,1929
exploitationsetainswolframpiaouac,Société d'exploitations des Étains et wolfram du Pia-Ouac,Mines,12,10,1933,1936
indochinoiseexploitationsminieresagricoles,Société indochinoise d'exploitations minières et agricoles,Documents généraux (par ordre chronologique),11,10,1929,1971
plantationskratiecambodge,Société des plantations de Kratié au Cambodge,Héveas et caoutchouc,11,10,1930,1936
plantationsheveaspreckchlongouprekchlong,Plantations d'hévéas du Preck-Chlong ou Prek-Chlong,Héveas et caoutchouc,11,10,1927,1934
rizeriesparisiennesparishaiphong,"Rizeries parisiennes, Paris-Haïphong","Rizières, rizeries, négoce de riz et autres céréales",11,10,1915,1918
indochinoisecommerceagriculturefinance,"Société indochinoise de commerce, d'agriculture et de finance",Documents généraux (par ordre chronologique),10,10,1922,1922
