doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,terquem-e-emile,Émile Terquem,Terquem,Émile,administrateur,1916,1914_1929,1,"JORF, 31 juillet 1916",,Commerce,Indochine,Indochine,citation,premiers_admin,MM. Émile Terquem
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,donati-a,Donati,Donati,,administrateur,1916,1914_1929,1,"JORF, 31 juillet 1916",,Commerce,Indochine,Indochine,citation,premiers_admin,Donati
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,villemey,Villemey,Villemey,,administrateur,1916,1914_1929,1,"JORF, 31 juillet 1916",,Commerce,Indochine,Indochine,citation,premiers_admin,Villemey
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,cassagnavere-p,Cassagnavère,Cassagnavère,,administrateur,1925,1914_1929,1,"L'Avenir du Tonkin, 30 novembre 1925",,Commerce,Indochine,Indochine,citation,conseil_annuaire,MM. Cassagnavère
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,henry,Henry,Henry,,administrateur,1925,1914_1929,1,"L'Avenir du Tonkin, 30 novembre 1925",,Commerce,Indochine,Indochine,citation,conseil_annuaire,Henry
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,mayer,Mayer,Mayer,,administrateur,1925,1914_1929,1,"L'Avenir du Tonkin, 30 novembre 1925",,Commerce,Indochine,Indochine,citation,conseil_annuaire,Mayer
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,terquem-e-emile,Émile Terquem,Terquem,Émile,administrateur,1925,1914_1929,1,"L'Avenir du Tonkin, 30 novembre 1925",,Commerce,Indochine,Indochine,citation,conseil_annuaire,Émile Terquem
inde-indochine-acric-24a2ef,agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,guilbert-e,E. Guilbert,Guilbert,E.,directeur_general,1925,1914_1929,0,"L'Avenir du Tonkin, 30 novembre 1925",,Commerce,Indochine,Indochine,citation,conseil_annuaire,M. E. Guilbert
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,simon-s,Stanislas Simon,Simon,Stanislas,vice_president,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Stanislas Simon
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,bethenod-e,E. Bethenod,Bethenod,E.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,"Crédit lyonnais, Paul Boyer [pdt CNEP",Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,"E. Bethenod [Crédit lyonnais, Paul Boyer [pdt CNEP]"
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,denis-a,A. Denis,Denis,A.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,Denis frères,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,A. Denis [Denis frères]
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,guernaut-h,H. Guernaut,Guernaut,H.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,SG,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,H. Guernaut [SG]
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,homberg-a,André Homberg,Homberg,André,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,Société générale,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,André Homberg [Société générale]
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,homberg-o,O. Homberg,Homberg,O.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,O. Homberg
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,georges-picot-c,Ch. Georges-Picot,Georges-Picot,Ch.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,CIC,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Ch. Georges-Picot [CIC]
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,rostand-j-jules,Jules Rostand,Rostand,Jules,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Jules Rostand
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,roume-e,E. Roume,Roume,E.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,anc. gouv. col.,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,E. Roume [anc. gouv. col.]
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,stern-e,Edgar Stern,Stern,Edgar,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,BPPB,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Edgar Stern [BPPB]
inde-indochine-aec-1922-indochine-c3f1fb,banqueindochine,Banque de l'Indo-Chine,you,You,You,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,You
inde-indochine-aec-1922-indochine-c3f1fb,charteredbankindiaaustraliachina,"Chartered Bank of India, Australia and China",cornish-turner-m,Montagu Cornish Turner,Cornish Turner,Montagu,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Sir Montagu Cornish Turner
inde-indochine-aec-1922-indochine-c3f1fb,charteredbankindiaaustraliachina,"Chartered Bank of India, Australia and China",chairman,Chairman,Chairman,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Chairman
inde-indochine-aec-1922-indochine-c3f1fb,charteredbankindiaaustraliachina,"Chartered Bank of India, Australia and China",carmichael-d,Duncan Carmichael,Carmichael,Duncan,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Sir Duncan Carmichael
inde-indochine-aec-1922-indochine-c3f1fb,charteredbankindiaaustraliachina,"Chartered Bank of India, Australia and China",cuthberson-t,Thomas Cuthberson,Cuthberson,Thomas,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,Thomas Cuthberson
inde-indochine-aec-1922-indochine-c3f1fb,charteredbankindiaaustraliachina,"Chartered Bank of India, Australia and China",dent-a,Alfred Dent,Dent,Alfred,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,sir Alfred Dent
inde-indochine-aec-1922-indochine-c3f1fb,charteredbankindiaaustraliachina,"Chartered Bank of India, Australia and China",neville-goschen-w,William Henry Neville Goschen,Neville Goschen,William Henry,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Indochine,Indochine,numbered_entry,conseil_annuaire,sir William Henry Neville Goschen
