doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-equatoriale-brasseries-du-logone-1d87c2,brasserieslogonemoundouboissonsglacierestchadndjamenabrasseriestchad,"Brasseries du Logone, Moundou, Boissons et glacières du Tchad, N'Djaména, Brasseries du Tchad",cfao,CFAO 12],CFAO 12],,gerant,,,0,,,industrie,Tchad,Afrique equatoriale francaise,preamble,gerants,CFAO 12]
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,weber-j,Jean Weber,Weber,Jean,administrateur,1919,1914_1929,1,"La Journée industrielle, 28 décembre 1919",,industrie,Tchad,Afrique equatoriale francaise,citation,premiers_admin,MM. Jean Weber
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,eugene-adrien-arthemy-bastet,Eugène-Adrien-Arthémy Bastet,Eugène-Adrien-Arthémy Bastet,,administrateur,1919,1914_1929,1,"La Journée industrielle, 28 décembre 1919",,industrie,Tchad,Afrique equatoriale francaise,citation,premiers_admin,Eugène-Adrien-Arthémy Bastet
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,delingette-a,Alfred-Charles Delingette,Delingette,Alfred-Charles,administrateur,1919,1914_1929,1,"La Journée industrielle, 28 décembre 1919",,industrie,Tchad,Afrique equatoriale francaise,citation,premiers_admin,Alfred-Charles Delingette
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,walher-p,Pierre Walher,Walher,Pierre,administrateur,1919,1914_1929,1,"La Journée industrielle, 28 décembre 1919",,industrie,Tchad,Afrique equatoriale francaise,citation,premiers_admin,Pierre Walher
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,schnebelin-r,René Schnebelin,Schnebelin,René,administrateur,1919,1914_1929,1,"La Journée industrielle, 28 décembre 1919",,industrie,Tchad,Afrique equatoriale francaise,citation,premiers_admin,René Schnebelin
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,weber-j,Jean Weber,Weber,Jean,president,1914,1914_1929,1,"Les Annales coloniales, 2 mai 1914",CFSO,industrie,Tchad,Afrique equatoriale francaise,citation,conseil_annuaire,MM. Jean Weber [CFSO]
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,bastet,Bastet,Bastet,,administrateur,1914,1914_1929,1,"Les Annales coloniales, 2 mai 1914",,industrie,Tchad,Afrique equatoriale francaise,citation,conseil_annuaire,Bastet
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,delingette,Delingette,Delingette,,administrateur,1914,1914_1929,1,"Les Annales coloniales, 2 mai 1914",cdt Alfred,industrie,Tchad,Afrique equatoriale francaise,citation,conseil_annuaire,[cdt Alfred] Delingette
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,walther-p,Pierre Walther,Walther,Pierre,administrateur,1914,1914_1929,1,"Les Annales coloniales, 2 mai 1914",,industrie,Tchad,Afrique equatoriale francaise,citation,conseil_annuaire,Pierre Walther
afrique-equatoriale-cenfric-1919-1926-b7f000,centreafrique,Centre-Afrique,schnebelin-r,René Schnebelin,Schnebelin,René,administrateur,1914,1914_1929,1,"Les Annales coloniales, 2 mai 1914",,industrie,Tchad,Afrique equatoriale francaise,citation,conseil_annuaire,René Schnebelin
