person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
naville-a,Naville,Arnold Naville,2,2,4,administrateur,1907,1910,
wilmotte-m,Wilmotte,Maurice Wilmotte,1,1,3,administrateur,1907,1910,
wiener-h,Wiener,H. Wiener; Henry Wiener,1,1,2,president,1907,1907,
durrenberger-c,Durrenberger,C. Durrenberger; Charles Durrenberger,1,1,2,administrateur,1907,1910,
de-klapka-g,de Klapka,Georges de Klapka,1,1,2,administrateur,1907,1910,
henrotte,Henrotte,Henrotte,1,1,1,administrateur,1910,1910,
henry-a,Henry,Arsène Henry,1,1,1,administrateur,1910,1910,
homberg,Homberg,Homberg,1,1,1,administrateur,1910,1910,
mallet,Mallet,Mallet,1,1,1,administrateur,1910,1910,
simon-s,Simon,Stanislas Simon,1,1,1,administrateur,1910,1910,
oserovicz-a,Oserovicz,Abraham Oserovicz,1,1,1,administrateur,1907,1907,
deposes-chez-me-van-halteren,déposés chez Me Van Halteren,déposés chez Me Van Halteren,1,1,1,administrateur,1907,1907,
constitution,Constitution,Constitution,1,1,1,administrateur,1907,1907,
acte-recu-par-me-van-halteren-s,acte reçu par Me Van Halteren,Suivant acte reçu par Me Van Halteren,1,1,1,administrateur,1907,1907,
herbert-alfred-deed,Herbert-Alfred Deed,Herbert-Alfred Deed,1,1,1,administrateur,1907,1907,
naville-p,Naville,Pyrame Naville,1,1,1,administrateur,1907,1907,
monod-j,Monod,Julien Monod,1,1,1,administrateur,1907,1907,
oserovics-a,Oserovics,A. Oserovics,1,1,1,administrateur,1910,1910,
munch-j,Münch,J. Münch,1,1,1,administrateur,1910,1910,
