doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,atthalin-a,André Atthalin,Atthalin,André,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,MM. André Atthalin
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,braunschvig-g,Georges Braunschvig,Braunschvig,Georges,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Georges Braunschvig
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,cotte-l-ludovic,Ludovic Cotte,Cotte,Ludovic,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Ludovic Cotte
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,dal-piaz-j,John Dal-Piaz,Dal-Piaz,John,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,John Dal-Piaz
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,gerard-e-emile,Emile Gérard,Gérard,Emile,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Emile Gérard
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,godard-l,Louis Godard,Godard,Louis,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Louis Godard
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,gompel-h,Hubert Gompel,Gompel,Hubert,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Hubert Gompel
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,jordan-p,Paul Jordan,Jordan,Paul,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Paul Jordan
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,lacoin-g,Gaston Lacoin,Lacoin,Gaston,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Gaston Lacoin
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,de-montgolfier-j-joseph,Joseph de Montgolfier,de Montgolfier,Joseph,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Joseph de Montgolfier
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,poirson-l,Léonidas Poirson,Poirson,Léonidas,administrateur,1920,1914_1929,1,"BALO, 6 septembre 1920",,Industries agro-alimentaires,Maroc,Maroc,citation,premiers_admin,Léonidas Poirson
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxmaroc,Sté générale des abattoirs municipaux au Maroc,godard-l,Louis Godard,Godard,Louis,president,1922,1914_1929,1,"AEC 1922, p. 519",Cie gén. du Maroc,Industries agro-alimentaires,Maroc,Maroc,aec_entry,conseil_annuaire,MM. Louis Godard [Cie gén. du Maroc]
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxmaroc,Sté générale des abattoirs municipaux au Maroc,atthalin-a,André Atthalin,Atthalin,André,administrateur,1922,1914_1929,1,"AEC 1922, p. 519",BPPB,Industries agro-alimentaires,Maroc,Maroc,aec_entry,conseil_annuaire,André Atthalin [BPPB]
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxmaroc,Sté générale des abattoirs municipaux au Maroc,braunschvig-g,Georges Braunschvig,Braunschvig,Georges,administrateur,1922,1914_1929,1,"AEC 1922, p. 519",,Industries agro-alimentaires,Maroc,Maroc,aec_entry,conseil_annuaire,Georges Braunschvig
afrique-du-nord-abattoirs-industriels-maroc-9a3243,abattoirsmunicipauxmaroc,Sté générale des abattoirs municipaux au Maroc,de-caqueray-g,Gaston de Caqueray,de Caqueray,Gaston,administrateur,1922,1914_1929,1,"AEC 1922, p. 519",Cie marocaine,Industries agro-alimentaires,Maroc,Maroc,aec_entry,conseil_annuaire,Gaston de Caqueray [Cie marocaine]
