doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-equatoriale-agric-forest-cameroun-9a1e92,https://entreprises-coloniales.fr/afrique-equatoriale/Agric.+forest.-Cameroun.pdf,company,Compagnie Agricole et forestière du Cameroun,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,Agricole et forestière du Cameroun (Compagnie)
afrique-equatoriale-bongola-lokundje-nyong-9dba61,https://entreprises-coloniales.fr/afrique-equatoriale/Bongola-Lokundje-Nyong.pdf,company,Bongola-Lokundje-N'Yong,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,Bongola-Lokundje-N'Yong
afrique-equatoriale-brasseries-du-cameroun-46e101,https://entreprises-coloniales.fr/afrique-equatoriale/Brasseries_du_Cameroun.pdf,person,"Brasseries du Cameroun, puis Boissons du Cameroun",industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,"Brasseries du Cameroun (S.A. des)(1948), puis Boissons du Cameroun (déc. 2002), Douala"
afrique-equatoriale-c-a-tabourel-e09835,https://entreprises-coloniales.fr/afrique-equatoriale/C.-A._Tabourel.pdf,company,Société des Établissements Tabourel,Commerce,Cameroun,Afrique equatoriale francaise,,,"Tabourel (Société des Établissements), Bordeaux, Douala"
afrique-equatoriale-caif-douala-0d6698,https://entreprises-coloniales.fr/afrique-equatoriale/CAIF-Douala.pdf,company,Compagnie Africaine Industrielle et Forestière,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1928,1938,"Africaine Industrielle et Forestière (Compagnie)(CAIF)(1928-1938), Douala"
afrique-equatoriale-cameroun-nigeria-5218f1,https://entreprises-coloniales.fr/afrique-equatoriale/Cameroun-Nigeria.pdf,company,Société Française Cameroun-Nigeria,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,Française Cameroun-Nigeria (Société)
afrique-equatoriale-caout-cacaos-cameroun-c13bf5,https://entreprises-coloniales.fr/afrique-equatoriale/Caout.-cacaos-Cameroun.pdf,company,Société des Caoutchoucs et cacaos du Cameroun,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1926,,"Caoutchoucs et cacaos du Cameroun (Société des)(S.A., 1926)"
afrique-equatoriale-caoutchoucs-de-l-equateur-44ec1c,https://entreprises-coloniales.fr/afrique-equatoriale/Caoutchoucs_de_l_Equateur.pdf,company,Société africaine de cultures et de commerce Caoutchoucs de l'Équateur,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,Caoutchoucs de l'Équateur (Société africaine de cultures et de commerce)(suite des Éts Grenouilleau et de la Compagnie française du Cameroun)
afrique-equatoriale-ccdee-2a92c5,https://entreprises-coloniales.fr/afrique-equatoriale/CCDEE.pdf,company,"Compagnie Coloniale de Distribution d'énergie électrique, puis Centrale de distribution d'énergie électrique",Industries,Cameroun,Afrique equatoriale francaise,,,"Coloniale de Distribution d'énergie électrique (Compagnie), puis Centrale de distribution d'énergie électrique (Compagnie), Douala"
afrique-equatoriale-cfac-1893-1897-894517,https://entreprises-coloniales.fr/afrique-equatoriale/CFAC_1893-1897.pdf,company,Compagnie Française de I’Afrique centrale,Commerce,Cameroun,Afrique equatoriale francaise,1893,1897,Française de I’Afrique centrale (Compagnie)(1893-1897) : mission Mizon sur le Haut Niger
afrique-equatoriale-cfso-cameroun-baed51,https://entreprises-coloniales.fr/afrique-equatoriale/CFSO-Cameroun.pdf,company,Compagnie Forestière Sangha-Oubangui,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,Forestière Sangha-Oubangui (Compagnie)(CFSO) : plantations de café au Cameroun
afrique-equatoriale-cie-ouest-cameroun-3d83e8,https://entreprises-coloniales.fr/afrique-equatoriale/Cie_Ouest-Cameroun.pdf,company,"Compagnie Ouest-Cameroun, Bafousam",industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,"Ouest-Cameroun (Compagnie), Bafousam : café, huile de palme"
afrique-equatoriale-cotonniere-du-nord-cameroun-4ec39b,https://entreprises-coloniales.fr/afrique-equatoriale/Cotonniere_du_Nord-Cameroun.pdf,company,Société Cotonnière du Nord-Cameroun et du Tchad,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1928,,"Cotonnière du Nord-Cameroun et du Tchad (Société)(S.A., 1928)"
afrique-equatoriale-doc-afric-1963-cameroun-8f80f8,https://entreprises-coloniales.fr/afrique-equatoriale/Doc._afric._1963-Cameroun.pdf,company,Documentation africaine 1963-Cameroun,,Cameroun,Afrique equatoriale francaise,,,Documentation africaine 1963-Cameroun
afrique-equatoriale-entreprises-cameroun-1929-00969c,https://entreprises-coloniales.fr/afrique-equatoriale/Entreprises_Cameroun-1929.pdf,company,Liste des principales entreprises au Cameroun,,Cameroun,Afrique equatoriale francaise,1929,,Liste des principales entreprises au Cameroun (1929)
afrique-equatoriale-ets-et-comptoirs-savoie-da8634,https://entreprises-coloniales.fr/afrique-equatoriale/Ets_et_comptoirs_Savoie.pdf,company,Établissements et comptoirs Georges Savoie,Commerce,Cameroun,Afrique equatoriale francaise,,,Savoie (Établissements et comptoirs Georges)
afrique-equatoriale-ets-joseph-mas-douala-173d5e,https://entreprises-coloniales.fr/afrique-equatoriale/Ets_Joseph_Mas-Douala.pdf,company,Établissements Joseph Mas,Commerce,Cameroun,Afrique equatoriale francaise,,,"Mas (Établissements Joseph), Douala"
afrique-equatoriale-georges-collin-prospecteur-bff5c4,https://entreprises-coloniales.fr/afrique-equatoriale/Georges_Collin_prospecteur.pdf,company,"Collin, prospecteur minier",Industries,Cameroun,Afrique equatoriale francaise,,,"Collin (Georges), prospecteur minier"
afrique-equatoriale-lacroux-et-ogliastro-douala-951537,https://entreprises-coloniales.fr/afrique-equatoriale/Lacroux_et_Ogliastro-Douala.pdf,company,"Lacroux, Ogliastro et Compagnie",Commerce,Cameroun,Afrique equatoriale francaise,,,"Lacroux (A.), Ogliastro et Compagnie, Douala"
afrique-equatoriale-les-bois-du-cameroun-c9fe65,https://entreprises-coloniales.fr/afrique-equatoriale/Les_Bois_du_Cameroun.pdf,company,Les Bois du Cameroun,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1946,,"Bois du Cameroun (Les)(S.A., 1946) : siège à Douala, siège d'exploitation à Eséka"
afrique-equatoriale-materiel-colonial-douala-ae7828,https://entreprises-coloniales.fr/afrique-equatoriale/Materiel_colonial-Douala.pdf,company,Le Matériel colonial,Commerce,Cameroun,Afrique equatoriale francaise,1946,,"Matériel colonial (Le)(S.A., 1946-1953), Douala"
afrique-equatoriale-nationale-du-cameroun-cb1216,https://entreprises-coloniales.fr/afrique-equatoriale/Nationale_du_Cameroun.pdf,company,"Société Nationale Tonnelière, puis Nationale du Cameroun",industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1919,,"Nationale Tonnelière (Société)(1919), puis Nationale du Cameroun (Société)(1920), Douala : exploitation forestière"
afrique-equatoriale-omnium-forestier-africain-db019b,https://entreprises-coloniales.fr/afrique-equatoriale/Omnium_forestier_africain.pdf,company,Omnium forestier africain,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1922,,"Omnium forestier africain (S.A., 1922), Toulon : Cameroun, Gabon, Côte-d'Ivoire"
afrique-equatoriale-palmeraies-du-cameroun-cc616d,https://entreprises-coloniales.fr/afrique-equatoriale/Palmeraies_du_Cameroun.pdf,company,Compagnie des Palmeraies du Cameroun,industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,,,Palmeraies du Cameroun (Compagnie des)
afrique-equatoriale-pastorale-africaine-17ab2c,https://entreprises-coloniales.fr/afrique-equatoriale/Pastorale_africaine.pdf,company,"Compagnie Pastorale et Commerciale africaine, puis Pastorale africaine",industries agro-alimentaires,Cameroun,Afrique equatoriale francaise,1922,,"Pastorale et Commerciale africaine (Compagnie)(1922), puis Pastorale africaine (Compagnie)(1950) : élevage de bovins, abattoirs"
