person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
adm-commissaires-aux-comptes-mm-guimpier,adm. Commissaires aux comptes: MM. Guimpier,adm. Commissaires aux comptes: MM. Guimpier,1,1,2,administrateur,1937,1940,industries agro-alimentaires
weiss-p,Weiss,Paul Weiss,1,1,2,president,1929,1934,Industries
teissier-du-cros-e,Teissier du Cros. 8,Ernest Teissier du Cros; Ernest Teissier du Cros. 8,1,1,2,administrateur,1929,1949,Industries
derouet-m,Derouet,Maurice Derouet,1,1,2,administrateur,1934,1949,Industries
juillard-a,Juillard,A. Juillard; André Juillard,1,1,2,administrateur,1928,1928,industries agro-alimentaires
lavoisier-e,Lavoisier,E. H. Lavoisier; E. Lavoisier,1,1,2,administrateur,1928,1935,industries agro-alimentaires
barthelemy-l,Barthélemy,Louis Barthélemy,1,1,2,administrateur,1919,1921,industries agro-alimentaires
conchon-h,Conchon,Henri Conchon,1,1,2,administrateur,1921,1936,industries agro-alimentaires
berges-m,Bergès,Marguerite Bergès; Maurice Bergès,1,1,2,president,1925,1925,industries agro-alimentaires
faure-j,Faure,J. Faure,1,1,2,administrateur,1935,1935,industries agro-alimentaires
aubert-m,Aubert,Marcel Aubert,1,1,2,president,1930,1936,industries agro-alimentaires
aweng-j,Aweng,Jean Aweng,1,1,2,administrateur,1930,1936,industries agro-alimentaires
hochdoerffer-c,Hochdoerffer,Charles Hochdoerffer,1,1,2,administrateur,1930,1936,industries agro-alimentaires
guerin-g,Guérin,G. Guérin; Georges Guérin,1,1,2,administrateur,1922,1926,industries agro-alimentaires
dupont-r,Dupont,Robert Dupont,1,1,1,president_directeur_general,1951,1951,industries agro-alimentaires
dufaure-h,Dufaure,Henri Dufaure,1,1,1,administrateur,1951,1951,industries agro-alimentaires
eyrolles-r,Eyrolles,Raymond Eyrolles,1,1,1,administrateur,1951,1951,industries agro-alimentaires
ottino-j,Ottino,Jean Ottino,1,1,1,administrateur,1951,1951,industries agro-alimentaires
gallet-j,Gallet,Joseph Gallet,1,1,1,president,1951,1951,industries agro-alimentaires
artaud-a,Artaud,André Artaud,1,1,1,administrateur_delegue,1951,1951,industries agro-alimentaires
f-toudet,F Toudet,F Toudet,1,1,1,administrateur,1951,1951,industries agro-alimentaires
tissot-h,Tissot,Henri Tissot,1,1,1,administrateur,1951,1951,industries agro-alimentaires
zwang-cultures-tropicales-afrique-r,Zwang [Cultures tropicales Afrique,Robert Zwang [Cultures tropicales Afrique,1,1,1,administrateur,1951,1951,industries agro-alimentaires
senegal,Sénégal)],Sénégal)],1,1,1,administrateur,1951,1951,industries agro-alimentaires
rouquier-e,Rouquier,Émile Rouquier,1,1,1,administrateur,1951,1951,industries agro-alimentaires
gaston-dreyfus-r,Gaston-Dreyfus,René Gaston-Dreyfus,1,1,1,president,1953,1953,industries agro-alimentaires
nicolas-c,Nicolas,Charles Nicolas,1,1,1,vice_president,1953,1953,industries agro-alimentaires
brasseries,Brasseries,Brasseries,1,1,1,administrateur,1953,1953,industries agro-alimentaires
glacieres-de-l-indochine,glacières de l'Indochine,glacières de l'Indochine,1,1,1,administrateur,1953,1953,industries agro-alimentaires
curral-j,Curral,Jean Curral,1,1,1,administrateur,1953,1953,industries agro-alimentaires
curial-de-brevannes-a,Curial de Brévannes,Amédée Curial de Brévannes,1,1,1,administrateur,1953,1953,industries agro-alimentaires
mialaret-f,Mialaret,François Mialaret,1,1,1,administrateur,1953,1953,industries agro-alimentaires
industrielles-du-cameroun,industrielles du Cameroun,industrielles du Cameroun,1,1,1,administrateur,1953,1953,industries agro-alimentaires
palanque-l,Palanque,L. Palanque,1,1,1,administrateur,1953,1953,industries agro-alimentaires
butruille-g,Butruille,Georges Butruille,1,1,1,administrateur,1953,1953,industries agro-alimentaires
admin-commissaires-aux-comptes-mm-p-quilichini,admin. Commissaires aux comptes: MM. P. Quilichini,admin. Commissaires aux comptes: MM. P. Quilichini,1,1,1,administrateur,1953,1953,industries agro-alimentaires
martin,Martin,Martin,1,1,1,administrateur,1953,1953,industries agro-alimentaires
tabourel-c,Tabourel,Charles-Armand Tabourel,1,1,1,administrateur,1924,1924,Commerce
buffet-r,Buffet,René Buffet,1,1,1,administrateur,1924,1924,Commerce
et-roger-raymond,et Roger Raymond,et Roger Raymond,1,1,1,administrateur,1924,1924,Commerce
legrand,Legrand,Legrand,1,1,1,administrateur,1935,1935,industries agro-alimentaires
angoulvant-g,Angoulvant,G. Angoulvant,1,1,1,administrateur,1929,1929,industries agro-alimentaires
auge,Augé,Augé,1,1,1,administrateur,1929,1929,industries agro-alimentaires
fauchere-e,Fauchère,E. Fauchère,1,1,1,administrateur,1929,1929,industries agro-alimentaires
lacarre-a,Lacarré,A. Lacarré,1,1,1,administrateur,1931,1931,industries agro-alimentaires
bongrand-c,Bongrand,Ch. Bongrand,1,1,1,administrateur,1931,1931,industries agro-alimentaires
legrand-a,Legrand,André Legrand,1,1,1,administrateur,1929,1929,Industries
benard-g,Bénard,Georges Bénard,1,1,1,administrateur,1929,1929,Industries
de-neufville,de Neufville,de Neufville,1,1,1,administrateur,1929,1929,Industries
tessier-du-cros-e,Tessier du Cros,Ernest Tessier du Cros,1,1,1,administrateur,1934,1934,Industries
de-bondeli-e,de Bondeli,Édouard de Bondeli,1,1,1,administrateur,1934,1934,Industries
munich-f,Munich,François Munich,1,1,1,administrateur,1949,1949,Industries
vernes-g,Vernes,Gérard Vernes,1,1,1,administrateur,1949,1949,Industries
provot-g,Provot,Georges Provot,1,1,1,president,1951,1951,industries agro-alimentaires
fourcade-a,Fourcade,Alfred Fourcade,1,1,1,vice_president,1951,1951,industries agro-alimentaires
charvet-l,Charvet,Louis Charvet,1,1,1,administrateur,1951,1951,industries agro-alimentaires
fourcade-m,Fourcade,Marcel Fourcade,1,1,1,administrateur,1951,1951,industries agro-alimentaires
fourcade-o,Fourcade,Olivier Fourcade,1,1,1,administrateur,1951,1951,industries agro-alimentaires
lehideux-p,Lehideux,Pierre Lehideux,1,1,1,administrateur,1951,1951,industries agro-alimentaires
mainfroy-e,Mainfroy,Étienne Mainfroy,1,1,1,administrateur,1951,1951,industries agro-alimentaires
de-soucy-j,de Soucy,Jacques de Soucy,1,1,1,administrateur,1951,1951,industries agro-alimentaires
delassalle-o,Delassalle,O. T. Delassalle,1,1,1,administrateur,1928,1928,industries agro-alimentaires
delasalle-t,Delasalle,Thomas Delasalle,1,1,1,administrateur,1928,1928,industries agro-alimentaires
mairesse-v,Mairesse,V. Mairesse,1,1,1,administrateur,1935,1935,industries agro-alimentaires
verilhac-l,Vérilhac,L. Vérilhac,1,1,1,administrateur,1935,1935,industries agro-alimentaires
savoie-g,Savoie,G. Savoie,1,1,1,administrateur,1927,1927,Commerce
lyard-f,Lyard,F. Lyard,1,1,1,administrateur,1927,1927,Commerce
bigot-g,Bigot,Bigot,1,1,1,administrateur,1927,1927,Commerce
caillet-j,Caillet,J. Caillet,1,1,1,administrateur,1927,1927,Commerce
lefrancois-statuts-deposes-chez-me-vigier-g,Lefrançois. Statuts déposes chez Me Vigier,G. Lefrançois. Statuts déposes chez Me Vigier,1,1,1,administrateur,1927,1927,Commerce
guiffart-a,Guiffart,Armand Guiffart,1,1,1,president,1930,1930,Commerce
bassuet-m,Bassuet,Bassuet,1,1,1,administrateur,1930,1930,Commerce
carnot-j,Carnot,Jean Carnot,1,1,1,administrateur,1930,1930,Commerce
dubois-h,Dubois,Henri Dubois,1,1,1,administrateur,1930,1930,Commerce
dudognon-f,Dudognon,Fernand Dudognon,1,1,1,administrateur,1930,1930,Commerce
fribourg-p,Fribourg,Pierre Fribourg,1,1,1,administrateur,1930,1930,Commerce
gassier-m,Gassier. 7,Maurice Gassier. 7,1,1,1,administrateur,1930,1930,Commerce
landiech-r,Landiech,Robert Landiech,1,1,1,administrateur,1951,1951,Commerce
poulin-p,Poulin,Pierre Poulin,1,1,1,administrateur,1951,1951,Commerce
lehideux-r,Lehideux,Robert Lehideux,1,1,1,administrateur,1951,1951,Commerce
andlauer-m,Andlauer,Maurice Andlauer,1,1,1,administrateur,1951,1951,Commerce
vernes-j,Vernes,Jean-Marc Vernes,1,1,1,administrateur,1951,1951,Commerce
doux-e,Doux,Émile Doux,1,1,1,administrateur,1919,1919,industries agro-alimentaires
et-maurice-wohlgemuth,et Maurice Wohlgemuth,et Maurice Wohlgemuth,1,1,1,administrateur,1919,1919,industries agro-alimentaires
barthelemy,Barthélemy,Barthélemy,1,1,1,administrateur,1919,1919,industries agro-alimentaires
doux,Doux,Doux,1,1,1,administrateur,1919,1919,industries agro-alimentaires
wohlgemut-statuts-chez-me-prudhomme,Wohlgemut. Statuts chez Me Prudhomme,Wohlgemut. Statuts chez Me Prudhomme,1,1,1,administrateur,1919,1919,industries agro-alimentaires
babin-chevaye-depute-j,Babin Chevaye [député,Jean Babin Chevaye [député,1,1,1,administrateur,1921,1921,industries agro-alimentaires
dubigeon-r,Dubigeon,Dubigeon,1,1,1,administrateur,1921,1921,industries agro-alimentaires
loire-c,Loire,ch. Loire,1,1,1,administrateur,1921,1921,industries agro-alimentaires
belot-g,Belot,Gaston Belot,1,1,1,administrateur,1921,1921,industries agro-alimentaires
marion-de-proce-cf-petre-grenouilleau-p,Marion de Procé [cf. Pétré-Grenouilleau,Pierre Marion de Procé [cf. Pétré-Grenouilleau,1,1,1,administrateur,1921,1921,industries agro-alimentaires
argent-de-la-traite,Argent de la Traite,Argent de la Traite,1,1,1,administrateur,1921,1921,industries agro-alimentaires
wohlgemuth-m,Wohlgemuth,Maurice Wohlgemuth,1,1,1,administrateur,1921,1921,industries agro-alimentaires
tassart-l,Tassart,Louis Tassart,1,1,1,president,1936,1936,industries agro-alimentaires
domerc-g,Domerc,Georges Domerc,1,1,1,administrateur,1936,1936,industries agro-alimentaires
marion-de-proce-p,Marion de Procé,Pierre Marion de Procé,1,1,1,administrateur,1936,1936,industries agro-alimentaires
toutee-h,Toutée,Henri Toutée,1,1,1,administrateur,1936,1936,industries agro-alimentaires
administrateurs-service-commercial-m-marcel-roux,administrateurs. Service commercial: M. Marcel Roux,administrateurs. Service commercial: M. Marcel Roux,1,1,1,administrateur,1936,1936,industries agro-alimentaires
jacquemet-c,Jacquemet,Camille-Marcel Jacquemet,1,1,1,administrateur,1925,1925,industries agro-alimentaires
gros-j,Gros,J.-B. Gros,1,1,1,administrateur,1925,1925,industries agro-alimentaires
reiss-l,Reiss,Léon Reiss,1,1,1,administrateur,1925,1925,industries agro-alimentaires
hirsch-statuts-deposes-chez-me-delapalme-j,Hirsch. Statuts déposés chez Me Delapalme,J. Hirsch. Statuts déposés chez Me Delapalme,1,1,1,administrateur,1924,1924,industries agro-alimentaires
genlis-h,Genlis,H. Genlis,1,1,1,administrateur,,,industries agro-alimentaires
p-forveille-imprimeur-de-titres-paris-rodez,? P. Forveille imprimeur de titres Paris-Rodez,? P. Forveille imprimeur de titres Paris-Rodez,1,1,1,administrateur,1928,1928,industries agro-alimentaires
dudet-e,Dudet,Dudet,1,1,1,administrateur,1935,1935,industries agro-alimentaires
mizraki-m,Mizraki,Maurice Mizraki,1,1,1,administrateur,1935,1935,industries agro-alimentaires
e-dudet,E Dudet,E Dudet,1,1,1,administrateur,1951,1951,industries agro-alimentaires
g-achard,G Achard,G Achard,1,1,1,administrateur,1951,1951,industries agro-alimentaires
poissenot-g,Poissenot,G. Poissenot,1,1,1,administrateur,1951,1951,industries agro-alimentaires
imp-bader-b,Imp. Bader,Boisselée Imp. Bader,1,1,1,administrateur,1954,1954,industries agro-alimentaires
mulhouse,Mulhouse,Mulhouse,1,1,1,administrateur,1954,1954,industries agro-alimentaires
imprimerie-speciale-de-valeurs-mobilieres,? Imprimerie spéciale de valeurs mobilières,? Imprimerie spéciale de valeurs mobilières,1,1,1,administrateur,1954,1954,industries agro-alimentaires
vogt-f,Vogt,Fernand Vogt,1,1,1,administrateur,1930,1930,industries agro-alimentaires
auguste,Auguste,Auguste,1,1,1,administrateur,1930,1930,industries agro-alimentaires
aubert-a,Aubert,A. Aubert,1,1,1,administrateur,1936,1936,industries agro-alimentaires
groene-f,Groene,Fernand Groene,1,1,1,administrateur,1936,1936,industries agro-alimentaires
hochdoerfier-a,Hochdoerfier,Auguste Hochdoerfier,1,1,1,administrateur,1936,1936,industries agro-alimentaires
berger-f,Berger,François Berger,1,1,1,administrateur,1950,1950,industries agro-alimentaires
de-rivaud-r,de Rivaud,René de Rivaud,1,1,1,president,1951,1951,industries agro-alimentaires
ayme-j,Aymé,Jean Aymé,1,1,1,administrateur,1951,1951,industries agro-alimentaires
de-beaumont-j,de Beaumont,Jean de Beaumont,1,1,1,administrateur,1951,1951,industries agro-alimentaires
langlois-berthelot-p,Langlois-Berthelot,Philippe Langlois-Berthelot,1,1,1,administrateur,1951,1951,industries agro-alimentaires
michaux-r,Michaux,Robert Michaux,1,1,1,administrateur,1951,1951,industries agro-alimentaires
roullet-e,Roullet,Édouard Roullet,1,1,1,administrateur,1951,1951,industries agro-alimentaires
roullet-g,Roullet,Guy Roullet,1,1,1,administrateur,1951,1951,industries agro-alimentaires
vieljeux-delmas-vieljeux-c,Vieljeux [Delmas-Vieljeux,Christian Vieljeux [Delmas-Vieljeux,1,1,1,administrateur,1951,1951,industries agro-alimentaires
wielemans-l,Wielemans,Léon Wielemans,1,1,1,administrateur,1951,1951,industries agro-alimentaires
boncenne-p,Boncenne,Pierre Boncenne,1,1,1,administrateur,1933,1933,industries agro-alimentaires
fricout-r,Fricout,René Fricout,1,1,1,administrateur,1933,1933,industries agro-alimentaires
heilmann-j,Heilmann,J. Heilmann,1,1,1,administrateur,1933,1933,industries agro-alimentaires
lacaille-p,Lacaille,P. Lacaille,1,1,1,administrateur,1933,1933,industries agro-alimentaires
vanoutryve-f,Vanoutryve. 2,F. Vanoutryve. 2,1,1,1,administrateur,1933,1933,industries agro-alimentaires
scharlach,Scharlach,Scharlach,1,1,1,administrateur,1903,1903,industries agro-alimentaires
hinrichsen-a,Hinrichsen,Adolphe Hinrichsen,1,1,1,administrateur,1903,1903,industries agro-alimentaires
schotto-s,Schotto,Siegmund Schotto,1,1,1,administrateur,1903,1903,industries agro-alimentaires
robert-esser-d,Robert Esser,Douglas Robert Esser,1,1,1,administrateur,1903,1903,industries agro-alimentaires
philippson-f,Philippson,Franz Philippson,1,1,1,administrateur,1903,1903,industries agro-alimentaires
delcommune-a,Delcommune,Alexandre Delcommune,1,1,1,administrateur,1903,1903,industries agro-alimentaires
b-a-etablir,b) À établir,b) À établir,1,1,1,administrateur,1903,1903,industries agro-alimentaires
c-a-promouvoir-l-immigration,c) À promouvoir l'immigration,c) À promouvoir l'immigration,1,1,1,administrateur,1903,1903,industries agro-alimentaires
g-guerin,G Guérin,G Guérin,1,1,1,administrateur,1922,1922,industries agro-alimentaires
hirsch,Hirsch. 3,Hirsch. 3,1,1,1,administrateur,1922,1922,industries agro-alimentaires
et-marcel-hirsch,et Marcel Hirsch,et Marcel Hirsch,1,1,1,administrateur,1922,1922,industries agro-alimentaires
martin-a,Martin,Albert Martin,1,1,1,president,1937,1937,industries agro-alimentaires
martin-l,Martin,Louis Martin,1,1,1,administrateur,1937,1937,industries agro-alimentaires
giard-mercier,Giard-Mercier,Giard-Mercier,1,1,1,administrateur,1937,1937,industries agro-alimentaires
paris,PARIS. 4,PARIS. 4; PARIS. 9,2,0,2,gerant,1930,1930,industries agro-alimentaires
mas-j,Mas,Joseph Mas,1,0,1,directeur,1930,1930,Commerce
drotz-f,Drotz,Fernand Drotz,1,0,1,directeur,1936,1936,industries agro-alimentaires
coientz-imp-a-tournon-h,COI/ENTZ. IMP. A. TOURNON,Hubert COI/ENTZ. IMP. A. TOURNON,1,0,1,gerant,1930,1930,industries agro-alimentaires
colentz-impr-a-tournon-h,COLENTZ. Impr. A. TOURNON,Hubert COLENTZ. Impr. A. TOURNON,1,0,1,gerant,1930,1930,industries agro-alimentaires
