doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-occidentale-abcd-j-aubert-4bba17,https://entreprises-coloniales.fr/afrique-occidentale/ABCD_J._Aubert.pdf,company,ABCD J. Aubert & Cie,,Dahomey (Bénin),Afrique occidentale francaise,,,"ABCD J. Aubert & Cie, Porto-Novo"
afrique-occidentale-anc-etablissements-pascal-01bf09,https://entreprises-coloniales.fr/afrique-occidentale/Anc._Etablissements_Pascal.pdf,company,Anciens Établissements Pascal,,Dahomey (Bénin),Afrique occidentale francaise,,,"Pascal (Anciens Établissements), Cotonou : import-export"
afrique-occidentale-armandon-et-compagnie-11e0f8,https://entreprises-coloniales.fr/afrique-occidentale/Armandon_et_Compagnie.pdf,company,Armandon & Cie,,Dahomey (Bénin),Afrique occidentale francaise,1893,1917,"Armandon & Cie (1893-1917), Marseille, Porto-Novo"
afrique-occidentale-chemins-fer-dahomey-a961d2,https://entreprises-coloniales.fr/afrique-occidentale/Chemins_fer_Dahomey.pdf,company,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,,Dahomey (Bénin),Afrique occidentale francaise,,,Chemins de fer au Dahomey (Compagnie française de) ou Central-Dahoméen
afrique-occidentale-chemins-fer-est-dahomeen-669927,https://entreprises-coloniales.fr/afrique-occidentale/Chemins_fer_Est-Dahomeen.pdf,company,Chemin de fer Est-Dahoméen,,Dahomey (Bénin),Afrique occidentale francaise,,,Chemin de fer Est-Dahoméen
afrique-occidentale-cie-coloniale-dahomey-9fcefe,https://entreprises-coloniales.fr/afrique-occidentale/Cie_coloniale_Dahomey.pdf,company,Compagnie Coloniale du Dahomey,,Dahomey (Bénin),Afrique occidentale francaise,1902,1904,Coloniale du Dahomey (Compagnie)(1902-1904)
afrique-occidentale-compagnie-agricole-au-dahomey-4cac3e,https://entreprises-coloniales.fr/afrique-occidentale/Compagnie_agricole_au_Dahomey.pdf,company,Compagnie Agricole au Dahomey Colonisation alsacienne-lorraine A. Saudemont et Cie,,Dahomey (Bénin),Afrique occidentale francaise,1897,1908,"Agricole au Dahomey (Compagnie) Colonisation alsacienne-lorraine A. Saudemont et Cie, Paris (1897-1908)"
afrique-occidentale-comptoirs-huileries-dahomey-07f8aa,https://entreprises-coloniales.fr/afrique-occidentale/Comptoirs+huileries_Dahomey.pdf,company,Comptoirs et huileries du Dahomey,,Dahomey (Bénin),Afrique occidentale francaise,1927,1929,Comptoirs et huileries du Dahomey (1927-1929)
afrique-occidentale-comptoirs-reunis-ouest-afr-4f86c8,https://entreprises-coloniales.fr/afrique-occidentale/Comptoirs_reunis_Ouest-Afr.pdf,company,Comptoirs réunis de l'Ouest-Africain,,Dahomey (Bénin),Afrique occidentale francaise,,,"Comptoirs réunis de l'Ouest-Africain (CROA), Cotonou"
afrique-occidentale-cotomib-d932ae,https://entreprises-coloniales.fr/afrique-occidentale/COTOMIB.pdf,company,"Société Minière du Bénin, puis Togolaise des Mines du Bénin",,Dahomey (Bénin),Afrique occidentale francaise,1954,,"Minière du Bénin (Société)(1954), puis Togolaise des Mines du Bénin (Compagnie)(COTOMIB)(1957) : phosphates"
afrique-occidentale-entreprises-transatlantiques-4c7977,https://entreprises-coloniales.fr/afrique-occidentale/Entreprises_transatlantiques.pdf,company,Entreprises transatlantiques,,Dahomey (Bénin),Afrique occidentale francaise,,,"Entreprises transatlantiques (ENTRA), Cotonou"
afrique-occidentale-francaise-du-dahomey-3ebd27,https://entreprises-coloniales.fr/afrique-occidentale/Francaise_du_Dahomey.pdf,company,Société Française du Dahomey,,Dahomey (Bénin),Afrique occidentale francaise,1920,1930,Française du Dahomey (Société)(1920-1930)
afrique-occidentale-generale-comptoirs-franco-afr-e9c2b8,https://entreprises-coloniales.fr/afrique-occidentale/Generale_Comptoirs_franco-afr.pdf,company,Société générale des Comptoirs franco-africains,,Dahomey (Bénin),Afrique occidentale francaise,,,Comptoirs franco-africains (Société générale des) : suite des Comptoirs Pierre May en Guinée Bissau
afrique-occidentale-intercontinentale-entrep-d10d6f,https://entreprises-coloniales.fr/afrique-occidentale/Intercontinentale_Entrep.pdf,company,Société Intercontinentale d'entreprises réunies,,Dahomey (Bénin),Afrique occidentale francaise,,,Intercontinentale d'entreprises réunies (Société) : négoce de bois et d'oléagineux au Dahomey et au Congo
afrique-occidentale-magasins-appontements-dahomey-bf0828,https://entreprises-coloniales.fr/afrique-occidentale/Magasins_appontements_Dahomey.pdf,company,Compagnie des Magasins généraux et appontements du Dahomey,,Dahomey (Bénin),Afrique occidentale francaise,1902,1908,Magasins généraux et appontements du Dahomey (Compagnie des)(1902-1908) : magasins généraux de Cotonou
afrique-occidentale-magasins-generaux-du-benin-127640,https://entreprises-coloniales.fr/afrique-occidentale/Magasins_generaux_du_Benin.pdf,company,Société des Magasins généraux du Bénin,,Dahomey (Bénin),Afrique occidentale francaise,1894,1902,Magasins généraux du Bénin (Société des)(1894-1902) : magasins généraux de Cotonou
afrique-occidentale-miniere-du-dahomey-niger-529dd9,https://entreprises-coloniales.fr/afrique-occidentale/Miniere_du_Dahomey-Niger.pdf,company,"Société Minière du Dahomey, puis du Dahomey-Niger",,Dahomey (Bénin),Afrique occidentale francaise,1941,,"Minière du Dahomey, puis du Dahomey-Niger (Société)(1941) : or à Perma, cassitérite dans l'Aïr"
afrique-occidentale-oueme-dahomey-0cbf7a,https://entreprises-coloniales.fr/afrique-occidentale/Oueme-Dahomey.pdf,company,Compagnie de Ouémé-Dahomey,,Dahomey (Bénin),Afrique occidentale francaise,1899,,"Ouémé-Dahomey (Compagnie de)(S.A., 1899) : concession de 136.000 hectares. Cueillette du caoutchouc, plantations de ceara et coton."
afrique-occidentale-ports-coloniaux-dakar-d1960d,https://entreprises-coloniales.fr/afrique-occidentale/Ports_coloniaux-Dakar.pdf,company,Société des Ports coloniaux,,Dahomey (Bénin),Afrique occidentale francaise,,,Ports coloniaux (Société des) : vaines visées sur le wharf de Cotonou
afrique-occidentale-pozzo-di-borgo-marseille-8bb353,https://entreprises-coloniales.fr/afrique-occidentale/Pozzo_di_Borgo-Marseille.pdf,company,Établissements Pozzo di Borgo,,Dahomey (Bénin),Afrique occidentale francaise,1913,1926,"Pozzo di Borgo (Établissements)(1913-1926), Marseille : Dahomey, Côte-d'Ivoire"
afrique-occidentale-sobebra-0fc6a1,https://entreprises-coloniales.fr/afrique-occidentale/SOBEBRA.pdf,company,"Société Béninoise de Brasserie, puis Béninoise de Boissons gazeuses",,Dahomey (Bénin),Afrique occidentale francaise,1992,,"Béninoise de Brasserie (Société)(SOBEBRA)(1992), puis Béninoise de Boissons gazeuses (mai 2023), Cotonou"
afrique-occidentale-soc-commerciale-du-dahomey-53a45e,https://entreprises-coloniales.fr/afrique-occidentale/Soc._commerciale_du_Dahomey.pdf,company,Société Commerciale du Dahomey,,Dahomey (Bénin),Afrique occidentale francaise,1926,1930,Commerciale du Dahomey (Société)(1926-1930)
afrique-occidentale-societe-palme-cotonou-550f35,https://entreprises-coloniales.fr/afrique-occidentale/Societe_Palme-Cotonou.pdf,company,Société Palme,,Dahomey (Bénin),Afrique occidentale francaise,1932,,"Société Palme (1932), Cotonou : transport en vrac de l'huile de palme"
afrique-occidentale-transports-et-remorquages-africains-9ba987,https://entreprises-coloniales.fr/afrique-occidentale/Transports_et_remorquages_africains.pdf,company,Transports et remorquages africains,,Dahomey (Bénin),Afrique occidentale francaise,1928,1931,"Transports et remorquages africains(1928-1931), Paris, Porto-Novo"
afrique-occidentale-wharf-de-cotonou-1891-1902-f0c7a2,https://entreprises-coloniales.fr/afrique-occidentale/Wharf_de_Cotonou_1891-1902.pdf,company,Société française du Wharf de Cotonou,,Dahomey (Bénin),Afrique occidentale francaise,1891,1902,Wharf de Cotonou (Société française du)(1891-1902)
afrique-occidentale-wharf-de-cotonou-30c144,https://entreprises-coloniales.fr/afrique-occidentale/Wharf_de_Cotonou.pdf,company,Wharf de Cotonou,,Dahomey (Bénin),Afrique occidentale francaise,1910,1930,Wharf de Cotonou (1910-1930)
