doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-occidentale-chemins-fer-dahomey-a961d2,cheminsferdahomeyoucentraldahomeen,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,avecetablissementsdayde,avec les Établissements Daydé,administrateur,1912,"Les Annales coloniales, 11 juillet 1912",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-comptoirs-huileries-dahomey-07f8aa,comptoirshuileriesdahomey,Comptoirs et huileries du Dahomey,banquecolonialeetudes,de la Banque coloniale d'études,administrateur,1927,"La Journée industrielle, 28 janvier 1927",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-francaise-du-dahomey-3ebd27,dahomey,Société Française du Dahomey,maritime,Société Maritime,administrateur,,,,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-francaise-du-dahomey-3ebd27,dahomey,Société Française du Dahomey,maritime,Société maritime,administrateur,1920,"La Libre Parole, 21 novembre 1920",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-miniere-du-dahomey-niger-529dd9,minieredahomey,"Société Minière du Dahomey, puis du Dahomey-Niger",gouvernementof,Gouvernement général de l'A.-O. F,administrateur,1949,"JORF, 3 mars 1949",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-miniere-du-dahomey-niger-529dd9,minieredahomey,"Société Minière du Dahomey, puis du Dahomey-Niger",gouvernementniger,Gouvernement du Niger,administrateur,1949,"JORF, 3 mars 1949",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-miniere-du-dahomey-niger-529dd9,minieredahomey,"Société Minière du Dahomey, puis du Dahomey-Niger",jacquesansaultcommissairegouvernement,Jacques Ansault. Commissaire du gouvernement,secretaire,1949,"JORF, 3 mars 1949",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-societe-palme-cotonou-550f35,palme,Société Palme,afriqueoccidentale,Cie française de l'Afrique Occidentale,administrateur,1935,"Le Journal des finances, 11 octobre 1935",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-societe-palme-cotonou-550f35,palme,Société Palme,comm,Société comm,administrateur,1935,"Le Journal des finances, 11 octobre 1935",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-societe-palme-cotonou-550f35,palme,Société Palme,afriqueocccid,Cie française de l'Afrique occcid,administrateur,1942,"Cahiers coloniaux, 5 décembre 1942",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-societe-palme-cotonou-550f35,palme,Société Palme,niger,Cie du Niger français,administrateur,1942,"Cahiers coloniaux, 5 décembre 1942",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-societe-palme-cotonou-550f35,palme,Société Palme,patersonzochoniscoltd,Paterson-Zochonis and Co Ltd,administrateur,1942,"Cahiers coloniaux, 5 décembre 1942",,Dahomey (Bénin),Afrique occidentale francaise
afrique-occidentale-societe-palme-cotonou-550f35,palme,Société Palme,jholtcoltd,J. Holt and Co Ltd,administrateur,1942,"Cahiers coloniaux, 5 décembre 1942",,Dahomey (Bénin),Afrique occidentale francaise
