company_key,company_name,attribute,value,year,source_ref,doc_id
abcdjaubert,ABCD J. Aubert & Cie,capital,4.250.000 fr.,,,afrique-occidentale-abcd-j-aubert-4bba17
abcdjaubert,ABCD J. Aubert & Cie,head_office,Porto-Novo (Dahomey),,,afrique-occidentale-abcd-j-aubert-4bba17
armandon,Armandon & Cie,capital,1.500.000 francs,1901,"La Dépêche coloniale, 2 août 1901",afrique-occidentale-armandon-et-compagnie-11e0f8
armandon,Armandon & Cie,capital,1.500.000 fr.,1908,"Le Public, 13 décembre 1908",afrique-occidentale-armandon-et-compagnie-11e0f8
armandon,Armandon & Cie,head_office,"21, allée des",1911,"La Vie coloniale, 1er novembre 1911",afrique-occidentale-armandon-et-compagnie-11e0f8
armandon,Armandon & Cie,capital,2.500.000 francs,1912,"L'Information financière, économique et politique, 2 avril 1912",afrique-occidentale-armandon-et-compagnie-11e0f8
armandon,Armandon & Cie,head_office,"3, rue de la",1912,"Le Petit Marseillais, 25 mai 1912",afrique-occidentale-armandon-et-compagnie-11e0f8
armandon,Armandon & Cie,capital,2.500.000 fr.,1913,"La Cote de la Bourse et de la banque,11 septembre 1913",afrique-occidentale-armandon-et-compagnie-11e0f8
armandon,Armandon & Cie,head_office,"est fixé à Porto-Novo, rayonne sur la circonscription très",1914,"L'Estafette, 26 janvier 1914",afrique-occidentale-armandon-et-compagnie-11e0f8
cheminsferdahomeyoucentraldahomeen,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,head_office,"de la société est à Paris, 5, rue d’Antin. Le fondateur de la société est",1901,"Paris-Capital, 26 juin 1901",afrique-occidentale-chemins-fer-dahomey-a961d2
cheminsferdahomeyoucentraldahomeen,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,head_office,"est à Paris, 5, rue d’Antin",1901,"La Cote de la Bourse et de la banque, 11 juillet 1901",afrique-occidentale-chemins-fer-dahomey-a961d2
cheminsferdahomeyoucentraldahomeen,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,head_office,"Paris, 5, rue d'Antin",1901,"Le Journal des débats, 16 novembre 1901",afrique-occidentale-chemins-fer-dahomey-a961d2
cheminsferdahomeyoucentraldahomeen,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,capital,8.400.000 francs,1902,"La Dépêche coloniale, 11 juillet 1902",afrique-occidentale-chemins-fer-dahomey-a961d2
cheminsferdahomeyoucentraldahomeen,Compagnie française de Chemins de fer au Dahomey ou Central-Dahoméen,head_office,de la direction générale et d'exploitation qui,1907,"Les Archives commerciales de la France, 20 juillet 1907",afrique-occidentale-chemins-fer-dahomey-a961d2
