person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
hoffmann-a,actionjouissance,1,1929,1929,administrateur,1
juliard-h,actionjouissance,1,1921,1921,administrateur_delegue,1
levy-g,actionjouissance,1,1929,1929,administrateur,1
marguet-a,actionjouissance,2,1921,1929,administrateur,1
merle,actionjouissance,1,1921,1921,administrateur,1
mizraki-m,actionjouissance,1,1929,1929,administrateur,1
vivier-e,actionjouissance,1,1921,1921,administrateur,1
japhet-e,africainefinanciereagricole,1,1951,1951,administrateur,1
lejeune-c,africainefinanciereagricole,1,1951,1951,administrateur,1
pirlet-l,africainefinanciereagricole,1,1951,1951,administrateur,1
rodier-g,africainefinanciereagricole,1,1951,1951,administrateur,1
schoofs,africainefinanciereagricole,1,1951,1951,president,1
smekens-a,africainefinanciereagricole,1,1951,1951,administrateur,1
ammann-p,agricoleafricaine,1,1930,1930,administrateur,1
angoulvant-g,agricoleafricaine,1,1930,1930,administrateur,1
duvernet-h,agricoleafricaine,1,1930,1930,administrateur,1
fatio-h,agricoleafricaine,1,1930,1930,administrateur,1
girard-e,agricoleafricaine,1,1930,1930,administrateur,1
hirsch,agricoleafricaine,1,1930,1930,administrateur,1
poncin-h,agricoleafricaine,1,1930,1930,administrateur,1
scoa,agricoleafricaine,1,1930,1930,administrateur,1
seguin-g-gaston,agricoleafricaine,1,1930,1930,administrateur,1
vaucher-l,agricoleafricaine,1,1930,1930,administrateur,1
chavatte-l,agricolecommercialeafriqueoccidentale,1,1928,1928,administrateur,1
et-georges-fries,agricolecommercialeafriqueoccidentale,1,1928,1928,administrateur,1
foulon-a,agricolecommercialeafriqueoccidentale,1,1928,1928,administrateur,1
morechand-a,agricolecommercialeafriqueoccidentale,1,1928,1928,administrateur,1
castres-saint-martin-g,agricolecommercialeindustriellebadikahacacib,1,1947,1947,administrateur,1
claude-h-mallon,agricolecommercialeindustriellebadikahacacib,1,1947,1947,administrateur,1
de-chanaud-g,agricolecommercialeindustriellebadikahacacib,1,1930,1930,administrateur_delegue,1
de-lestang-l,agricolecommercialeindustriellebadikahacacib,1,1947,1947,administrateur,1
dormoy-a,agricolecommercialeindustriellebadikahacacib,1,1930,1930,administrateur,1
gavary-f,agricolecommercialeindustriellebadikahacacib,1,1930,1930,administrateur,1
josse-r,agricolecommercialeindustriellebadikahacacib,1,1930,1930,administrateur,1
schmidt-g,agricolecommercialeindustriellebadikahacacib,2,1930,1947,administrateur,1
tanqueray-g,agricolecommercialeindustriellebadikahacacib,2,1930,1947,president,1
