doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-occidentale-union-ovine-coloniale-3ecd8a,https://entreprises-coloniales.fr/afrique-occidentale/Union_ovine_coloniale.pdf,company,Union ovine coloniale,Sociétés diverses,Syrie-Liban,Proche-Orient,,,Union ovine coloniale (déc. 1926) : Syrie
inde-indochine-air-orient-084a4a,https://entreprises-coloniales.fr/inde-indochine/Air_Orient.pdf,company,"Air Union, puis Air Orient",Transports aériens,Syrie-Liban,Proche-Orient,1927,,"Air Union (lignes d'Orient)(1927), puis Air Orient (1930-1933)"
proche-orient-ann-indus-1925-levant-8cccf4,https://entreprises-coloniales.fr/proche-orient/Ann._indus._1925-Levant.pdf,source_document,Annuaire industriel 1925,Documents généraux,Syrie-Liban,Proche-Orient,,,Annuaire industriel 1925 : sociétés levantines et administrateurs. Ingénieurs
proche-orient-ann-indus-1938-levant-e192df,https://entreprises-coloniales.fr/proche-orient/Ann._indus._1938-Levant.pdf,source_document,Annuaire industriel 1938,Documents généraux,Syrie-Liban,Proche-Orient,,,Annuaire industriel 1938 : Levant
proche-orient-asphaltes-petroles-lattaquie-32e972,https://entreprises-coloniales.fr/proche-orient/Asphaltes+petroles_Lattaquie.pdf,company,Société industrielle des Asphaltes et pétroles de Lattaquié,Sociétés diverses,Syrie-Liban,Proche-Orient,,,Asphaltes et pétroles de Lattaquié (Société industrielle des)
proche-orient-balia-karaidin-7d18fa,https://entreprises-coloniales.fr/proche-orient/Balia-Karaidin.pdf,company,Balia-Karaïdin,,Empire ottoman/Turquie,Proche-Orient,1892,1940,Balia-Karaïdin (Société anonyme ottomane des mines de)(1892-1940) : plomb argentifère
proche-orient-banque-de-salonique-eadf6c,https://entreprises-coloniales.fr/proche-orient/Banque_de_Salonique.pdf,company,Banque de Salonique,,Macédoine,Proche-Orient,,,"Banque de Salonique : Macédoine, Turquie, Liban, Égypte"
proche-orient-banque-du-liban-991630,https://entreprises-coloniales.fr/proche-orient/Banque_du_Liban.pdf,company,Banque du Liban,Banques et sociétés financières,Syrie-Liban,Proche-Orient,,,Banque du Liban
proche-orient-banque-francaise-d-egypte-713581,https://entreprises-coloniales.fr/proche-orient/Banque_francaise_d'Egypte.pdf,person,Banque française d'Égypte,,Égypte,Proche-Orient,,,Banque française d'Égypte (BFE)(1906-1924)
proche-orient-banque-franco-serbe-9936c7,https://entreprises-coloniales.fr/proche-orient/Banque_franco-serbe.pdf,company,Banque franco-serbe,,Serbie-Yougoslavie,Proche-Orient,,,Banque franco-serbe
proche-orient-banque-frse-syrie-12e13d,https://entreprises-coloniales.fr/proche-orient/Banque_frse_Syrie.pdf,company,Banque française de Syrie,Banques et sociétés financières,Syrie-Liban,Proche-Orient,1918,1937,Banque française de Syrie (1918-1937)
proche-orient-banque-misr-c61fc5,https://entreprises-coloniales.fr/proche-orient/Banque_Misr.pdf,company,Banque Misr,,Égypte,Proche-Orient,,,"Banque Misr, Le Caire"
proche-orient-banque-misr-liban-acd1ee,https://entreprises-coloniales.fr/proche-orient/Banque_Misr-Liban.pdf,company,Banque Misr,Banques et sociétés financières,Syrie-Liban,Proche-Orient,,,"Banque Misr, Le Caire : agences libano-syriennes"
proche-orient-banque-misr-paris-a0afef,https://entreprises-coloniales.fr/proche-orient/Banque_Misr-Paris.pdf,company,Banque Misr-France,,Égypte,Proche-Orient,,,"Banque Misr-France, Paris"
proche-orient-banque-ottomane-3228f0,https://entreprises-coloniales.fr/proche-orient/Banque_ottomane.pdf,company,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p.",,Empire ottoman/Turquie,Proche-Orient,1863,1925,"Banque impériale ottomane (1863-1925), puis Banque ottomane ou Osmanli Bankasi (1925-1996), 289 p."
proche-orient-banque-syrie-liban-82358f,https://entreprises-coloniales.fr/proche-orient/Banque_Syrie+Liban.pdf,company,Banque de Syrie et du Liban,Banques et sociétés financières,Syrie-Liban,Proche-Orient,,,Banque de Syrie et du Liban
proche-orient-bbta-28ba81,https://entreprises-coloniales.fr/proche-orient/BBTA.pdf,company,Beyrouth-Bagdad-Téhéran-Automobile,Transports terrestres,Syrie-Liban,Proche-Orient,,,Beyrouth-Bagdad-Téhéran-Automobile (B.B.T.A.)(Eastern Transport C°)
proche-orient-beyrouth-damas-hauran-9633d1,https://entreprises-coloniales.fr/proche-orient/Beyrouth-Damas-Hauran.pdf,company,Chemins de fer ottomans économiques en Syrie,Transports terrestres,Syrie-Liban,Proche-Orient,1892,1901,Chemins de fer ottomans économiques en Syrie (Beyrouth-Damas-Hauran)(1892-1901)
proche-orient-beyrouth-waterworks-b81067,https://entreprises-coloniales.fr/proche-orient/Beyrouth_Waterworks.pdf,company,The Beyrouth Waterworks Cy,"Eaux, électricité (utilities)",Syrie-Liban,Proche-Orient,1875,1909,"Beyrouth Waterworks Cy (The)(1875-1909), Londres"
proche-orient-bfcae-1910-1913-ab91da,https://entreprises-coloniales.fr/proche-orient/BFCAE_1910-1913.pdf,company,Banque française commerciale et agricole d'Égypte,,Égypte,Proche-Orient,1910,1913,Banque française commerciale et agricole d'Égypte (BFCAE)(1910-1913)
proche-orient-bfpo-1921-1933-f5d48f,https://entreprises-coloniales.fr/proche-orient/BFPO-1921-1933.pdf,company,Banque française des pays d’Orient,,Empire ottoman/Turquie,Proche-Orient,1921,1933,Banque française des pays d’Orient (1921-1933)
proche-orient-bgi-armenie-5e49b9,https://entreprises-coloniales.fr/proche-orient/BGI-Armenie.pdf,company,"Brasserie Kotayk, Abovyan",,Arménie,Proche-Orient,1995,2011,"Brasserie Kotayk (1995-2011), Abovyan"
proche-orient-bgi-azerbaidjan-fadea1,https://entreprises-coloniales.fr/proche-orient/BGI-Azerbaidjan.pdf,company,"Baki-Castel, Khirdalan",,Azerbaïdjan,Proche-Orient,1997,2008,"Baki-Castel (1997-2008), Khirdalan"
proche-orient-bgi-georgie-f011df,https://entreprises-coloniales.fr/proche-orient/BGI-Georgie.pdf,company,"Castel Sakartvelo, puis Castel Georgia Ltd, Tbilissi",,Géorgie,Proche-Orient,1997,,"Castel Sakartvelo (1997), puis Castel Georgia Ltd (2012-2016), Tbilissi"
proche-orient-bomonti-et-pyramides-eeb71b,https://entreprises-coloniales.fr/proche-orient/Bomonti_et_Pyramides.pdf,company,Bières Bomonti et Pyramides,,Égypte,Proche-Orient,,,Bières Bomonti et Pyramides (S.A. des)
proche-orient-bq-hypo-fr-egyptienne-7a435a,https://entreprises-coloniales.fr/proche-orient/Bq_hypo_fr.-egyptienne.pdf,company,Banque hypothécaire franco-égyptienne,,Égypte,Proche-Orient,1910,1914,Banque hypothécaire franco-égyptienne (1910-1914)
proche-orient-caisse-hypo-egypte-ff1754,https://entreprises-coloniales.fr/proche-orient/Caisse_hypo_Egypte.pdf,company,Caisse hypothécaire d'Égypte,,Égypte,Proche-Orient,1903,,"Caisse hypothécaire d'Égypte (1903), Anvers"
proche-orient-canal-maritime-corinthe-0de09e,https://entreprises-coloniales.fr/proche-orient/Canal_maritime_Corinthe.pdf,company,"Société internationale, puis Société hellénique, puis Nouvelle Société du Canal maritime de Corinthe",,Grèce,Proche-Orient,,,"Canal maritime de Corinthe (Société internationale, puis Société hellénique, puis Nouvelle Société du)"
proche-orient-cdf-hodeidah-sanaa-c10500,https://entreprises-coloniales.fr/proche-orient/Cdf_Hodeidah-Sanaa.pdf,company,Compagnie ottomane du Chemin de fer de Hodeidah-Sanaa et embranchements,,Yémen,Proche-Orient,,,Chemin de fer de Hodeidah-Sanaa et embranchements (Compagnie ottomane du)
proche-orient-ch-de-fer-cilicie-6899a9,https://entreprises-coloniales.fr/proche-orient/Ch._de_fer_Cilicie.pdf,company,Société d'exploitaiton Chemin de fer de Cilicie,Transports terrestres,Syrie-Liban,Proche-Orient,,,Chemin de fer de Cilicie (Nord-Syrie)(Société d'exploitaiton) : Bozanti-Alep-Nissibine et prolongements
proche-orient-ch-de-fer-orientaux-0e395a,https://entreprises-coloniales.fr/proche-orient/Ch._de_fer_orientaux.pdf,company,Compagnie d'exploitation des Chemins de fer orientaux,,Empire ottoman/Turquie,Proche-Orient,,,Chemins de fer orientaux (Compagnie d'exploitation des) : la ligne de l'Orient-Express tronçonnée par les guerres d'indépendance
proche-orient-ch-fer-jaffa-jerusalem-65442c,https://entreprises-coloniales.fr/proche-orient/Ch._fer_Jaffa-Jerusalem.pdf,company,Société du Chemin de fer ottoman de Jaffa à Jérusalem et prolongements,Transports terrestres,Syrie-Liban,Proche-Orient,1889,1928,Chemin de fer ottoman de Jaffa à Jérusalem et prolongements (Société du)(1889-1928)
proche-orient-ch-fer-moudania-brousse-ff5e05,https://entreprises-coloniales.fr/proche-orient/Ch._fer_Moudania-Brousse.pdf,company,Société ottomane du Chemin de fer de Moudania à Brousse,,Empire ottoman/Turquie,Proche-Orient,1891,,Chemin de fer de Moudania à Brousse (Société ottomane du)(1891)
proche-orient-ch-fer-smyrne-cassaba-7bf87e,https://entreprises-coloniales.fr/proche-orient/Ch._fer_Smyrne-Cassaba.pdf,company,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,,Empire ottoman/Turquie,Proche-Orient,1894,,Chemin de fer Smyrne-Cassaba et prolongement (Société ottomane du)(1894)
proche-orient-charbonnages-d-heraclee-a43a54,https://entreprises-coloniales.fr/proche-orient/Charbonnages_d'Heraclee.pdf,company,"Société ottomane d'Héraclée, puis Société française d'Héraclée",,Empire ottoman/Turquie,Proche-Orient,1896,1937,"Héraclée (Société ottomane d')(S.O.H.)(1896-1937), puis Société française d'Héraclée : charbonnages à Zongouldak (mer Noire)"
proche-orient-cie-frse-de-l-est-europeen-af69d8,https://entreprises-coloniales.fr/proche-orient/Cie_frse_de_l_Est_Europeen.pdf,company,Compagnie Française de l'Est européen,,Empire ottoman/Turquie,Proche-Orient,1921,,"Française de l'Est européen (Compagnie)(S.A., 1921) : Constantinople, Smyrne. Puis Compagnie française, commerciale et financière"
proche-orient-cie-frse-du-lac-copais-f657c7,https://entreprises-coloniales.fr/proche-orient/Cie_frse_du_lac_Copais.pdf,company,"Compagnie française pour le desséchement et l’exploitation du Lac Copaïs, par Corinne Krouck et Alain Léger",,Grèce,Proche-Orient,1880,1893,"Lac Copaïs (Compagnie française pour le desséchement et l’exploitation du)(1880-1893), par Corinne Krouck et Alain Léger"
proche-orient-cie-generale-du-levant-835f54,https://entreprises-coloniales.fr/proche-orient/Cie_generale_du_Levant.pdf,company,Compagnie Générale du Levant,Sociétés diverses,Syrie-Liban,Proche-Orient,,,Générale du Levant (Compagnie)
proche-orient-ciments-libanais-267e36,https://entreprises-coloniales.fr/proche-orient/Ciments_libanais.pdf,company,Ciments libanais,Sociétés diverses,Syrie-Liban,Proche-Orient,1929,,"Ciments libanais (S.A. libanaise, 1929) : Chekka"
proche-orient-ciments-orientaux-8c650a,https://entreprises-coloniales.fr/proche-orient/Ciments_orientaux.pdf,company,Société industrielle des Ciments orientaux,,Empire ottoman/Turquie,Proche-Orient,1928,,"Ciments orientaux (Société industrielle des)(S.A., 1928)"
proche-orient-consortium-de-constantinople-739cc3,https://entreprises-coloniales.fr/proche-orient/Consortium_de_Constantinople.pdf,company,Consortium de Constantinople,,Empire ottoman/Turquie,Proche-Orient,1911,,"Consortium de Constantinople (1911), Bruxelles : holding international électrique"
