person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
chiris-g,civilefomboni,1,1922,1922,president,1
dewitte-g,civilefomboni,1,1922,1922,administrateur,1
grea-p,civilefomboni,1,1922,1922,administrateur,1
antoine-g,colonialebambao,2,1945,1948,administrateur,1
belloy,colonialebambao,3,1948,1953,administrateur,1
bouee,colonialebambao,2,1948,1953,administrateur,1
bouin-g,colonialebambao,1,1922,1922,administrateur,1
carnot-e,colonialebambao,1,1945,1945,administrateur,1
chiris-g,colonialebambao,3,1922,1948,president,1
chiris-l,colonialebambao,1,1953,1953,administrateur,1
cunisset-p,colonialebambao,3,1945,1953,administrateur,1
dumont-c,colonialebambao,4,1945,1953,administrateur,1
g-le-bret,colonialebambao,1,1950,1950,president,1
gruet-g,colonialebambao,2,1945,1948,directeur,1
guy-le-bret,colonialebambao,1,1953,1953,president_directeur_general,1
hebert-j,colonialebambao,4,1945,1953,administrateur,1
l-a-chiris,colonialebambao,1,1950,1950,administrateur,1
l-chiris,colonialebambao,1,1945,1945,administrateur,1
le-bret-g,colonialebambao,1,1948,1948,administrateur,1
p-cunisset,colonialebambao,1,1950,1950,administrateur,1
regoin-a,colonialebambao,1,1922,1922,administrateur,1
thielland-j,colonialebambao,1,1953,1953,commissaire_aux_comptes,0
belloy,colonialebambaobambao,1,1951,1951,administrateur,1
chiris-l,colonialebambaobambao,1,1951,1951,administrateur,1
cunisset-p,colonialebambaobambao,1,1951,1951,administrateur,1
dumont-c,colonialebambaobambao,1,1951,1951,administrateur,1
g-le-bret,colonialebambaobambao,1,1951,1951,president,1
hebert-j,colonialebambaobambao,1,1951,1951,administrateur,1
carnot-f,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
chiris-g,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
cunisset-p,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
ewald-r,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
moreau-defarges-j,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
raffard-w,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
robert-j,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
salmon-a,etablissementsantoinechirisproduitsaromatiqueschimiques,1,1922,1922,administrateur,1
chagnaud-ep-maud-dumont-c,grandecomore,2,1951,1951,administrateur,1
chiris-g,grandecomore,2,1951,1951,administrateur,1
e-carnot,grandecomore,2,1951,1951,administrateur,1
fille-de-georges-d,grandecomore,2,1951,1951,administrateur,1
fontana,grandecomore,1,1915,1915,administrateur,1
garnier,grandecomore,1,1915,1915,administrateur,1
girard,grandecomore,1,1915,1915,administrateur,1
gondran-j,grandecomore,2,1951,1951,administrateur_delegue,1
gripon-m,grandecomore,1,1915,1915,administrateur,1
hebert-j,grandecomore,2,1951,1951,administrateur,1
pdt-ste-algerienne-des-entreprises-leon-chagnaud,grandecomore,2,1951,1951,administrateur,1
prot,grandecomore,1,1915,1915,administrateur,1
baumann,plantationsanjouan,2,1912,1922,administrateur,1
bourdillat,plantationsanjouan,3,1900,1922,administrateur,1
chailloux,plantationsanjouan,2,1912,1922,administrateur,1
fievet-p,plantationsanjouan,1,1900,1900,administrateur,1
fromentault,plantationsanjouan,2,1912,1922,administrateur,1
laseaux,plantationsanjouan,1,1900,1900,administrateur,1
laurent,plantationsanjouan,1,1900,1900,administrateur,1
martin-a,plantationsanjouan,2,1912,1922,administrateur,1
mathieu,plantationsanjouan,2,1912,1922,administrateur,1
objet-exploitation-de-concessions,plantationsanjouan,1,1900,1900,administrateur,1
thery,plantationsanjouan,2,1912,1922,administrateur,1
thomas-f,plantationsanjouan,2,1912,1922,administrateur,1
