doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
madagascar-et-djibouti-aec-1922-comores-5900dc,civilefomboni,Sté civile de Fomboni,houx,Houx,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux,Comores,Madagascar et Djibouti
madagascar-et-djibouti-aec-1951-comores-751412,grandecomore,Société anonyme de la Grande Comore,chchagnaudvpdtcaisseindustrie,Ch Chagnaud [v.-pdt Caisse générale de l'industrie,administrateur,1951,Annuaire des entreprises coloniales,Documents généraux,Comores,Madagascar et Djibouti
madagascar-et-djibouti-aec-1951-comores-751412,colonialebambaobambao,"Société coloniale de Bambao, BAMBAO",participation,Société de Participation,administrateur,1951,Annuaire des entreprises coloniales,Documents généraux,Comores,Madagascar et Djibouti
madagascar-et-djibouti-aec-1951-comores-751412,colonialebambaobambao,"Société coloniale de Bambao, BAMBAO",participations,Société de Participations,administrateur,1951,Annuaire des entreprises coloniales,Documents généraux,Comores,Madagascar et Djibouti
madagascar-et-djibouti-coloniale-de-bambao-2fd17f,colonialebambao,Société coloniale de Bambao,participation,Société de participation,administrateur,1948,Annuaire Desfossés 1948,Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-coloniale-de-bambao-2fd17f,colonialebambao,Société coloniale de Bambao,participationsindustrielles,Société de participations industrielles,administrateur,1948,Annuaire Desfossés 1948,Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-coloniale-de-bambao-2fd17f,colonialebambao,Société coloniale de Bambao,participation,Société de participation,administrateur,1950,"Marchés coloniaux, 22 juillet 1950",Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-coloniale-de-bambao-2fd17f,colonialebambao,Société coloniale de Bambao,participations,Société de participations,administrateur,1950,"Marchés coloniaux, 22 juillet 1950",Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-coloniale-de-bambao-2fd17f,colonialebambao,Société coloniale de Bambao,participation,Société de participation,administrateur,1953,Annuaire Desfossés 1953,Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-coloniale-de-bambao-2fd17f,colonialebambao,Société coloniale de Bambao,participationsindustrielles,Société de participations industrielles,administrateur,1953,Annuaire Desfossés 1953,Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-plantations-d-anjouan-2f68ab,plantationsanjouan,Société de Plantations d'Anjouan,marquand,Marquand,administrateur,1900,"La Cote de la Bourse et de la banque, 16 avril 1900",Sociétés,Comores,Madagascar et Djibouti
madagascar-et-djibouti-s-a-grande-comore-80fdb3,grandecomore,Société anonyme de la Grande-Comore,chchagnaudvpdtcaisseindustrie,Ch Chagnaud [v.-pdt Caisse générale de l'industrie,administrateur,1951,"AEC 1951, p. 738",Sociétés,Comores,Madagascar et Djibouti
