person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
lhuillier-lheureux,Lhuillier-Lheureux,Lhuillier-Lheureux,1,1,3,administrateur,1914,1920,
harb-pacha-t,Harb-Pacha,Talaat Harb Pacha; Talaat Harb-Pacha,1,1,3,administrateur,1933,1940,
maher-pacha-a,Maher Pacha,Aly Maher Pacha,1,1,3,administrateur,1937,1953,
allard-j,Allard,J. Allard; J.-L.-V. Allard; Josse Allard,1,1,3,administrateur,1910,1938,
philippar-p,Philippar,P. Philippar; Paul Philippar,1,1,3,administrateur,1910,1938,
pelissie-du-rausas-g,PÉLISSIÉ DU RAUSAS,G. Pélissié du Rausas; Gérard PÉLISSIÉ DU RAUSAS,1,1,3,administrateur,1932,1938,
prevost-g,Prévost,G. Prévost,1,1,3,administrateur,1937,1945,
krantz-c,Krantz,C. Krantz,1,1,3,administrateur,1917,1923,
nessim-ades-e,Nessim Adès,E. Nessim Adès,1,1,3,administrateur,1945,1953,
delprat-a,Delprat,A. Delprat,1,1,3,directeur,1945,1953,
afifi-bey-a,Afifi Bey,Ata Afifi Bey,1,1,3,administrateur,1940,1953,
cressaty-c,Cressaty,Cressaty,1,1,2,administrateur,1910,1910,
d-hugonneau-m,d'Hugonneau,Martial d'Hugonneau,1,1,2,administrateur,1914,1914,
jegou-d-herbeline-p,Jégou d'Herbeline,P. Jegou d'Herbeline; Paul Jégou d'Herbeline,1,1,2,administrateur,1910,1910,
dutreil-m,Dutreil,Maurice Dutreil,1,1,2,administrateur,1914,1914,
morel-de-boucle-saint-denis-h,Morel de Boucle Saint-Denis,H. Morel de Boucle Saint- Denis; Henri Morel de Boucle Saint-Denis,1,1,2,administrateur,1912,1912,
baeyens-m,Baeyens,Baeyens,1,1,2,administrateur,1912,1917,
poilay-bey-c,Poilay Bey,C. M. Poilay Bey,1,1,2,administrateur,1912,1917,
thys-e,Thys,E. Thys,1,1,2,administrateur,1912,1917,
von-hemert-p,Von Hemert,P. Von Hemert,1,1,2,administrateur,1912,1917,
rolin-j,Rolin,J. Rolin,1,1,2,administrateur,1917,1920,
g-a-eid,G-.A. Eïd,G-.A. Eïd; G.- A. Eïd,1,1,2,administrateur,1917,1920,
vte-de-saint-jouan,Vte de Saint-Jouan,Vte de Saint-Jouan,1,1,2,commissaire_aux_comptes,1937,1940,
suares-r,Suarès,Raphaël Suarès,1,1,2,president,1887,1906,
lussac-g,Lussac,Gay Lussac,1,1,2,administrateur,1892,1895,
lhuilier-lheureux-f,Lhuilier-Lheureux,Ferdinand Lhuilier-Lheureux; Lhuilier-Lheureux,1,1,2,administrateur,1906,1923,
caillaux-j,Caillaux,Joseph Caillaux,1,1,2,administrateur,1914,1917,
pelizaens,Pelizaens,Pelizaens,1,1,2,administrateur,1914,1917,
spitzer-a,Spitzer,A. Spitzer; A.E. Spitzer,1,1,2,administrateur,1914,1914,
guernaut-h,Guernaut,H. Guernaut,1,1,2,administrateur,1920,1923,
bey-n,Bey,Naus Bey,1,1,2,administrateur,1931,1933,
yeghen-pacha-a,Yeghen- Pacha,Adly Yeghen- Pacha; Adly Yeghen-Pacha,1,1,2,administrateur,1931,1933,
moreau-e,Moreau,E. Moreau,1,1,2,administrateur,1937,1940,
celier-a,Célier,A. Célier,1,1,2,administrateur,1948,1953,
choucri-pacha-m,Choucri Pacha,Mahmoud Choucri Pacha,1,1,2,administrateur,1948,1953,
prost-h,Prost,H. Prost; Henri PROST,1,1,2,administrateur,1910,1932,
chomereau-lamotte-s,Chomereau-Lamotte,Chomereau-Lamotte; S.-V. Chomereau-Lamotte,1,1,2,administrateur,1910,1910,
bey-sabry-h,Bey Sabry,Hassan Bey SABRY; Hassan Bey Sabry,1,1,2,administrateur,1930,1932,
eid-r,Eïd,Raimond EÏD; Raymond Eïd,1,1,2,administrateur,1930,1932,
kasr-el-nil-s,Kasr-el-Nil,Sharia Kasr-el-Nil,1,1,2,administrateur,1932,1932,
collette-p,Collette,P. Collette,1,1,2,president,1937,1938,
feraud-a,Feraud,A. Féraud; Augustin Feraud,1,1,2,administrateur,1905,1912,
cornish,Cornish,Cornish,1,1,2,administrateur,1912,1914,
ed-coze,Ed. Coze,Ed. Coze,1,1,2,administrateur,1912,1914,
capet-g,Capet,G. Capet,1,1,2,administrateur,1937,1940,
th-zarifi,Th. Zarifi,Th. Zarifi,1,1,2,administrateur,1937,1940,
blache-f,Blache,F. Blache,1,1,2,administrateur,1937,1940,
ahmed-farghali-pacha-m,Ahmed Farghali Pacha,Mohammed Ahmed Farghali Pacha,1,1,2,administrateur,1945,1948,
zulficar-pacha-y,Zulficar Pacha,Youssouf Zulficar Pacha; Yussouf Zulficar Pacha,1,1,2,administrateur,1948,1953,
feraud,Féraud,Féraud,1,1,2,administrateur,1905,1912,
foster,Foster,Foster,1,1,2,administrateur,1905,1912,
romano-p,Romano,Romano,1,1,2,administrateur,1905,1912,
yver-de-la-buchollerie-g,Yver de la Buchollerie,G. Yver de la Buchollerie,1,1,2,administrateur,1914,1917,
cattaoui-pacha-j,Cattaoui Pacha,J. A. Cattaoui Pacha,1,1,2,president,1937,1940,
ades-e,Adès,E.-N. Adès,1,1,2,administrateur,1937,1940,
mazloum-pacha-h,Mazloum Pacha,Hassan Mazloum Pacha,1,1,2,administrateur,1937,1940,
doss-pacha-t,Doss Pacha,Tewfick Doss Pacha,1,1,2,administrateur,1937,1940,
bialobos-l,Bialobos,L. Bialobos,1,1,2,administrateur,1937,1940,
hassan-mazloum-pacha-s,Hassan Mazloum Pacha,S.E. Hassan Mazloum Pacha,1,1,2,president,1948,1953,
homsy-r,Homsy,Rizkalla Homsy,1,1,2,administrateur,1948,1953,
waterhouse,Waterhouse,Waterhouse,1,1,2,administrateur,1948,1953,
dutreil,Dutreil,Dutreil,1,1,1,administrateur,1910,1910,
de-godlewski-c,de Godlewski,de Godlewski,1,1,1,administrateur,1910,1910,
de-suyrot-c,de Suyrot,Charles de Suyrot,1,1,1,administrateur,1914,1914,
cornudet-l,Cornudet,Léon Cornudet,1,1,1,administrateur,1914,1914,
de-cressac-h,de Cressac,Henry de Cressac,1,1,1,administrateur,1914,1914,
ficatier-m,Ficatier,Maxime Ficatier,1,1,1,administrateur,1914,1914,
representee-par-frederic-jacobs,représentée par Frédéric Jacobs,représentée par Frédéric Jacobs,1,1,1,administrateur,,,
adam-a,Adam,A. Adam,1,1,1,administrateur,1912,1912,
fvial,F.Vial,F.Vial,1,1,1,administrateur,1912,1912,
cial-f,Cial,F. Cial,1,1,1,administrateur,1917,1917,
delbeke-c,Delbeke,Delbeke,1,1,1,administrateur,1920,1920,
eid-j,Eïd,J. Eïd,1,1,1,administrateur,1931,1931,
feyerick-j,Feyerick,J. Feyerick,1,1,1,administrateur,1931,1931,
em-aide,Ém. Aidé,Ém. Aidé,1,1,1,censeur,1887,1887,
dicey-e,Dicey,E. Dicey,1,1,1,censeur,1887,1887,
ahmed-pacha-nachaat-s,Ahmed-Pacha Nachaat,S. E. Ahmed-Pacha Nachaat,1,1,1,censeur,1887,1887,
pestel,Pestel,Pestel,1,1,1,censeur,1887,1887,
coron-l,Coron,L. Coron,1,1,1,administrateur,1887,1887,
garnier-l,Garnier,L. Garnier,1,1,1,administrateur,1887,1887,
mahmoud-pacha-hamdy,Mahmoud-Pacha Hamdy,Mahmoud-Pacha Hamdy,1,1,1,censeur,1892,1892,
pacha-k,Pacha,Kahil Pacha,1,1,1,censeur,1892,1892,
gattaui-e,Gattaui,E. Gattaui,1,1,1,censeur,1892,1892,
pietri-a,Pietri,A. M. Pietri,1,1,1,administrateur,1892,1892,
levi-a,Lévi,A. Lévi,1,1,1,administrateur,1892,1892,
bey-b,Bey,Boinet Bey,1,1,1,administrateur,1895,1895,
pelizaeus-w,Pelizaeus,W. Pelizaeus,1,1,1,administrateur,1906,1906,
jannet-c,Jannet,C. Jannet,1,1,1,administrateur,1920,1920,
g-griolet,G-. Griolet,G-. Griolet,1,1,1,administrateur,1923,1923,
naus-bey-k,Naus bey,K. Naus bey,1,1,1,administrateur,1923,1923,
suares-e,Suarès,E. Suarès,1,1,1,administrateur,1923,1923,
harb-bey-t,Harb-Bey,Talaat Harb-Bey,1,1,1,administrateur,1931,1931,
griolet-g,Griolet,G. Griolet,1,1,1,administrateur,1931,1931,
moreau,Moreau,Moreau,1,1,1,administrateur,1933,1933,
g-d,G,D. G,1,1,1,administrateur,1933,1933,
naus-bey-h,Naus bey,H. Naus bey,1,1,1,administrateur,1937,1937,
rolo-r,Rolo,Robert Rolo,1,1,1,president,1940,1940,
afifi-pachan-a-celier-h,Afifi pachan A. Célier,Hafez Afifi pachan A. Célier,1,1,1,administrateur,1940,1940,
afifi-pacha-h,Afifi Pacha,Hafez Afifi Pacha,1,1,1,administrateur,1948,1948,
van-damme,Van Damme,Van Damme,1,1,1,administrateur,1948,1948,
sivry-pacha-h,Sivry Pacha,Hussein Sivry Pacha,1,1,1,administrateur,1948,1948,
sirry-pacha-h,Sirry Pacha,Hussein Sirry Pacha,1,1,1,administrateur,1953,1953,
naguib-el-hilali-pacha-a,Naguib El Hilali Pacha,Ahmed Naguib El Hilali Pacha,1,1,1,administrateur,1953,1953,
ahmed-el-sawaf-f,Ahmed el Sawaf,Fouad Ahmed el Sawaf,1,1,1,administrateur,1953,1953,
a-n-eid,A.-N Eid,A.-N Eid,1,1,1,administrateur,1910,1910,
sohier-g,Sohier,G. Sohier,1,1,1,administrateur,1910,1910,
godfrey-henry-clark,Godfrey-Henry CLARK,Godfrey-Henry CLARK,1,1,1,administrateur,1932,1932,
street-avenue-b,Street Avenue,Broad Street Avenue,1,1,1,administrateur,1932,1932,
e-c-l,E. C,Londres E. C,1,1,1,administrateur,1932,1932,
chateau-du-rausas,château du Rausas,château du Rausas,1,1,1,administrateur,1932,1932,
longue-rue-des-claires,Longue-Rue-des-Claires,Longue-Rue-des-Claires,1,1,1,administrateur,1932,1932,
passifs-d-egypte-au-cours-du-change,passifs d'Egypte au cours du change,passifs d'Egypte au cours du change,1,1,1,administrateur,1933,1933,
bey-sabuy-h,Bey Sabuy,Hassan Bey Sabuy,1,1,1,administrateur,1938,1938,
lebon-a,Lebon,A. Lebon,1,1,1,administrateur,1938,1938,
pellissie-du-rausas-g,Pellissié du Rausas,G. Pellissié du Rausas,1,1,1,administrateur,1940,1940,
nagelmackers-g,Nagelmackers,G. Nagelmackers,1,1,1,president,1893,1893,
draneh-pacha,Draneh-Pacha,Draneh-Pacha,1,1,1,vice_president,1893,1893,
lechat-a,Lechat,A. Lechat,1,1,1,administrateur,1893,1893,
oblieght-e,Oblieght,E.-E. Oblieght,1,1,1,administrateur,1893,1893,
publie-dans-le-droit-du-novembre,publié dans le Droit du novembre,publié dans le Droit du novembre,1,1,1,administrateur,1893,1893,
benard-a,Bénard,Adrien-Léon Bénard,1,1,1,administrateur,1907,1907,
marcel-a,Marcel,Alexandre-Auguste-Louis Marcel,1,1,1,administrateur,1907,1907,
r-des-saints-peres,r des Saints-Pères,r des Saints-Pères,1,1,1,administrateur,1907,1907,
de-wandre-a,de Wandre,Alfred de Wandre,1,1,1,administrateur,1907,1907,
j-e-cornish,J -E. Cornish,J -E. Cornish,1,1,1,administrateur,1905,1905,
salvago-m,Salvago,Michel Salvago,1,1,1,administrateur,1905,1905,
c-abdy-r,C. Abdy,Richard C. Abdy,1,1,1,administrateur,1905,1905,
pourriere-o,Pourrière,Oswald Pourrière,1,1,1,administrateur,1905,1905,
dickson-a,Dickson,A. G. M. Dickson,1,1,1,administrateur,1917,1917,
llewellyn-e,Llewellyn,E. Llewellyn,1,1,1,administrateur,1933,1933,
hamid-a,Hamid,Abdel Hamid,1,1,1,administrateur,1945,1945,
pacha-s,Pacha,Soliman Pacha,1,1,1,administrateur,1945,1945,
caliounghi-f,Caliounghi,F. Caliounghi,1,1,1,administrateur,1945,1945,
amin-chehabey-bey-m,Amin Chehabey Bey,Mohamed Amin Chehabey Bey,1,1,1,administrateur,1948,1948,
hue-c,Hue,C. Hue,1,1,1,administrateur,1948,1948,
aziz-abaza-pacha-m,Aziz Abaza Pacha,Mohamed Aziz Abaza Pacha,1,1,1,administrateur,1953,1953,
m-salvago-c,M Salvago,Constantin M Salvago,1,1,1,administrateur,1953,1953,
amin-shehabey-m,Amin Shehabey,Mohamed Amin Shehabey,1,1,1,administrateur,1953,1953,
bey,Bey,Bey,1,1,1,administrateur,1953,1953,
el-sawaf-f,El-Sawaf,F.-A. El-Sawaf,1,1,1,administrateur,1953,1953,
foster-e,Foster,E. W. P. Foster,1,1,1,administrateur,1914,1914,
irrigation,4 Irrigation 2,4 Irrigation 2,1,1,1,administrateur,1923,1923,
eclaircissage,82 Eclaircissage,82 Eclaircissage,1,1,1,administrateur,1923,1923,
remplissage,6 Remplissage,6 Remplissage,1,1,1,administrateur,1923,1923,
lagonico,Lagonico,Lagonico,1,1,1,administrateur,1927,1927,
roussos-g,Roussos,Georges Roussos,1,1,1,administrateur,1931,1931,
castro-l,Castro,Léon Castro,1,1,1,administrateur,1931,1931,
grassi-c,Grassi,Carlo Grassi,1,1,1,administrateur,1931,1931,
suares-f-fernand,Suarès,Fernand Suarès,1,1,1,administrateur,1931,1931,
aghion-e,Aghion,Élie Aghion,1,1,1,administrateur,1931,1931,
adda-a,Adda,Achille Adda,1,1,1,administrateur,1931,1931,
mohamed-pacha-allain-s,Mohamed Pacha Allain,S. E. Mohamed Pacha Allain,1,1,1,administrateur,1931,1931,
caraggia-a,Caraggia,A. Caraggia,1,1,1,president,1933,1933,
ayouri,Ayouri,Ayouri,1,1,1,administrateur,1933,1933,
brahamsha-a,Brahamsha,A. Brahamsha,1,1,1,administrateur,1933,1933,
selim-de-saab,Sélim de Saab,Sélim de Saab,1,1,1,administrateur,1933,1933,
doss-e,Doss,E. Doss,1,1,1,administrateur,1948,1948,
n-ades-e,N. Adès,Emile N. Adès,1,1,1,administrateur,1948,1948,
zilkha-a,Zilkha,Abdulla Zilkha,1,1,1,administrateur,1948,1948,
peat,Peat,Peat,1,1,1,administrateur,1948,1948,
and-co-p,and Co,Peat and Co,1,1,1,administrateur,1953,1953,
mostafa-ragab-h,Mostafa Ragab,Hafez Mostafa Ragab,1,1,1,administrateur,1953,1953,
binard-g,Binard,G. Binard,1,0,2,commissaire_aux_comptes,1937,1953,
lenoir-p,Lenoir,P. Lenoir,1,0,2,commissaire_aux_comptes,1940,1948,
pierrot-f,Pierrot,F. Pierrot,1,0,1,commissaire_aux_comptes,1937,1937,
demeure,Demeure,Demeure,1,0,1,commissaire_aux_comptes,1953,1953,
levy-a,Lévy,A. Lévy,1,0,1,directeur,1887,1887,
