doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
proche-orient-banque-francaise-d-egypte-713581,https://entreprises-coloniales.fr/proche-orient/Banque_francaise_d'Egypte.pdf,person,Banque française d'Égypte,,Égypte,Proche-Orient,,,Banque française d'Égypte (BFE)(1906-1924)
proche-orient-banque-misr-c61fc5,https://entreprises-coloniales.fr/proche-orient/Banque_Misr.pdf,company,Banque Misr,,Égypte,Proche-Orient,,,"Banque Misr, Le Caire"
proche-orient-banque-misr-paris-a0afef,https://entreprises-coloniales.fr/proche-orient/Banque_Misr-Paris.pdf,company,Banque Misr-France,,Égypte,Proche-Orient,,,"Banque Misr-France, Paris"
proche-orient-bfcae-1910-1913-ab91da,https://entreprises-coloniales.fr/proche-orient/BFCAE_1910-1913.pdf,company,Banque française commerciale et agricole d'Égypte,,Égypte,Proche-Orient,1910,1913,Banque française commerciale et agricole d'Égypte (BFCAE)(1910-1913)
proche-orient-bomonti-et-pyramides-eeb71b,https://entreprises-coloniales.fr/proche-orient/Bomonti_et_Pyramides.pdf,company,Bières Bomonti et Pyramides,,Égypte,Proche-Orient,,,Bières Bomonti et Pyramides (S.A. des)
proche-orient-bq-hypo-fr-egyptienne-7a435a,https://entreprises-coloniales.fr/proche-orient/Bq_hypo_fr.-egyptienne.pdf,company,Banque hypothécaire franco-égyptienne,,Égypte,Proche-Orient,1910,1914,Banque hypothécaire franco-égyptienne (1910-1914)
proche-orient-caisse-hypo-egypte-ff1754,https://entreprises-coloniales.fr/proche-orient/Caisse_hypo_Egypte.pdf,company,Caisse hypothécaire d'Égypte,,Égypte,Proche-Orient,1903,,"Caisse hypothécaire d'Égypte (1903), Anvers"
proche-orient-credit-foncier-egyptien-76d70e,https://entreprises-coloniales.fr/proche-orient/Credit_foncier_egyptien.pdf,company,Crédit foncier égyptien,,Égypte,Proche-Orient,,,"Crédit foncier égyptien, Le Caire"
proche-orient-credit-foncier-orient-9637a5,https://entreprises-coloniales.fr/proche-orient/Credit_foncier_Orient.pdf,company,Crédit foncier d'Orient,,Égypte,Proche-Orient,1910,,"Crédit foncier d'Orient (1910), Paris"
proche-orient-credit-franco-egyptien-d0b16a,https://entreprises-coloniales.fr/proche-orient/Credit_franco-egyptien.pdf,company,Crédit franco-égyptien,,Égypte,Proche-Orient,1905,1921,Crédit franco-égyptien (1905-1921)
proche-orient-domaine-de-ghesireh-5b54b0,https://entreprises-coloniales.fr/proche-orient/Domaine_de_Ghesireh.pdf,company,Domaine de Ghesireh,,Égypte,Proche-Orient,,,"Domaine de Ghesireh, Le Caire : hôtel, casino"
proche-orient-entreprises-en-egypte-ec545f,https://entreprises-coloniales.fr/proche-orient/Entreprises_en_Egypte.pdf,company,Société Française d'Entreprises en Égypte,,Égypte,Proche-Orient,1907,1911,Française d'Entreprises en Égypte (Société)(1907-1911)
proche-orient-land-bank-of-egypt-6a2352,https://entreprises-coloniales.fr/proche-orient/Land_Bank_of_Egypt.pdf,company,"Banque foncière d'Égypte Land Bank of Egypt, Alexandrie",,Égypte,Proche-Orient,,,"Land Bank of Egypt (Banque foncière d'Égypte), Alexandrie"
proche-orient-misr-airwok-774e4e,https://entreprises-coloniales.fr/proche-orient/Misr_Airwok.pdf,company,Misr Airwok,,Égypte,Proche-Orient,,,Misr Airwok
proche-orient-misr-de-navigation-a9a605,https://entreprises-coloniales.fr/proche-orient/Misr_de_navigation.pdf,company,Cie Misr de navigation maritime,,Égypte,Proche-Orient,,,Cie Misr de navigation maritime
proche-orient-union-fonciere-egypte-c5b855,https://entreprises-coloniales.fr/proche-orient/Union_fonciere_Egypte.pdf,company,Union foncière d'Égypte,,Égypte,Proche-Orient,,,Union foncière d'Égypte
