doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,colonialecommerceindustrie,Sté coloniale pour le commerce et l'industrie,j-weber,J Weber,J Weber,,president,1922,1914_1929,1,Annuaire des entreprises coloniales,ean,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,MM. J[ean] Weber
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,colonialecommerceindustrie,Sté coloniale pour le commerce et l'industrie,cerf-s,Simon Cerf,Cerf,Simon,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,Simon Cerf
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,colonialecommerceindustrie,Sté coloniale pour le commerce et l'industrie,henriquez,Henriquez,Henriquez,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,arc,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,M[arc] Henriquez
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,colonialecommerceindustrie,Sté coloniale pour le commerce et l'industrie,roland-gosselin-j,Roland-Gosselin,Roland-Gosselin,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,Roland-Gosselin
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,grandjean-g,G. C. Grandjean,Grandjean,G. C.,president,1922,1914_1929,1,Annuaire des entreprises coloniales,du Créd. fonc. col.,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,G. C. Grandjean [du Créd. fonc. col.]
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,l-bignon,L Bignon,L Bignon,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,ouis; Bq Lippens,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,L[ouis] Bignon [Bq Lippens]
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,calcat-f,F. Calcat,Calcat,F.,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,dir. Auxiliaire afr.,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,F. Calcat [dir. Auxiliaire afr.]
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,g-despret-boussois,G Despret [Boussois,G Despret [Boussois,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,eorges,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,G[eorges] Despret [Boussois
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,transatlantique-b,Bq Transatlantique…],Transatlantique…],Bq,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,Bq Transatlantique…]
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,adm-cfso-avant-gm,adm CFSO avant GM 1],adm CFSO avant GM 1],,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,adm CFSO avant GM 1]
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,itt-col-p-josse,Itt-Col. P Josse,Itt-Col. P Josse,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,rosper,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,Itt-Col. P[rosper] Josse
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,h-lippens,H Lippens,H Lippens,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,enri; Bq Lippens,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,H[enri] Lippens [Bq Lippens]
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,banqueafriqueequatoriale,Banque française de l'Afrique Équatoriale,superville-m,Maurice Superville,Superville,Maurice,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documents généraux (par ordre chronologique),Afrique équatoriale française,Afrique equatoriale francaise,numbered_entry,conseil_annuaire,Maurice Superville
