person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
michenot-e,Michenot,E. Michenot; Emile Michenot; Émile Michenot,4,4,12,administrateur,1922,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
pierre-c,Pierre,Ch. Pierre; Charles Pierre,4,4,8,administrateur,1922,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
congo,Congo,Congo,5,4,8,administrateur,1935,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
vandenperre-h,Vandenperre,H. Vandenperre; Henri Vandenperre,4,4,7,administrateur,1922,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique); Sociétés commerciales
lefevre-c,Lefèvre,Ch. Lefèvre; Charles Lefèvre,4,4,7,administrateur,1926,1951,Documents généraux (par ordre chronologique)
vacheret-c,Vacheret,Ch Vacheret; Charles Vacheret,4,4,7,administrateur,1937,1951,Documents généraux (par ordre chronologique)
de-rivaud-r,de Rivaud,René de Rivaud,4,4,7,administrateur,1934,1947,Banques et groupes financiers; Documents généraux (par ordre chronologique)
remond-j,Rémond,J. Rémond,4,4,6,president,1922,1926,Documents généraux (par ordre chronologique)
cruchet-l,Cruchet,L. Cruchet; Léon Cruchet,4,4,5,administrateur,1922,1926,Documents généraux (par ordre chronologique)
couriol-l,Couriol,L. Couriol; Louis Couriol,4,4,5,administrateur,1937,1951,Documents généraux (par ordre chronologique)
lavril-m,Lavril,Lavril; Max Lavril,4,4,5,administrateur,1937,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
remond-j-jean,Rémond,Jean Rémond,4,4,4,administrateur,1926,1930,Banques et groupes financiers; Documents généraux (par ordre chronologique)
david,David,David,4,4,4,administrateur,1901,1938,Banques et groupes financiers; Documents généraux (par ordre chronologique)
de-montreuil-l,de Montreuil,de Montreuil,4,4,4,administrateur,1937,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
labat-r,Labat,René Labat,4,4,4,administrateur,1937,1937,Documents généraux (par ordre chronologique)
martin-g,Martin,G. Martin; G.-C. Martin; Georges Ch. Martin,4,4,4,administrateur,1949,1951,Documents généraux (par ordre chronologique)
vincent-l,Vincent,L. Vincent; Louis Vincent,3,3,11,administrateur,1922,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
benedic-e,Benedic,E. Benedic; E. Bénédic,3,3,10,administrateur,1937,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
mascart-c,Mascart,Ch Mascart; Ch. Mascart; Charles Mascart,3,3,8,administrateur,1922,1938,Banques et groupes financiers; Documents généraux (par ordre chronologique)
beulque-g,Beulque,G. Beulque; Gabriel Beulque,3,3,8,administrateur,1901,1929,Banques et groupes financiers; Documents généraux (par ordre chronologique)
richmond-j,Richmond,J. Richmond; Julien Richmond; Richmond,3,3,7,administrateur,1912,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
grard-h,Grard,Grard; H. Grard; Henri Grard,3,3,7,administrateur,1903,1929,Banques et groupes financiers; Documents généraux (par ordre chronologique)
clerc-a-andre,Clerc,André Clerc,3,3,7,administrateur,1930,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
dreyfus-p,Dreyfus,Pierre Dreyfus,3,3,7,administrateur,1927,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
propper-e,Propper,E. Propper; Emmanuel Propper,3,3,7,administrateur,1927,1931,Banques et groupes financiers
moseley-l,Moseley,L. H. Moseley; L.-H. Moseley; Moseley,3,3,6,administrateur,1922,1926,Documents généraux (par ordre chronologique)
de-bauw-a,De Bauw,Anatole De Bauw; Anatole de Bauw,3,3,6,administrateur,1937,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
de-hemptinne-j,de Hemptinne,Jean de Hemptinne,3,3,5,administrateur,1912,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
greenhalgh-h,Greenhalgh,H. R. Greenhalgh; H.-R. Greenhalgh,3,3,5,administrateur,1922,1937,Documents généraux (par ordre chronologique)
enjalbert-p,Enjalbert,P. Enjalbert; Paul Enjalbert,3,3,5,administrateur_delegue,1922,1938,Documents généraux (par ordre chronologique)
dagouret-j,Dagouret,J.-B. Dagouret,3,3,5,administrateur,1937,1951,Documents généraux (par ordre chronologique)
durand-reville-l,Durand-Réville,L. Durand-Réville; Luc Durand-Reville; Luc Durand-Réville,3,3,5,administrateur,1937,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
hue-g,Hüe,G. Hue; Georges Hue; Georges Hüe,3,3,5,administrateur,1937,1951,Documents généraux (par ordre chronologique)
vieljeux-c,Vieljeux,Christian Vieljeux,3,3,5,administrateur,1934,1947,Banques et groupes financiers; Documents généraux (par ordre chronologique)
delorme-j,Delorme,J. Delorme,3,3,5,administrateur,1950,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
coquelin-p,Coquelin,Coquelin; P. Coquelin; Pierre Coquelin,3,3,5,administrateur,1950,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
barre-o,Barré,O. Barré; Octave Barré,3,3,4,administrateur_delegue,1922,1926,Documents généraux (par ordre chronologique)
wegger-o,Wegger,O. Wegger,3,3,4,administrateur,1922,1926,Documents généraux (par ordre chronologique)
josse-a,Josse,A. Josse,3,3,4,president,1912,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
hauser-e,Hauser,Ervin Hauser,3,3,4,administrateur,1937,1951,Documents généraux (par ordre chronologique)
nenard-r,Nénard,Raoul Nénard,3,3,4,administrateur,1928,1951,Documents généraux (par ordre chronologique); Sociétés commerciales
barris-p,Barris,P. Barris,3,3,4,administrateur,1937,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
becq-a,Becq,A. Becq; Albert Becq; Becq,3,3,4,administrateur,1929,1940,Banques et groupes financiers; Documents généraux (par ordre chronologique)
benard,Bénard,Bénard,3,3,4,administrateur,1927,1929,Banques et groupes financiers
henriquez-m,Henriquez,Marc Henriquez,3,3,3,administrateur,1922,1928,Documents généraux (par ordre chronologique); Sociétés commerciales
decourcelle-e,Decourcelle,Decourcelle; Édouard Decourcelle,3,3,3,administrateur,1912,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
lambert-e,Lambert,Émile Lambert,3,3,3,administrateur,1925,1930,Banques et groupes financiers; Documents généraux (par ordre chronologique)
beuque-j,Beuque,J. Beuque; Jules Beuque,3,3,3,administrateur,1937,1937,Documents généraux (par ordre chronologique)
mandel-a,Mandel,Auguste Mandel,3,3,3,administrateur,1937,1937,Documents généraux (par ordre chronologique)
landeghem-a,Landeghem,A. Landeghem; André Landeghem,3,3,3,administrateur,1937,1937,Documents généraux (par ordre chronologique)
dudet-e,Dudet,Dudet; Emile Dudet,3,3,3,administrateur,1937,1947,Documents généraux (par ordre chronologique)
de-lustrac-j,de Lustrac,Jean de Lustrac,3,3,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
chabrieres-m,Chabrières,Maurice Chabrières,3,3,3,administrateur,1937,1938,Documents généraux (par ordre chronologique)
tallon-p,Tallon,Pierre Tallon,3,3,3,president,1937,1951,Documents généraux (par ordre chronologique)
de-beaumont-j,de Beaumont,Jean de Beaumont,3,3,3,administrateur,1934,1947,Banques et groupes financiers; Documents généraux (par ordre chronologique)
yaounde,Yaoundé,Yaounde; Yaoundé,3,3,3,administrateur,1937,1947,Documents généraux (par ordre chronologique)
jouy-f,Jouy,Fernand Jouy; Jouy,3,3,3,administrateur,1947,1951,Documents généraux (par ordre chronologique)
videau-j,Videau,Jean Videau,3,3,3,president,1951,1951,Documents généraux (par ordre chronologique)
gillet-a,Gillet,A. Gillet,3,3,3,administrateur,1951,1951,Documents généraux (par ordre chronologique)
girod-f,Girod,François Girod,3,3,3,administrateur,1947,1951,Documents généraux (par ordre chronologique)
biraben-p,Biraben,Pierre Biraben,3,3,3,president_directeur_general,1951,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
vernes-j,Vernes,J.-M. Vernes; Jean-Marc Vernes,3,3,3,administrateur,1947,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
freres-d,frères,Demarcq frères; Desmarais frères,3,3,3,administrateur,1947,1951,Documents généraux (par ordre chronologique)
kagan-n,Kagan,Nicolas Kagan,3,3,3,administrateur,1947,1951,Documents généraux (par ordre chronologique)
mougin-l,Mougin,Louis Mougin; Mougin,3,3,3,administrateur,1949,1951,Documents généraux (par ordre chronologique)
ruban-x,Ruban,Ruban; X. Ruban,3,3,3,administrateur,1951,1951,Documents généraux (par ordre chronologique)
vigoureux-a,Vigoureux,A. Vigoureux; Armand Vigoureux,3,3,3,administrateur,1949,1951,Documents généraux (par ordre chronologique)
rodes-p,Rodes,P.L. Rodes; Paul Rodes,3,3,3,administrateur,1947,1949,Documents généraux (par ordre chronologique)
de-flers-f,de Flers,François de Flers,3,3,3,administrateur,1945,1949,Banques et groupes financiers; Documents généraux (par ordre chronologique)
menneret-p,Menneret,Pierre Menneret,3,3,3,president,1949,1949,Documents généraux (par ordre chronologique)
benard-m,Bénard,Marcel Bénard,3,3,3,administrateur,1928,1930,Banques et groupes financiers
zafiropulo-d,Zafiropulo,D. Zafiropulo; Demetrius Zafiropulo; Démétriu Zafiropulo; Démétrius Zafiropulo,2,2,9,administrateur,1922,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
hausser-g,Hausser,G. Hausser; Gaston Hausser,2,2,9,president,1937,1968,Banques et groupes financiers; Documents généraux (par ordre chronologique)
lippens-h,Lippens,H. Lippens; Henri Lippens,2,2,7,administrateur,1912,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
zafiropulo-g,Zafiropulo,G. Zafiropulo; George Zafiropulo; Georges Zafiropulo,2,2,7,administrateur,1922,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
babonneau-f,Babonneau,F. Babonneau; Frédéric Babonneau,2,2,7,administrateur,1922,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
chastel-a,Chastel,A. Chastel; André Chastel,2,2,7,administrateur,1936,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
berberati,Berbérati,Berberati; Berbérati,2,2,7,administrateur,1937,1939,Documents généraux (par ordre chronologique)
duchanoy-m,Duchanoy,Duchanoy; Maxime Duchanoy,2,2,6,vice_president,1922,1930,Banques et groupes financiers; Documents généraux (par ordre chronologique)
henriquez-a,Henriquez,André Henriquez,2,2,6,directeur_general,1937,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
despret-g,Despret,G. Despret; Georges Despret,2,2,5,administrateur,1912,1922,Banques et groupes financiers; Documents généraux (par ordre chronologique)
vergnes-a,Vergnes,Vergnes,2,2,5,administrateur,1922,1938,Documents généraux (par ordre chronologique)
gerdret-g,Gerdret,G. Gerdret; Gerdret,2,2,5,administrateur,1922,1938,Documents généraux (par ordre chronologique)
irvine-j,Irvine,J. T. Irvine; J.-T. Irvine,2,2,5,administrateur,1922,1926,Documents généraux (par ordre chronologique)
marion-de-proce-p,Marion de Procé,P. Marion de Procé; Pierre Marion de Procé,2,2,5,administrateur,1922,1938,Documents généraux (par ordre chronologique)
conchon-h,Conchon,Henri Conchon; Henry Conchon,2,2,5,administrateur_delegue,1922,1947,Documents généraux (par ordre chronologique)
troutet-f,Troutet,F. Troutet; Troutet,2,2,5,administrateur,1925,1933,Banques et groupes financiers; Documents généraux (par ordre chronologique)
allard-j,Allard,J. Allard; Josse Allard,2,2,5,administrateur,1929,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
coulon-j,Coulon,J. Coulon; Jules Coulon,2,2,5,administrateur,1937,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
fondere,Fondère,Fondère,2,2,5,administrateur,1903,1933,Banques et groupes financiers
meyer-a-alfred,Meyer,Alfred Meyer,2,2,4,administrateur_delegue,1922,1926,Documents généraux (par ordre chronologique)
debionne-e,Debionne,Debionne; Émile Debionne,2,2,4,administrateur,1922,1938,Documents généraux (par ordre chronologique)
senn-o,Senn,O. Senn; Olivier Senn,2,2,4,administrateur,1922,1951,Documents généraux (par ordre chronologique)
biltz-a,Biltz,A. Biltz; André Biltz,2,2,4,administrateur,1922,1926,Documents généraux (par ordre chronologique)
boissonnas-j,Boissonnas,J. Boissonnas; Jean Boissonnas,2,2,4,administrateur,1922,1938,Documents généraux (par ordre chronologique)
babin-chevaye-j,Babin Chevaye,Babin-Chevaye; Jean Babin Chevaye; Jean Babin-Chevaye,2,2,4,administrateur,1922,1938,Documents généraux (par ordre chronologique)
fourneau-a,Fourneau,A. Fourneau; Alfred Fourneau,2,2,4,administrateur,1922,1929,Banques et groupes financiers; Documents généraux (par ordre chronologique)
paulin,Paulin,Paulin,2,2,4,administrateur,1926,1933,Banques et groupes financiers; Documents généraux (par ordre chronologique)
bobichon-j,Bobichon,Jean Bobichon,2,2,4,administrateur,1937,1951,Documents généraux (par ordre chronologique)
carre-r,Carré,René Carré,2,2,4,administrateur,1937,1951,Documents généraux (par ordre chronologique); Sociétés commerciales
fouque-e,Fouque,E. Fouque; E. Fouqué; Edouard Fouque,4,2,4,administrateur,1937,1938,Documents généraux (par ordre chronologique)
meunier-godin-a,Meunier-Godin,Aimé Meunier-Godin; Meunier-Godin,2,2,4,administrateur,1937,1951,Documents généraux (par ordre chronologique)
josse-p,Josse,P. Josse; Prosper Josse,2,2,4,administrateur,1912,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
martin,Martin,Martin,2,2,4,president,1937,1951,Documents généraux (par ordre chronologique)
flandre-p,Flandre,Flandre; P. Flandre,2,2,4,administrateur,1937,1951,Documents généraux (par ordre chronologique)
chevrier,Chevrier,Chevrier,2,2,4,administrateur,1937,1951,Documents généraux (par ordre chronologique)
blum-j,Blum,J. Blum; Jacques-Olivier Blum,2,2,4,administrateur,1935,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
biver-c,Biver,Ch. Biver,2,2,4,administrateur,1936,1940,Banques et groupes financiers; Documents généraux (par ordre chronologique)
bangassou,Bangassou,Bangassou,2,2,4,administrateur,1937,1939,Documents généraux (par ordre chronologique)
vieljeux-l,Vieljeux,Léonce Vieljeux,2,2,4,president,1934,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
place-v,Place,Victor Place,2,2,4,administrateur,1934,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
henriquez,Henriquez,Henriquez,2,2,4,administrateur,1951,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
gohr-g,Gohr,G. Gohr; Georges Gohr,2,2,4,administrateur,1951,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
blanc-e,Blanc,E. Blanc,2,2,4,administrateur,1948,1953,Banques et groupes financiers
calcat-f,Calcat,F. Calcat,2,2,3,administrateur,1920,1937,Banques et groupes financiers; Documents généraux (par ordre chronologique)
gaboriaud-l,Gaboriaud,L.-A. Gaboriaud; Léo Gaboriaud,2,2,3,administrateur,1922,1922,Banques et groupes financiers; Documents généraux (par ordre chronologique)
guinard-a,Guinard,Arthur Guinard,2,2,3,president,1922,1926,Documents généraux (par ordre chronologique)
cabaret-p,Cabaret,P. Cabaret,2,2,3,administrateur,1922,1926,Documents généraux (par ordre chronologique)
van-voorst,Van Voorst,Van Voorst,2,2,3,administrateur_delegue,1922,1926,Documents généraux (par ordre chronologique)
arnold-p,Arnold,Paul Arnold,2,2,3,administrateur,1922,1926,Documents généraux (par ordre chronologique)
debayser-a,Debayser,A. Debayser,2,2,3,administrateur,1922,1926,Documents généraux (par ordre chronologique)
lever-ferguson-j,Lever Ferguson,J. Lever Ferguson,2,2,3,administrateur,1922,1937,Documents généraux (par ordre chronologique)
lomax-simpson-j,Lomax Simpson,J. Lomax Simpson,2,2,3,administrateur,1922,1937,Documents généraux (par ordre chronologique)
denfert-rochereau-a,Denfert-Rochereau,A. Denfert-Rochereau; Aristide Denfert-Rochereau,2,2,3,president,1922,1926,Documents généraux (par ordre chronologique)
terquem-e-edmond,Terquem,Edmond Terquem,2,2,3,president,1922,1938,Documents généraux (par ordre chronologique)
coquelle-f,Coquelle,F. Coquelle; Félix Coquelle,2,2,3,administrateur,1922,1926,Documents généraux (par ordre chronologique)
belot-g,Belot,Gaston Belot,2,2,3,administrateur,1922,1926,Documents généraux (par ordre chronologique)
merlet-e,Merlet,E. Merlet,2,2,3,administrateur,1922,1929,Banques et groupes financiers; Documents généraux (par ordre chronologique)
stoll-h,Stoll,Henri Marcel Stoll; Henri Stoll,2,2,3,administrateur,1922,1926,Documents généraux (par ordre chronologique)
jacquy-p,Jacquy,P. Jacquy; Paulin Jacquy,2,2,3,president,1926,1947,Documents généraux (par ordre chronologique)
guy-l,Guy,L. Guy,2,2,3,administrateur,1926,1947,Documents généraux (par ordre chronologique)
bonhomme-l,Bonhomme,L. Bonhomme,2,2,3,administrateur,1926,1947,Documents généraux (par ordre chronologique)
perier-g,Périer,G. Périer; Gaston Périer,2,2,3,administrateur,1926,1937,Documents généraux (par ordre chronologique)
raynal-g,Raynal,Gaston Raynal,2,2,3,administrateur_delegue,1937,1951,Documents généraux (par ordre chronologique)
serviere-l,Servière,Louis Servière,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
peinturier-g,Peinturier,G. Peinturier; Gaston Peinturier,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
rhodius-j,Rhodius,Joseph Rhodius,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
raimond-j,Raimond,J. Raimond; Jean Raimond,3,2,3,administrateur_delegue,1937,1947,Documents généraux (par ordre chronologique)
hailaust-g,Hailaust,George Hailaust; Georges Hailaust,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
de-muizon-j,de Muizon,Joseph de Muizon,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
rosenmark-p,Rosenmark,P. Rosenmark; Pierre Rosenmark,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
fourn-g,Fourn,Gaston Fourn,2,2,3,president,1937,1951,Documents généraux (par ordre chronologique)
reclus-l,Reclus,L. Reclus; Louis Reclus,2,2,3,administrateur,1937,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
darde-a,Darde,André Darde,2,2,3,administrateur,1937,1951,Documents généraux (par ordre chronologique)
toudet-f,Toudet,F. Toudet; Francis Toudet,2,2,3,administrateur,1937,1947,Documents généraux (par ordre chronologique)
munich-p,Munich,Paul Munich,2,2,3,president,1937,1947,Documents généraux (par ordre chronologique)
munich-j,Munich,Jean Munich,2,2,3,administrateur,1937,1947,Documents généraux (par ordre chronologique)
serpeille-de-gobineau-l,Serpeille de Gobineau,Louis Serpeille de Gobineau; Serpeille de Gobineau. 19,2,2,3,president_directeur_general,1951,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
claude-m,Claudé,Marcel Claudé,2,2,3,administrateur,1950,1951,Documents généraux (par ordre chronologique); Sociétés commerciales
joubert-j-jacques,Joubert,Jacques Joubert; Jacques-Robert Joubert,2,2,3,administrateur,1951,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
vidal,Vidal,Vidal,2,2,3,administrateur,1939,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
bastid-c,Bastid,Ch. Bastid; Charles Bastid,2,2,3,administrateur,1947,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
guy-du-boisrouvray,Guy du Boisrouvray,Guy du Boisrouvray,2,2,3,administrateur,1949,1951,Banques et groupes financiers; Documents généraux (par ordre chronologique)
jolis-a,Jolis,A.-E. Jolis,2,2,3,administrateur,1949,1953,Banques et groupes financiers; Documents généraux (par ordre chronologique)
million-fr-c-f-a,million fr. C. F. A,million fr. C. F. A,2,2,3,administrateur,1939,1949,Documents généraux (par ordre chronologique)
benard-g,Bénard,G. Bénard; Georges Bénard; Georges Bénard. 2,2,2,3,administrateur,1930,1931,Banques et groupes financiers
de-breteuil-g,de Breteuil,Gaston de Breteuil,2,2,3,administrateur,1928,1930,Banques et groupes financiers
guegan-p,Guégan,P. Guégan,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
du-vivier-de-streel-e,du Vivier de Streel,Edmond du Vivier de Streel,2,2,2,president,1922,1937,Documents généraux (par ordre chronologique)
zafiropulo,Zafiropulo,Zafiropulo,2,2,2,administrateur,1922,1951,Documents généraux (par ordre chronologique)
henrotte,Henrotte,Henrotte,2,2,2,president,1922,1925,Documents généraux (par ordre chronologique)
de-jessaint,de Jessaint,de Jessaint,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
berges-m-maurice,Bergès,Maurice Bergès,2,2,2,administrateur,1922,1926,Documents généraux (par ordre chronologique)
th-philippi-g,Th. Philippi,G. Th. Philippi,2,2,2,administrateur,1922,1926,Documents généraux (par ordre chronologique)
baitry-f,Baitry,Florimond Baitry,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
fleury-p,Fleury,P. Fleury; Paul Fleury,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
leme-r,Lemé,René Lemé,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
halphen-j-julien,Halphen,Julien Halphen,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
barthelemy-l,Barthélemy,Louis Barthélemy; Louis Barthélémy,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
ancel,Ancel,Ancel,2,2,2,administrateur_delegue,1922,1925,Documents généraux (par ordre chronologique)
wildhagen-c,Wildhagen,Carl Wildhagen,2,2,2,president,1922,1926,Documents généraux (par ordre chronologique)
hytten-e,Hytten,Einar Hytten,2,2,2,president,1922,1926,Documents généraux (par ordre chronologique)
gay-g,Gay,Georges Gay,2,2,2,administrateur,1922,1925,Documents généraux (par ordre chronologique)
meunier-g,Meunier,Gustave Meunier,2,2,2,president,1926,1926,Documents généraux (par ordre chronologique)
christophoridi-j,Christophoridi,Jean Christophoridi,2,2,2,administrateur_delegue,1926,1926,Documents généraux (par ordre chronologique)
rebstock-l,Rebstock,Léon Rebstock,2,2,2,administrateur_delegue,1926,1926,Documents généraux (par ordre chronologique)
roullet-e,Roullet,Édouard Roullet,2,2,2,administrateur,1926,1947,Documents généraux (par ordre chronologique)
creutz-p,Creutz,Creutz; Prosper Creutz,2,2,2,administrateur,1899,1926,Documents généraux (par ordre chronologique); Sociétés commerciales
hirsch-m,Hirsch,Marcel Hirsch,2,2,2,administrateur,1926,1926,Documents généraux (par ordre chronologique)
cahen-fuzier-e,Cahen-Fuzier,Edouard Cahen-Fuzier,2,2,2,administrateur,1926,1926,Documents généraux (par ordre chronologique)
calcat-f-fernand,Calcat,Fernand Calcat,2,2,2,administrateur,1922,1926,Banques et groupes financiers; Documents généraux (par ordre chronologique)
levy-g,Levy,G. Lévy; Gaston Levy,2,2,2,administrateur,1926,1927,Banques et groupes financiers; Documents généraux (par ordre chronologique)
guerin-g,Guérin,G. Guérin; Georges Guérin,2,2,2,administrateur,1926,1926,Documents généraux (par ordre chronologique)
barnish-c,Barnish,C. W. Barnish,2,2,2,administrateur,1926,1937,Documents généraux (par ordre chronologique)
hartland-swann-l,Hartland-Swann,L. H. Hartland-Swann,2,2,2,administrateur,1926,1937,Documents généraux (par ordre chronologique)
jacta-g,Jacta,Jacta,2,2,2,president,1925,1926,Documents généraux (par ordre chronologique)
gillain-p,Gillain,Gillain,2,2,2,administrateur,1926,1938,Documents généraux (par ordre chronologique)
lux-p,Lux,Lux; P. Lux,2,2,2,administrateur,1926,1938,Documents généraux (par ordre chronologique)
