doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-occidentale-banque-afrique-occidentale-435553,banqueafriqueoccidentale,Banque de l'Afrique occidentale,hnouvioncommissairegouvernement,H. Nouvion. Commissaire du gouvernement,administrateur,1907,"La Cote de la Bourse et de la banque, 11 octobre 1907",Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-banque-afrique-occidentale-435553,banqueafriqueoccidentale,Banque de l'Afrique occidentale,commissairegouvernement,commissaire du Gouvernement,administrateur,1937,Annuaire Desfossés 1937,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-chaux-ciments-senegal-00bdca,chauxcimentssenegal,Chaux et ciments du Sénégal,etsmaurel,Éts Maurel,administrateur,1929,"La Presse coloniale illustrée, 1er août 1929",Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-chaux-ciments-senegal-00bdca,chauxcimentssenegal,Chaux et ciments du Sénégal,etspoliet,Ets Poliet,administrateur,1929,"La Presse coloniale illustrée, 1er août 1929",Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-chaux-ciments-senegal-00bdca,chauxcimentssenegal,Chaux et ciments du Sénégal,etsmaurel,Éts Maurel,administrateur,1929,"La Presse coloniale illustrée, 1er août 1929",Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-chaux-ciments-senegal-00bdca,chauxcimentssenegal,Chaux et ciments du Sénégal,etsmaurel,Éts Maurel,administrateur,1929,"La Presse coloniale illustrée, 1er août 1929",Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-cie-fonciere-de-l-afrique-6e4646,fonciereouestafricain,"Compagnie Foncière de l'Ouest-Africain, puis Foncière de l'Afrique",banquecolonialeetudes,et la Banque coloniale d'études,administrateur,1928,"La Journée industrielle, 28 janvier 1928",Foncier et immobilier,Sénégal,Afrique occidentale francaise
afrique-occidentale-coloniale-automobile-dakar-42de7e,colonialeautomobile,Coloniale Automobile,canebiere,Canebière,administrateur,1932,"La Journée industrielle, 16 janvier 1932",Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-coloniale-automobile-dakar-42de7e,colonialeautomobile,Coloniale Automobile,lyonnaisesericicole,et de la Société lyonnaise séricicole,administrateur,1932,"La Journée industrielle, 16 janvier 1932",Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,financiere,Société financière française,administrateur,1931,"L'Information financière, économique et politique, 10 juin 1931",Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,banquecommercialeafricaine,Banque commerciale africaine,administrateur,1931,"L'Information financière, économique et politique, 10 juin 1931",Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,creditfoncierindochine,Crédit foncier de l'Indochine,administrateur,1931,"L'Information financière, économique et politique, 10 juin 1931",Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,commercialeouestafricain,Société commerciale de l'Ouest-Africain,administrateur,1931,"L'Information financière, économique et politique, 10 juin 1931",Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,financiere,Société financière française,administrateur,1931,Annuaire Desfossés 1931,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,banquecommercialeafricaine,Banque commerciale africaine,administrateur,1931,Annuaire Desfossés 1931,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,afriqueoccidentale,Cie française de l'Afrique occidentale,administrateur,1931,Annuaire Desfossés 1931,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,creditfoncierindochine,Crédit foncier de l'Indochine,administrateur,1931,Annuaire Desfossés 1931,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,commercialeouestafricain,Société commerciale de l'Ouest-Africain,administrateur,1931,Annuaire Desfossés 1931,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-cred-fonc-ouest-afr-0dfe37,creditfoncierouestafricain,Crédit foncier de l'Ouest-Africain,idemmoinscommercialeouestafricain,idem moins la Société commerciale de l'Ouest-Africain,administrateur,1933,Annuaire Desfossés 1933,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-eeoa-e18c51,eauxelectriciteouestafricain,Eaux et électricité de l'Ouest-Africain,auxiliaireafricaine,Société auxiliaire africaine,administrateur,1937,Annuaire Desfossés 1937,Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-fonciere-cote-afrique-4cc4eb,foncierecoteafrique,Foncière de la Côte d'Afrique,caissecommerciale,Caisse commerciale,administrateur,1929,"L'Information, économique et politique, 15 octobre 1929",Foncier et immobilier,Sénégal,Afrique occidentale francaise
afrique-occidentale-huileries-rizeries-ouest-afr-234437,huileriesrizeriesouestafricaines,Société des Huileries et rizeries ouest-africaines,lyonnaisemadagascar,Cie lyonnaise de Madagascar,president,1929,"Les Annales coloniales, 23 décembre 1929",Industries agro-alimentaires,Sénégal,Afrique occidentale francaise
afrique-occidentale-huileries-rizeries-ouest-afr-234437,huileriesrizeriesouestafricaines,Société des Huileries et rizeries ouest-africaines,creditfonciermadagascar,Crédit foncier de Madagascar],president,1929,"Les Annales coloniales, 23 décembre 1929",Industries agro-alimentaires,Sénégal,Afrique occidentale francaise
afrique-occidentale-messageries-africaines-7664ea,messageriesafricaines,Messageries africaines,etsdeves,Éts Devès,administrateur,1949,"Journal officiel de la République française, 31 décembre 1949",Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-messageries-africaines-7664ea,messageriesafricaines,Messageries africaines,niger,Cie du Niger français,administrateur,1949,"Journal officiel de la République française, 31 décembre 1949",Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-messageries-du-senegal-0354a7,messageriessenegal,Messageries du Sénégal,messageriesafricaines,Société des Messageries Africaines,administrateur,,,Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-messageries-du-senegal-0354a7,messageriessenegal,Messageries du Sénégal,hautogooue,Société du Haut-Ogooué,administrateur,,,Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-messageries-du-senegal-0354a7,messageriessenegal,Messageries du Sénégal,hautogooue,Société du Haut-Ogooué,administrateur,1950,"L'Économiste européen, 9 juillet 1950",Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-salins-du-cap-vert-3b2379,salinscapvert,Salins du Cap Vert,etablissementspeyrissac,Établissements Peyrissac,administrateur,1936,"La Journée industrielle, 9 décembre 1936",Mines,Sénégal,Afrique occidentale francaise
afrique-occidentale-salins-du-cap-vert-3b2379,salinscapvert,Salins du Cap Vert,salinesdax,Cie des salines de Dax,administrateur,1942,"Le Journal, 2 mars 1942",Mines,Sénégal,Afrique occidentale francaise
afrique-occidentale-senegal-mazout-dda7f8,senegal,Sénégal,cdtgiuseppeparatore,Cdt Giuseppe Paratore,administrateur,1912,"La Dépêche coloniale, 27 février 1912",Transports,Sénégal,Afrique occidentale francaise
afrique-occidentale-senegalaise-late-mengue-055eec,senegalaisecultureslatemengue,Société Sénégalaise de Cultures Late-Mengué,senegalaisecultureslalemenqui,… Société sénégalaise de cultures Lalé-Menqui …,administrateur,1929,"Les Documents politiques, avril 1929",Industries agro-alimentaires,Sénégal,Afrique occidentale francaise
afrique-occidentale-silico-calcaire-africaine-3829f4,silicocalcaireafricaine,Silico-Calcaire africaine,legrandjean,LEGRAND (Jean),administrateur,1926,Annuaire des valeurs de l’Afrique du Nord 1926,Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-silico-calcaire-africaine-3829f4,silicocalcaireafricaine,Silico-Calcaire africaine,legrandrene,LEGRAND (René),administrateur,1926,Annuaire des valeurs de l’Afrique du Nord 1926,Industries,Sénégal,Afrique occidentale francaise
afrique-occidentale-soboa-665814,brasseriesouestafricain,Société des Brasseries de l'Ouest Africain,marocainepaystropicaux5,Société marocaine des pays tropicaux. 5,administrateur,1936,"La Dépêche coloniale, 15 mars 1936",Industries agro-alimentaires,Sénégal,Afrique occidentale francaise
afrique-occidentale-soboa-665814,brasseriesouestafricain,Brasseries de l'Ouest africain,cherifienneparticipations,Société chérifienne de participations,administrateur,1953,Annuaire Desfossés 1953,Industries agro-alimentaires,Sénégal,Afrique occidentale francaise
afrique-occidentale-ste-immobiliere-financ-afr-1e54ab,immobilierefinanciereafricaine,Société Immobilière et financière africaine,banquecommercialeafricaine,Banque commerciale africaine,administrateur,,,Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-ste-immobiliere-financ-afr-1e54ab,immobilierefinanciereafricaine,Société Immobilière et financière africaine,immobiliereiafriqueoccidentale,Société immobilière de I'Afrique Occidentale,administrateur,1950,"Journal officiel de la République française, 20 avril 1950, p. 4154",Banque,Sénégal,Afrique occidentale francaise
afrique-occidentale-usima-78c4fa,unionsenegalaiseindustriesmaritimes,Union sénégalaise d'industries maritimes,delmasvieljeux,Cie Delmas Vieljeux,administrateur,1950,"Les Échos d'Afrique noire, 22 septembre 1950",Transports,Sénégal,Afrique occidentale francaise
