doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",de-rosiere-l,Louis de Rosière,de Rosière,Louis,president,1930,1930_1944,1,"L’Information financière, économique et politique, 29 juin 1930",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,MM. Louis de Rosière
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",de-longchamp-c,Charles de Longchamp,de Longchamp,Charles,administrateur,1930,1930_1944,1,"L’Information financière, économique et politique, 29 juin 1930",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Charles de Longchamp
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",harraza-h,Henry Harraza,Harraza,Henry,administrateur,1930,1930_1944,1,"L’Information financière, économique et politique, 29 juin 1930",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Henry Harraza
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",de-la-chesnais-e,Édouard de la Chesnais,de la Chesnais,Édouard,administrateur,1930,1930_1944,1,"L’Information financière, économique et politique, 29 juin 1930",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Édouard de la Chesnais
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",de-la-tour-x,Xavier de la Tour,de la Tour,Xavier,administrateur,1930,1930_1944,1,"L’Information financière, économique et politique, 29 juin 1930",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Xavier de la Tour
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",stricker-g,Gustave Stricker. 7,Stricker. 7,Gustave,administrateur,1930,1930_1944,1,"L’Information financière, économique et politique, 29 juin 1930",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Gustave Stricker. 7
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",de-longchamp-c,Charles de Longchamp,de Longchamp,Charles,president,1943,1930_1944,1,"Le Journal, 27 septembre 1943",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,MM. Charles de Longchamp
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",lemaignen-c,Charles Lemaignen,Lemaignen,Charles,administrateur,1943,1930_1944,1,"Le Journal, 27 septembre 1943",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Charles Lemaignen
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",achard-g,Georges-Pierre Achard,Achard,Georges-Pierre,administrateur,1943,1930_1944,1,"Le Journal, 27 septembre 1943",BAO,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Georges-Pierre Achard [BAO]
afrique-equatoriale-credit-foncier-aef-7d5b4f,creditfoncierafriqueequatorialebrazzaville,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",poilay-e,Edwin Poilay,Poilay,Edwin,administrateur,1943,1930_1944,1,"Le Journal, 27 septembre 1943",,Banque,Sénégal,Afrique occidentale francaise,citation,conseil_annuaire,Edwin Poilay
afrique-occidentale-abattoir-conserverie-lyndiane-96b76b,alimentationchanaud,"Société Française d'Alimentation de Chanaud & Cie, puis Coloniale d'alimentation frigorifique",bonnet-p,P. Bonnet,Bonnet,P.,administrateur,1911,pre_1914,1,"La Cote de la Bourse et de la banque, 25 novembre 1911",,Industries agro-alimentaires,Sénégal,Afrique occidentale francaise,citation,conseil_colon,MM. P. Bonnet
