person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
de-lyee-de-boileau-f,africainesisaloyenbamparrufisque,1,1932,1932,administrateur,1
doumic-j,africainesisaloyenbamparrufisque,2,1930,1932,administrateur,1
dutheil-de-la-rochere-m,africainesisaloyenbamparrufisque,3,1930,1935,administrateur,1
et-georges-froment-guieysse,africainesisaloyenbamparrufisque,1,1932,1932,administrateur,1
froment-guieysse-g,africainesisaloyenbamparrufisque,1,1930,1930,administrateur,1
halna-du-fretay-c,africainesisaloyenbamparrufisque,1,1935,1935,administrateur,1
herve-le-grand,africainesisaloyenbamparrufisque,1,1935,1935,administrateur,1
heurtaux-varsavaux-g,africainesisaloyenbamparrufisque,2,1930,1932,administrateur,1
jacques-r-doumic,africainesisaloyenbamparrufisque,1,1935,1935,president,1
martin-s,africainesisaloyenbamparrufisque,1,1930,1930,administrateur,1
reisser-e,africainesisaloyenbamparrufisque,2,1930,1932,administrateur,1
simon-m,africainesisaloyenbamparrufisque,1,1932,1932,administrateur,1
vereecken-h,africainesisaloyenbamparrufisque,2,1930,1932,administrateur,1
affeco-c-mohammed-mbodj,alimentationchanaud,1,1913,1913,administrateur,1
affeco-mohammed-mbodj,alimentationchanaud,1,1913,1913,administrateur,1
biel-g,alimentationchanaud,1,1911,1911,administrateur,1
bonnet-p,alimentationchanaud,2,1911,1913,administrateur,1
bret-g,alimentationchanaud,1,1913,1913,administrateur,1
caom,alimentationchanaud,2,1913,1913,administrateur,1
chevignard-g,alimentationchanaud,2,1911,1913,administrateur,1
deroche-l,alimentationchanaud,2,1911,1913,administrateur,1
entrepreneurs-en-afrique,alimentationchanaud,1,1913,1913,administrateur,1
entreprises,alimentationchanaud,1,1913,1913,administrateur,1
un-essai-d-implantation,alimentationchanaud,1,1913,1913,administrateur,1
barris-p,banqueafriqueoccidentale,3,1945,1953,administrateur,1
barthes,banqueafriqueoccidentale,2,1931,1933,administrateur,1
bohn-f,banqueafriqueoccidentale,2,1901,1907,administrateur,1
boyer-j,banqueafriqueoccidentale,1,1945,1945,administrateur,1
boyer-p,banqueafriqueoccidentale,12,1912,1940,administrateur,1
chales-p,banqueafriqueoccidentale,3,1945,1953,administrateur,1
decron-c,banqueafriqueoccidentale,3,1945,1953,administrateur,1
delfau-j,banqueafriqueoccidentale,2,1931,1933,administrateur,1
deves-g,banqueafriqueoccidentale,5,1901,1917,administrateur,1
