person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
thube-fils-g,Thubé fils,G. Thubé fils; Gaston Thubé fils,2,2,3,president,1919,1938,Commerce
clanis-g,Clanis,Gaston Clanis,2,2,3,administrateur,1914,1931,Industries agro-alimentaires; Mines
mathon-e,Mathon,Eugène Mathon,2,2,3,administrateur,1921,1922,Industries agro-alimentaires; Mines
chemin-p,Chemin,Paul Chemin,2,2,2,administrateur,1948,1951,Industries
corty-a,Corty,Albert Corty,2,2,2,administrateur,1949,1951,Industries
maurel-j-joseph,MAUREL,Joseph MAUREL; Joseph Maurel,2,2,2,administrateur,1929,1929,Industries; Transports
pouyer-m,Pouyer,Maurice Pouyer,2,2,2,administrateur,1915,1922,Transports
guilliot-c,Guilliot,Ch. Guilliot; Ch. Guilliot [†],2,2,2,administrateur,1922,1923,Transports
potton-a,Potton,Ariste Potton,2,2,2,administrateur,1927,1932,Industries agro-alimentaires; Transports
menager-h-henri,Ménager,Henri Ménager,2,2,2,administrateur,1929,1951,Commerce
tascher-c,Tascher,Charles Tascher,2,2,2,administrateur,1951,1952,Commerce; Industries agro-alimentaires
merlin-m-martial,Merlin,Martial Merlin,2,2,2,administrateur,1931,1933,Banque; Mines
merlin,Merlin,Merlin,2,2,2,administrateur,1931,1931,Banque; Mines
tanqueray-g,Tanqueray,Georges Tanqueray; Georges Tanqueray. 2,2,2,2,administrateur,1940,1951,Banque; Foncier et immobilier
masse-r,Masse,René Masse,2,2,2,administrateur,1911,1912,Mines
renoux-l,Renoux,L. Renoux; Louis Renoux,2,2,2,administrateur,1931,1937,Industries agro-alimentaires; Mines
marceron-m,Marceron,Marcel Marceron; Marceron,2,2,2,administrateur,1936,1936,Transports
fossorier-r,Fossorier,Robert Fossorier,2,2,2,administrateur,1949,1951,Transports
dugue-p,Dugué,Paul Dugué,2,2,2,administrateur,1950,1951,Transports
faroux-j,Faroux,Faroux; Jean Faroux,2,2,2,administrateur,1908,1936,Mines
buhan-p-pascal,Buhan,Pascal Buhan,2,2,2,administrateur,1919,1925,Commerce
exportation-au-senegal,exportation au Sénégal,exportation au Sénégal,2,2,2,president,1925,1938,Commerce
bouffe-g,Bouffé,G. Bouffé; Gaston Bouffé,2,2,2,administrateur,1936,1951,Transports
merville-j,Merville,J. Merville; Jean Merville,2,2,2,administrateur,1936,1951,Transports
boyer-p,Boyer,P. Boyer,1,1,12,administrateur,1912,1940,Banque
schwob-g,Schwob,G. Schwob,1,1,10,administrateur,1912,1933,Banque
pouyer,Pouyer,Pouyer,1,1,10,administrateur,1897,1927,Transports
simon-s,Simon,S. Simon,1,1,9,administrateur,1912,1931,Banque
lorieux,Lorieux,Lorieux,1,1,8,administrateur,1912,1929,Transports
maurel-l,Maurel,L. Maurel,1,1,7,administrateur,1923,1937,Banque
maurel-e,Maurel,E. Maurel; Émile MAUREL; Émile Maurel,1,1,5,president,1901,1920,Banque
keller-g,Keller,G. Keller,1,1,5,president,1937,1953,Banque
luquet-a,Luquet,A. Luquet,1,1,5,president,1937,1953,Banque
duplan-a,Duplan,A. Duplan; Auguste Duplan,1,1,5,administrateur,1924,1937,Banque
delefortrie-a,Delefortrie,A. Delefortrie; Albert Delefortrie,1,1,5,administrateur,1937,1953,Banque
champouillon,Champouillon,Champouillon,1,1,5,administrateur,1887,1902,Transports
dumas-vence,Dumas-Vence. 6,Dumas-Vence; Dumas-Vence. 6,1,1,5,administrateur,1887,1902,Transports
raabe-m,Raabe,Maurice Raabe; Raabe,1,1,5,administrateur,1907,1917,Transports
henriques-r,Henriques,Rodrigues Henriques,1,1,5,administrateur,1920,1948,Transports
thomasset-a,Thomasset,A. Thomasset; Alfred Thomasset,1,1,5,president,1937,1951,Industries
guignard-g,Guignard,G. Guignard; Georges Guignard,1,1,5,administrateur,1937,1951,Industries
toche-c,Toché,C. Toché; Carlo Toché; Ch. Toché,1,1,5,administrateur,1937,1951,Industries
zivi-p,Zivi,P. Zivi; Paul Zivi,1,1,5,administrateur,1937,1951,Industries
nadreau-l,Nadreau,L. Nadreau; Nadreau,2,1,5,administrateur,1937,1948,Industries; Industries agro-alimentaires
bouton-e,Bouton,E. Bouton; Emile Bouton; Émile Bouton,1,1,5,administrateur,1914,1933,Mines
desachy-p,Desachy,Paul Desachy,1,1,5,president,1914,1933,Mines
turbe-l,Turbé,Louis TURBÉ; Louis Turbé; Turbé,1,1,5,president,1921,1933,Transports
th-mante,Th. Mante,Th. Mante,1,1,4,administrateur,1907,1917,Banque
duchene-a,Duchêne,A. Duchêne,1,1,4,administrateur,1931,1940,Banque
lamblin-h,Lamblin,H. Lamblin,1,1,4,administrateur,1931,1940,Banque
fourn-g,Fourn,G. Fourn,1,1,4,administrateur,1931,1940,Banque
despret-g,Despret,G. Despret; Georges Despret,1,1,4,administrateur,1924,1933,Banque
josse-v,Josse,Victor Adrien Josse,1,1,4,president,1929,1937,Banque
tellier-t,Tellier,Théophile Tellier,1,1,4,administrateur,1937,1949,Banque
dangelzer-c,Dangelzer,Ch. Dangelzer; Charles-Valentin Dangelzer,1,1,4,administrateur,1945,1953,Banque
kowalski,Kowalski,Kowalski,1,1,4,administrateur,1887,1897,Transports
beraud-g,Béraud,G. Béraud,1,1,4,administrateur,1925,1937,Transports
conty-a,Conty,A. Conty; A. R. Conty,1,1,4,president,1929,1948,Transports
labaylesse-chardy-e,Labaylesse-Chardy,E. Labaylesse-Chardy,1,1,4,administrateur,1945,1953,Transports
bord-j,Bord,J. BORD; J. Bord,1,1,4,administrateur,1923,1933,Transports
charbonnier-a,Charbonnier,A. Charbonnier; Alphonse Charbonnier,1,1,4,administrateur,1936,1953,Industries agro-alimentaires
dutheil-de-la-rochere-m,Dutheil de la Rochère,Dutheil de la Rochère; Maurice Dutheil de la Rochère,1,1,3,administrateur,1930,1935,Industries agro-alimentaires
rostand-a-alexis,Rostand,ALEXIS ROSTAND; Alexis Rostand,1,1,3,vice_president,1901,1910,Banque
bohn-f,Bohn,BOHN; Bohn; F. Bohn,1,1,3,administrateur,1901,1910,Banque
rostand-a,Rostand,A. Rostand,1,1,3,administrateur,1912,1917,Banque
le-cesne-j,Le Cesne,J. Le Cesne,1,1,3,administrateur,1927,1931,Banque
pion-j,Pion,J. Pion,1,1,3,administrateur,1931,1937,Banque
gradis-g,Gradis,G. Gradis,1,1,3,administrateur,1933,1940,Banque
spitz-g,Spitz,G. Spitz,1,1,3,administrateur,1945,1953,Banque
barris-p,Barris,P. Barris,1,1,3,administrateur,1945,1953,Banque
varenne-f,Varenne,F.-A. Varenne,1,1,3,administrateur,1945,1953,Banque
alcan-e,Alcan,E. Alcan,1,1,3,administrateur,1929,1933,Banque
baviere-p-paul,Bavière,Paul Bavière,1,1,3,administrateur,1929,1933,Banque
fabri-c,Fabri,Charles Fabri,1,1,3,administrateur,1929,1933,Banque
de-hemptinne-j,de Hemptinne,Jean de Hemptinne,1,1,3,administrateur,1929,1933,Banque
motte-e,Motte,E. Motte,1,1,3,administrateur,1929,1933,Banque
bahuet-a,Bahuet,A. Bahuet; André Bahuet,1,1,3,administrateur,1948,1953,Banque
arnoldi,Arnoldi,Arnoldi,1,1,3,administrateur,1887,1892,Transports
guillet,Guillet,Guillet,1,1,3,administrateur,1887,1892,Transports
rodrigues-henriques,Rodrigues-Henriques,Rodrigues-Henriques,1,1,3,administrateur,1927,1945,Transports
godfernaux,Godfernaux,Godfernaux,1,1,3,administrateur,1945,1953,Transports
roume-e,Roume,Ernest Roume,1,1,3,administrateur,1931,1937,Banque
rousseau-e,Rousseau,E. Rousseau; Emmanuel Rousseau,1,1,3,administrateur,1931,1937,Banque
bloch-laine-j,Bloch-Lainé,J.-F. Bloch-Lainé,1,1,3,administrateur,1937,1948,Banque
maxime-robert-j,Maxime-Robert,J. Maxime- Robert; J. Maxime-Robert; Jean Maxime-Robert,1,1,3,administrateur,1945,1951,Banque
hausser-g,Hausser,Gaston Hausser,1,1,3,president,1948,1953,Mines
lamer-l,Lamer,L. Lamer; Louis Lamer,1,1,3,administrateur,1948,1953,Mines
oudot-l,Oudot,L. Oudot; Louis Oudot,2,1,3,administrateur_delegue,1925,1929,Industries; Industries agro-alimentaires
boutal-f,Boutal,F. Boutal,1,1,3,administrateur,1925,1929,Industries agro-alimentaires
schuhmann-p,Schuhmann,P. Schuhmann; Paul Schuhmann,1,1,3,administrateur,1932,1950,Mines
dubigeon-r,Dubigeon,Roger Dubigeon,1,1,3,administrateur,1914,1922,Mines
favreul-a,Favreul,A. Favreul; A. P. J. Favreul; Albert Favreul,1,1,3,administrateur,1914,1922,Mines
de-rivaud-o,de Rivaud,Olivier de Rivaud,1,1,3,administrateur,1914,1922,Mines
pichon-o,Pichon,O. Pichon; Octave PICHON,1,1,3,directeur,1923,1927,Transports
giraud-a,Giraud,A. GIRAUD; A. Giraud,1,1,3,administrateur,1923,1927,Transports
aulonie,Aulonié. 8,AULONIÉ; Aulonié. 8,1,1,3,administrateur,1923,1927,Transports
berengier-m,Bérengier,Marius Bérengier,1,1,3,administrateur,1922,1926,Industries
moreau-c,Moreau,Charles Moreau,1,1,3,administrateur,1922,1926,Industries
ph-kreiss,Ph. Kreiss,Ph. Kreiss,1,1,3,president,1948,1953,Industries agro-alimentaires
maurel-f,Maurel,F. Maurel; Frédéric Maurel,1,1,3,administrateur,1948,1953,Industries agro-alimentaires
monnier-c,Monnier,Ch. Monnier; Christian Monnier,1,1,3,administrateur,1948,1953,Industries agro-alimentaires
faivre-h,Faivre,H. Faivre; Henri Faivre,1,1,3,administrateur,1948,1953,Industries agro-alimentaires
de-longchamp-c,de Longchamp,Charles de Longchamp,1,1,2,administrateur_delegue,1930,1943,Banque
bonnet-p,Bonnet,P. Bonnet,1,1,2,administrateur,1911,1913,Industries agro-alimentaires
chevignard-g,Chevignard,G. Chevignard,1,1,2,administrateur,1911,1913,Industries agro-alimentaires
deroche-l,Deroche,L. Deroche,1,1,2,administrateur,1911,1913,Industries agro-alimentaires
caom,CAOM,CAOM,1,1,2,administrateur,1913,1913,Industries agro-alimentaires
m-bour,M'Bour,M'Bour,2,1,2,gerant,1927,1951,Transports
vereecken-h,Vereecken,Henri Vereecken,1,1,2,administrateur,1930,1932,Industries agro-alimentaires
heurtaux-varsavaux-g,Heurtaux-Varsavaux,G. Heurtaux-Varsavaux; Gustave Heurtaux-Varsavaux,1,1,2,administrateur,1930,1932,Industries agro-alimentaires
doumic-j,Doumic,Jacques Doumic,1,1,2,administrateur,1930,1932,Industries agro-alimentaires
reisser-e,Reisser,Edmond Reisser,1,1,2,administrateur,1930,1932,Industries agro-alimentaires
mante-t,Mante,Théodore MANTE; Théodore Mante,1,1,2,administrateur,1901,1910,Banque
barthes,Barthès,Barthès,1,1,2,administrateur,1931,1933,Banque
delfau-j,Delfau,J. Delfau,1,1,2,administrateur,1931,1933,Banque
schwob-d-hericourt-g,Schwob d'Héricourt,G. Schwob d'Héricourt,1,1,2,vice_president,1937,1940,Banque
julien-p,Julien,P. Julien,1,1,2,administrateur,1937,1940,Banque
pillias-g,Pillias,G. Pillias,1,1,2,administrateur,1937,1940,Banque
fuster-j,Fuster,J. Fuster,1,1,2,administrateur,1937,1940,Banque
lemaignen-a,Lemaignen,A. Lemaignen,1,1,2,administrateur,1948,1953,Banque
reste-f,Reste,F. Reste,1,1,2,administrateur,1948,1953,Banque
bloch-m,Bloch,Marcel Bloch,1,1,2,administrateur,1924,1931,Banque
carton-de-wiart,Carton de Wiart,Carton de Wiart,1,1,2,administrateur,1929,1931,Banque
manaut-f,Manaut,F. Manaut,1,1,2,administrateur,1929,1931,Banque
francois-marsal-f,François-Marsal,F. François-Marsal; Frédéric François-Marsal,1,1,2,administrateur,1929,1931,Banque
meray,Meray,Meray; Méray,1,1,2,administrateur,1929,1931,Banque
weber-j,Weber,J. Weber; Jean Weber,1,1,2,administrateur,1929,1931,Banque
j-rigal-l,J. Rigal,Louis J. Rigal,1,1,2,commissaire_aux_comptes,1945,1948,Banque
marret-p,Marret,Pierre Marret,1,1,2,commissaire_aux_comptes,1945,1948,Banque
josse-r,Josse,Robert Josse,1,1,2,administrateur,1949,1953,Banque
cruickshank-a,Cruickshank,A. J. Cruickshank; A. S. Cruickshank,1,1,2,administrateur,1932,1932,Transports
beaussart-a,Beaussart,A. Beaussart,1,1,2,administrateur,1932,1947,Transports
chausson,Chausson,Chausson,1,1,2,president,1929,1929,Industries
prom,Prom,Prom,1,1,2,administrateur,1929,1929,Industries
vasselle-r,Vasselle,Robert Vasselle; Vasselle,1,1,2,administrateur,1915,1917,Transports
dupond,Dupond,Dupond,1,1,2,administrateur,1937,1945,Transports
avisse-d,Avisse,Avisse; D. Avisse,1,1,2,administrateur,1948,1953,Transports
rodrigues-henriques-s,Rodrigues Henriques,S. Rodrigues Henriques; S. Rodrigues-Henriques,1,1,2,president_directeur_general,1951,1953,Transports
javary-a,Javary,A. Javary; A.-F. Javary,1,1,2,vice_president,1951,1953,Transports
walch-j-joseph,Walch,Joseph Walch,1,1,2,administrateur,1929,1930,Commerce
mathivet-f,Mathivet,Frédéric Mathivet,1,1,2,administrateur,1929,1930,Commerce
ancel-seitz-p,Ancel Seitz,P. Ancel Seitz,1,1,2,administrateur,1895,1895,Commerce
barthes-c,Barthès,Charles Barthès,1,1,2,administrateur,1922,1925,Commerce
guiraud-j-joseph,Guiraud,Joseph Guiraud,1,1,2,administrateur,1922,1925,Commerce
lesieur-s,Lesieur,S. A. Georges Lesieur; S.A. Georges Lesieur,1,1,2,administrateur,1948,1951,Commerce
dentz-a,Dentz,A. Dentz; André Dentz,1,1,2,administrateur,1948,1951,Commerce
laurent-j,Laurent,J. Laurent,1,1,2,administrateur,1945,1948,Banque
giscard-d-estaing-e,Giscard d'Estaing,E. Giscard d'Estaing; Edmond Giscard d'Estaing,1,1,2,administrateur,1948,1951,Banque
arcelin-p,Arcelin,Pierre Arcelin,2,1,2,directeur_general,1951,1951,Banque
desanges-a,Desanges,A. Desanges; André Desanges,1,1,2,administrateur,1937,1937,Industries
lacheze-m,Lachèze,Lachèze; Maurice Lachèze,1,1,2,administrateur,1937,1937,Industries
cl-desanges,Cl. Desanges,Cl. Desanges,1,1,2,administrateur,1945,1948,Industries
frere-m,Frère,Maurice Frère,1,1,2,administrateur,1919,1921,Industries
salagna-e,Salagna,Emile Salagna,1,1,2,administrateur,1921,1921,Commerce
allard-a,Allard,A. Allard; Aurélien Allard,1,1,2,administrateur,1921,1921,Commerce
de-rouvre-c,de Rouvre,Charles de Rouvre,1,1,2,president,1921,1925,Mines
gimon-c,Gimon,Ch. Gimon; Charles Gimon,1,1,2,administrateur,1921,1925,Mines
michel-cote-c,Michel-Côte,Ch. Michel-Côte; Charles Michel-Côte,1,1,2,administrateur,1921,1925,Mines
escalle,Escalle,Escalle,1,1,2,administrateur,1927,1929,Mines
massenet-a,Massenet,A. Massenet,1,1,2,administrateur,1931,1933,Mines
boissonnas-a,Boissonnas,Auguste Boissonnas,1,1,2,administrateur,1937,1940,Mines
sterckz,Sterckz,Sterckz,1,1,2,president,1945,1948,Mines
basin-a,Basin,A. Basin; Alfred Basin,1,1,2,administrateur,1945,1948,Mines
droin-w,Droin,W. Droin,1,1,2,administrateur,1945,1948,Mines
basin-h,Basin,H. Basin; Henri-Armand Basin,1,1,2,administrateur,1948,1953,Mines
mommeja-p,Momméja,Momméja; P. Mommeja,1,1,2,administrateur,1948,1953,Mines
durbec-h,Durbec,Henri Durbec,1,1,2,secretaire,1936,1947,Industries agro-alimentaires
loisy-x,Loisy,Xavier Loisy,1,1,2,president,1925,1929,Industries agro-alimentaires
vezia,Vézia,Vézia,1,1,2,administrateur,1925,1929,Industries agro-alimentaires
geraud-l,Géraud,L. Géraud; Léon Géraud,1,1,2,administrateur,1929,1929,Industries agro-alimentaires
imp-b-arnaud,Imp. B. Arnaud,Imp. B. Arnaud,1,1,2,administrateur,,,Commerce
paris-l,Paris,Lyon Paris,1,1,2,administrateur,,,Commerce
schuhmann-a,Schuhmann,A. Schuhmann; André Schuhmann,1,1,2,president,1932,1932,Mines
rodel-a,Rödel,André Rödel,1,1,2,administrateur,1936,1950,Commerce
begouen-j,Begouën,Jacques Begouën,1,1,2,president,1920,1929,Transports
carre-r,Carré,René Carré,1,1,2,administrateur,1936,1949,Transports
eichenberger-f,Eichenberger,Frédéric Eichenberger,1,1,2,administrateur,1921,1921,Commerce
gardissal-m,Gardissal,Marcel Gardissal,1,1,2,administrateur,1921,1921,Commerce
de-logiviere-h,de Logivière,Henri de Logivière; Henry de Logivière,1,1,2,president,1921,1925,Commerce
de-beaumont-m,de Beaumont,Marc de Beaumont,1,1,2,administrateur,1922,1922,Mines
de-rivaud-r,de Rivaud,René de Rivaud,1,1,2,administrateur,1922,1922,Mines
vezia-f,Vézia,F. Vézia; François Vézia,1,1,2,administrateur,1922,1922,Mines
verly-j,Verly,J. Verly; Julien Verly,1,1,2,administrateur_delegue,1933,1933,Mines
crassous-j,Crassous,J. Crassous,1,1,2,administrateur,1933,1933,Mines
menada-e,Menada,Emilio Menada,1,1,2,administrateur,1912,1912,Transports
superville-m,Superville,Maurice Superville,1,1,2,administrateur,1922,1926,Industries
de-lestapis-r,de Lestapis,Raoul de Lestapis,1,1,2,president,1936,1949,Industries agro-alimentaires
pierre-l,Pierre,L. Pierre; Louis Pierre,1,1,2,administrateur,1936,1948,Industries agro-alimentaires
curral-j,Curral,J. Curral; Jean Curral,1,1,2,administrateur,1948,1949,Industries agro-alimentaires
marcou,Marcou,Marcou,1,1,2,administrateur,1948,1953,Industries agro-alimentaires
guieysse-p,Guieysse,P. Guieysse; Pierre Guieysse,1,1,2,administrateur,1949,1953,Industries agro-alimentaires
brasseries,Brasseries,Brasseries,1,1,2,administrateur,1949,1953,Industries agro-alimentaires
glacieres-de-l-indochine,glacières de l'Indochine,glacières de l'Indochine,1,1,2,administrateur,1949,1953,Industries agro-alimentaires
de-rosiere-l,de Rosière,Louis de Rosière,1,1,1,president,1930,1930,Banque
harraza-h,Harraza,Henry Harraza,1,1,1,administrateur,1930,1930,Banque
de-la-chesnais-e,de la Chesnais,Édouard de la Chesnais,1,1,1,administrateur,1930,1930,Banque
de-la-tour-x,de la Tour,Xavier de la Tour,1,1,1,administrateur,1930,1930,Banque
stricker-g,Stricker. 7,Gustave Stricker. 7,1,1,1,administrateur,1930,1930,Banque
lemaignen-c,Lemaignen,Charles Lemaignen,1,1,1,administrateur,1943,1943,Banque
biel-g,Biel,G. Biel,1,1,1,administrateur,1911,1911,Industries agro-alimentaires
bret-g,Bret,G. Bret,1,1,1,administrateur,1913,1913,Industries agro-alimentaires
affeco-mohammed-mbodj,Affeco-20. Mohammed Mbodj,Affeco-20. Mohammed Mbodj,1,1,1,administrateur,1913,1913,Industries agro-alimentaires
entreprises,Entreprises,Entreprises,1,1,1,administrateur,1913,1913,Industries agro-alimentaires
entrepreneurs-en-afrique,entrepreneurs en Afrique…,entrepreneurs en Afrique…,1,1,1,administrateur,1913,1913,Industries agro-alimentaires
affeco-c-mohammed-mbodj,Affeco-C 20. Mohammed Mbodj,Affeco-C 20. Mohammed Mbodj,1,1,1,administrateur,1913,1913,Industries agro-alimentaires
un-essai-d-implantation,« Un essai d'implantation… »,« Un essai d'implantation… »,1,1,1,administrateur,1913,1913,Industries agro-alimentaires
pierregrosse-j-jean,Pierregrosse,Jean Pierregrosse,1,1,1,administrateur,1951,1951,
africaine-de-transit-s,africaine de transit,Sté africaine de transit,1,1,1,administrateur,1951,1951,
thubet-a,Thubet,André Thubet,1,1,1,administrateur,1951,1951,
decomis-r,Decomis,René Decomis,1,1,1,administrateur,1951,1951,
pagliano-a,Pagliano,André Pagliano,1,1,1,administrateur,1951,1951,
brun-ste-des-petroles-shell-l,Brun*. Sté des pétroles Shell,Léon Brun*. Sté des pétroles Shell,1,1,1,administrateur,1951,1951,
simon-m,Simon,Martin Simon,1,1,1,administrateur,1932,1932,Industries agro-alimentaires
de-lyee-de-boileau-f,de Lyée de Boileau,François de Lyée de Boileau,1,1,1,administrateur,1932,1932,Industries agro-alimentaires
et-georges-froment-guieysse,et Georges Froment-Guieysse,et Georges Froment-Guieysse,1,1,1,administrateur,1932,1932,Industries agro-alimentaires
martin-s,Martin,Simon Martin,1,1,1,administrateur,1930,1930,Industries agro-alimentaires
jacques-r-doumic,Jacques-R. Doumic,Jacques-R. Doumic,1,1,1,president,1935,1935,Industries agro-alimentaires
halna-du-fretay-c,Halna du Fretay,Ch. Halna du Fretay,1,1,1,administrateur,1935,1935,Industries agro-alimentaires
herve-le-grand,Hervé Le Grand,Hervé Le Grand,1,1,1,administrateur,1935,1935,Industries agro-alimentaires
et-aymonier,Et. Aymonier,Et. Aymonier,1,1,1,administrateur,1907,1907,Banque
