company_key,company_name,attribute,value,year,source_ref,doc_id
mozambique,Compagnie de Mozambique,head_office,Gorongoza. Le chef Oumzila a eu,1890,"Le Siècle, 10 décembre 1890",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,capital,20 millions francs,1891,"La Cote de la Bourse et de la banque, 23 janvier 1891",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"du comité de Paris, 19, rue Lafayette, Paris. — Petites Affiches, 27",1896,"La Cote de la Bourse et de la banque, 28 mai 1896",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,founded_date,1891-02-11,1898,"L'Économiste européen, 23 septembre 1898",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"Lisbonne, est, à partir du 24",1898,"La Cote de la Bourse et de la banque, 26 novembre 1898",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"de la Compagnie de Mozambique, 45, rue de",1899,"La Cote de la Bourse et de la banque, 28 mars 1899",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"45, rua de Alecrim, à Lisbonne (Portugal)",1900,"Manuel des valeurs cotées hors parquet à la Bourse de Paris, 1900, p. 702-708",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,capital,25 millions francs,1901,"L'Économiste européen, 8 mars 1901, p. 296-298",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"Lisbonne, et qui dispose d’un capital de 25",1901,"L'Économiste européen, 8 mars 1901, p. 296-298",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"15, rue d’Alecrim, à Lisbonne",1901,"L'Économiste européen, 5 avril 1901",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"central, pour être placés en prêts à court terme",1901,"La Cote de la Bourse et de la banque, 6 avril 1901",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,de la circonscription de,1902,"L'Économiste européen, 15 août 1902",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"Lisbonne, est. à partir du",1905,"Cote de la Bourse et de la banque, 12 mai 1905",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"du Comité de Paris, 53, boulevard Haussmann, pour",1930,"Le Journal des finances, 31 octobre 1930",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,de Lisbonne,1951,"L'Information financière, économique et politique, 20 avril 1951",madagascar-et-djibouti-compagnie-de-mozambique-4da32c
mozambique,Compagnie de Mozambique,head_office,"Beira (Afrique Orientale). Administration : Lisbonne (Portugal), 10, Largo da Biblioteca",1953,Annuaire Desfossés 1953,madagascar-et-djibouti-compagnie-de-mozambique-4da32c
minesormozambique,Compagnie française des mines d'or de Mozambique,head_office,"19, rue Scribe, Paris",,,madagascar-et-djibouti-mines-d-or-de-mozambique-fc8c90
minesormozambique,Compagnie française des mines d'or de Mozambique,capital,100.000 francs,1895,"L’Écho des mines et de la métallurgie, 24 février 1895",madagascar-et-djibouti-mines-d-or-de-mozambique-fc8c90
minesormozambique,Compagnie française des mines d'or de Mozambique,head_office,Paris,1896,"La Cote de la Bourse et de la banque, 19 juin 1896",madagascar-et-djibouti-mines-d-or-de-mozambique-fc8c90
minesormozambique,Compagnie française des mines d'or de Mozambique,capital,100.000 francs,1897,"La Cote de la Bourse et de la banque, 13 avril 1897",madagascar-et-djibouti-mines-d-or-de-mozambique-fc8c90
minesormozambique,Compagnie française des mines d'or de Mozambique,head_office,était à Paris,1897,"La Cote de la Bourse et de la banque, 13 avril 1897",madagascar-et-djibouti-mines-d-or-de-mozambique-fc8c90
