person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
elphinstone-w,Elphinstone,W. Elphinstone,1,1,8,administrateur,1912,1937,
roma-du-bocage-c,Roma du Bocage,C. Roma du Bocage,1,1,4,administrateur,1912,1923,
oury-l,Oury,L. Oury,1,1,4,administrateur,1912,1923,
hon-t,Hon,The Hon,1,1,4,administrateur,1925,1937,
mountstuart,Mountstuart,Mountstuart,1,1,4,administrateur,1925,1937,
pedros-j,Pedros,J.-A.-A. Pedros; J.A.A. Pedros,1,1,3,administrateur,1914,1923,
ennes-ulrich-r,Ennes Ulrich,Ruy Ennes Ulrich,1,1,3,administrateur,1925,1933,
luis-vieira-soares-a,Luis Vieira Soares,Augusto Luis Vieira Soares,1,1,3,administrateur,1925,1933,
baptista-de-sousa-a,Baptista de Sousa,Antonio Baptista de Sousa,1,1,3,administrateur,1925,1933,
nuno-de-freitas-queriol,Nuno de Freitas Queriol,Nuno de Freitas Queriol,1,1,3,administrateur,1925,1933,
tomas-de-paiva-raposo,Tomas de Paiva Raposo,Tomas de Paiva Raposo,1,1,3,administrateur,1925,1933,
b-g-teixeira-j,B. G. Teixeira,José B. G. Teixeira,1,1,3,administrateur,1925,1933,
lefevre-vacquerie-p,Lefèvre Vacquerie,P. Lefèvre Vacquerie,1,1,3,administrateur,1925,1933,
g-k,G,K. C. M. G,1,1,3,administrateur,1925,1933,
libert-oury-c,Libert Oury,C. B. Libert Oury,1,1,3,administrateur,1925,1933,
alberto-de-sousa-pinto-a,Alberto de Sousa Pinto,A. Alberto de Sousa Pinto; Alexandre Alberto de Sousa Pinto,1,1,3,administrateur,1937,1953,
villaca-a,Villaca,A.-E. Villaca,1,1,2,administrateur,1912,1914,
gilmour-t,Gilmour,T. H. Gilmour,1,1,2,administrateur,1912,1914,
correia-e,Correia,E. Correia,1,1,2,administrateur,1917,1923,
zafiropoulo-d,Zafiropoulo,D. Zafiropoulo,1,1,2,administrateur,1917,1923,
white-j,White,J.-A. White,1,1,2,administrateur,1917,1923,
maria-coelho-m,Maria Coelho,Manuel Maria Coelho,1,1,2,administrateur,1925,1931,
jaime-da-fonseca-monteiro,Jaime da Fonseca Monteiro,Jaime da Fonseca Monteiro,1,1,2,administrateur,1925,1931,
joao-de-azevedo-coutinho-fragoso-de-siqueira,Joao de Azevedo Coutinho Fragoso de Siqueira,Joao de Azevedo Coutinho Fragoso de Siqueira,1,1,2,president,1937,1940,
luiz-vieira-soares-a,Luiz Vieira Soares,Augusto Luiz Vieira Soares,1,1,2,administrateur_delegue,1937,1940,
martins-de-andrade-velez-a,Martins de Andrade Velez,Antonio Martins de Andrade Velez,1,1,2,administrateur,1937,1940,
