doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
pacifique-agric-min-nvl-hebrides-b2c887,agricoleminierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,cotonnierenouvelleshebrides,de la Société Cotonnière des Nouvelles- Hébrides,administrateur,1926,"La Journée industrielle, 27 juillet 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-agric-min-nvl-hebrides-b2c887,agricoleminierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,nouvelleshebrides,de la Société française des Nouvelles-Hébrides,administrateur,1926,"La Journée industrielle, 27 juillet 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-agric-min-nvl-hebrides-b2c887,agricoleminierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,agricolesongray,de la Société agricole du Sông-Ray,administrateur,1926,"La Journée industrielle, 27 juillet 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-agric-min-nvl-hebrides-b2c887,agricoleminierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,colonialevate,de la Cie coloniale de Vaté,administrateur,1926,"La Journée industrielle, 27 juillet 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-agric-min-nvl-hebrides-b2c887,agricoleminierenouvelleshebrides,Compagnie Agricole et minière des Nouvelles-Hébrides,francohebridaise,de la Cie générale franco-hébridaise,administrateur,1926,"La Journée industrielle, 27 juillet 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-coloniale-iles-banks-cd6741,colonialeilesbanks,Compagnie coloniale des îles Banks,etablissementsballande,Établissements Ballande,administrateur,1940,Annuaire Desfossés 1940,Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-coloniale-vate-1927-1930-d79ce6,colonialevate,Compagnie Coloniale de Vaté,nouvelleshebrides,de la Société française des Nouvelles-Hébrides,administrateur,1927,"Revue de la chocolaterie, avril 1927",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-coloniale-vate-1927-1930-d79ce6,colonialevate,Compagnie Coloniale de Vaté,agricole,de la Compagnie agricole,administrateur,1927,"Revue de la chocolaterie, avril 1927",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",indochinoisecommerce,de la Société indo-chinoise de commerce,administrateur,1925,"La Journée industrielle, 17 mai 1925",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",etablissementsballande,des Établissements Ballande,administrateur,1925,"La Journée industrielle, 17 mai 1925",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",masquelierfils,de la Société Masquelier fils,administrateur,1925,"La Journée industrielle, 17 mai 1925",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",etablissementsballande,Établissements Ballande,administrateur,1926,"Les Annales coloniales, 18 janvier 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",masquelierfils,Société anon. Masquelier fils,administrateur,1926,"Les Annales coloniales, 18 janvier 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",sucreriescoloniales,Société des sucreries coloniales,administrateur,1926,"Les Annales coloniales, 18 janvier 1926",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,"Compagnie Cotonnière des Nouvelles-Hébrides, puis Plantations réunies des Nouvelles-Hébrides",etablissementsballande,Établissements Ballande,administrateur,1935,"Les Annales coloniales, 18 octobre 1935",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-cotonniere-nouvelles-hebrides-cbd24a,cotonnierenouvelleshebrides,Cie cotonnière des Nouvelles-Hébrides,etablissementsballande,Établissements Ballande,administrateur,1951,"AEC 1951, p. 1178",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-ets-n-hagen-6d2a28,colonialeetablissementsnhagen,Compagnie coloniale des Établissements N. Hagen,eraoulduval,et la Société E. Raoul Duval,administrateur,1927,"La Journée industrielle, 21 décembre 1927",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
pacifique-ets-n-hagen-6d2a28,colonialeetablissementsnhagen,Compagnie coloniale des Établissements N. Hagen,eraoulduval,Société E. Raoul-Duval,administrateur,1927,"La Cote de la Bourse et de la banque, 23 décembre 1927",Entreprises diverses,Nouvelles-Hébrides (Mélanésie),Pacifique
