person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
artaud-a,agricoleminierenouvelleshebrides,1,1926,1926,administrateur,1
artaud-a-adrien,agricoleminierenouvelleshebrides,1,1926,1926,administrateur,1
aupied-c,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
el-monassine,agricoleminierenouvelleshebrides,1,1926,1926,administrateur,1
girot-h,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
gouin-a,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
laurent,agricoleminierenouvelleshebrides,1,1926,1926,administrateur,1
laurent-v,agricoleminierenouvelleshebrides,1,1926,1926,administrateur,1
luc-a-albert,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
renault-a,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
revel-c,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
vereecken-h,agricoleminierenouvelleshebrides,2,1926,1926,administrateur,1
dezarnaulds-j,caledoniennenouvelleshebrides,1,1882,1882,administrateur,1
aupied-c,colonialeetablissementsnhagen,2,1927,1927,administrateur,1
bachelet-h,colonialeetablissementsnhagen,1,1927,1927,administrateur,1
ed-picanon,colonialeetablissementsnhagen,1,1927,1927,administrateur,1
hagen-n,colonialeetablissementsnhagen,2,1927,1927,administrateur,1
joyer-a,colonialeetablissementsnhagen,2,1927,1927,administrateur,1
luc-a,colonialeetablissementsnhagen,2,1927,1927,administrateur,1
miniere-des-nouvelles-hebrides,colonialeetablissementsnhagen,1,1927,1927,administrateur,1
p-forveille-imprimeur-de-titres-paris-rodez,colonialeetablissementsnhagen,1,1927,1927,administrateur,1
picanon-e,colonialeetablissementsnhagen,1,1927,1927,administrateur,1
renault,colonialeetablissementsnhagen,1,1927,1927,administrateur,1
aupied-c,colonialeilesbanks,2,1928,1950,administrateur,1
cruchon-dupeyrat,colonialeilesbanks,1,1945,1945,administrateur,1
cruchon-dupeyrat-suppl,colonialeilesbanks,1,1953,1953,administrateur,1
droit-de-timbre-acquitte-par-abonnement-p,colonialeilesbanks,1,,,administrateur,1
dumait-a,colonialeilesbanks,4,1945,1953,administrateur,1
el-mouassine,colonialeilesbanks,1,1928,1928,administrateur,1
hagen-n,colonialeilesbanks,2,1928,1950,administrateur,1
jameau-j,colonialeilesbanks,1,1934,1934,administrateur,1
joyer-a,colonialeilesbanks,2,1928,1950,administrateur,1
klein-p,colonialeilesbanks,1,1948,1948,administrateur,1
magnin-j,colonialeilesbanks,3,1948,1953,administrateur,1
maguin,colonialeilesbanks,1,1934,1934,administrateur,1
martinet-h,colonialeilesbanks,3,1948,1953,president_directeur_general,1
peries-g,colonialeilesbanks,1,1928,1928,administrateur,1
perles-g,colonialeilesbanks,2,1940,1950,administrateur,1
picanon-e,colonialeilesbanks,2,1950,1950,administrateur,1
pinelli-j,colonialeilesbanks,2,1934,1940,administrateur,1
plcanon-e,colonialeilesbanks,1,1928,1928,administrateur,1
raoul-duval-e,colonialeilesbanks,1,1950,1950,administrateur,1
renault-a,colonialeilesbanks,1,1928,1928,administrateur,1
renault-e,colonialeilesbanks,1,1950,1950,administrateur,1
vereecken-h,colonialeilesbanks,2,1928,1950,administrateur,1
aupied-c,colonialevate,1,1927,1927,administrateur,1
de-schweitzer-j,colonialevate,1,1927,1927,administrateur,1
et-hermann-louis-du-pasquier,colonialevate,1,1927,1927,president,1
girot-h,colonialevate,1,1927,1927,administrateur,1
gouverneur-de-la-nouvelle-caledonie,colonialevate,1,1927,1927,president,1
luc-a-albert,colonialevate,1,1927,1927,administrateur,1
miniere-des-nouvelles-hebrides,colonialevate,2,1927,1927,administrateur,1
picanon-e,colonialevate,1,1927,1927,administrateur,1
