from_doc_id,to_doc_id,resolved,to_url,to_path
afrique-du-nord-adolphe-jourdan-1846-1916-d7557f,afrique-du-nord-domaniale-algerienne-1900-1911-665379,1,https://entreprises-coloniales.fr/afrique-du-nord/Domaniale_algerienne-1900-1911.pdf,afrique-du-nord/Domaniale_algerienne-1900-1911.pdf
afrique-du-nord-africaine-cultures-indus-82471f,empire-coll-serge-volper-7cfb54,1,https://entreprises-coloniales.fr/empire/Coll._Serge_Volper.pdf,empire/Coll._Serge_Volper.pdf
afrique-du-nord-africaine-cultures-indus-82471f,afrique-occidentale-culture-coton-niger-9036ba,1,https://entreprises-coloniales.fr/afrique-occidentale/Culture_coton_Niger.pdf,afrique-occidentale/Culture_coton_Niger.pdf
afrique-du-nord-africaine-cultures-indus-82471f,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf,afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf
afrique-du-nord-africaine-cultures-indus-82471f,afrique-equatoriale-qui-etes-vous-1924-algerie-4fa6e0,0,https://entreprises-coloniales.fr/afrique-equatoriale/Qui_etes-vous_1924-Algerie.pdf,afrique-equatoriale/Qui_etes-vous_1924-Algerie.pdf
afrique-du-nord-africaine-industrielle-automobile-4bef1f,empire-coll-peter-seidel-58f5e8,1,https://entreprises-coloniales.fr/empire/Coll._Peter_Seidel.pdf,empire/Coll._Peter_Seidel.pdf
afrique-du-nord-africaine-industrielle-automobile-4bef1f,afrique-du-nord-centrale-marocaine-231535,1,https://entreprises-coloniales.fr/afrique-du-nord/Centrale_marocaine.pdf,afrique-du-nord/Centrale_marocaine.pdf
afrique-du-nord-africaine-liege-alger-71b003,empire-commerciale-industrielle-liege-1bbe66,1,https://entreprises-coloniales.fr/empire/Commerciale+Industrielle_Liege.pdf,empire/Commerciale+Industrielle_Liege.pdf
afrique-du-nord-africaine-liege-alger-71b003,afrique-du-nord-sofrali-da3479,1,https://entreprises-coloniales.fr/afrique-du-nord/Sofrali.pdf,afrique-du-nord/Sofrali.pdf
afrique-du-nord-africaine-liege-alger-71b003,afrique-du-nord-soliepna-189b9e,1,https://entreprises-coloniales.fr/afrique-du-nord/Soliepna.pdf,afrique-du-nord/Soliepna.pdf
afrique-du-nord-africaine-liege-alger-71b003,afrique-du-nord-bouchonnerie-internationale-6519d1,1,https://entreprises-coloniales.fr/afrique-du-nord/Bouchonnerie_internationale.pdf,afrique-du-nord/Bouchonnerie_internationale.pdf
afrique-du-nord-africaine-liege-alger-71b003,empire-banque-privee-lyon-b82288,1,https://entreprises-coloniales.fr/empire/Banque_privee-Lyon.pdf,empire/Banque_privee-Lyon.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,empire-francaise-du-laurium-cd98fa,1,https://entreprises-coloniales.fr/empire/Francaise_du_Laurium.pdf,empire/Francaise_du_Laurium.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,afrique-du-nord-mines-algerie-1845-1938-ec8c5d,1,https://entreprises-coloniales.fr/afrique-du-nord/Mines_Algerie_1845-1938.pdf,afrique-du-nord/Mines_Algerie_1845-1938.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,empire-vaulry-et-cieux-e3658d,1,https://entreprises-coloniales.fr/empire/Vaulry_et_Cieux.pdf,empire/Vaulry_et_Cieux.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,afrique-du-nord-sidi-bou-aouane-pb-ca70a2,1,https://entreprises-coloniales.fr/afrique-du-nord/Sidi-Bou-Aouane_pb.pdf,afrique-du-nord/Sidi-Bou-Aouane_pb.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,afrique-du-nord-concessionnaire-mines-ouenza-685241,1,https://entreprises-coloniales.fr/afrique-du-nord/Concessionnaire_Mines_Ouenza.pdf,afrique-du-nord/Concessionnaire_Mines_Ouenza.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,afrique-du-nord-mines-de-cavallo-d97bc5,1,https://entreprises-coloniales.fr/afrique-du-nord/Mines_de_Cavallo.pdf,afrique-du-nord/Mines_de_Cavallo.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,afrique-du-nord-etudes-de-l-ouenza-e55cf6,1,https://entreprises-coloniales.fr/afrique-du-nord/Etudes_de_l_Ouenza.pdf,afrique-du-nord/Etudes_de_l_Ouenza.pdf
afrique-du-nord-africaine-mines-marseille-4977e7,afrique-du-nord-ouasta-mesloula-458132,1,https://entreprises-coloniales.fr/afrique-du-nord/Ouasta-Mesloula.pdf,afrique-du-nord/Ouasta-Mesloula.pdf
afrique-du-nord-afrique-et-congo-fouka-57b69f,afrique-equatoriale-afrique-et-congo-e23e20,1,https://entreprises-coloniales.fr/afrique-equatoriale/Afrique_et_Congo.pdf,afrique-equatoriale/Afrique_et_Congo.pdf
afrique-du-nord-afrique-et-congo-fouka-57b69f,afrique-du-nord-distilleries-algeriennes-d2f239,1,https://entreprises-coloniales.fr/afrique-du-nord/Distilleries_algeriennes.pdf,afrique-du-nord/Distilleries_algeriennes.pdf
afrique-du-nord-afrique-et-congo-fouka-57b69f,empire-socomed-e2c82d,1,https://entreprises-coloniales.fr/empire/Socomed.pdf,empire/Socomed.pdf
afrique-du-nord-agric-comm-indus-marocaine-48ac0e,afrique-equatoriale-messageries-fluviales-congo-f44cc3,1,https://entreprises-coloniales.fr/afrique-equatoriale/Messageries_fluviales_Congo.pdf,afrique-equatoriale/Messageries_fluviales_Congo.pdf
afrique-du-nord-agric-comm-indus-marocaine-48ac0e,empire-holding-coloniale-576c12,1,https://entreprises-coloniales.fr/empire/Holding_coloniale.pdf,empire/Holding_coloniale.pdf
afrique-du-nord-agricole-du-maroc-1910-1931-a6ff78,afrique-du-nord-cherifienne-de-colonisation-07da69,1,https://entreprises-coloniales.fr/afrique-du-nord/Cherifienne_de_Colonisation.pdf,afrique-du-nord/Cherifienne_de_Colonisation.pdf
afrique-du-nord-agricole-du-maroc-1910-1931-a6ff78,empire-etudes-du-nord-7720ba,1,https://entreprises-coloniales.fr/empire/Etudes_du_Nord.pdf,empire/Etudes_du_Nord.pdf
afrique-du-nord-agricole-du-maroc-1910-1931-a6ff78,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Maroc.pdf,afrique-du-nord/Qui_etes-vous_1924-Maroc.pdf
afrique-du-nord-agricole-du-maroc-1910-1931-a6ff78,afrique-du-nord-soblanca-ed1b59,1,https://entreprises-coloniales.fr/afrique-du-nord/Soblanca.pdf,afrique-du-nord/Soblanca.pdf
afrique-du-nord-agricole-du-nord-africain-d6c765,afrique-du-nord-cia-del-norte-africano-fa367d,1,https://entreprises-coloniales.fr/afrique-du-nord/Cia_del_Norte_Africano.pdf,afrique-du-nord/Cia_del_Norte_Africano.pdf
afrique-du-nord-agricole-du-nord-africain-d6c765,afrique-du-nord-comptoir-mines-maroc-88d29d,1,https://entreprises-coloniales.fr/afrique-du-nord/Comptoir_mines_Maroc.pdf,afrique-du-nord/Comptoir_mines_Maroc.pdf
afrique-du-nord-agricole-lyonnaise-nord-afrique-43a117,afrique-du-nord-ferme-gazan-deyme-812da9,1,https://entreprises-coloniales.fr/afrique-du-nord/Ferme_Gazan_Deyme.pdf,afrique-du-nord/Ferme_Gazan_Deyme.pdf
afrique-du-nord-agricole-oranaise-12f3da,empire-banque-mutuelle-d-etudes-6450ff,1,https://entreprises-coloniales.fr/empire/Banque_mutuelle_d_etudes.pdf,empire/Banque_mutuelle_d_etudes.pdf
afrique-du-nord-agricole-oranaise-12f3da,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf,afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf
afrique-du-nord-agricole-oranaise-12f3da,empire-mftc-beauvais-4ecf05,1,https://entreprises-coloniales.fr/empire/MFTC-Beauvais.pdf,empire/MFTC-Beauvais.pdf
afrique-du-nord-agricole-oranaise-12f3da,madagascar-et-djibouti-nosybeenne-ind-agric-62ae44,1,https://entreprises-coloniales.fr/madagascar-et-djibouti/Nosybeenne-ind.-agric.pdf,madagascar-et-djibouti/Nosybeenne-ind.-agric.pdf
afrique-du-nord-agriculture-et-industrie-marocaines-022415,afrique-du-nord-cherifienne-de-colonisation-07da69,1,https://entreprises-coloniales.fr/afrique-du-nord/Cherifienne_de_Colonisation.pdf,afrique-du-nord/Cherifienne_de_Colonisation.pdf
afrique-du-nord-agriculture-et-industrie-marocaines-022415,afrique-du-nord-societe-fonciere-casablanca-60369b,1,https://entreprises-coloniales.fr/afrique-du-nord/Societe_fonciere_Casablanca.pdf,afrique-du-nord/Societe_fonciere_Casablanca.pdf
afrique-du-nord-agriculture-et-industrie-marocaines-022415,afrique-du-nord-soblanca-ed1b59,1,https://entreprises-coloniales.fr/afrique-du-nord/Soblanca.pdf,afrique-du-nord/Soblanca.pdf
afrique-du-nord-air-liquide-maroc-620972,afrique-du-nord-paris-maroc-75545a,1,https://entreprises-coloniales.fr/afrique-du-nord/Paris-Maroc.pdf,afrique-du-nord/Paris-Maroc.pdf
afrique-du-nord-air-liquide-maroc-620972,afrique-du-nord-air-liquide-algerie-7af0b4,1,https://entreprises-coloniales.fr/afrique-du-nord/Air_liquide-Algerie.pdf,afrique-du-nord/Air_liquide-Algerie.pdf
afrique-du-nord-air-liquide-maroc-620972,afrique-du-nord-edgard-brissonnet-2a66c9,1,https://entreprises-coloniales.fr/afrique-du-nord/Edgard-Brissonnet.pdf,afrique-du-nord/Edgard-Brissonnet.pdf
afrique-du-nord-air-liquide-maroc-620972,inde-indochine-schwob-d-hericourt-g-0d62ac,1,https://entreprises-coloniales.fr/inde-indochine/Schwob_d_Hericourt_G.pdf,inde-indochine/Schwob_d_Hericourt_G.pdf
afrique-du-nord-air-liquide-maroc-620972,empire-union-syndicale-financiere-0a443c,1,https://entreprises-coloniales.fr/empire/Union_syndicale_financiere.pdf,empire/Union_syndicale_financiere.pdf
afrique-du-nord-air-liquide-maroc-620972,afrique-du-nord-sarrat-maroc-1938-24d6cf,1,https://entreprises-coloniales.fr/afrique-du-nord/Sarrat-Maroc_1938.pdf,afrique-du-nord/Sarrat-Maroc_1938.pdf
afrique-du-nord-air-liquide-tunisie-30b862,afrique-du-nord-air-liquide-algerie-7af0b4,1,https://entreprises-coloniales.fr/afrique-du-nord/Air_liquide-Algerie.pdf,afrique-du-nord/Air_liquide-Algerie.pdf
afrique-du-nord-air-liquide-tunisie-30b862,afrique-du-nord-alger-glace-hygienique-2808a5,1,https://entreprises-coloniales.fr/afrique-du-nord/Alger._glace_hygienique.pdf,afrique-du-nord/Alger._glace_hygienique.pdf
afrique-du-nord-air-liquide-tunisie-30b862,empire-union-syndicale-financiere-0a443c,1,https://entreprises-coloniales.fr/empire/Union_syndicale_financiere.pdf,empire/Union_syndicale_financiere.pdf
afrique-du-nord-akkares-societe-miniere-e97288,empire-coll-serge-volper-7cfb54,1,https://entreprises-coloniales.fr/empire/Coll._Serge_Volper.pdf,empire/Coll._Serge_Volper.pdf
afrique-du-nord-albert-fevre-cie-alger-e2a274,afrique-du-nord-ateliers-terrin-afn-2aede3,1,https://entreprises-coloniales.fr/afrique-du-nord/Ateliers_Terrin_AFN.pdf,afrique-du-nord/Ateliers_Terrin_AFN.pdf
afrique-du-nord-alfa-le-pontet-70adee,madagascar-et-djibouti-madagaskara-1902-1914-dc341a,1,https://entreprises-coloniales.fr/madagascar-et-djibouti/Madagaskara_1902-1914.pdf,madagascar-et-djibouti/Madagaskara_1902-1914.pdf
afrique-du-nord-alfa-le-pontet-70adee,afrique-du-nord-qui-etes-vous-1924-tunisie-654e4a,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Tunisie.pdf,afrique-du-nord/Qui_etes-vous_1924-Tunisie.pdf
afrique-du-nord-alfa-le-pontet-70adee,empire-parlementaires-financ-1924-feb02a,1,https://entreprises-coloniales.fr/empire/Parlementaires+financ._1924.pdf,empire/Parlementaires+financ._1924.pdf
afrique-du-nord-alfas-de-fermentation-98a837,afrique-du-nord-ets-bertagna-bone-c2418b,1,https://entreprises-coloniales.fr/afrique-du-nord/Ets_Bertagna-Bone.pdf,afrique-du-nord/Ets_Bertagna-Bone.pdf
afrique-du-nord-alfas-de-fermentation-98a837,afrique-du-nord-phosphates-tunisiens-d9a457,1,https://entreprises-coloniales.fr/afrique-du-nord/Phosphates_tunisiens.pdf,afrique-du-nord/Phosphates_tunisiens.pdf
afrique-du-nord-alfas-de-fermentation-98a837,afrique-du-nord-omnium-algerie-tunisie-9726df,1,https://entreprises-coloniales.fr/afrique-du-nord/Omnium_Algerie-Tunisie.pdf,afrique-du-nord/Omnium_Algerie-Tunisie.pdf
afrique-du-nord-alfas-tunisiens-499d1a,empire-coll-serge-volper-7cfb54,1,https://entreprises-coloniales.fr/empire/Coll._Serge_Volper.pdf,empire/Coll._Serge_Volper.pdf
afrique-du-nord-alger-de-materiel-agricole-0c6b0f,afrique-du-nord-construc-outillage-machine-agricole-43f76e,1,https://entreprises-coloniales.fr/afrique-du-nord/Construc._outillage+machine_agricole.pdf,afrique-du-nord/Construc._outillage+machine_agricole.pdf
afrique-du-nord-alger-de-materiel-agricole-0c6b0f,afrique-du-nord-huilerie-et-savonnerie-de-kabylie-c898fc,1,https://entreprises-coloniales.fr/afrique-du-nord/Huilerie_et_savonnerie_de_Kabylie.pdf,afrique-du-nord/Huilerie_et_savonnerie_de_Kabylie.pdf
afrique-du-nord-alger-de-materiel-agricole-0c6b0f,afrique-du-nord-delacroix-et-fils-alger-f25111,1,https://entreprises-coloniales.fr/afrique-du-nord/Delacroix_et_fils-Alger.pdf,afrique-du-nord/Delacroix_et_fils-Alger.pdf
afrique-du-nord-alger-de-materiel-agricole-0c6b0f,empire-coll-serge-volper-7cfb54,1,https://entreprises-coloniales.fr/empire/Coll._Serge_Volper.pdf,empire/Coll._Serge_Volper.pdf
afrique-du-nord-alger-de-materiel-agricole-0c6b0f,afrique-du-nord-vins-midi-algerie-ec8f10,1,https://entreprises-coloniales.fr/afrique-du-nord/Vins_Midi+Algerie.pdf,afrique-du-nord/Vins_Midi+Algerie.pdf
afrique-du-nord-algerienne-chaux-ciments-328e63,afrique-du-nord-paris-maroc-75545a,1,https://entreprises-coloniales.fr/afrique-du-nord/Paris-Maroc.pdf,afrique-du-nord/Paris-Maroc.pdf
afrique-du-nord-algerienne-chaux-ciments-328e63,empire-candlot-ciments-7ead9b,1,https://entreprises-coloniales.fr/empire/Candlot-ciments.pdf,empire/Candlot-ciments.pdf
afrique-du-nord-algerienne-chaux-ciments-328e63,empire-affreteurs-reunis-38fc33,1,https://entreprises-coloniales.fr/empire/Affreteurs_reunis.pdf,empire/Affreteurs_reunis.pdf
afrique-du-nord-algerienne-chaux-ciments-328e63,afrique-du-nord-electricite-de-souk-arhas-62b873,1,https://entreprises-coloniales.fr/afrique-du-nord/Electricite_de_Souk-Arhas.pdf,afrique-du-nord/Electricite_de_Souk-Arhas.pdf
afrique-du-nord-algerienne-chaux-ciments-328e63,afrique-du-nord-ciments-portland-afn-1920-1928-b89434,1,https://entreprises-coloniales.fr/afrique-du-nord/Ciments_Portland_AFN_1920-1928.pdf,afrique-du-nord/Ciments_Portland_AFN_1920-1928.pdf
afrique-du-nord-algerienne-conserves-alimentaires-907e0e,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf,afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf
afrique-du-nord-algerienne-cotonniere-ef6425,empire-coll-serge-volper-7cfb54,1,https://entreprises-coloniales.fr/empire/Coll._Serge_Volper.pdf,empire/Coll._Serge_Volper.pdf
afrique-du-nord-algerienne-d-alimentation-arzew-f6cf72,afrique-du-nord-emile-dupuy-arzew-66d6f6,1,https://entreprises-coloniales.fr/afrique-du-nord/Emile_Dupuy_Arzew.pdf,afrique-du-nord/Emile_Dupuy_Arzew.pdf
afrique-du-nord-algerienne-des-eaux-82bbf0,afrique-du-nord-omnium-algerie-tunisie-9726df,1,https://entreprises-coloniales.fr/afrique-du-nord/Omnium_Algerie-Tunisie.pdf,afrique-du-nord/Omnium_Algerie-Tunisie.pdf
afrique-du-nord-algerienne-du-zinc-e28983,afrique-du-nord-mines-de-zellidja-214483,1,https://entreprises-coloniales.fr/afrique-du-nord/Mines_de_Zellidja.pdf,afrique-du-nord/Mines_de_Zellidja.pdf
afrique-du-nord-algerienne-houilles-agglomeres-54b205,afrique-du-nord-deutsches-kohlen-depot-alger-d23afc,1,https://entreprises-coloniales.fr/afrique-du-nord/Deutsches_Kohlen_Depot-Alger.pdf,afrique-du-nord/Deutsches_Kohlen_Depot-Alger.pdf
afrique-du-nord-algerienne-houilles-agglomeres-54b205,afrique-du-nord-omnium-algerie-tunisie-9726df,1,https://entreprises-coloniales.fr/afrique-du-nord/Omnium_Algerie-Tunisie.pdf,afrique-du-nord/Omnium_Algerie-Tunisie.pdf
afrique-du-nord-algerienne-houilles-agglomeres-54b205,afrique-du-nord-charbonac-bbe201,1,https://entreprises-coloniales.fr/afrique-du-nord/Charbonac.pdf,afrique-du-nord/Charbonac.pdf
afrique-du-nord-algerienne-huiles-minerales-49401c,empire-lille-bonnieres-colombes-dd4320,1,https://entreprises-coloniales.fr/empire/Lille-Bonnieres&Colombes.pdf,empire/Lille-Bonnieres&Colombes.pdf
afrique-du-nord-algerienne-materiaux-construction-2a3096,empire-bceem-c74d6e,1,https://entreprises-coloniales.fr/empire/BCEEM.pdf,empire/BCEEM.pdf
afrique-du-nord-algerienne-materiaux-construction-2a3096,afrique-du-nord-noraf-etudes-entrep-47afee,1,https://entreprises-coloniales.fr/afrique-du-nord/Noraf_etudes_entrep.pdf,afrique-du-nord/Noraf_etudes_entrep.pdf
afrique-du-nord-algerienne-petroles-standard-64661c,afrique-du-nord-italo-americaine-petrole-algerie-889fee,1,https://entreprises-coloniales.fr/afrique-du-nord/Italo-Americaine_Petrole-Algerie.pdf,afrique-du-nord/Italo-Americaine_Petrole-Algerie.pdf
afrique-du-nord-algerienne-transports-automobiles-f2be4d,afrique-du-nord-durand-transporteur-alger-4c12f0,1,https://entreprises-coloniales.fr/afrique-du-nord/Durand-Transporteur-Alger.pdf,afrique-du-nord/Durand-Transporteur-Alger.pdf
afrique-du-nord-alliance-africaine-eea347,afrique-du-nord-vinson-alger-oran-37ba26,1,https://entreprises-coloniales.fr/afrique-du-nord/Vinson-Alger+Oran.pdf,afrique-du-nord/Vinson-Alger+Oran.pdf
afrique-du-nord-ann-indus-1925-alg-509f9d,afrique-du-nord-qui-etes-vous-1924-algerie-7d1d37,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf,afrique-du-nord/Qui_etes-vous_1924-Algerie.pdf
afrique-du-nord-ann-indus-1925-alg-509f9d,afrique-occidentale-mines-et-placers-biano-f6f486,1,https://entreprises-coloniales.fr/afrique-occidentale/Mines_et_placers_Biano.pdf,afrique-occidentale/Mines_et_placers_Biano.pdf
afrique-du-nord-ann-indus-1925-tunisie-d7c1f4,empire-etudes-du-nord-7720ba,1,https://entreprises-coloniales.fr/empire/Etudes_du_Nord.pdf,empire/Etudes_du_Nord.pdf
afrique-du-nord-annales-africaines-abd47a,afrique-du-nord-banque-union-nord-africaine-94ecdb,1,https://entreprises-coloniales.fr/afrique-du-nord/Banque_union_nord-africaine.pdf,afrique-du-nord/Banque_union_nord-africaine.pdf
afrique-du-nord-architectes-de-casablanca-0c63ed,afrique-du-nord-sarrat-maroc-1938-24d6cf,1,https://entreprises-coloniales.fr/afrique-du-nord/Sarrat-Maroc_1938.pdf,afrique-du-nord/Sarrat-Maroc_1938.pdf
afrique-du-nord-architectes-de-casablanca-0c63ed,afrique-du-nord-comptoir-francais-maroc-c57503,1,https://entreprises-coloniales.fr/afrique-du-nord/Comptoir_francais_Maroc.pdf,afrique-du-nord/Comptoir_francais_Maroc.pdf
afrique-du-nord-armstrong-cork-algerie-4b0072,afrique-du-nord-djidjelli-plage-a1433f,1,https://entreprises-coloniales.fr/afrique-du-nord/Djidjelli-Plage.pdf,afrique-du-nord/Djidjelli-Plage.pdf
afrique-du-nord-armstrong-cork-algerie-4b0072,afrique-du-nord-lieges-hpk-3087af,1,https://entreprises-coloniales.fr/afrique-du-nord/Lieges_HPK.pdf,afrique-du-nord/Lieges_HPK.pdf
afrique-du-nord-asturienne-tunisie-c3068c,afrique-du-nord-zinc-manufacturing-cy-7b1147,1,https://entreprises-coloniales.fr/afrique-du-nord/Zinc_Manufacturing_Cy.pdf,afrique-du-nord/Zinc_Manufacturing_Cy.pdf
afrique-du-nord-ateliers-algerois-construc-cd0b13,empire-affreteurs-reunis-38fc33,1,https://entreprises-coloniales.fr/empire/Affreteurs_reunis.pdf,empire/Affreteurs_reunis.pdf
afrique-du-nord-ateliers-de-rabat-075228,empire-aux-fabriques-d-aubusson-0562a8,1,https://entreprises-coloniales.fr/empire/Aux_Fabriques_d'Aubusson.pdf,empire/Aux_Fabriques_d'Aubusson.pdf
afrique-du-nord-atwater-cie-alger-4b3fb1,afrique-du-nord-richard-heckmann-1893-1914-704a1a,1,https://entreprises-coloniales.fr/afrique-du-nord/Richard_Heckmann-1893-1914.pdf,afrique-du-nord/Richard_Heckmann-1893-1914.pdf
afrique-du-nord-au-bon-marche-alger-8cba09,empire-au-bon-marche-fb1769,1,https://entreprises-coloniales.fr/empire/Au_Bon_Marche.pdf,empire/Au_Bon_Marche.pdf
afrique-du-nord-au-bon-marche-alger-8cba09,afrique-du-nord-galeries-de-france-alger-d2619a,1,https://entreprises-coloniales.fr/afrique-du-nord/Galeries_de_France-Alger.pdf,afrique-du-nord/Galeries_de_France-Alger.pdf
afrique-du-nord-aussal-guerin-casablanca-c4e0d3,afrique-du-nord-sarrat-maroc-1938-24d6cf,1,https://entreprises-coloniales.fr/afrique-du-nord/Sarrat-Maroc_1938.pdf,afrique-du-nord/Sarrat-Maroc_1938.pdf
afrique-du-nord-auto-circuits-nordaf-3dd1ed,afrique-du-nord-svhna-35c68f,1,https://entreprises-coloniales.fr/afrique-du-nord/SVHNA.pdf,afrique-du-nord/SVHNA.pdf
afrique-du-nord-auto-hall-casablanca-abb398,afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,1,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-Maroc.pdf,afrique-du-nord/Qui_etes-vous_1924-Maroc.pdf
afrique-du-nord-aux-trois-sultanes-b37495,afrique-du-nord-generale-commerce-maroc-76017d,1,https://entreprises-coloniales.fr/afrique-du-nord/Generale_Commerce_Maroc.pdf,afrique-du-nord/Generale_Commerce_Maroc.pdf
afrique-du-nord-banque-cox-c-algerie-174894,afrique-du-nord-union-vinicole-nordaf-1ceb74,1,https://entreprises-coloniales.fr/afrique-du-nord/Union_vinicole_nordaf.pdf,afrique-du-nord/Union_vinicole_nordaf.pdf
afrique-du-nord-banque-etat-maroc-dfec87,inde-indochine-bq-indoch-1875-1945-f61f44,1,https://entreprises-coloniales.fr/inde-indochine/Bq_Indoch._1875-1945.pdf,inde-indochine/Bq_Indoch._1875-1945.pdf
afrique-du-nord-banque-etat-maroc-dfec87,afrique-du-nord-office-nord-africain-767194,1,https://entreprises-coloniales.fr/afrique-du-nord/Office_nord-africain.pdf,afrique-du-nord/Office_nord-africain.pdf
